setTime,star,content,seg_result
2 天前,3,使用klook購買門票可以買一送一兩張全票只要40元,使用 購買 門票 全票 40
4 天前,5,,
4 天前,4,,
5 天前,5,,
1 週前,5,,
1 週前,5,,
1 週前,4,,
2 週前,5,,
2 週前,4,輕鬆的步道一小時大概可以走完,輕鬆 步道 小時 走完
2 週前,5,鄰近鯉魚潭的景點很棒的步道不過不大成人大概40分鐘可以走完,鄰近 鯉魚潭 景點 步道 大成人 40 分鐘 走完
2 週前,5,,
2 週前,5,賞螢活動很讚,活動
2 週前,2,主要針對網路付款訊號接收很艱難無法享用到優惠價,網路 付款 訊號 接收 艱難 享用到 優惠價
3 週前,4,,
3 週前,5,,
1 個月前,3,步道不長適合新手但有滿多階梯都損壞鋼筋外露有點危險畢竟園區是有收費理應修繕提供較安全的步道,步道 適合 新手 滿多 階梯 損壞 鋼筋 外露 危險 園區 收費 修繕 提供 安全 步道
1 個月前,4,風景好空氣清新休閒散步很舒服,風景 空氣 清新 休閒 散步 舒服
1 個月前,5,,
1 個月前,4,很多植物可以鳥瞰鯉魚潭很幽靜最近又舉辦很多活動可以上池南國家森林遊樂區臉書和官網查詢,很多 植物 鳥瞰 鯉魚潭 幽靜 最近 舉辦 很多 活動 池南 國家 森林 遊樂區 臉書 官網 查詢
1 個月前,4,,
1 個月前,5,很讚,
1 個月前,5,讚哦,讚哦
1 個月前,4,,
1 個月前,1,,
1 個月前,4,,
1 個月前,4,除了室內之外其他都可以帶狗要帶狂犬病疫苗接種證明,之外 其他 狂犬病 疫苗 接種 證明
1 個月前,4,,
1 個月前,3,,
1 個月前,5,"雖然小小的但是走起來好舒服
還有個土地公廟(位處龍穴)
可以點香拜拜感謝守護這片土地
用klook買票快速方便還優惠",小小 舒服 土地公廟 位處 龍穴 點香 拜拜 感謝 守護 土地 快速 方便 優惠
1 個月前,5,,
1 個月前,5,,
1 個月前,4,,
1 個月前,4,,
1 個月前,5,帶小朋友來走的好地方步道好走,小朋友 地方 步道
1 個月前,5,"喜歡這種身處自然的感覺
走訪古蹟與探究歷史",喜歡 身處 自然 感覺 走訪 古蹟 探究 歷史
