setTime,star,content,seg_result
9 小時前,5,一座古老的荷蘭建築目前它正在部分修復但許多人來看它,古老 荷蘭 建築 目前 部分 修復 許多
10 小時前,5,值得來看看,值得 看看
12 小時前,5,美,
23 小時前,3,由於正在進行的裝修工作這裡的景點相對較少這使得票價幾乎不夠,進行 裝修 工作 這裡 景點 相對 較少 使得 票價
1 天前,4,懷舊曆史景點地點不錯值得看,懷舊 曆史 景點 地點 不錯 值得
1 天前,5,大天后宮是府城媽祖信仰中心,天后宮 府城 信仰 中心
1 天前,5,夜景很美,夜景
1 天前,4,,
1 天前,5,古蹟,古蹟
1 天前,4,維修中範圍縮小美中不足,維修 範圍 縮小 美中不足
1 天前,5,赤崁樓是鄭成功先生抗爭荷蘭人的作戰據點遺憾的是荷蘭人受降於國姓爺的銅像移至停車場文昌閣及蓬壺書院整修中讓遊客無法一次完整認識赤崁樓的歷史,赤崁樓 先生 抗爭 荷蘭人 作戰 據點 遺憾 荷蘭人 銅像 移至 停車場 文昌閣 蓬壺 書院 整修 遊客 完整 認識 赤崁樓 歷史
1 天前,2,,
2 天前,5,古色古香的建築,古色古香 建築
2 天前,4,,
3 天前,3,,
3 天前,5,好好玩好好夾打發時間的好地方,好好 好好 夾打發 時間 地方
3 天前,5,可以待在一個角落吹著風享受慢活,待在 角落 享受 慢活
3 天前,5,,
3 天前,3,門票70不算便宜就古蹟樓房沒什麼,門票 70 便宜 古蹟 樓房
3 天前,4,,
3 天前,5,,
4 天前,4,福爾摩沙島上的荷蘭佔領堡壘,福爾摩沙島 荷蘭 佔領 堡壘
4 天前,4,,
5 天前,5,整個赤崁周遭景點中(武廟大天后宮)唯一可上23層樓遠眺風景的地方現在內部較多部分整修中但在門口的廣場3樓的露台放慢腳步吹著台南的涼風好棒的一個人生體驗休息夠了再離開到周圍的美食或其他景點就是完整的一趟旅遊,赤崁 周遭 景點 武廟 天后宮 23 遠眺 風景 地方 現在 內部 較多 部分 整修 門口 廣場 3樓 露台 放慢 腳步 台南 涼風 好棒 人生 體驗 休息 離開 周圍 美食 其他 景點 完整 旅遊
5 天前,2,你可以呆在外面拍照這顯然就足夠了 70 新台幣的價格太高了,外面 拍照 足夠 70  新台幣 價格
5 天前,5,"台南是台灣歷史的搖籃眾所周知台灣的歷史最初是從這裡開始的早在 1624 年荷蘭人就在這裡定居並開始建造要塞和定居點
赤坎塔是台南市中心最引人注目的景點赤坎塔境內聚集了許多重要的歷史證據當地部落 Siraya著名的鄭成功會見荷蘭人雕像",台南 台灣 歷史 搖籃 眾所周知 台灣 歷史 最初 這裡 開始 荷蘭人 這裡 定居 開始 建造 要塞 定居點 赤坎塔 台南市 中心 引人注目 景點 赤坎塔 聚集 許多 重要 歷史 證據 當地 部落 著名 會見 荷蘭人 雕像
5 天前,3,,
5 天前,5,廁所很好,廁所
5 天前,3,門票70入口處買票入內目前只有海神廟可以參觀其餘都在整修整修到113年的9月底建議整修後再來整體乾淨也有人員可以講解歷史往2樓的樓梯偏陡2樓風景慎好,門票 70 入口處 買票 目前 海神廟 參觀 其餘 整修 整修 113年 9月 建議 整修 整體 乾淨 人員 講解 歷史 2樓 樓梯 2樓 風景 慎好
6 天前,4,,
6 天前,3,,
6 天前,5,後面在整修有點可惜,後面 整修 可惜
6 天前,5,,
6 天前,1,很糟糕的體驗漲價就算了建築物在整修也未告知進來看什麼看了個寂寞還是看施工的進度當我們是工頭,糟糕 體驗 漲價 算了 建築物 整修 告知 進來 寂寞 施工 進度 工頭
1 週前,4,來台南必去的地標晴空萬里氣候宜人台南有空的話最好去看看,台南 地標 晴空萬里 氣候 宜人 台南 有空 看看
1 週前,5,,
1 週前,2,普通沒有重複去的必要,重複 必要
1 週前,4,,
1 週前,5,有歷史價值的建築,歷史 價值 建築
1 週前,4,,
1 週前,3,,
1 週前,5,來光顧的時候正巧碰到整修只能參觀海神廟十分可惜,光顧 時候 碰到 整修 參觀 海神廟 可惜
1 週前,5,,
1 週前,4,"門票已漲價到70
部份區域正在維修中
沒有停車場","門票 漲價 70
 部份 區域 維修 沒有 停車場"
1 週前,5,"又稱赤磡城赤嵌城 前身為荷治時期1625年闢建的普羅民遮市街
原稱普羅民遮城Provintia荷文為永恆之意 乃荷蘭人於西元1653年創建
漢人則稱之為 番仔樓紅毛樓 從荷蘭時期便是行政中心
西元1661年鄭成功改普羅民遮城為承天府治
赤崁夕照 是當時著名的臺灣八景之一

歷經300多年來幾經整修改建 陸續興建的儒道廟宇 內有海神廟文昌閣及蓬壺書院
1960年 又由大南門城內遷來9座贔屭碑 終成今日樣貌

樓前九座清領時期石龜馱碑 傳說石龜為龍生九子之一 因好負重而變成龜狀
另外斷足石馬的雕像有傳說是因石馬入夜後會化作妖怪騷擾百姓 所以才被斷足 成為現在的模樣

赤崁樓梯因年久關係部份老化 上下樓時請小心腳步

20151024 1ST",赤磡城 赤嵌城 前身 時期 1625年 闢建 普羅民遮 市街 普羅民遮城 荷文 永恆 荷蘭人 西元 1653年 創建 漢人 番仔樓 紅毛樓 荷蘭 時期 行政 中心 西元 1661年 普羅民遮城 承天府 赤崁 夕照 當時 著名 臺灣 歷經 300 整修 改建 興建 儒道 廟宇 海神廟 文昌閣 書院 1960年 南門城 遷來 今日 樣貌 清領 時期 石龜 傳說 石龜 九子 好負 變成 龜狀 斷足 石馬 雕像 傳說 石馬 入夜 化作 妖怪 騷擾 百姓 斷足 成為 現在 模樣 赤崁 樓梯 年久 關係 部份 老化 上下樓 小心 腳步 51024
1 週前,5,,
1 週前,5,在這裡當志工,這裡 志工
1 週前,4,,
1 週前,5,,
1 週前,5,這個地方是台南必去的地方之一它位於一個很好的區域從市中心或主要火車站步行都很方便周圍有很多您應該嘗試的當地食物和飲料絕對您不會後悔這次經歷謝謝你,地方 台南 地方 位於 區域 市中心 火車站 步行 方便 周圍 很多 嘗試 當地 食物 飲料 後悔 經歷 謝謝
1 週前,4,,
1 週前,4,,
1 週前,4,台南市的歷史名勝不過我去的時候有地方在裝修因此我沒有去參觀整個地方,台南市 歷史 名勝 時候 地方 裝修 參觀 地方
1 週前,5,,
1 週前,3,那裡沒什麼可看的或可做的但這是一個不錯的簡單景點值得花 15 到 20 分鐘小紀念品店也不錯以台灣標準來說略貴,那裡 不錯 簡單 景點 值得 分鐘 紀念品店 不錯 台灣 標準
1 週前,4,,
1 週前,4,,
1 週前,5,歷史古蹟建築物也很完整,歷史 古蹟 建築物 完整
1 週前,4,石碑可以看見歲月的痕蹟可以從側邊看見荷蘭人最初建城的基座,石碑 看見 歲月 痕蹟 側邊 看見 荷蘭人 最初 基座
1 週前,2,,
1 週前,5,,
1 週前,4,古蹟,古蹟
1 週前,3,,
1 週前,5,,
1 週前,4,很酷的歷史名勝,歷史 名勝
1 週前,4,維護的很好目前有部份在整修,維護 目前 部份 整修
1 週前,4,有些地方在整修所以能逛的地方不大廁所蠻乾淨的,地方 整修 地方 廁所 乾淨
1 週前,4,一級古蹟 現正維修,一級 古蹟 維修
2 週前,1,大老遠從北南下紅色區域都在整修售票人員沒告知整修門口也未見公告外部也看不到花全票進場參觀卻看到一堆施工圍籬花錢買心酸請問文化局在幹嘛更別說得記洋行也在整修服務人員也沒告知門口也沒公告疫情都三年了現在才在修都不好意思說現場很多外國客一生可能就來這次看施工圍籬還真值得,南下 紅色 區域 整修 售票 人員 告知 整修 門口 公告 外部 進場 參觀 看到 施工 圍籬 花錢 心酸 請問 文化局 整修 服務 人員 告知 門口 公告 疫情 現在 不好意思 現場 很多 外國客 一生 施工 圍籬 值得
2 週前,5,"古蹟建築很棒瞭解鄭成功打敗荷蘭人統治後所搭建的建築
希望古蹟修繕完成可再次造訪",古蹟 建築 瞭解 打敗 荷蘭人 統治 搭建 建築 希望 古蹟 修繕 完成 造訪
2 週前,5,了解歷史的脈絡對先人的遵崇,了解 歷史 脈絡 先人 遵崇
