setTime,star,content,seg_result
26 分鐘前,5,,
2 小時前,5,,
5 小時前,5,,
7 小時前,5,,
11 小時前,5,,
21 小時前,4,,
1 天前,5,,
1 天前,4,,
1 天前,5,,
1 天前,5,樹木多可遮陽不怕日曬,樹木 遮陽 日曬
1 天前,5,棒,
2 天前,4,,
2 天前,5,,
2 天前,5,步道好走環境優美,步道 環境 優美
3 天前,4,,
3 天前,3,,
3 天前,5,,
3 天前,4,景色優美 ,景色 優美
3 天前,5,,
4 天前,5,,
4 天前,5,,
4 天前,5,,
4 天前,4,很棒的運動公園還可以遛狗只是野餐區稍嫌髒髒的整體來說還算不錯,運動 公園 遛狗 野餐區 髒髒 整體 不錯
4 天前,3,,
4 天前,3,好停車,停車
5 天前,5,,
5 天前,5,,
5 天前,5,好棒的公園 腹地大 可以玩上半天,好棒 公園 腹地
5 天前,4,,
5 天前,5,假日來的人很多有很多條步道也都維持得不錯只是有太多的攤販讓人覺得不像在爬山沒有親近大自然的感覺,假日 很多 很多 步道 維持 不錯 太多 攤販 覺得 爬山 親近 大自然 感覺
5 天前,5,,
6 天前,5,,
6 天前,5,風景優美有多條步道可以走是適合闔家旅遊的地點,風景 優美 步道 適合 旅遊 地點
6 天前,5,,
6 天前,4,清晨的散步,清晨 散步
6 天前,5,環境優美步道設計非常有善適合小孩跟老人,環境 優美 步道 設計 有善 適合 小孩 老人
6 天前,5,,
6 天前,5,,
6 天前,4,,
6 天前,5,,
6 天前,5,附近最大的公園小孩有很多溜滑梯可以玩附近還有雞蛋糕會過來賣有附設烤肉區但是外勞很多很少台灣人會再那邊烤肉了,附近 公園 小孩 很多 溜滑梯 附近 雞蛋糕 過來 附設 烤肉區 外勞 很多 很少 台灣人 那邊 烤肉
6 天前,5,乾淨,乾淨
1 週前,5,,
1 週前,5,就在市區旁停車方便適合小孩放電在滿滿的林蔭爬山逛三聖宮市集各種需求都能滿足,市區 停車 方便 適合 小孩 放電 滿滿 林蔭 爬山 三聖宮 市集 需求 滿足
1 週前,5,,
1 週前,3,,
1 週前,3,,
1 週前,3,無,
1 週前,5,小孩放電的好地方,小孩 放電 地方
1 週前,5,,
1 週前,5,,
1 週前,4,都市休閒運動好去處. ,都市 休閒 運動 去處
1 週前,4,,
1 週前,3,,
1 週前,5,,
1 週前,5,小孩放電的好地方,小孩 放電 地方
1 週前,5,,
1 週前,5,很適合帶小孩來走走看到蠻多人來野餐的,適合 小孩 走走 看到 野餐
1 週前,5,,
1 週前,5,很適合帶小孩來爬山,適合 小孩 爬山
1 週前,5,,
1 週前,5,,
1 週前,4,愚以為若有一個公園能 安適 象個 庭院 那就是這裡了,以為 公園 庭院 這裡
1 週前,5,"超級受歡迎的公園人真的有多一大早人群絡繹不絕非常有健康意識健行慢跑跳舞打拳都能在公園裡見到從進入到離開只見一波一波的人群湧入蔚為奇觀
公園佔地廣闊設施完善本身有許多步道設計道面平坦綠植豐富雖然是公園內的步道但也可以依個人需求挑戰有些難度的步道虎頭山公園與虎頭山步道相連認真走大約56小時跑不掉 ",歡迎 公園 一大早 人群 絡繹不絕 健康 意識 健行 慢跑 跳舞 打拳 公園 見到 進入 離開 人群 湧入 蔚為 奇觀 公園 佔地 廣闊 設施 完善 許多 步道 設計 道面 平坦 綠植 豐富 公園 步道 需求 挑戰 難度 步道 虎頭山 公園 虎頭山 步道 56 小時
1 週前,5,桃园晚上最棒的夜景就是这里,晚上 夜景
1 週前,1,,
1 週前,5,完整的一個休閒健身的地方,完整 休閒 健身 地方
1 週前,5,,
1 週前,5,將近十年沒有來過變化好大增加好多步道神社也變化好大,來過 變化 增加 好多 步道 神社 變化
1 週前,5,,
1 週前,5,"回顧40年前在虎頭山營區接受基地營訓練直到山地訓練約三個月時間假日休假總是匆忙回家從沒好好的瀏覽虎頭山周邊的風景利用48假日到虎頭山公園健行一番
在虎頭山公園牌坊附近停好機車迎面而來的假日市集好不熱鬧人來熙攘各式各樣的蔬果玉石保健品等應有盡有因今日來健行並非來逛市集直走到三分山其間有唱卡拉OK跳廣場舞人潮鼎沸真是熱鬧 ",回顧 40 虎頭山 營區 接受 基地營 訓練 山地 訓練 時間 假日 休假 匆忙 回家 瀏覽 虎頭山 周邊 風景 利用 48 假日 虎頭山 公園 健行 虎頭山 公園 牌坊 附近 停好 機車 假日 市集 好不 熱鬧人 熙攘 各式各樣 蔬果 玉石 保健品 應有盡有 今日 健行 市集 走到 三分山 卡拉 廣場 人潮 鼎沸 熱鬧
1 週前,5,機車路邊停車格規劃良好如果加上汽車將會更完善,機車 停車格 規劃 良好 汽車 完善
1 週前,4,,
1 週前,5,,
1 週前,5,老少咸宜好去處停車位不會等太久,老少 咸宜 去處 停車位
1 週前,5,,
1 週前,5,步道還算好走,步道 算好
1 週前,5,適合老少走走的好去處有得吃有得逛,適合 老少 走走 去處
1 週前,4,意外的巧遇台灣藍鵲                         豐富的生態松鼠穿梭林間,意外 巧遇 台灣 藍鵲 豐富 生態 松鼠 穿梭
1 週前,5,適合孩子,適合 孩子
1 週前,5,,
1 週前,4,,
1 週前,5,,
1 週前,3,位於市區附近交通非常方便在這個繁忙的城市中來到這裡可以感受到自然的氣息公園的健行步道非常豐富沿途風景美麗可以讓您盡情欣賞山上的美景步道長度難度不等總有一條適合您的路線且沿途起伏有致能夠讓您真正感受到健行的快感然而公園的步道真的有很多條錯綜複雜且標示有點不清楚讓人容易迷路或偏離原本的路線,位於 市區 附近 交通 方便 繁忙 城市 來到 這裡 感受到 自然 氣息 公園 健行 步道 豐富 沿途 風景 美麗 欣賞 美景 步道 長度 難度 適合 路線 沿途 起伏 有致 感受到 健行 快感 公園 步道 很多 錯綜複雜 標示 清楚 容易 迷路 偏離 路線
2 週前,5,,
2 週前,4,,
2 週前,5,,
2 週前,5,,
2 週前,4,,
2 週前,5,"路上有一些當地特有植物 生態 岩石的解說
只是狗狗很多 有點可怕",一些 當地 植物 生態 岩石 解說 狗狗 很多 可怕
2 週前,4,,
2 週前,4,,
2 週前,5,蠻輕鬆的小山跟三五好友邊聊天邊爬還不錯,輕鬆 三五 好友 聊天 不錯
2 週前,5,,
2 週前,4,"位於挑園成功路與新北萬寿路交叉口附近交通方便園區停車方便從山脚到山腰有一條婉埏的空中步道林木參天視野開濶
散布賞景兩相宜走在步道上凉風拂面舒服啊是夏天的好去處
來了就愛上它",位於 挑園 成功路 新北 萬寿路 交叉口 附近 交通 方便 園區 停車 方便 山脚 山腰 婉埏 空中 步道 林木 參天 視野 散布賞 兩相 步道 凉風 拂面 舒服 夏天 去處 愛上
2 週前,5,,
2 週前,5,假日人潮擁擠平日寧靜愜意,假日 人潮 擁擠 平日 寧靜 愜意
2 週前,4,以市區旁的山體公園算是規劃出相當的實用了,市區 山體 公園 算是 規劃出 實用
2 週前,4,,
2 週前,5,,
2 週前,5,"虎頭山步道是我常常去報到的地方每條路線都規劃的很棒也都有相通這次挑戰多階梯的路線有點抖哦
山上真的很好買每次都看到大家大包小包的帶下山我很喜歡這種純樸的地方味道真的很棒耶 ",虎頭山 步道 報到 地方 路線 規劃 相通 挑戰 階梯 路線 看到 大包 小包 下山 喜歡 純樸 地方 味道
2 週前,5,,
2 週前,5,老弱婦孺遊玩七頭的好地方,老弱婦孺 遊玩 七頭 地方
2 週前,4,,
2 週前,3,,
2 週前,5,"山不在高虎頭山上的步道真的是
四通八達上上下下左左右右
都相通很平易近人的雖沒有大景 ",高虎頭山 步道 四通八達 上上下下 左左右右 相通 平易近人 沒有 大景
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,小孩放電的好去處有四到五個遊樂設施還有大片的樹蔭可以遮陽對面就有一個停的停車場位子很多,小孩 放電 去處 遊樂 設施 樹蔭 遮陽 對面 停車場 位子 很多
2 週前,4,,
2 週前,5,,
2 週前,5,适合儿童玩耍和与家人野餐,适合 儿童 玩耍 家人 野餐
2 週前,5,,
2 週前,4,適合來散散步,適合 散散步
2 週前,5,,
2 週前,4,,
2 週前,2,老人小孩快樂區,老人 小孩 快樂
2 週前,4,"蠻大的 但遊樂設施都長一樣
廁所算乾淨也有衛生紙 ",遊樂 設施 一樣 廁所 乾淨 衛生紙
2 週前,4,,
2 週前,5,,
2 週前,5,,
2 週前,4,,
2 週前,5,有乾淨的洗手間廁所有衛生紙,乾淨 洗手間 廁所 衛生紙
2 週前,4,老少咸宜的都市綠肺,老少咸宜 都市 綠肺
2 週前,4,,
2 週前,5,,
3 週前,4,"今天五點上山登山客稀疏可數互不相識一聲早安打破沉寂感覺很棒

42清明連假第二天 ",今天 五點 上山 登山客 稀疏 相識 早安 打破 沉寂 感覺 清明 連假 第二
3 週前,5,夜景很美,夜景
3 週前,4,,
3 週前,5,,
3 週前,4,很熱鬧,熱鬧
3 週前,5,好的,
3 週前,4,,
3 週前,4,,
3 週前,5,,
3 週前,1,三聖宮附近流浪狗也太多太兇政府拿出魄力處理好嗎全部抓走民眾路過不安全,三聖宮 附近 流浪狗 太多 政府 拿出 魄力 處理 全部 抓走 民眾 路過 安全
3 週前,4,公園還行但是停車的位置太少,公園 停車 位置 太少
3 週前,4,,
3 週前,5,,
3 週前,5,,
3 週前,2,,
3 週前,5,那裡的導遊人都很棒 ,那裡 導遊人
3 週前,5,,
3 週前,4,,
3 週前,5,,
3 週前,2,,
3 週前,5,,
3 週前,5,,
3 週前,4,,
3 週前,5,五星級的步道,五星級 步道
3 週前,5,整修完超漂亮很好逛,整修完
3 週前,5,,
3 週前,5,環境清淨空氣清爽,環境 清淨 空氣 清爽
3 週前,5,,
3 週前,4,,
3 週前,5,,
4 週前,5,,
4 週前,4,休閒爬山的好去處,休閒 爬山 去處
4 週前,5,假日簡易步道休閒好去處,假日 簡易 步道 休閒 去處
4 週前,5,"活動筋骨陶冶身心的好去處公園適合玩耍活動虎頭山本身也是半日健行好地方
不少市民已懂得利用但是桃園市政府卻沒好好規劃
三聖宮記得去看看周圍菜販價格合理農產新鮮值得購買",活動 筋骨 陶冶 身心 去處 公園 適合 玩耍 活動 虎頭山 健行 地方 不少 市民 懂得 利用 桃園市政府 好好 規劃 三聖宮 記得 看看 周圍 菜販 價格 合理 農產 新鮮 值得 購買
4 週前,5,小朋友遊戲區許多區可以使小朋友晚一整天,小朋友 遊戲區 許多 小朋友
4 週前,4,,
4 週前,5,,
4 週前,5,人很多汽車建議不要從桃高旁小路上去,很多 汽車 建議 桃高
4 週前,5,步道很多很好爬,步道 很多
4 週前,4,,
4 週前,3,,
4 週前,4,爬山運動的好地方,爬山 運動 地方
1 個月前,5,乾淨遊樂設施齊全小朋友的天堂,乾淨 遊樂 設施 齊全 小朋友 天堂
1 個月前,3,今天的人很多想買東西但沒有下車服務,今天 很多 東西 沒有 下車 服務
1 個月前,4,,
1 個月前,4,,
1 個月前,4,適合遛小孩的地方但有一些遊樂設施無安全隱患建議家長陪同下遊玩,適合 小孩 地方 一些 遊樂 設施 安全 隱患 建議 家長 陪同 遊玩
1 個月前,5,,
1 個月前,4,,
1 個月前,5,,
1 個月前,5,很近又好玩山上又有中餐那一攤可以進去那邊吃便宜又好吃的那一攤吃中餐又好方便又有飲料販賣機可以購買飲料喝真棒,好玩 中餐 進去 那邊 便宜 好吃 中餐 方便 飲料 販賣機 購買 飲料
1 個月前,4,,
1 個月前,5,,
1 個月前,5,,
1 個月前,4,,
1 個月前,4,,
1 個月前,5,,
1 個月前,5,小孩放電的好地方,小孩 放電 地方
1 個月前,5,,
1 個月前,5,,
1 個月前,4,,
1 個月前,5,,
1 個月前,4,多條步道長短皆有設施規劃不錯適合各年齡踏青健行,步道 長短 設施 規劃 不錯 適合 年齡 踏青 健行
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,4,很適合增加體力的地方,適合 增加 體力 地方
1 個月前,4,,
1 個月前,5,,
1 個月前,5,,
1 個月前,4,松鼠跑來跑去的我好像看到朋友跑來跑去 ,松鼠 跑來跑去 看到 朋友 跑來跑去
1 個月前,4,,
1 個月前,5,,
1 個月前,4,,
1 個月前,5,很多樹木和乘涼休憩的地方很適合全家ㄧ同散步走走 ,很多 樹木 乘涼 休憩 地方 適合 散步 走走
1 個月前,4,,
1 個月前,5,空氣品質不錯,空氣 品質 不錯
1 個月前,5,休息爬山的好去處風景秀麗舒服山腳下可以買好吃好用的新鮮蔬果也有小市集山區內風景秀麗也有洗手間可以使用舒服的好場所,休息 爬山 去處 風景 秀麗 舒服 山腳 好吃 好用 新鮮 蔬果 市集 山區 風景 秀麗 洗手間 使用 舒服 場所
1 個月前,5,,
1 個月前,5,,
1 個月前,5,假日來這裏真的很熱鬧可以爬山可以逛市集喜歡戶外的能來走走喔,假日 這裏 熱鬧 爬山 市集 喜歡 戶外 走走
1 個月前,5,高粱酒香腸好吃喔,高粱酒 香腸 好吃
1 個月前,5,,
1 個月前,5,"停車方便
好走好爬
林蔭步道","停車 方便 爬
 步道"
1 個月前,5,,
1 個月前,5,小孩放電的好地方,小孩 放電 地方
1 個月前,5,,
1 個月前,5,,
1 個月前,4,蚊子稍多風景優美,蚊子 風景 優美
1 個月前,5,有夠讚,
1 個月前,4,,
1 個月前,4,假日的散步行程,假日 散步 行程
1 個月前,4,,
1 個月前,5,很棒的溜小孩的地方只是假日超多人稍稍不好停車,小孩 地方 假日 超多 停車
1 個月前,5,停車方便適合與家人朋友一起休閒的好地方,停車 方便 適合 家人 朋友 休閒 地方
1 個月前,5,,
1 個月前,3,,
1 個月前,5,,
1 個月前,4,,
1 個月前,5,很適合小朋友來玩老人家也可以來運動步道很平緩,適合 小朋友 老人家 運動 步道 平緩
1 個月前,4,,
1 個月前,5,,
1 個月前,5,休閒活動的的好地方,休閒 活動 地方
1 個月前,4,戶外聚會活動之地有多項兒童遊樂設施或是室外座位,戶外 聚會 活動 兒童 遊樂 設施 座位
1 個月前,5,"平緩好爬的步道很適合初爬者
可以從慈惠堂登山口開始很快就爬完了
中間有岔路可以爬向其他山",平緩 步道 適合 慈惠堂 登山口 開始 爬完 中間 岔路 其他
1 個月前,5,,
1 個月前,4,"દ ᵕ ૩
最上方有廟宇可停車
沿山都有小攤販
下方直通桃林鐵道的步道",上方 廟宇 停車 攤販 下方 直通 桃林 鐵道 步道
1 個月前,5,,
1 個月前,5,,
1 個月前,4,散步道完善可帶孩子消耗體力放電,散步道 完善 孩子 消耗 體力 放電
1 個月前,5,桃園人的後花園,桃園人 後花園
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,步道規劃的很平緩很適合親子踏青,步道 規劃 平緩 適合 親子 踏青
1 個月前,5,適合活動健走但階梯比較多女友走得很累體力不佳的人要留意,適合 活動 健走 階梯 女友 體力 不佳 留意
1 個月前,5,,
1 個月前,3,,
1 個月前,5,"我高中的旁邊
傳聞不時會有人遛著鳥經過
為桃高八大奇景之一 ",高中 旁邊 傳聞 經過 桃高 奇景
1 個月前,5,環境優美舒服各條步道規劃完善親子健行活動的好地方,環境 優美 舒服 步道 規劃 完善 親子 健行 活動 地方
1 個月前,5,,
1 個月前,4,,
1 個月前,5,,
1 個月前,4,,
1 個月前,5,看夜景的好地點,夜景 地點
1 個月前,5,,
1 個月前,5,,
1 個月前,4,,
