setTime,star,content,seg_result
7 小時前,5,早點來走步道舒適涼爽,走步道 舒適 涼爽
9 小時前,5,,
1 天前,1,驗票態度很差好像我們沒買票一樣,態度 買票 一樣
1 天前,3,顯然經費不足但是帶小孩子走走還是好地方,經費 不足 小孩子 走走 地方
3 天前,5,,
4 天前,4,看鳥的好地方腳力不好的園方有付費的電動車可以坐,地方 腳力 園方 付費 電動車
4 天前,5,,
5 天前,5,,
5 天前,5,園區步道規劃不錯但唯獨接駁車班次以及車輛載客量略嫌不足應該可以在改善,園區 步道 規劃 不錯 接駁車 班次 車輛 載客量 不足 改善
5 天前,4,,
6 天前,2,,
6 天前,5,健走還不錯..........,健走 不錯
1 週前,5,"本人非常喜歡
門票佛心 停車費也一樣佛心
經濟又能讓身心放鬆愉快",喜歡 門票 佛心 停車費 一樣 佛心 經濟 身心 放鬆 愉快
1 週前,3,,
1 週前,5,"鳳凰谷鳥園歷史悠久小時候父母曾帶我們來過有著稀薄的印象

手機設定導航就可以到路面平坦好騎路幅也不算小

入園門票很便宜以現在的物價水準來看良心突然冒出頭的話還會內疚一下

因為門票不貴所以就算園區內的設施稍嫌老舊基本上都可以接受

沿著步道指引可以輕鬆繞完整座園區走到累的話也是能搭接駁車回到出口

鳥類眾多漫步其中可以體驗當迪士尼公主被動物包圍的感覺

雖然沒有拍到但園區內有一座溜滑梯很受小朋友歡迎

當成主要遊玩地點可能稍嫌空虛但如果是作為溪頭或杉林溪的順遊景點仍十分推薦",鳳凰谷 鳥園 歷史 悠久 小時候 父母 來過 稀薄 印象 手機 設定 導航 路面 平坦 路幅 入園 門票 便宜 現在 物價 水準 良心 冒出頭 內疚 一下 門票 園區 設施 老舊 基本 接受 步道 指引 輕鬆 繞完 園區 走到 接駁車 回到 出口 鳥類 眾多 漫步 體驗 公主 動物 包圍 感覺 拍到 園區 溜滑梯 小朋友 歡迎 當成 遊玩 地點 空虛 作為 溪頭 杉林溪 順遊 景點 推薦
1 週前,5,,
1 週前,4,,
1 週前,5,門票超便宜很多漂亮又可愛的鳥愛鳥人士賞鳥好去處有導覽介紹兼生命教育非常適合親子郊遊超級物超所值,門票 便宜 很多 漂亮 可愛 人士 去處 導覽 介紹 生命 教育 適合 親子 郊遊
1 週前,4,,
1 週前,5,"算算自己也來超過十次了
很可惜以前小時候的瀑布可以下水玩
經過地震後雖然步道有到瀑布
但已經不開放了",算算 超過 可惜 以前 小時候 瀑布 下水 經過 地震 步道 瀑布 開放
1 週前,5,,
1 週前,4,,
1 週前,5,很適合親子旅行散步的場所廁所也很乾淨,適合 親子 旅行 散步 場所 廁所 乾淨
1 週前,5,,
1 週前,5,"賞鳥健行觀瀑好去處
生態體驗森林浴真全面",健行 去處 生態 體驗 森林 全面
1 週前,5,路線相當宜人門票那麼便宜就能看到那麼多種的鳥類真的是值得推薦大家走走,路線 宜人 門票 便宜 看到 那麼多 鳥類 值得 推薦 走走
1 週前,3,,
1 週前,5,親子朋友共遊的好去處,親子 朋友 去處
1 週前,5,,
1 週前,5,,
1 週前,2,看著一堆鳥被關在籠子裡真的是滿糟糕的體驗,籠子 糟糕 體驗
1 週前,5,,
1 週前,3,售票區位置在很莫名的旁邊指示牌希望能指示清楚位置距離溜滑梯處有點危險旁邊是小石頭小孩多時有危險感覺,售票區 位置 莫名 旁邊 指示牌 希望 指示 清楚 位置 溜滑梯 危險 旁邊 小石頭 小孩 危險 感覺
2 週前,5,今天參觀園區門票50停車20很便宜園區很大很乾淨很多大人帶小朋友旅遊踏青値得推鑒的好地方,今天 參觀 園區 門票 50 停車 20 便宜 園區 乾淨 很多 大人 小朋友 旅遊 踏青 値得 推鑒 地方
2 週前,5,螢火蟲體驗課程很舒服也很有教育意義,螢火蟲 體驗 課程 舒服 教育 意義
2 週前,5,,
2 週前,5,,
2 週前,1,,
2 週前,4,,
2 週前,5,很舒服樹蔭很多鳥應該也很舒服商店的食物很平價讚,舒服 樹蔭 很多 舒服 商店 食物 平價
2 週前,5,可以看看不一樣的鳥類,看看 一樣 鳥類
2 週前,5,,
2 週前,5,,
2 週前,4,,
2 週前,4,小時候戶外教學必去的地點,小時候 戶外 教學 地點
2 週前,5,門票很便宜可看不同的鳥又可運動看看瀑布有涼亭可休習吃吃東西聊聊天還可去松鶴園瞭解鶴的生理和歷史的像徵只是無力去挑戰好漢坡不知不覺過了一天,門票 便宜 不同 運動 瀑布 涼亭 休習 吃吃 東西 聊聊天 松鶴園 瞭解 生理 歷史 像徵 挑戰 好漢坡
2 週前,5,鳳凰谷鳥園裡的鳥禽類很多園區很大適合帶孩子走走認識不一樣的品種,鳳凰谷 鳥園 鳥禽類 很多 園區 適合 孩子 走走 認識 一樣 品種
2 週前,5,2023.04.02到鳥園參觀因為停車場已滿就沒再收停車費用可沿著產業道路旁停車鳥園內有多種鳥類可參觀最最特別且驚喜的是犀鳥類和大嘴鳥另外也有開放式園區可以近距離賞鳥另外吊橋及瀑布區也很值得去不過因為園區內坡度落差大有許多的階梯上下坡道真的需要穿著舒適輕鬆的鞋子比較好走而老人家腿部膝蓋行動較不便的要前往參觀需要多多考量喔,鳥園 參觀 停車場 停車 費用 產業道路 停車 鳥園 鳥類 參觀 特別 驚喜 犀鳥類 大嘴鳥 園區 近距離 吊橋 瀑布區 值得 園區 坡度 落差 許多 階梯 上下坡道 需要 穿著 舒適 輕鬆 鞋子 老人家 腿部 膝蓋 行動 不便 前往 參觀 需要 考量
2 週前,5,"好玩又美麗的地方要靠雙腿達到目的一天逛不完喔
回家腿是鐵的",好玩 美麗 地方 雙腿 達到 目的 回家
2 週前,5,廁所很多鳥照顧得很好都肥肥的適合情侶親子遊玩好去處,廁所 很多 照顧 肥肥 適合 情侶 親子 遊玩 去處
2 週前,5,202342門票只50元的好去處適合老人家散步又娛樂怕熱還有松鶴樓吹冷氣看展覽到處有涼亭桌椅可休息可賞風鈴木杜鵑還有走路10分鐘可到的瀑布沿路也很好開車門票可網路購票刷卡付款免排隊九點前入場好停車推薦,門票 50 去處 適合 老人家 散步 娛樂 松鶴樓 冷氣 展覽 涼亭 桌椅 休息 風鈴木 杜鵑 走路 10 分鐘 瀑布 開車 門票 網路 刷卡 付款 排隊 九點 入場 停車 推薦
2 週前,5,門票100元 佔地大 有高低起伏 須要有點體力,門票 100 佔地 大  高低 起伏 體力
2 週前,5,,
2 週前,5,,
2 週前,5,"園區很適合帶小孩走走
今天有解說人員帶逛更能了解園區內的生態
不需耽心走累回不到起點
園區內有接駁車可搭乘
大人門票 50元人
44 慶祝兒童節12歲以下免費需出示證件
停車 20元台","園區 適合 小孩 走走 今天 解說 人員 了解 園區 生態 耽心 走累 起點 園區 接駁車 搭乘 大人 門票 人
44  慶祝 兒童節 12 以下 免費 出示 證件 停車"
2 週前,5,有夠好玩值得推薦,好玩 值得 推薦
2 週前,4,,
2 週前,5,"鳥園 有滿多鳥圍籬裡面只有一隻
坡度算滿陡的 許多地方維修中
賣的甜甜圈好吃",鳥園 滿多 圍籬 裡面 坡度 許多 地方 維修 甜甜圈 好吃
2 週前,5,,
2 週前,4,,
2 週前,4,"走去看瀑布一路輕鬆空氣好走回停車場要命的累體力瞬間歸零一路喘吁吁
森林裏有2個溜滑梯小朋友很喜歡增加他們願意走路的動力 ",走去 瀑布 輕鬆 空氣 走回 停車場 要命 體力 瞬間 歸零 吁吁 森林 溜滑梯 小朋友 喜歡 增加 願意 走路 動力
2 週前,5,,
2 週前,4,"可以看到很多鳥類還有吊橋跟瀑布適合遛小孩跟吸收大自然芬多精的地方真的不想走可以坐電動接駁車園區內有停車場
園區門票全票50學生票30兒童及老人票25小型車停車費20",看到 很多 鳥類 吊橋 瀑布 適合 小孩 吸收 大自然 芬多精 地方 電動 接駁車 園區 停車場 園區 門票 50 學生票 30 兒童 老人票 25 小型 停車費 20
2 週前,4,園區內很多鳥但是要走很大一段路,園區 很多
2 週前,5,適合走走看看 吸收芬多精 長點鳥類知識,適合 走走 吸收 鳥類 知識
2 週前,5,,
2 週前,5,,
3 週前,4,,
3 週前,4,第一次來真的很有森林遊園的感覺需要走很多路帶小小孩要考驗體力溜滑梯處很多小朋有逛了c區看了許多鳥類吊橋瀑布下次再來逛逛a區,第一 森林 遊園 感覺 需要 很多 小孩 考驗 體力 溜滑梯處 很多 小朋 c區 許多 鳥類 吊橋 瀑布 逛逛
3 週前,5,,
3 週前,5,很大 逛一個早上剛剛好 有很多鳥,早上 很多
3 週前,5,"112331(五
一大早來
兩人同行 學生票50元 + 20元停車費

整體來說上山來的路段要小心彎路大概有兩段
慢慢開即可

園區整體上
空氣清晰
乾淨舒適廁所也很乾淨有提供衛生紙
鳥的種類蠻多的
路線也不會走的很辛苦沒有資深爬山經驗
瀑布只能遠遠看比較可惜
鳥館環境也很舒適廁所乾淨
當天雖然有點霧地面濕滑但是走起來不會很悶熱還蠻涼爽的
小吃的部分豆干口感很好咬多汁
回程如果不想走路可以考慮搭接駁小車車有收費15元有些情況不用收費

整體來說
很適合喜歡上山散步還有喜歡看一些可愛療育的鳥很適合來蠻好玩的
重點是公共設施很乾淨超讚的",112331 一大早 同行 學生票 50 20 停車費 整體 上山 路段 小心 彎路 慢慢 園區 整體 空氣 清晰 乾淨 舒適 廁所 乾淨 提供 衛生紙 種類 路線 辛苦 資深 爬山 經驗 瀑布 遠遠 可惜 鳥館 環境 舒適 廁所 乾淨 當天 有點 地面 悶熱 涼爽 小吃 部分 豆干 口感 回程 走路 考慮 接駁 車車 收費 15 情況 收費 整體 適合 喜歡 上山 散步 喜歡 一些 可愛 療育 適合 好玩 重點 設施 乾淨
3 週前,5,,
3 週前,5,,
3 週前,4,,
3 週前,5,我是一名英語老師我和我的學生一起去公園該指南非常有用浴室很乾淨還有吃飯的地方,英語 老師 學生 公園 指南 有用 浴室 乾淨 吃飯 地方
3 週前,5,,
3 週前,5,"遊山玩水沿著鳥園區一區一區的參觀順著下坡毫不費力
鳥園欣賞完就是往吊橋與瀑布去參觀接著回來的路上就是考驗體力跟腿力了
是有接駁車可以搭乘沒錯但是既然都來到這鄉村林間何不好好漫步林中無憂無慮的慢慢走著欣賞沿途山林美景
很適合帶小孩去放風好好讓孩子們運動的好地方
P.S寵物不能入園喔但是有寵物寄放處可以讓寵物們待著可是管理員會跟您說明單純寄放不負保管責任所以要帶寵物出門的冰友們要想好有沒有要帶狗狗貓貓們出門以免到現場才發現原來不能讓寵物進入",遊山玩水 鳥園區 參觀 下坡 費力 鳥園 欣賞完 吊橋 瀑布 參觀 回來 考驗 體力 腿力 接駁車 搭乘 來到 鄉村 漫步 無憂無慮 慢慢 欣賞 沿途 山林 美景 適合 小孩 放風 孩子 運動 地方 寵物 入園 寵物 寄放處 寵物 管理員 說明 單純 寄放 保管 責任 寵物 出門 冰友 想好 狗狗 出門 現場 發現 寵物 進入
3 週前,5,,
3 週前,5,很棒的園區值得來一趟,園區 值得來
3 週前,5,,
3 週前,5,適合帶孩子來門票停車費很平價有很多種鳥可觀賞雖然有下雨但部分步道有做好防滑措施算好走園區在幾個點有提供愛心傘有付費電動接駁車服務司機和藹可親到站時刻滿準時的搭車人數較多 一台車載不下還有請其他輛空車來支援入口處有服務人員提醒我們帶上園區導覽圖可以帶著導覽圖一邊走一邊討論修改路線在吊橋區有遇到遊客抽煙不曉得園區有沒有禁菸就是假日早上人不多逛起來很舒適會再來,適合 孩子 門票 停車費 平價 很多 觀賞 下雨 部分 步道 做好 防滑 措施 算好 園區 提供 愛心傘 付費 接駁車 服務 司機 和藹可親 準時 人數 較多 其他 空車 支援 入口處 服務 人員 提醒 帶上 園區 導覽圖 導覽圖 討論 修改 路線 吊橋區 遇到 遊客 抽煙 曉得 園區 有沒有 禁菸 假日 早上 舒適
4 週前,5,,
4 週前,5,解說詳細小孩看到許多鳥類很開心,解說 詳細 小孩 看到 許多 鳥類 開心
4 週前,5,"20幾年沒來了
今天帶小孩從遊故地
大人入園收費50元.停車場费20元.園區分ABcD區.可走半天...",20 今天 小孩 故地 大人 入園 收費 50 停車場 20 園區
4 週前,4,,
4 週前,4,,
1 個月前,4,,
1 個月前,5,cp值超強,超強
1 個月前,5,,
1 個月前,5,高cp值的園區,園區
1 個月前,4,園區很大鳥類眾多散步賞鳥好地方,園區 鳥類 眾多 散步 地方
1 個月前,5,,
1 個月前,5,親子活動好地方,親子 活動 地方
1 個月前,4,"整體感覺是還蠻不錯但建議能否在門口告示一下往哪個方向不建議使用推車進去看到好幾組扛著嬰兒車或推車爬樓梯的客人因為步道真的蠻多的
裡面還有近距離體驗活動很棒鳥內顏色都很美毛也漂亮 ",整體 感覺 不錯 建議 門口 告示 一下 方向 建議 使用 推車 進去 看到 好幾 嬰兒車 推車 樓梯 客人 步道 裡面 近距離 體驗 活動 顏色 美毛 漂亮
1 個月前,4,"親子廁所友善乾淨
適合半日遊 ",親子 廁所 友善 乾淨 適合
1 個月前,5,歡樂遊憩好地方,歡樂 遊憩 地方
1 個月前,4,輕度登山步道加近距離賞鳥 不建議推車,登山 步道 距離 建議
1 個月前,4,還可以,
1 個月前,5,,
1 個月前,5,春夏之際多為鳥類繁殖期這時公鳥羽毛豐潤色澤鮮豔求偶鳴叫聲連連非常值得觀賞,春夏 鳥類 繁殖期 這時 公鳥 羽毛 豐潤 色澤 鮮豔 求偶 鳴叫聲 值得 觀賞
1 個月前,5,,
1 個月前,4,"園内有隻台灣八哥會說早安
有隻藍鵲喜歡任人撫摸",台灣 八哥 早安 藍鵲 喜歡 撫摸
1 個月前,5,門票停車收費便宜鳥兒被照顧的很可愛又很漂亮環境自然整潔園區下方還有收費乘車處供給需要的人搭乘需注意園區坡度較陡腳力不好的老人家可能要斟酌一下體力 ,門票 停車 收費 便宜 鳥兒 照顧 可愛 漂亮 環境 整潔 園區 下方 收費 乘車處 供給 需要 搭乘 注意 園區 坡度 腳力 老人家 斟酌 一下 體力
1 個月前,5,,
1 個月前,4,,
1 個月前,1,,
1 個月前,5,咕咕咕嘰嘰嘰大鳥鳥,鳥鳥
1 個月前,5,門票便宜很多可愛的鳥類還能近距離體驗,門票 便宜 很多 可愛 鳥類 近距離 體驗
1 個月前,5,,
1 個月前,4,,
1 個月前,5,"兒子心愛包包忘了帶回
工作人員很積極處理迅速讓恐龍回家了感謝萬分",兒子 包包 帶回 工作 人員 積極 處理 迅速 恐龍 回家 感謝
1 個月前,4,,
1 個月前,4,,
1 個月前,5,,
1 個月前,4,,
