setTime,star,content,seg_result
6 天前,3,從捷運市府轉運站1樓 1815國光客運台北金山青年活動中心在翡翠灣站下車步行3分鐘到沙灘上,捷運 市府 轉運站 1樓 客運 台北 金山 青年 活動 中心 翡翠灣站 下車 步行 分鐘 沙灘
6 天前,5,人不多 蠻漂亮的 美中不足就是有些垃圾,漂亮 美中不足 垃圾
1 週前,5,準備要去但還沒去,準備
1 週前,5,,
3 週前,4,聽海濤很舒服,海濤 舒服
3 週前,5,下雨沒機會下去不然應該挺美的,下雨 機會
1 個月前,3,"下水一定要多注意
另外沖洗費用要先問好再去玩水
這邊的海灘目前好像沒什麼管理了狀況比較沒很好",下水 注意 沖洗 費用 問好 玩水 這邊 海灘 目前 管理 狀況
3 個月前,5,從小玩到大的沙灘 方便停車旁邊有付費的沖洗 小心阿嬤很坑喔 以前旁邊度假飯店還人潮滿滿的時候環境保護的很好 現在飯店旁的沙灘像是變成了廢墟 但是每到夏天還是很多人來玩水 也可租借陽傘會提供沖洗呦 ,沙灘 方便 停車 旁邊 付費 沖洗 小心 阿嬤 以前 旁邊 度假 飯店 人潮 滿滿 時候 環境 保護 現在 飯店 沙灘 變成 廢墟 夏天 很多 玩水 租借 陽傘 提供 沖洗
3 個月前,4,,
4 個月前,2,,
4 個月前,5,,
4 個月前,4,,
5 個月前,5,,
5 個月前,3,主要是來參加淨灘活動第一次來這地方才知道原來荒廢已久在去的路途上很多廢棄的建築物跟危險的環境感覺會是個危險的的地方,參加 淨灘 活動 第一 地方 知道 荒廢 路途 很多 廢棄 建築物 危險 環境 感覺 危險 地方
6 個月前,4,20221004北部海岸線的一個細白沙灘看到些人在衝浪而以而一旁還有箸名飛碟屋很多看來都很舊或損壞也有人住.,20221004 北部 海岸線 細白 沙灘 看到 衝浪 飛碟屋 很多 損壞
6 個月前,4,,
6 個月前,3,,
6 個月前,3,僅有夏季玩水人潮不足以支撐觀光產業所以雖然景色不輸墾丁但無法像墾丁四季都有遊客到訪或許就是氣候因素才一直無法長期發展.,僅有 夏季 玩水 人潮 足以 支撐 觀光 產業 景色 墾丁 墾丁 遊客 到訪 氣候 因素 長期 發展
6 個月前,5,停車方便且鄰近沙灘海岸從淡水出來比起白沙灣近了很多非常便利,停車 方便 鄰近 沙灘 海岸 淡水 出來 白沙灣 很多 便利
7 個月前,5,,
7 個月前,3,,
7 個月前,5,"很久沒看到海
旁邊就有一個大的停車場
離海岸邊很方便
想看海這裡也是一個好選擇 ","看到 海
 旁邊 停車場 海岸 方便 這裡 選擇"
7 個月前,3,"離開的都是風景留下的才是人生

萬里散策

一個人至少擁有一個夢想
有一個理由去堅強
心若沒有棲息的地方
到哪裡都是在流浪

翡翠灣
萬里海邊

曾經是北部最熱門最長海岸沙灘之一多年之後因產權問題無人管理淪為荒寞的海岸線夏季假皆有人潮但是留下的垃圾和野營留下的廢棄物是否應該順便帶走呢而是丟了留下痕跡
海岸有離岸流及海岸斷層下陷戲水注意安全",離開 風景 留下 人生 萬里散策 擁有 夢想 理由 堅強 棲息 地方 哪裡 流浪 翡翠灣 萬里 海邊 北部 熱門 海岸 沙灘 之後 產權 問題 管理 淪為 荒寞 海岸線 夏季 人潮 留下 垃圾 野營 留下 廢棄物 帶走 留下 痕跡 海岸 離岸流 海岸 斷層 下陷 戲水 注意 安全
7 個月前,1,"廢墟中住著一戶人家
旁邊車庫裡面停著一台麥拉倫 但態度極差
還亂罵人...有錢倫都這樣嗎",廢墟 人家 旁邊 車庫 裡面 態度 罵人 有錢倫 這樣
7 個月前,5,,
7 個月前,3,只可遠觀不可褻玩焉,遠觀 褻玩
8 個月前,2,寧靜海灘因為水上摩托車業者進駐而不在加上可怕的垃圾量難以想像這是2022的台灣不論海裡或岸上竟都是滿滿海廢不忍再拍還請隨手帶走垃圾也懇請有關單位重視別浪費這麼漂亮的美景了,寧靜 海灘 摩托車 業者 進駐 可怕 垃圾量 想像 2022 台灣 滿滿 海廢 不忍 帶走 垃圾 懇請 有關 單位 重視 浪費 漂亮 美景
8 個月前,3,,
8 個月前,3,,
8 個月前,5,一個美麗的海和沙灘而且距離台北很近,美麗 沙灘 台北
8 個月前,3,適合小孩來挖沙,適合 小孩 挖沙
8 個月前,4,美麗的海景但是無人管理沙灘蠻髒亂的玩水要自行小心安全,美麗 海景 管理 沙灘 髒亂 玩水 小心 安全
8 個月前,5,欣賞日出非常好的地點也非常適合玩水但無救生人員請多多注意安全,欣賞 日出 地點 適合 玩水 救生 人員 注意 安全
8 個月前,4,,
8 個月前,5,雖然無人管理但比較沒有擁擠人潮玩水請自行注意安全,管理 沒有 擁擠 人潮 玩水 注意 安全
8 個月前,5,,
8 個月前,5,Good morning 衝個早浪,早浪
8 個月前,2,海灘超多垃圾枯枝沒有救生員不推建議左手邊的沙灘有浮球救生員相較安全乾淨,海灘 垃圾 枯枝 沒有 救生員 建議 左手 沙灘 浮球 救生員 相較 安全 乾淨
8 個月前,5,是家了 任何時候想找寧靜平靜 或野性起去埋入海洋 豈只三生有幸的靈漪恬然 永不失望的海前方 深處的景悠悠久暢 歡迎曾經失落的人,任何 時候 寧靜 平靜 野性 起去 埋入 海洋 三生 有幸 靈漪 恬然 失望 前方 深處 悠悠久暢 歡迎 失落
8 個月前,3,台灣的北海岸不輸國外但海邊的垃圾不該贏過國外千萬不要輕易嘗試光腳走在沒有海水的沙灘上沿路的垃圾讓人有些難過使用過的垃圾應該整理完再離開才是比較好的做法,台灣 北海岸 國外 海邊 垃圾 贏過 國外 嘗試 光腳 沒有 海水 沙灘 垃圾 難過 使用 垃圾 整理完 離開 做法
8 個月前,3,被遺忘荒蕪的景區 可惜了,遺忘 荒蕪 景區 可惜
8 個月前,5,拍攝日出的絕美地點,拍攝 日出 地點
9 個月前,3,很舒服的沙可惜好像被遺棄的沙灘沒有人氣了只有沙灘車店家在場駐足本以為無法洗腳不想下水上來後才看到社區有一個免費洗腳的地方大家可以參考看看,舒服 可惜 遺棄 沙灘 沒有 人氣 沙灘車 店家 在場 駐足 以為 洗腳 下水 上來 看到 社區 免費 洗腳 地方 參考
9 個月前,2,小時記憶中繁華一時的翡翠灣不知何時衰敗成如此德性了... 山還在海還在美景依然但是周遭的旅館遊樂設施等不是停業就是變成廢墟. 小時候玩的游泳池和滑水道也都被土填起來了... 實在是可惜,小時 記憶 繁華 一時 翡翠灣 何時 衰敗成 如此 德性 美景 周遭 旅館 遊樂 設施 停業 變成 廢墟 小時候 游泳池 滑水道 填起來 可惜
