setTime,star,content,seg_result
54 分鐘前,4,,
1 小時前,5,"只有青 才敢大聲
沙灘適合親子活動",青  大聲 沙灘 適合 親子 活動
1 小時前,5,,
3 小時前,3,,
3 小時前,5,海灘乾淨魚貨新鮮近桃園機場漁港內有新鮮的魚貨可買也可以買好馬上請2F店家料理附近還有很多海產餐廳可以饗用,海灘 乾淨 魚貨 新鮮 桃園機場 漁港 新鮮 魚貨 買好 2F 店家 料理 附近 很多 海產 餐廳 饗用
4 小時前,5,可散步吹吹風好地方好停車,散步 吹吹風 地方 停車
10 小時前,4,,
10 小時前,5,空間大風景好,空間 風景
11 小時前,4,,
12 小時前,5,,
18 小時前,5,,
19 小時前,4,不錯,不錯
21 小時前,5,,
1 天前,5,,
1 天前,3,人潮不多,人潮
1 天前,4,"魚類價位中肯
乾魚都標示價錢
明朗化",魚類 價位 中肯 標示 價錢 明朗化
1 天前,3,適合全家大小朋友去玩放風箏,適合 全家 大小 朋友 放風箏
1 天前,3,,
1 天前,5,每次來吃海鮮和買魚貨 ,海鮮 魚貨
1 天前,5,,
1 天前,3,"周邊的海產餐廳吃飯很美味
很適合假日休閒不錯的選擇",周邊 海產 餐廳 吃飯 美味 適合 假日 休閒 不錯 選擇
1 天前,4,常經過第一次騎自行車來還蠻大的,經過 第一 自行車
1 天前,5,滿載而歸 ,滿載而歸
1 天前,5,剛上岸的漁獲,上岸 漁獲
2 天前,5,,
2 天前,3,,
2 天前,5,吃海產 吹吹海風 不錯,海產 海風 不錯
2 天前,5,,
2 天前,5,好吃好玩,好吃 好玩
2 天前,4,,
2 天前,5,,
2 天前,3,人太多,太多
2 天前,4,,
2 天前,5,,
2 天前,5,,
2 天前,4,停車場很多但有分收費與不收費建議從漁港路過來車位比較多,停車場 很多 收費 收費 建議 漁港路 過來 車位
2 天前,4,東西不便宜,東西 便宜
2 天前,5,,
2 天前,5,,
2 天前,4,,
2 天前,5,放鬆舒服,放鬆 舒服
2 天前,4,,
2 天前,5,海鮮好食,海鮮 好食
2 天前,3,,
3 天前,3,,
3 天前,4,海鮮價格稍貴,海鮮 價格
3 天前,5,夕陽時去能看到不錯的美景 順便吃新鮮海產當晚餐,夕陽 看到 不錯 美景 新鮮 海產 晚餐
3 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,3,,
3 天前,5,,
3 天前,4,,
3 天前,5,吃和買海鮮好地方,海鮮 地方
3 天前,5,,
3 天前,5,,
3 天前,2,,
4 天前,5,,
4 天前,5,,
4 天前,5,,
4 天前,3,還可以停車不太容易,停車 容易
4 天前,5,越來越乾淨遊客跟商家一起努力才能維持良好的環境,乾淨 遊客 商家 努力 維持 良好 環境
4 天前,5,大鮮魚和帝王蟹龍蝦可以在這裡買到,鮮魚 帝王蟹 龍蝦 這裡 買到
4 天前,5,深坑都沒攤販的食物坑,深坑 攤販 食物坑
4 天前,5,食材新鮮出餐很快,食材 新鮮 出餐
4 天前,4,,
4 天前,5,,
4 天前,4,比以前好多了,以前
4 天前,4,吃東西買漁貨放風箏散步的好地方,東西 漁貨 放風箏 散步 地方
4 天前,5,,
4 天前,5,,
4 天前,5,,
4 天前,5,,
4 天前,4,,
4 天前,5,很舒服的天氣這次帶孩子來玩沙垃圾有變少呢希望大家可以好好愛惜,舒服 天氣 孩子 垃圾 變少 希望 好好 愛惜
5 天前,3,商業漁港,商業 漁港
5 天前,3,,
5 天前,5,,
5 天前,4,人稀少的沙灘好停車夏天人多而且外勞多沙灘垃圾比較多,稀少 沙灘 停車 夏天 外勞 沙灘 垃圾
5 天前,5,"放不吃海鮮去走走都不錯
周邊都有空地可玩樂
攤販也很多",海鮮 走走 不錯 周邊 空地 玩樂 攤販 很多
5 天前,4,,
5 天前,5,不用搶在前面的停車場停車後面有超級大的停車場 而且免費停,前面 停車場 停車 後面 停車場 免費
5 天前,5,,
5 天前,3,價格親民,價格 親民
5 天前,4,,
6 天前,5,,
6 天前,3,,
6 天前,5,與基隆的碧砂漁港新北的富基漁港並稱為北台灣三大漁獲供銷重地魚市場雖不算大但販賣的海鮮種類算多價格也都便宜螃蟹海魚海蝦小卷及海瓜子都可以買大部分店家價格都蠻透明的是採買海鮮的好地方,基隆 碧砂 漁港 新北 漁港 並稱為 台灣 漁獲 供銷 重地 魚市場 販賣 海鮮 種類 價格 便宜 螃蟹 海魚 海蝦 小卷 海瓜子 大部分 店家 價格 透明 採買 海鮮 地方
1 週前,5,,
1 週前,5,海景無歒,海景
1 週前,4,,
1 週前,4,,
1 週前,5,賣海產的地方也有空曠場域可以逗留溜毛孩的好地方,海產 地方 空曠 場域 逗留 溜毛孩 地方
1 週前,5,,
1 週前,5,新鮮,新鮮
1 週前,4,沙灘可以玩沙沒有業者長期佔據沙灘做生意海水污染稍嫌嚴重,沙灘 沒有 業者 長期 佔據 沙灘 做生意 海水 污染 嚴重
1 週前,5,一樓專賣鮮魚貨論斤拍賣均有佔地約700坪共有77個攤位販售魚貝蝦藻等水產品及加工醃漬物可讓遊客滿載而歸二樓為熟食區共有18個攤位也可代客烹飪辦桌叫菜包您滿意竹圍漁港魚貨直銷中心整年都有漁獲展示及販賣由於漁獲新鮮價格合理每逢假日魚市場外的馬路人頭鑽動各種香味四溢的加工漁產品無不讓人食指大動,一樓 專賣 鮮魚貨 拍賣 佔地 700 77 攤位 販售 魚貝 蝦藻 水產品 加工 醃漬物 遊客 滿載 二樓 熟食區 共有 18 攤位 代客 烹飪 辦桌 叫菜包 滿意 竹圍 漁港 魚貨 直銷 中心 漁獲 展示 販賣 漁獲 新鮮 價格 合理 假日 魚市場 馬路 人頭 鑽動 香味 四溢 加工 產品 食指大動
1 週前,5,"來漁港吃海鮮
碰巧遇上車聚",漁港 海鮮 遇上
1 週前,5,,
1 週前,5,,
