setTime,star,content,seg_result
18 小時前,5,,
1 週前,4,20230410到訪非假日人不多開店有89成兩旁餐廳兩點到兩點半就休息客家菜口味不錯價格中等往來台中時會在這一條街的餐廳用餐假日經常還要排隊等候街上現在不只木雕品還有一些精緻藝術品店或畫廊值得一逛,20230410 假日 開店 89成 餐廳 兩點 兩點 休息 客家菜 口味 不錯 價格 往來 台中 餐廳 用餐 假日 排隊 等候 現在 木雕品 一些 精緻 藝術品店 畫廊 值得
2 週前,4,,
3 週前,4,多年來每次到三義街上選木雕都會停到這裡方便但停車位真的很蹩腳.,三義街 木雕 停到 這裡 方便 停車位 蹩腳
3 週前,4,,
1 個月前,2,"1水美街的路況爛到有剩所謂慢城真的是車子走在路上抖到變慢
2在路口為了等一台左轉車大家都塞在後面路肩那麽大也不在路口設立左轉車道真的是慢城",水美街 路況 所謂 慢城 車子 抖到 變慢 路口 左轉車 後面 路肩 路口 設立 左轉 車道 慢城
1 個月前,4,對木雕有興趣的人很好逛,木雕 興趣
1 個月前,5,人潮明顯變少了希望能再出現以前繁榮的景象,人潮 明顯 希望 出現 以前 繁榮 景象
2 個月前,4,,
2 個月前,1,沒有什麼好逛的也沒有什麼吃的無,沒有 沒有
2 個月前,4,假日人超多平日去都沒人,假日 平日
2 個月前,5,好吃,好吃
4 個月前,5,,
4 個月前,4,,
5 個月前,5,,
6 個月前,5,,
6 個月前,5,,
6 個月前,3,,
7 個月前,4,,
8 個月前,5,,
8 個月前,5,,
8 個月前,4,,
9 個月前,5,,
10 個月前,4,木雕街木雕型式多款店家也多樣化藝術也溶入其中可以多細細品味,木雕街 木雕 型式 店家 多樣化 藝術 溶入 細細 品味
10 個月前,4,,
10 個月前,5,,
11 個月前,5,遠離塵囂享受藝術與客家風情美食的好所在 ,遠離 塵囂 享受 藝術 客家 風情 美食 所在
11 個月前,4,,
1 年前,3,來三義大概就是去九鼎軒買甜點其他的木雕店家只敢遠觀感覺不是庶民問的起或買得起商品如果能讓價格透明化或有些比較親民的木雕作品會讓遊客與店家有更多互動另外行人要過馬路十分困難建議整體規劃要更以遊客角度出發,三義 九鼎軒 甜點 其他 木雕 店家 遠觀 感覺 庶民 買得起 商品 價格 透明化 有些 親民 木雕 作品 遊客 店家 更多 互動 行人 馬路 困難 建議 整體 規劃 遊客 角度 出發
1 年前,5,,
1 年前,5,下午人潮少些逛起來舒服,下午 人潮 舒服
1 年前,5,這邊的木雕不管佛像或其他都比較徧向現代藝術或環保再制再利用,這邊 木雕 佛像 其他 現代 藝術 環保 利用
1 年前,5,我個人很喜歡逛這條街有尋寶的驚喜,喜歡 驚喜
1 年前,5,,
1 年前,4,,
1 年前,4,,
1 年前,5,,
1 年前,5,好逛,
1 年前,5,天冷沒客人我們來幫老闆開張買了幾件喜歡的小東西開心,客人 老闆 開張 喜歡 小東西 開心
1 年前,5,台灣本島木雕藝術商品最齊全的商品街,台灣 本島 木雕 藝術 商品 齊全 商品街
1 年前,5,,
1 年前,4,木雕細緻精緻買木雕的好地方,木雕 細緻 精緻 木雕 地方
1 年前,5,,
1 年前,5,,
1 年前,5,,
1 年前,5,,
1 年前,5,,
1 年前,3,多家客家菜可供選擇,客家 選擇
1 年前,4,,
2 年前,4,,
2 年前,4,"木工石工金屬製品和古董店林立的街道
你可以度過一整天而不會感到無聊",木工 石工 金屬 製品 古董店 林立 街道 度過 感到 無聊
2 年前,4,,
2 年前,2,,
2 年前,4,2月過完年後是淡季人潮少好停車還有特價很多實木家具都很特別值得一看,2月 過完 淡季 人潮 停車 特價 很多 實木 家具 特別 值得
2 年前,5,,
2 年前,4,,
2 年前,5,,
2 年前,4,吃的不多都是木雕走走晃晃增廣見聞,木雕 走走 晃晃 增廣 見聞
2 年前,4,,
2 年前,4,很多藝品可看可挑商家們也很熱情和善,很多 藝品 商家 熱情
2 年前,5,,
2 年前,4,,
2 年前,4,喜愛藝術的旅人在這裡會很有收穫不過有時有濃霧停車位也不太好找,喜愛 藝術 旅人 這裡 收穫 濃霧 停車位
2 年前,4,有很多特色木雕商店可是想隨興參觀又覺得一直受老闆注目此外最近似乎多很多客家料理店,很多 特色 木雕 商店 隨興 參觀 覺得 老闆 注目 最近 很多 客家 料理店
2 年前,4,"買木頭就是要到三義
除了木頭也有賣別款藝術品的店家
都很細緻可好好安排時間細細品味
附近還可以去龍騰斷橋走走看看",木頭 三義 木頭 藝術品 店家 細緻 好好 安排 時間 細細 品味 附近 斷橋 走走
2 年前,5,,
2 年前,5,,
2 年前,5,,
2 年前,3,街上的每一間藝品店猶如一小型博物館,藝品店 猶如 小型 博物館
2 年前,5,很好逛東西性價比勝過很多觀光區和老街,東西 性價 勝過 很多 觀光區 老街
