setTime,star,content,seg_result
10 小時前,5,,
1 週前,5, ,
1 週前,5,,
2 週前,5,公路真的非常漂亮沒有完全走完但是看到美景很開心,公路 漂亮 走完 看到 美景 開心
2 週前,5,北峰最易親近的百岳風景可一點不馬虎,北峰 親近 百岳 風景 一點 馬虎
2 週前,5,"合歡山主要的遊憩活動通常集中在春夏和秋季主要活動有

1. 登山合歡山號稱臺灣百嶽之王是登山者喜愛的攀巖勝地登頂後可以俯瞰整個臺灣

2. 賞楓秋季是合歡山楓葉變色的季節楓葉在山上展現出綠紅黃橙等多彩的奇觀是很受遊客喜愛的賞楓勝地

3. 花季春季合歡山山區滿山遍野的野花尤其是山茶花和杜鵑花是賞花的好去處

4. 溫泉合歡山低溫泉水質純淨可供泡湯或泡腳享受舒適的浸浴體驗

值得注意的是由於合歡山位於高山 ",合歡山 遊憩 活動 集中 春夏 秋季 活動 登山 合歡山 號稱 臺灣 百嶽 登山 喜愛 攀巖 勝地 登頂 俯瞰 整個 臺灣 秋季 合歡山 楓葉 變色 季節 楓葉 展現出 多彩 奇觀 遊客 喜愛 勝地 花季 春季 合歡山 山區 滿山遍野 野花 山茶花 杜鵑花 去處 溫泉 合歡山 低溫泉 水質 純淨 泡湯 泡腳 享受 舒適 浸浴 體驗 值得 注意 合歡山 位於 高山
2 週前,5,非常好的景色,景色
2 週前,4,"路很小開起來有點怕
不過真的很美因人潮眾多
所以跟本沒辦法下來走走
因沒車位只能在回頭 ",美因 人潮 眾多 沒辦法 下來 走走 車位 回頭
3 週前,5,,
3 週前,5,,
3 週前,4,,
3 週前,5,這是我台灣之行的亮點之一沒想到風景這麼美真正值得每一秒請記住當你在那裡時寒冷的天氣和強風我們的導遊一路開車送我們到這裡我們設法捕捉到了日落的美景,台灣 亮點 風景 值得 記住 那裡 寒冷 天氣 強風 導遊 開車 這裡 設法 捕捉到 日落 美景
3 週前,5,,
3 週前,5,適合全家大小一起出遊,適合 大小 出遊
4 週前,5,風景讚步道狀況良好,風景讚 步道 狀況 良好
4 週前,5,,
4 週前,5,"今年第一次登上武嶺每次來都別有一番風味
百看不厭永遠都是精神氣爽的好地方
合歡群峰都有不錯的步道可以漫步
適合各種季節前來打開心靈的好去處",今年 第一 登上 別有 風味 百看不厭 精神 氣爽 地方 合歡 群峰 不錯 步道 漫步 適合 季節 前來 打開 心靈 去處
1 個月前,5,"期待已久的日出所以起了個大早出發準備看日出囉
早晨氣溫比較低記得要穿保暖外套再上山看日出喔
山上空氣比較希薄所以中途要先休息適應一下空氣再繼續往上走...
武嶺到了看一下景觀很棒深呼吸一下哇空氣很清鮮很舒服的環境
再繼續往上走到了目的地了海拔3416公尺的合歡山離日出還要一點時間耐心等待視野遼闊心情是愉悅滿心期待....
終於露出一點曙光慢慢的浮出山頭好感動啊真美真的好感動.....
一早起床上山看到這一幕真的是很值得的",期待 日出 大早 出發 準備 日出 早晨 氣溫 記得 保暖 外套 上山 日出 空氣 希薄 中途 休息 適應 一下 空氣 繼續 武嶺 一下 景觀 深呼吸 一下 空氣 清鮮 舒服 環境 繼續 走到 目的地 海拔 3416 公尺 合歡山 日出 一點 時間 耐心 等待 視野 遼闊 心情 愉悅 期待 露出 一點 曙光 慢慢 浮出 山頭 感動 感動 起床 上山 看到 值得
1 個月前,5,謝謝你帶我來看最美的雲海,謝謝 雲海
1 個月前,5,冬季到合歡山雖然很難看到藍天白雲但你可以看到許多櫻花盛開的景像,冬季 合歡山 看到 藍天 白雲 看到 許多 櫻花 盛開 景像
1 個月前,5,,
1 個月前,5,,
1 個月前,5,合歡山美麗的雲海景觀,合歡山 美麗 雲海 景觀
1 個月前,2,2023312 很多地方在施工會車變狹窄而這部分官網上是看不見的上來以後才知武嶺觀景台也施工喝咖啡的地方也施工不清楚未何那麽多人上山來玩敗興而歸,2023312  很多 地方 施工 狹窄 部分 官網 上來 以後 武嶺 觀景台 施工 咖啡 地方 施工 清楚 麽多 上山 敗興而歸
1 個月前,5,20230226好冷也好美等待日出雲海是值得的可跟情境農場附近的民宿預約觀日專車550人04000730非假日優惠價400人中巴可承載約20人會在情境農場各家民宿來回接送可帶狗但要裝籠聽說56月農曆255號看星星是最清楚壯觀,20230226 等待 日出 雲海 值得 情境 農場 附近 民宿 預約 觀日 專車 550 04000730 假日 優惠價 400 承載 20 情境 農場 民宿 來回 接送 裝籠 聽說 56月 農曆 255號 星星 清楚 壯觀
1 個月前,5,治愈和放鬆的好地方,治愈 放鬆 地方
1 個月前,5,人生必解鎖的地標以及一定要來看看上頭的風景才不枉這世為人,人生 解鎖 地標 看看 上頭 風景
1 個月前,5,,
1 個月前,5,合歡山海拔高度從3000至3500公尺氣候四季分明常年低溫景緻變化大加上交通便利為觀賞臺灣山岳特有景觀的最佳地點,合歡山 海拔 高度 3000 3500 公尺 氣候 分明 低溫 景緻 變化 交通 便利 觀賞 臺灣 山岳 景觀 地點
1 個月前,5,"很美的雲海
台灣真的很美 ",雲海 台灣
1 個月前,5,,
1 個月前,5,,
1 個月前,5,"最美的山路
四季的風景都不一樣
騎車開車騎腳踏都是不錯的選擇
值得再來看風景舒壓的好地方",山路 風景 一樣 騎車 開車 騎腳 不錯 選擇 值得 風景 舒壓 地方
1 個月前,1,,
1 個月前,5,,
1 個月前,5,很適合喜歡爬山的朋友和家庭,適合 喜歡 爬山 朋友 家庭
2 個月前,5,,
2 個月前,4,,
2 個月前,5,,
2 個月前,5,日出很美睡清境凌晨三點起床出發冷得發抖 ,日出 美睡清境 凌晨 三點 起床 出發 發抖
2 個月前,5,,
2 個月前,5,停車場跟登頂後風景差不多 ,停車場 登頂 風景 差不多
2 個月前,5,美,
2 個月前,5,親子共遊的好場所,親子 共遊 場所
2 個月前,5,,
2 個月前,5,,
2 個月前,5,,
2 個月前,5,注意安全,注意 安全
2 個月前,4,,
2 個月前,5,反射療法和放鬆按摩肌肉放鬆按摩非常放鬆,反射 療法 放鬆 按摩 肌肉 放鬆 按摩 放鬆
2 個月前,5,,
2 個月前,4,,
2 個月前,5,,
2 個月前,5,就是一個不用出國的好地方,出國 地方
2 個月前,5,,
2 個月前,3,停車位太少沒有公廁,停車位 太少 沒有 公廁
2 個月前,5,如果你在這裡度假不會後悔還是頂,這裡 度假 後悔
2 個月前,5,,
2 個月前,5,,
2 個月前,5,,
2 個月前,4,,
2 個月前,5,"山上空氣超好的 超新鮮
雖是零下的溫度
但卻不會冷的刺骨
合歡山很適合冬天來爬",空氣 超好 新鮮 溫度 刺骨 合歡山 適合 冬天
2 個月前,5,,
2 個月前,5,,
2 個月前,5,,
3 個月前,5,"最好的體驗

別忘了你的手手套

太冷了你連你的手都感覺不到",體驗 手手套 感覺
3 個月前,5,美麗的,美麗
3 個月前,5,很贊一年四季不同高山景色值得體驗,不同 高山 景色 值得 體驗
3 個月前,5,,
3 個月前,5,"20221221
合歡北峰當天來時剛好遇到寒流
風超大又寒冷
指路牌都結霜了
也算是另一種美
一開始登山口的陡上再接續著平緩的草原
要說累嗎好像也還好而已
個人覺得算是很輕鬆的百岳之一",20221221 合歡 北峰 當天 遇到 寒流 寒冷 指路牌 結霜 算是 開始 山口 接續 平緩 草原 還好 覺得 算是 輕鬆
3 個月前,5,有夠美,
3 個月前,5,,
3 個月前,4,雲霧籠罩很冷,雲霧 籠罩
3 個月前,5,,
3 個月前,5,超美的山脈,超美 山脈
3 個月前,5,很塞很冷但很值得來租雪鏈的店家要注意有的不是用租的,值得 雪鏈 店家 注意 有的
3 個月前,5,很好的地方,地方
3 個月前,5,,
3 個月前,5,,
3 個月前,5,無法帶走我臉上的笑容,帶走 笑容
3 個月前,5,好冷..哈哈哈,
4 個月前,5,,
4 個月前,4,不可否認它是美麗的台灣國家中最美麗最高的山脈之一山頂鮮花盛開而清境是一個享受美味佳餚和欣賞山景的好地方絕對令人驚嘆的景色讓我從日常緊張的工作中感到高興和精神煥發,否認 美麗 台灣 國家 美麗 山脈 山頂 鮮花 盛開 清境 享受 美味 佳餚 欣賞 山景 地方 驚嘆 景色 日常 緊張 工作 感到 高興 精神 煥發
4 個月前,5,百岳之一  賞雪 觀星 登山 聖地,觀星 登山 聖地
4 個月前,5,,
4 個月前,4,風景優美值得欣賞,風景 優美 值得 欣賞
4 個月前,5,兩個小時的輕鬆徒步旅行不少孩子都登上了頂峰,小時 輕鬆 徒步 旅行 不少 孩子 登上 頂峰
4 個月前,5,美麗的地方,美麗 地方
4 個月前,3,"11月的時候直接開車幹上去然後在施工
QQ",11月 時候 直接 開車 幹上去 施工
4 個月前,5,,
4 個月前,5,,
4 個月前,5,,
4 個月前,5,,
5 個月前,4,,
5 個月前,5,"野生的百合跟黑斑龍膽太美了

野花美到不像人間",百合 黑斑龍膽 野花 人間
5 個月前,5,空氣清新 讓人心情很放鬆的好地方,空氣 清新 心情 放鬆 地方
5 個月前,5,太美了就是爬山太累了希望政府安裝纜車方便大家爬山,爬山 希望 政府 安裝 纜車 方便 爬山
5 個月前,5,美麗,美麗
5 個月前,5,秋天美景,秋天 美景
5 個月前,5,很美,
5 個月前,5,"合歡山是台灣少數一個一年四季分明的地方
我最喜歡合歡山的高山杜鵑盛開時上去.玉山杜鵑山頭遍地開滿非常的壯觀
接下來的金毛杜鵑也非常美.可惜那時比較接近雨季欣賞的時間比較難掌控
這裡也是台灣賞星空的好地方.環境較高日夜溫差非常大不管是夏季的炎熱還是要攜帶保暖的衣物

滑雪山莊跟松雪樓可以夜宿.但須要提前預約

這裡也有高海拔的一些野鳥可以欣賞",合歡山 台灣 少數 分明 地方 喜歡 合歡山 高山 杜鵑 盛開 上去 玉山 杜鵑 山頭 開滿 壯觀 金毛 杜鵑 可惜 那時 接近 雨季 欣賞 時間 掌控 這裡 台灣 星空 地方 環境 溫差 夏季 炎熱 攜帶 保暖 衣物 滑雪 山莊 松雪樓 夜宿 提前 預約 這裡 高海拔 一些 野鳥 欣賞
5 個月前,5,,
5 個月前,4,漂亮,漂亮
5 個月前,5,秋天的景色很棒但真的很冷山上還籠罩著濃霧,秋天 景色 籠罩 濃霧
5 個月前,4,合歡山 Hehuanshan (Hehuanshan Main Peak)合歡山位於花蓮縣與南投縣的交界是台灣主要河流大甲溪濁水溪與立霧溪的分水嶺合歡群峰共由七座山所串連主峰標高3416公尺東峰3421公尺北峰3422公尺西峰3144公尺石門山3236公尺合歡尖山3217公尺石門北峰3278公尺前五座更名列台灣百岳中由於中橫公路的開通與霧社支線的連接公路從群峰山肩處蜿蜒切過如今一般人均可以開車或走路方式輕鬆上山,合歡山 合歡山 位於 花蓮縣 南投縣 交界 台灣 河流 大甲溪 濁水溪 立霧溪 分水嶺 合歡 群峰 串連 主峰 標高 3416 公尺 東峰 3421 公尺 北峰 3422 公尺 西峰 3144 公尺 石門山 3236 公尺 合歡尖山 3217 公尺 石門 北峰 3278 公尺 名列 台灣 百岳 中橫公路 開通 霧社 支線 連接 公路 群峰 山肩 蜿蜒 切過 如今 開車 走路 方式 輕鬆 上山
5 個月前,5,,
5 個月前,5,,
5 個月前,5,,
5 個月前,5,,
5 個月前,5,空氣超好,空氣 超好
6 個月前,5,第一次這麼近距離的欣賞雲海湛藍的天空雪白的雲霧不甚涼的微風嬌豔的陽光構成一幅幅仙境般的景色令人流連忘返,第一 近距離 欣賞 雲海 湛藍 天空 雪白 雲霧 微風 嬌豔 陽光 構成 一幅幅 仙境 景色 流連忘返
6 個月前,5,對於登山新手來說這絕對是一個值得走又非常親民的山合歡主峰沿路幾乎都有清晰的水泥步道沿途幾乎都是緩坡只要身體健康沒有受傷走完輕而易舉,登山 新手 值得 親民 合歡 主峰 清晰 水泥 步道 沿途 緩坡 身體 健康 受傷 走完 輕而易舉
6 個月前,5,,
6 個月前,5,,
6 個月前,5,,
6 個月前,5,台灣風景不錯,台灣 風景 不錯
6 個月前,5,ㄧ個我的最愛的山上,最愛
6 個月前,5,,
6 個月前,5,,
6 個月前,5,"從登山口上來約需一小時半前面會一直陡上部分路段需拉繩小心行走看到反射板後會比較平緩推薦大家上來看日出

有餘力再往西峰走喔從北峰來回西峰要再抓大約810小時(我平時有在運動我自己是走了7小時)",登山口 上來 小時 前面 陡上 部分 路段 拉繩 小心 行走 看到 反射板 平緩 推薦 上來 日出 餘力 西峰 北峰 來回 西峰 810 小時 平時 運動 小時
6 個月前,5,,
