setTime,star,content,seg_result
40 分鐘前,5,"很有深度的地方清楚的交代航運史值得常常去三樓近期進行展覽可以瘋狂的蓋章超有趣
導覽員就是船長介紹的很仔細很有味道
寵物不落地可以進入四樓風景優美",深度 地方 清楚 交代 航運史 值得 三樓 近期 進行 展覽 瘋狂 蓋章 有趣 導覽員 船長 介紹 仔細 味道 寵物 落地 進入 四樓 風景 優美
2 小時前,5,蠻有特色的展演空間,特色 展演 空間
1 天前,5,,
3 天前,5,,
4 天前,5,入場卷可以換茶點休息導覽大哥介紹的很仔細還有可以模擬當船長把貨輪開出基隆港很有趣不錯的室內景點,入場卷 茶點 休息 導覽 大哥 介紹 仔細 模擬 船長 貨輪 開出 基隆港 有趣 不錯 景點
1 週前,5,,
1 週前,5,,
2 週前,5,,
2 週前,5,"在人類的歷史中我們總是盡了一切努力想搞懂藝術館

狄更斯說過一句富有哲理的話我想一切胸襟寬廣的人都有雄心大志 但是我所器重的心怀大志的人卻是那些堅定而有信心地走這條道路的人而不是那些企圖一蹴而就淺嚐輒止的人希望大家實際感受一下這段話布萊克曾經認為如果傻瓜堅持他的愚蠢他就會變得聰明這段話的餘韻不斷在我腦海中迴盪著斯賓諾莎深信智慧不是死的默念而是生的深思他會這麼說是有理由的",人類 歷史 一切 努力 搞懂 藝術館 富有 哲理 一切 胸襟 寬廣 雄心 大志 器重 心怀大志 那些 堅定 信心 道路 那些 企圖 淺嚐 希望 實際 感受 一下 認為 傻瓜 堅持 愚蠢 聰明 餘韻 腦海 迴盪 深信 智慧 默念 深思 理由
2 週前,4,,
2 週前,3,,
2 週前,2,硬體設施很好很多遊戲和介紹很有趣但大約一半的服務人員不太行搞不太清楚到底誰是遊客可能公司營運的關係冗員需要地方放吧 不過另一半員工服務很好可惜被連累了,硬體 設施 很多 遊戲 介紹 有趣 一半 服務 人員 清楚 遊客 公司 營運 關係 冗員 需要 地方 一半 員工 服務 可惜 連累
3 週前,5,詳細的導覽解說頗有收穫,詳細 導覽 解說 收穫
3 週前,3,開船遊戲不錯玩但是館藏內容有點少,遊戲 不錯 館藏 內容
4 週前,3,,
1 個月前,5,"喜歡航海的可以來走走

買票有送優惠券 還可以到頂樓喝茶和小餅乾",喜歡 航海 走走 買票 優惠券 頂樓 小餅乾
1 個月前,5,入口要找一下論航海知識有導覽解說所以比長榮海事博物館要好以模型收藏來說長榮比較多我覺得陽明的讓我了解很多航海知識也有模擬貨櫃輪進出碼頭很適合帶小孩一起來學習附近有很多停車場,入口 一下 航海 知識 導覽 解說 海事 博物館 模型 收藏 覺得 了解 很多 航海 知識 模擬 貨櫃輪 進出 碼頭 適合 小孩 學習 附近 很多 停車場
1 個月前,4,"是個復古風格的餐廳
麵包好吃薄皮披薩可口位在基隆火車站對面是約朋友聊天好聚點",復古 風格 餐廳 麵包 好吃 披薩 可口 位在 基隆 火車站 對面 朋友 聊天 好聚
1 個月前,5,,
1 個月前,5,非常棒的海洋文化藝術館服務人員很親切整體設計明亮乾淨指引明確適合各年齡層前往參觀,海洋 文化 藝術館 服務 人員 親切 整體 設計 明亮 乾淨 指引 明確 適合 年齡層 前往 參觀
1 個月前,5,很乾淨,乾淨
1 個月前,3,大門有人裡面都沒服務人員,大門 裡面 服務 人員
1 個月前,4,,
1 個月前,3,"全票150
4樓滿250折50
1樓滿250折50
贈一杯紅茶+米果
館偏小以cp值來說不太高
杯子洗不乾淨","150
4 250 50
1 250 50 紅茶 米果 杯子 乾淨"
1 個月前,4,,
1 個月前,5,三樓正展出基隆港事文化印章展有許多不同特色的大小印章值得一遊,三樓 展出 基隆 港事 文化 印章 許多 不同 特色 大小 印章 值得
1 個月前,5,船長開船體驗很有趣,船長 開船 體驗 有趣
1 個月前,5,,
1 個月前,5,,
1 個月前,5,解說服務老師很棒 親切櫃檯人員好親切,解說 服務 老師 親切 櫃檯 人員 親切
2 個月前,5,好多熱情的地方阿姨,好多 熱情 地方 阿姨
2 個月前,4,,
2 個月前,3,景觀不錯,景觀 不錯
2 個月前,4,,
2 個月前,4,,
2 個月前,5,,
2 個月前,4,,
2 個月前,4,古色古香卻仍能生氣勃勃,古色古香 生氣勃勃
2 個月前,5,很喜歡老建築,喜歡 建築
2 個月前,5,"很不錯的展覽空間 可以直接從火車站走路過來
展覽內容和陽明海運以及台灣貨輪歷史有關 展覽動或做得很精緻 3樓互動區小朋友應該會很喜歡 估計可以花1小時參觀",不錯 展覽 空間 直接 火車站 走路過來 展覽 內容 海運 台灣 貨輪 歷史 有關 展覽 精緻 3樓 互動區 小朋友 喜歡 估計 小時 參觀
2 個月前,5,此為陽明海運公司基金會所經營入內參觀須購票有志工詳細的解說貨櫃航運的工作內容與貨櫃規範等等可讓一般民眾對貨櫃航運有所認知,海運 公司 基金會 經營 參觀 志工 詳細 解說 貨櫃 航運 工作 內容 貨櫃 規範 民眾 貨櫃 航運 有所 認知
2 個月前,5,,
2 個月前,5, ,
2 個月前,5,,
2 個月前,4,,
2 個月前,5,,
2 個月前,5,服務人員訓練有素解說詳盡值得一遊或是校外教學的好去處,服務 人員 訓練 有素 解說 詳盡 值得 教學 去處
2 個月前,4,目前3樓特展是印章展關於海洋相關的物件邊蓋章邊吸收知識,目前 3樓 特展 印章展 海洋 相關 物件 蓋章 吸收 知識
2 個月前,5,,
2 個月前,5,讓孩子增長知識好地方更是下雨天的好去處逛完還可以喝杯熱茶+小點心,孩子 增長 知識 地方 下雨天 去處 逛完 點心
2 個月前,4,,
2 個月前,5,,
2 個月前,5,,
3 個月前,5,歷史傳承意涵,歷史 傳承 意涵
3 個月前,5,,
3 個月前,5,服務志工非常專業解說非常清楚,服務 志工 專業 解說 清楚
3 個月前,5,,
3 個月前,5,詳細的導覽解說,詳細 導覽 解說
3 個月前,5,"帶小朋友體驗小小海運人的活動還蠻值得的了解到很多跟海上運輸有關的知識其實這裡可以待半天還有導覽解說
另外還有54款跟基隆港有關的印章圖案可以收集最後拿著票券還能到4樓換茶點享用是個完美的結尾",小朋友 體驗 小小 海運 活動 值得 了解到 很多 運輸 有關 知識 這裡 導覽 解說 54 基隆港 有關 印章 圖案 收集 最後 票券 4樓 茶點 享用 完美 結尾
3 個月前,5,,
3 個月前,5,很棒很用心的地方適合帶小孩來認識貨櫃船的一切,用心 地方 適合 小孩 認識 貨櫃船 一切
3 個月前,5,,
3 個月前,5,,
3 個月前,5,推薦導覽解說一定要跟解說很詳細,推薦 導覽 解說 解說 詳細
3 個月前,4,,
3 個月前,5,,
3 個月前,5,導覽解說很精彩茶點有誠意面包糕點很健美味包好多回台北吃會再度回訪優質親子活動好景點可以呆一下午OK,導覽 解說 精彩 茶點 誠意 面包 糕點 健美味 台北 回訪 親子 活動 景點 下午
3 個月前,5,,
3 個月前,5,有開船題驗小朋友很喜歡四樓可以俯瞰整個基隆港,開船 題驗 小朋友 喜歡 四樓 俯瞰 整個 基隆港
3 個月前,5,"very worth visiting guides are very passionate and explained a lot to me ) a must come if youre interested in ships or keelung ports )

來基隆的話一定要來喔導覽員很親切 也跟我講解了很多超棒的很喜歡這個地方",基隆 導覽員 親切 講解 很多 超棒 喜歡 地方
3 個月前,5,好好玩,好好玩
3 個月前,5,,
3 個月前,3,,
3 個月前,5,全票200元值回票價二三樓定時有老師講解寓教於樂頂樓憑票可換茶點室外視野遼闊鄰近海洋廣場可以在咖啡廳泡到傍晚在下去觀賞夜景,全票 200 值回 票價 二三樓 定時 老師 講解 頂樓 茶點 視野 遼闊 鄰近 海洋 廣場 咖啡廳 傍晚 下去 觀賞 夜景
3 個月前,5,餅乾好吃,餅乾 好吃
3 個月前,5,,
4 個月前,5,門票150非常實惠還可以看過往的陽明海運的輪船歷史,門票 150 實惠 過往 海運 輪船 歷史
4 個月前,5,,
4 個月前,5,門票200元可到四樓享用茶與餅乾並欣賞基隆港風景樓下的展覽很生動有趣適合帶小朋友與對海洋商船有興趣的人來參觀,門票 200 四樓 享用 餅乾 欣賞 基隆港 風景 樓下 展覽 生動 有趣 適合 小朋友 海洋 商船 興趣 參觀
4 個月前,5,地方歷史文創場域,地方 歷史 場域
4 個月前,5,,
4 個月前,5,如果您沒有帶孩子的任何計劃可以參觀,孩子 任何 計劃 參觀
4 個月前,5,帶著孩子體驗小小海運人的活動非常豐富的內容還能換下午茶點讚,孩子 體驗 小小 海運 活動 豐富 內容 下午茶 點讚
4 個月前,5,建築本身就是古蹟可以一覽海運業的現在與過去部份展覽用趣味多媒體互動的方式呈現此外還有下午茶和義式料理哦,建築 古蹟 海運業 現在 過去 部份 展覽 趣味 多媒體 互動 方式 呈現 下午茶 義式 料理
4 個月前,5,,
4 個月前,5,,
4 個月前,5,,
4 個月前,4,,
4 個月前,5,導覽員解說詳盡很棒的體驗,導覽員 解說 詳盡 體驗
4 個月前,5,推廣了解海洋文化的好地方寓教娛樂適合親子出遊,推廣 了解 海洋 文化 地方 寓教 娛樂 適合 親子 出遊
4 個月前,5,導覽員親切,導覽員 親切
4 個月前,2,,
