setTime,star,content,seg_result
2 天前,5,"優點
1.風景非常優美可看海看山看湖以及看樹
2.湖面周圍林木濃密清靜幽雅有在林間的步道踏青可享受天然的森林浴
3.環湖山地上有觀景亭情人吊橋觀景水岸平台風車環山和環湖步道等設施步道甚至可登大武崙砲台
4.也有火車頭跟觀景台等古蹟兼具休閒與教育功能
5.從台北可開車坐火車轉公車或坐國光號到達很方便
6.環境跟廁所都乾淨舒適
7.指標表示清楚
缺點
8.附近好像沒看到任何的商店如果臨時有急需沒地方可買
9.根據表示有蛇出沒所以健行時要小心為宜",優點 風景 優美 湖面 周圍 林木 濃密 清靜 幽雅 步道 踏青 享受 森林浴 山地 觀景亭 情人 吊橋 觀景 水岸 平台 風車 環山 步道 設施 步道 大武崙 砲台 火車頭 觀景台 古蹟 兼具 休閒 教育 功能 台北 開車 火車 公車 到達 方便 環境 廁所 乾淨 舒適 指標 表示 清楚 缺點 附近 看到 任何 商店 臨時 急需 地方 表示 出沒 健行 小心 為宜
2 週前,5,好行又好view 遊客不算多極推的悠閒路線,遊客 悠閒 路線
3 週前,5,景色清純樸實自然形成的小湖在珊瑚般分岔的山域由幾條小斷頭溪匯集而成就是情人湖原名五義碑湖面周圍林木濃密清靜幽雅在林間的情人步道踏青可享受天然的森林浴環湖山地上設有三座平台可從不同角度遠眺景觀湖旁亦可烤肉露營情人湖之北有步道可登臨面海的山嶺從稜線的步道上觀海不僅可見到岸邊的澳底漁港亦可遠眺基隆嶼及野柳海岬,景色 清純 樸實 自然 形成 珊瑚 分岔 山域 斷頭溪 匯集 成就 情人湖 原名 五義碑 湖面 周圍 林木 濃密 清靜 幽雅 情人 步道 踏青 享受 森林浴 環湖 山地 設有 平台 不同 角度 遠眺 景觀 烤肉 露營 情人湖 步道 登臨 面海 山嶺 稜線 步道 見到 澳底 漁港 遠眺 基隆嶼 野柳 海岬
3 週前,5,,
1 個月前,4,,
1 個月前,5,走一走聊聊天,聊聊天
1 個月前,5,,
1 個月前,5,散策的好地方,地方
1 個月前,5,無料景點 多年以來造訪許多次 覺得環境與設施維護得不錯 公廁乾淨 步道也相當好走 不論是環湖過吊橋的景致 或是環山步道接續外木山 都是可以一來再來的好地方,景點 以來 造訪 許多 覺得 環境 設施 維護 不錯 公廁 乾淨 步道 吊橋 景致 環山 步道 接續 外木山 地方
2 個月前,5,很美環境非常乾淨湖的水質很乾淨希望能在多處擺放明顯的告示牌不要餵吐司吐司會汙染水質對也不適合烏龜和魚吃不要把自以為的好心和樂趣破壞這裡的環境這裡真的規劃的很舒適廁所也乾淨林右昌市長任期內真的讓基隆改變很多 ,環境 乾淨 水質 乾淨 希望 擺放 明顯 告示牌 吐司吐司 汙染 水質 適合 烏龜 自以為 好心 樂趣 破壞 這裡 環境 這裡 規劃 舒適 廁所 乾淨 市長 任期 基隆 改變 很多
2 個月前,5,好停好走,
2 個月前,5,休閒散步好地方風景優好山好水不會好無聊,休閒 散步 地方 風景 優好 無聊
2 個月前,4,方便好停車走完環湖大約1525分鐘路程不累沒有什麼爬坡也有難度較高的環山步道但沒有實際走過不知道完成時間跟爬坡情況,方便 停車 走完 1525 分鐘 路程 沒有 爬坡 難度 環山 步道 沒有 實際 走過 知道 完成 時間 爬坡 情況
2 個月前,5,,
2 個月前,5,超美,超美
3 個月前,4,,
3 個月前,5,,
