setTime,star,content,seg_result
2 天前,5,非常適合露營的地方離潮州市區不會太遠就有這樣的好地方可以叫熊貓很方便,適合 露營 地方 潮州 市區 這樣 地方 熊貓 方便
3 天前,3,"已經不是遊樂園了是露營區個人建議貴單位可以考慮更名避免誤會

植被茂盛所以蚊子偏多要做好防蚊措施加上設施都已經荒廢了所以沒什麼可以玩耍的也因為這樣看起來莫名的有一種廢土風

當然你想要進去體驗如同廢土風遊戲的破敗感或是看唯一一隻鱷魚而且也沒什麼維護還有野生動物們例如黑冠麻鷺那也不是不行

露營區的體驗就普普通通好處大概就是交通方便吧不過有門禁晚上十點關門隔天早上七點才開

然後門口的售票員不知道是不是因為友善企業所以僱用身心障礙人士講話支支吾吾的似乎不太會中文然後算數也有點困難竟然問他身後實習的妹妹300+100等於多少

雖然我們是可以體諒但是如果連錢都可能算錯的話也許應該考慮安排在不會碰到前的工作崗位上不然對員工跟公司都不是好情況",遊樂園 露營區 建議 單位 考慮 更名 避免 誤會 植被 茂盛 蚊子 做好 措施 設施 荒廢 玩耍 這樣 莫名 廢土風 想要 進去 體驗 廢土風 遊戲 破敗感 鱷魚 維護 動物 黑冠麻鷺 不行 露營區 體驗 普普通通 好處 交通 方便 門禁 晚上 十點 關門 隔天 早上 七點 門口 售票員 知道 友善 企業 僱用 身心 障礙 人士 講話 支支吾吾 中文 算數 困難 身後 實習 妹妹 等於 多少 體諒 算錯 考慮 安排 碰到 工作 崗位 員工 公司 情況
6 天前,5,,
1 週前,1,"園區內只剩一兒童戲水區其他遊樂設施均近廢置該園區看似已轉形爲露營區樹林成蔭是個露營的好場所
之所以給一星已先吿知門口售票管制員朋友在內露營探訪一定要收入園費每人150元車輛不得駛入露營區每輛還要收停車費100元",園區 兒童 戲水區 其他 遊樂 設施 廢置 園區 看似 轉形 露營區 樹林 成蔭 露營 場所 吿知 門口 售票 管制員 朋友 露營 探訪 150 車輛 駛入 露營區 停車費 100
1 週前,5,森林系露營的好地方 地上落葉是桃花心木 要小心 奔跑易滑倒,森林系 露營 地方 落葉 桃花心木 小心 奔跑 滑倒
2 週前,1,"一顆星都不想給
營位亂賣

前三天才告知 整理訂單才發現我們的訂單
但原本訂的區域已滿 要把我安排到別區域
訂位當天 已匯款+回報匯款資訊

早就把營位賣給辦活動的團體
但沒把訂位系統關閉
活動主辦單位說的

該業主是都沒在更新訂位資訊嗎
該負責主管來電應該主動說明原因
不是一直問我們有沒有回報後5碼
一副好像是我的問題

想請問3週前訂位
你們都是前3天才在整理訂單嗎

第一次遇到這種業主 真是誇張到極點",營位 告知 整理 訂單 發現 訂單 區域 安排 區域 訂位 當天 匯款 回報 匯款 資訊 營位 賣給 活動 團體 訂位 系統 關閉 活動 主辦 單位 業主 更新 訂位 資訊 負責 主管 來電 主動 說明 原因 回報 問題 請問 訂位 整理 訂單 第一 遇到 業主 誇張
2 週前,1,工作人員坐地喊價態度不佳價錢一開始都不講好進去後員工自己亂起來還怪顧客環境荒廢雜還收費如此高只能給你六顆星這是多的那一顆不謝,工作 人員 坐地 喊價 態度 不佳 價錢 開始 講好 進去 員工 亂起來 顧客 環境 荒廢 收費
2 週前,2,戲水區好玩但園區仍有很多設施有待改善荒廢處很多有點可怕,戲水區 好玩 園區 很多 設施 有待 改善 荒廢處 很多 可怕
3 週前,5,"小孩三歲時還有來這邊玩
以前小設施全部都不見了
現已改成露營區
目前環境蠻乾淨的",小孩 這邊 以前 設施 全部 不見了 改成 露營區 目前 環境 乾淨
3 週前,1,"我就問浴室只有一間是怎樣
整個還超收帳篷位置
只有一次店的機會",浴室 超收 帳篷 位置 機會
3 週前,1,沒東西 又無聊,東西 無聊
3 週前,4,目前改為露營區規劃還有待改善不過整體還算可以,目前 改為 露營區 規劃 有待 改善 整體
3 週前,5,這裡原來是真的有魔法我剛剛看到了有豬在空中用彩虹渦輪飛行順帶一題這裡生態池裏的魚很好吃,這裡 魔法 看到 空中 彩虹 渦輪 飛行 順帶 這裡 生態 好吃
3 週前,5,這裡的森林很美有水流和沙坑小孩玩到流連忘返晚上還有摸彩活動和表演很適合來露營,這裡 森林 水流 沙坑 小孩 流連忘返 晚上 摸彩 活動 表演 適合 露營
3 週前,5,讚,
3 週前,5,森林系露營區 ,森林系 露營區
3 週前,5,優質露營區,露營區
3 週前,5,讚服務好又好玩,服務 好玩
3 週前,5,地大露營的好地方,露營 地方
