setTime,star,content,seg_result
1 週前,3,,
1 週前,5,來到附近可以看看因為佔地不大如果對歷史之類的比較沒有興趣的話應該很快就逛完了,來到 附近 看看 佔地 歷史 沒有 興趣 逛完
1 個月前,5,不用門票遊客也不多有路過來走走拍照還不錯,門票 遊客 過來 走走 拍照 不錯
1 個月前,1,沒有在維修且敗壞不堪的孔子廟彰化古代也算發展很好的地方孔子廟古蹟居然沒人維護到處可見斑駁毀損的古蹟令人失望地方政府不知道拿錢在幹什麼,維修 敗壞 孔子廟 彰化 古代 發展 地方 孔子廟 古蹟 維護 斑駁 毀損 古蹟 失望 地方 政府 知道
1 個月前,4,,
1 個月前,5,,
1 個月前,5,很安靜的地方可以拍漂亮的假掰照人不多,安靜 地方 漂亮 假掰
1 個月前,5,"彰化孔子廟又稱彰化孔廟是位於臺灣彰化縣彰化市永福里的孔廟雍正四年1726年由彰化縣知縣張縞倡建建築為漳州風格1983年被列為一級古蹟國定古蹟
1890年代末日人將鹿港國語傳習所遷移至彰化市區以此廟為教育場所1899年臺中師範學校今國立臺中教育大學創建於此以及孔廟兼任節孝祠管理人吳德功重置四神龕與諸儒牌位1906年起日人進行彰化市區改正照牆泮池禮門義路被拆並填平泮池1915年原為國語傳習所的彰化公學校c遷離孔廟2

日本政府曾數度想拆遷此廟但屢遭地方人士反對而作罷61933年市民李程倡議重修戟門與大成門經費二仟六佰八拾三元其中李程捐資一仟元總計募款一仟九佰六拾五元另不足款由孔廟存款支應由孔廟管理人李崇禮負責修護工程事蹟載於重修戟門及櫺星門紀略碑2
原先櫺星門前左右各有一棵榕樹對稱但右側榕樹卻在2008年孔子誕辰當日被薔蜜颱風吹倒影響廟景25道光年間周璽所纂的彰化縣志之聖廟圖已顯示該門上有六根通天柱有說法是代表六藝2

大成殿面寬五間四面有走馬牆24舞台有九階比起臺南孔廟三階較高23林衡道說清廷在建立彰化孔廟時有意凌越明鄭建立的臺南孔廟遂表現於規模上1殿內梁柱大部分是紅檜之類高級原木19屋頂為三重檐23屋脊兩端各有龍像遙望屋脊中央的小佛塔g1殿前正中央的神桌h左前腳刻有乾隆三十年十月置右前腳刻有彰化諸紳士仝立以榫卯工藝拼接製成並施以紅漆案腳頂部有雲頭裝飾案角飾以陰刻之回紋2

古蹟元清觀則離此孔廟約百公尺2
彰化縣志紀錄此廟在春秋二季的上丁之日實施釋奠禮2

秋祭釋奠9月28日時先在崇聖祠祭祀在大成殿行釋奠禮分為啟扉痤毛血上香迎神繼行初獻亞獻終獻之禮終行徹饌送神之禮3031民眾施金池自1975年每年都參與指導協助祭孔自2019年時參加時已九旬32 釋奠禮的音樂為北管而非政府規定雅樂i2樂奏昭平宣平秩平敘平懿平德平之章佾舉初成亞成三成之舞31教導老師楊承家j表示廟的六佾舞分三段初獻禮時的三十二式動作代表予懷明德玉振金聲生民未有展也大成俎豆千古春秋上丁清酒既載其香始升行亞獻時再舞三十二式意義是式禮莫愆升堂再獻響協鼖鏞誠孚罍甗肅肅雍雍譽髦斯彥禮陶樂叔相觀而善終獻禮三十二式意涵自古在昔先民有作皮弁祭菜於論思樂惟天牖民惟聖時若彝倫攸敘至今木鐸共有九十六式每一式均不相同36樂生及歌生由彰化高商學生擔任傳承多年37後來佾生從國小生改由彰化藝術高中舞蹈班學生演出38

祭孔有豬羊牛的屠體早年必須經過檢驗合格蓋上合格戳章彰化稅捐處的屠宰稅戳章38儀式進入尾聲時戟門櫺星門再度闔扉正分獻官和陪祭官佾生樂生相繼撤班大成殿響起禮運大同歌結束年度大典30祭完後就會現場分切牲肉給參與祭典相關人員38這時民眾會爭先來拔牛毛k以祈求智慧3039縣長周清玉任內下令改以麵製品代替三牲太牢因此民眾改為摸牛羊的頭30","彰化 孔子廟 彰化 孔廟 位於 臺灣 彰化縣 彰化市 永福里 孔廟 雍正 四年 1726年 彰化縣 知縣 倡建 建築 漳州 風格 1983年 列為 一級 古蹟 古蹟 日人 鹿港 國語 傳習所 遷移至 彰化 市區 教育 場所 1899年 臺中 學校 臺中 教育 大學 創建 孔廟 兼任 節孝祠 管理人 神龕 諸儒 牌位 1906年 日人 進行 彰化 市區 改正 泮池 禮門 義路 填平 泮池 1915年 國語 傳習所 彰化 公學校 遷離 孔廟 2

 日本 政府 拆遷 地方 人士 反對 作罷 61933年 市民 倡議 重修 戟門 大成門 經費 二仟六佰八拾三 捐資 一仟 募款 一仟九佰六拾五 不足款 孔廟 存款 支應 孔廟 管理人 負責 修護 工程 事蹟 重修 戟門 紀略碑 2
 左右 榕樹 對稱 右側 榕樹 2008年 誕辰 當日 薔蜜 颱風 吹倒 影響 廟景 25 道光 年間 彰化縣志 聖廟圖 顯示 通天柱 說法 代表 六藝 2

 大成殿 四面 走馬牆 24 舞台 臺南 孔廟 23 清廷 建立 彰化 孔廟 有意 凌越 建立 臺南 孔廟遂 表現 規模 梁柱 大部分 紅檜 高級 原木 19 屋頂 重檐 23 屋脊 龍像 遙望 屋脊 中央 佛塔 中央 神桌 前腳 刻有 三十年 前腳 刻有 彰化 紳士 榫卯 工藝 拼接 製成 施以 漆案 頂部 雲頭 裝飾 角飾 陰刻 回紋 古蹟 元清觀 孔廟 公尺 2
 彰化縣志 紀錄 春秋 二季 實施 釋奠禮 2

 秋祭 釋奠 9月 28日 崇聖祠 祭祀 大成殿 釋奠 啟扉 痤毛 血上香 迎神 繼行 亞獻 徹饌 送神 3031 民眾 1975年 參與 指導 協助 祭孔 2019年 參加 九旬 32  釋奠 音樂 北管 政府 規定 雅樂 樂奏 宣平秩平敘平懿平德平之 亞成 三成 教導 老師 表示 六佾 三十二 動作 代表 金聲 生民 大成 俎豆 千古 春秋 上丁清酒 香始升行 再舞 三十二 意義 升堂 響協鼖鏞誠孚 罍甗 三十二 意涵 先民 皮弁祭菜 天牖民 木鐸 共有 九十六 相同 36 樂生 歌生 彰化 高商 學生 擔任 傳承 37 後來佾生 國小生 彰化 藝術 高中 舞蹈班 學生 演出 38 祭孔 屠體 早年 檢驗 合格蓋 合格 戳章 彰化稅 捐處 屠宰稅 戳章 38 儀式 進入 尾聲 戟門 闔扉 正分 獻官 陪祭官 撤班 大成殿 響起 禮運 大同歌 結束 年度 大典 30 祭完 現場 牲肉 參與 祭典 相關 人員 38 這時 民眾 牛毛 祈求 智慧 3039 縣長 任內 下令 製品 代替 民眾 改為 30"
1 個月前,5,"清代孔廟仍在原址的全台只有台南和彰化有喔

雍正年間將台灣的一府三縣擴增為一府四縣二廳新成立的彰化縣當時知縣張鎬在1726倡建縣學並延續唐朝以來規制同時建置孔廟

歷經近300年彰化孔廟渡過林爽文事件日治至國府時期持續被破壞與齊心協力再修繕直至今日的樣子仍然傳載著我們對於漢學文化的信仰

三個必看的點
1.通天筒只有孔廟才有的裝飾彰化孔廟很特別在櫺星門脊上放六支
2.古碑櫺星門兩旁下馬碑與萬仞宮牆碑戟門邊牆垣的臥碑有的碑文搬過家喔大家可以猜看看
3.古匾雍正生民未有乾隆與天地參嘉慶聖集大成咸豐德齊幬載同治聖神天縱",清代 孔廟 原址 台南 彰化 雍正 年間 台灣 擴增為 成立 彰化縣 當時 知縣 1726 倡建 縣學 延續 唐朝 以來 規制 同時 建置 孔廟 歷經 300 彰化 孔廟 渡過 事件 國府 時期 持續 破壞 齊心 協力 修繕 今日 樣子 傳載 漢學 文化 信仰 通天筒 孔廟 有的 裝飾 彰化 孔廟 特別 櫺星 門脊 櫺星門 兩旁 下馬碑 萬仞宮 牆碑 戟門 牆垣 臥碑 有的 碑文 搬過 雍正 生民 天地參 嘉慶 聖集 咸豐 幬載 同治 聖神 天縱
2 個月前,5,,
