setTime,star,content,seg_result
2 天前,4,,
1 週前,4,,
2 週前,3,多處施工暫不開放,施工 開放
2 週前,5,,
4 週前,5,,
4 週前,5,,
1 個月前,1,,
2 個月前,5,風景不錯接近自然又可以吸收不少東西,風景 不錯 接近 吸收 不少 東西
2 個月前,4,寧靜 清幽 少了都市的煩躁偶而可過來走走順道吃活魚,寧靜 清幽  都市 煩躁 過來 走走
2 個月前,5,風景優美休閒的好去處,風景 優美 休閒 去處
2 個月前,4,需付費預約會有導覽最後會帶到看憲兵交接走走看看行程約2小時,付費 預約 導覽 最後 帶到 憲兵 交接 走走 看看 行程 小時
2 個月前,4,,
2 個月前,5,讚 ,
2 個月前,5,,
2 個月前,4,,
2 個月前,5,"解說人員講解仔細
還會教一些拍攝技巧
需要提前線上預約",解說 人員 講解 仔細 一些 拍攝 技巧 需要 提前 預約
2 個月前,5,清幽,清幽
3 個月前,4,導遊對這個地方有很多了解一個非常有趣的地方有很多歷史,導遊 地方 很多 了解 有趣 地方 很多 歷史
3 個月前,2,,
4 個月前,5,陰雨天滿舒服的,陰雨 天滿 舒服
4 個月前,5,非常涼爽,涼爽
5 個月前,2,原始靜秘的古道,原始 靜秘 古道
7 個月前,5,環境優美參觀要先申請才能入園有導覽義工老師帶團解說目前正在整修要等11月底2022才重新開放,環境 優美 參觀 申請 入園 導覽 義工 老師 解說 目前 整修 11月 2022 開放
7 個月前,5,,
7 個月前,5,"車停慈湖停車場由巴士接駁至百吉隧道旁由後慈湖專業導覽陳大哥導覽走遍林間步道延湖步道最後在蔣公陵寢的衛兵交接終結
很不錯的行程",慈湖 停車場 巴士 接駁 百吉 隧道 後慈湖 專業 導覽 導覽 走遍 步道 延湖 步道 最後 陵寢 衛兵 交接 終結 不錯 行程
7 個月前,5,,
7 個月前,5,適合走走文化之旅,適合 走走 文化
7 個月前,3,"需先於官網預約
參訪採團進團出
全程約三個小時
並於約定時間在慈湖導覽服務站購票
導覽志工非常認真值得讚賞
但如果
像我一樣只是想看看後慈湖的人先且慢
因為這個湖真的非常普通
然後導覽重點是沿路的植物和先人的歷史
如果對這個沒興趣的話不建議參加
不然會覺得浪費時間
全長步行的部分約四公里
沿途幾乎都有林蔭覆蓋所以蠻涼爽的
也幾乎沒有什麼爬坡",官網 預約 參訪 採團 小時 約定 時間 慈湖 導覽 服務站 導覽 志工 認真 值得 讚賞 一樣 看看 慈湖 普通 導覽 重點 植物 先人 歷史 興趣 建議 參加 覺得 浪費 時間 步行 部分 公里 沿途 林蔭 覆蓋 涼爽 沒有 爬坡
7 個月前,5,小孩跑跑步好地方,小孩 跑跑步 地方
7 個月前,5,,
7 個月前,4,,
7 個月前,4,後慈湖可預約導覽進入4條步道有遮蔭不錯的景緻,後慈湖 預約 導覽 進入 步道 遮蔭 不錯 景緻
7 個月前,5,,
7 個月前,5,,
7 個月前,5,"有導覽建議先預約團進團出要跟著導覽員走其實不會非常遠走起來也大多有樹蔭會熱但不會很曬
沒有無障礙設施進入管制後也無法回頭或接送請評估身體狀況一般應該是都沒問題","導覽 建議 預約 團進團出 導覽員 大多 樹蔭 曬
 沒有 障礙 設施 進入 管制 回頭 接送 評估 身體 狀況 問題"
8 個月前,5,,
8 個月前,5,,
8 個月前,5,"景色宜人且靜雅行程輕鬆
導覽的志工大姐解說專業無論在地特色沿路的動植物與慈湖的歷史文化認真且親切真的很棒
要注意休園時間自11191至1130日止暫停後慈湖申請",景色 宜人 靜雅 行程 輕鬆 導覽 志工 大姐 解說 專業 特色 動植物 慈湖 歷史 文化 認真 親切 注意 休園 時間 11191 1130日 暫停 慈湖 申請
8 個月前,4,,
8 個月前,5,,
8 個月前,5,輕鬆的步道,輕鬆 步道
8 個月前,4,"前往後慈湖秘境需預約 可於網路兩日前預約 或是到 導覽服務站 現場看候補 可到官網看剩餘名額
谷歌地圖定位需定 導覽服務站 不要定位後慈湖唷
現場有很大的慈湖停車場
整個步道 很幽靜 需做好防蚊措施
因為全程都在林蔭中
導覽解說很棒
沿途會參觀3個辦公室 最後接回 陵寢可以看整點衛兵交接",前往 後慈湖 秘境 預約 網路 預約 導覽 服務站 現場 候補 官網 剩餘 名額 地圖 定位 導覽 服務站 定位 後慈湖 現場 慈湖 停車場 步道 幽靜 做好 措施 林蔭 導覽 解說 沿途 參觀 辦公室 最後 接回 陵寢 衛兵 交接
8 個月前,3,,
8 個月前,4,"其實後慈湖真的是桃園市非常優美的勝地
出發前可以在網路先登記然後再前往比較好在前慈湖登記繳費櫃台會安排導覽解說員然後接駁車送到百吉步道口開始沿路導覽走到叉路口從管制站進入團進團出進去後滿滿呼吸新鮮空氣除了豐富負離子還有芬多精第一個映入眼簾是後段慈湖沿路種滿豐富樹木除了青楓樹還有檸檬水同木果實楓香樹白樺樹等等沿路幽靜林蔭大道一路走到將公行館參觀過去他的生活點滴走出後慈湖整點前慈湖有憲兵踢正步交接儀式往外走前慈湖雙雙對對黑天鵝優游魚湖中",後慈湖 桃園市 優美 勝地 出發 網路 登記 前往 好在 慈湖 登記 繳費 櫃台 安排 導覽 解說員 接駁車 送到 百吉 步道 開始 導覽 走到 叉路口 管制站 進入 進團 出進去 滿滿 呼吸 新鮮 空氣 豐富 負離子 芬多精 第一 映入 眼簾 後段 慈湖 種滿 豐富 樹木 青楓樹 檸檬水 果實 楓香樹 白樺樹 幽靜 林蔭 大道 走到 公行館 參觀 過去 生活 點滴 走出 慈湖 慈湖 憲兵 正步 交接 儀式 慈湖 雙雙 對對 天鵝 優游
8 個月前,5,超讚的景點,超讚 景點
8 個月前,1,,
8 個月前,5,,
8 個月前,4,有志工嚮導,志工 嚮導
8 個月前,5,,
8 個月前,5,,
8 個月前,4,,
8 個月前,3,導覽員生態講解詳細夏天較無驚艷的景色,導覽員 生態 講解 詳細 夏天 驚艷 景色
8 個月前,4,,
8 個月前,4,,
8 個月前,5,,
8 個月前,5,團進團出,團進團出
8 個月前,5,後慈湖風景真的很讚解說員也很盡責地說明,後慈湖 風景 解說員 盡責 說明
9 個月前,5,,
9 個月前,5,,
9 個月前,5,參加後慈湖的導覽解說活動團進團出除了環境生態介紹外還觀看各辦公室蔣公的文物適合闔家共遊,參加 導覽 解說 活動團 環境 生態 介紹 觀看 辦公室 文物 適合
9 個月前,4,,
9 個月前,4,很寧靜的地方,寧靜 地方
9 個月前,5,,
