setTime,star,content,seg_result
1 週前,5,,
1 個月前,1,,
3 個月前,5,,
4 個月前,1,沒營業也沒貼公告,營業 公告
5 個月前,4,還不錯,不錯
6 個月前,1,"雙十連假特地前來結果大門深鎖沒有營業
FacebookGoogle 資訊全部的沒有更新或公告
到現場沒開看了Google評論才知道沒開
只少也在最外圍立個告示牌才不會讓大家白跑一趟",雙十連假 前來 大門 深鎖 營業 資訊 全部 更新 公告 現場 評論 知道 外圍 告示牌
6 個月前,1,"原來冬天無開放2022.10.08雙十連假到訪
到將軍漁港逛逛後看到指示牌順道看看結果未開放當下還有兩台車和我們一同到現場後繞出
前有統一遊艇附近的車道兩旁充滿熱帶風情的樹令人有渡假感受還未進入故留一顆星待後續進入後再來修改",冬天 開放 2022.10.08 雙十 連假 將軍 漁港 逛逛 看到 指示牌 看看 開放 現場 繞出 遊艇 附近 車道 兩旁 充滿 熱帶 風情 渡假 感受 進入 進入 修改
6 個月前,1,,
6 個月前,2,大門關著看來好像停止營業了,大門 停止 營業
6 個月前,3,沒特別的,特別
6 個月前,1,"本來今天要帶孩子去玩水到了發現大門關閉
結果內側貼著封閉告示
臉書都沒有公告google 也顯示營業中
整個很掃興
如果想前往可能要再查詢一下",今天 孩子 玩水 發現 大門 關閉 內側 封閉 告示 臉書 公告 顯示 營業 掃興 前往 查詢 一下
6 個月前,5,,
6 個月前,5,沙灘遊憩好地點,沙灘 遊憩 地點
7 個月前,5,,
7 個月前,1,"幫大家打價目表
門票150
帳篷1000
陽傘位500
租各種設施都要錢要自己詢問觀感不佳
這就算了
海裡有水母也沒告示
聽救生員工作人員說不是個案
大家小心被扎到浪費半天時間
也壞了出遊的好心情
非常不推","價目表 門票 150
 帳篷 1000 陽傘位 500
 設施 詢問 觀感 不佳 算了 告示 救生員 工作 人員 個案 小心 扎到 浪費 時間 出遊 心情"
7 個月前,4,這裡是不多見的黑沙灘沙的質地細軟海灘也維護的還可以沒什麼垃圾但是區內規模不大裡面的設施和收費不太成比例平常日幾乎是沒什麼旅客考慮到離市區已經有好一段距離了收費如果能再調整或是門票折抵消費再更大方一點會更好,這裡 沙灘 質地 細軟 海灘 維護 垃圾 規模 裡面 設施 收費 比例 平常日 旅客 考慮到 市區 距離 收費 調整 門票 折抵 消費 大方
7 個月前,1,,
7 個月前,5,海灘乾淨有收費人不多是個好地方會常來,海灘 乾淨 收費人 地方
7 個月前,5,,
7 個月前,5,"門票可以先到gomaji購買
比現場便宜
沙灘很平坦救生員很認真
很推薦哦",門票 購買 現場 便宜 沙灘 平坦 救生員 認真 推薦
7 個月前,5,,
7 個月前,4,服務人員態度很好戲水環境很安全夕陽美美美,服務 人員 態度 戲水 環境 安全 夕陽
7 個月前,5,下午很漂亮但是6點已經打烊了,下午 漂亮 6點 打烊
8 個月前,5,,
8 個月前,5,,
8 個月前,5,沙灘很乾淨漂亮還有救生員在旁邊工作人員也都很親切,沙灘 乾淨 漂亮 救生員 旁邊 工作 人員 親切
8 個月前,1,很多一星的評價了我就不多說了花錢買氣的地方,很多 評價 花錢 買氣 地方
8 個月前,4,,
8 個月前,5,有人管理海水浴場還不錯建議多鋪木板沙子真的很燙,管理 海水 浴場 不錯 建議 木板 沙子
8 個月前,3,"裡面除了海水浴場沙灘其餘沒什麼可以體驗的門票還要150
進去所有設施也要再另外付錢裡面有露營烤肉區衛浴設施也滿完善的
建議多一點人去可以打個海灘球之類的不然進去也只是踢踢海水而已","裡面 海水 浴場 沙灘 其餘 體驗 門票 150
 進去 所有 設施 付錢 裡面 露營 烤肉區 衛浴 設施 完善 建議 多一點 海灘球 進去 踢踢 海水"
8 個月前,1,,
8 個月前,5,,
8 個月前,5,,
8 個月前,5,,
8 個月前,5,,
9 個月前,4,,
9 個月前,1,"不推為了看風箏花了入園門票150元一人折抵也要滿200元才能折但是小攤販食物幾乎都50元也不用想利用小點心折抵了無所謂就還是去看風箏走去沙灘只有兩個步道步道上加裝沖洗水龍頭家長帶著小孩直接在走道洗起來泳衣鞋子全都丟在走道上無障礙走道上一堆沙一堆水一堆衣物鞋子擋在路中間...不懂
回商店旁邊的休息區也被螞蟻嚇得不行明明是桌椅但也不用坐了會被螞蟻咬...
大魔王就是廁所了廁所很多沒有錯但兩個捲筒面紙箱已空就算了廁所有夠髒有夠臭的維護得很差耶...不懂150元門票費是在花什麼的...唯一的優點就是商店的冷氣很涼沒了",風箏 入園 門票 150 折抵 200 攤販 食物 50 利用 點心 折抵 無所謂 風箏 走去 沙灘 步道 步道 加裝 沖洗 水龍頭 家長 小孩 直接 走道 泳衣 鞋子 走道 障礙 走道 衣物 鞋子 中間 商店 旁邊 休息區 螞蟻 明明 桌椅 螞蟻 大魔王 廁所 廁所 很多 捲筒面 紙箱 算了 廁所 有夠 有夠 維護 150 門票費 優點 商店 冷氣
9 個月前,3,,
9 個月前,5,收門票150但整體非常舒服而且乾淨記得防曬要做好,門票 150 整體 舒服 乾淨 記得 防曬 做好
9 個月前,4,親子同遊戲水的好去處,親子 遊戲水 去處
9 個月前,4,玩水的好地方,地方
9 個月前,5,讚,
9 個月前,5,很舒服有門票環境就是讚,舒服 門票 環境
9 個月前,4,,
9 個月前,5,沙灘乾淨    沖洗設施多,沙灘 乾淨 沖洗 設施
9 個月前,3,716 717夏季夜之音樂會 還有大型風箏展演,716 717 夏季 音樂會 風箏 展演
9 個月前,4,,
9 個月前,5,有良好的廁所和換洗淋浴設備,良好 廁所 換洗 淋浴 設備
9 個月前,5,"還不錯
孩子放電好地方
不過大人也會跟著放電 ",不錯 孩子 放電 地方 大人 放電
9 個月前,4,,
9 個月前,5,,
9 個月前,5,,
9 個月前,5,,
9 個月前,1,什麼都要錢沒關係至少品質要有到位讓人走的地方清理乾淨確認一下沒有東西會傷害到人是基本的吧,沒關係 品質 地方 清理 乾淨 確認 一下 沒有 東西 傷害到
9 個月前,5,,
9 個月前,1,超級不推的地方門票150元想說應該有基本維護沒想到裡面廁所和淋浴間都超髒沙灘煙蒂多沙灘人行道還有超級超級多紅火蟻小孩和我走路經過馬上被咬趕快用水沖掉還是非常痛沙灘帳棚區租借3小時1000元是亂喊價嗎沙灘也不算乾淨門票上寫150元抵50元商店消費但消費須達200元才能使用也就是總共要消費350元才能抵50元而且店內根本沒什麼東西非常騙錢想帶小孩來海邊玩的非常不推薦要不是最低要給一顆星否則我連一顆都不想給不如去漁光島不用門票攤販又多,地方 門票 150 維護 裡面 廁所 淋浴間 超髒 沙灘 煙蒂 沙灘 人行道 紅火蟻 小孩 走路 經過 用水 沖掉 沙灘 帳棚區 租借 小時 1000 喊價 沙灘 乾淨 門票 150 50 商店 消費 消費 200 使用 消費 350 50 東西 騙錢 小孩 海邊 推薦 不如 漁光島 門票 攤販
10 個月前,5,,
10 個月前,5,,
10 個月前,5,,
10 個月前,5,"知道的人不多真的是非常好玩的海灘
施備還算可以花費也不大",知道 好玩 海灘 施備 花費
10 個月前,1,門票花150 進來只有沙灘跟簡單的淋浴設施  遮陽傘還要另外收錢 抵消費也要200才能折50 販賣部也看起來舊舊的 真不知道這些賺的錢是能花在哪呵呵,門票 150 進來 沙灘 簡單 淋浴 設施 遮陽傘 收錢 抵消費 200 50 販賣部 舊舊 知道 這些
10 個月前,5,沖洗更衣設施讚 ,沖洗 更衣 設施
11 個月前,5,,
11 個月前,3,,
11 個月前,5,玩水不必跑到墾丁人擠人很方便需收門票費也能加價租陽傘與涼椅一人約225也有烤肉區跟露營區但進去前需先確認當天風沙是否很大太大就別進去了服務人員都很熱情,玩水 跑到 墾丁人 方便 門票費 加價 陽傘 涼椅 225 烤肉區 露營區 進去 確認 當天 風沙 進去 服務 人員 熱情
1 年前,5,,
1 年前,5,,
1 年前,4,,
1 年前,3,荒廢了的感覺,荒廢 感覺
1 年前,4,,
