setTime,star,content,seg_result
1 天前,5,停車方便.門票費用合理.在懸崖上拍照背景就是湛藍海水色.值得到此一遊.,停車 方便 門票 費用 合理 懸崖 拍照 背景 湛藍 海水色 值得
2 天前,4,,
3 天前,3,路程很短(五分鐘就走完)且平坦易行一點都不刺激部分有透明地板的路面其實玻璃或壓克力已因磨痕而變成不透明看不到腳底的海岸,路程 分鐘 走完 平坦 易行 刺激 部分 透明 地板 路面 玻璃 壓克力 磨痕 變成 透明 腳底 海岸
4 天前,4,入內要帶安全帽往外看海邊很漂亮往下看腳下的透明步道已經不透明了開車要停車費門票也要收費建議要再稍微整修一下會較漂亮看完步道走出來的隧道內也可增加展覽的內容不然算是稍微單調的一個景點,安全帽 漂亮 透明 步道 透明 開車 停車費 門票 收費 建議 整修 一下 漂亮 看完 步道 走出來 隧道 增加 展覽 內容 算是 單調 景點
4 天前,4,"很短的小步道拍拍照而已
需收停車50跟入場門票40不貴
有提供乾淨有衛生紙的廁所
也有垃圾桶可丟棄垃圾",步道 拍拍照 停車 50 入場 門票 40 提供 乾淨 衛生紙 廁所 垃圾桶 丟棄 垃圾
4 天前,4,中間有一段透明的步道可以看到底下海浪的洶湧正好也是在最險的一段路不過因風大無法拍攝但可以體會到原住民以前要翻山越嶺的辛苦故名曰海上古道,中間 透明 步道 看到 底下 海浪 洶湧 拍攝 體會到 原住民 以前 翻山越嶺 辛苦 古道
5 天前,5,,
1 週前,5,雖然是短短的玻璃步道風景一樣很迷人來搞怪,短短 玻璃 步道 風景 一樣 迷人 搞怪
1 週前,3,人工斧琢,人工 斧琢
1 週前,3,,
1 週前,4,步道偏短不過懸崖風景很壯觀海水很清澈很藍還有看到小海龜,步道 懸崖 風景 壯觀 海水 清澈 看到 海龜
1 週前,3,,
1 週前,4,,
1 週前,4,海景很美,海景
1 週前,4,解鎖來了停車場停好車走路進去路邊有小落石有公帽很臭也可載自己的安全帽景色美硬體設備有點亂亂的又說不上來哪不對就平常心走走一下就走完,解鎖 停車場 停好 走路 進去 落石 公帽 安全帽 景色 硬體 設備 亂亂 說不上來 平常心 走走 一下 走完
2 週前,3,景色不錯但有點平淡無奇,景色 不錯 平淡無奇
2 週前,2,3分鐘走完要40塊人+停車50,分鐘 走完 40 停車 50
2 週前,5,"人生必遊冒險美景好空氣
記得防曬",人生 冒險 美景 空氣 記得 防曬
2 週前,3,,
2 週前,5,"玻璃步道好喜歡可拍出喜愛的照片
尤其是回程走的隧道內部光線真的很適合網美拍照
入門票40元",玻璃 步道 喜歡 拍出 喜愛 照片 回程 隧道 內部 光線 適合 拍照 入門票 40
2 週前,2,"停車費50元然後每人入場費每人收四十元說實在...真的沒有什麼好拍的步道的玻璃都霧成一片...完全不知道是在看什麼海景

然後空中步道超級短超級短超級短為什麼這麼說呢通常這樣類型步道少說也有幾公里才對結果走沒幾分鐘就到終點了我整個傻眼",停車費 50 入場費 四十 沒有 步道 玻璃 霧成 知道 海景 空中 步道 這樣 類型 步道 公里 分鐘 終點 傻眼
2 週前,4,懷古思情,懷古 思情
2 週前,2,"有點不知所謂的景點短短一段距離的天空步道收費40
步道的玻璃根本就霧到看不見下方的狀況但即使能看到也是岩石而不是海不會有想像的驚險感
反倒是回程隧道裡的神話壁畫還比較吸引人","所謂 景點 短短 距離 天空 步道 收費 40
 步道 玻璃 霧到 下方 狀況 看到 岩石 想像 驚險感 回程 隧道 神話 壁畫 吸引人"
2 週前,5,壯闊的景觀點配大浪讚,壯闊 景觀點
2 週前,1,滿懷期待來到這裡結果不到只有區區150米的步道以及無聊的室內展覽實在配不上周圍碧海青天的美景不建議特地前往參觀,滿懷 期待 來到 這裡 150 步道 無聊 展覽 配不上 周圍 碧海青天 美景 建議 前往 參觀
2 週前,3,本人覺得這步道實在太短了而且隧道裡的展覽也已全都撤出並無太多亮點所以本人不大推薦,覺得 步道 隧道 展覽 撤出 太多 亮點 推薦
2 週前,4,步道短短150公尺要收門票和停車費當作贊助當地維護和清潔,步道 短短 150 公尺 門票 停車費 當作 贊助 當地 維護 清潔
3 週前,1,"入口收一次停車費
景點在收一次門票40元
就是一個沒有再維護跟保養的景點",入口 停車費 景點 門票 40 維護 保養 景點
3 週前,5,,
3 週前,5,,
3 週前,2,,
3 週前,3,就去一次就可以下次經過可以直接略過,經過 直接 略過
3 週前,1,剛剛去了 然後看完樓下的負評後 覺得十分中肯 ,看完 樓下 負評 覺得 中肯
3 週前,5,,
3 週前,1,最失敗無趣地點,失敗 無趣 地點
3 週前,4,可以來看一下喔,一下
4 週前,4,超美來了很多次了 ,超美 很多
4 週前,3,機車20 門票40人,機車 20  門票 40
4 週前,5,走走不錯,走走 不錯
4 週前,4,,
4 週前,1,"既沒有完工也沒有好好維護既有的部分
完全不推薦",完工 維護 部分 推薦
4 週前,4,玻璃走道海景超迷人但步道有點太短只有短短的34分鐘腳程走在懸崖邊的玻璃棧道一邊是高聳岩壁另一側則是無垠的超美太平洋海景畫面又漂亮又帶刺激感好特別推薦可以搭配大石鼻步道石門洞等花蓮景點順路玩也可以到石梯漁港搭賞鯨船串聯豐富的花蓮海線一日遊,玻璃 走道 海景 迷人 步道 短短 34 分鐘 腳程 懸崖 玻璃 棧道 高聳 岩壁 無垠 超美 太平洋 海景 畫面 漂亮 刺激感 特別 推薦 搭配 石鼻 步道 石門洞 花蓮 景點 石梯 漁港 賞鯨船 串聯 豐富 花蓮 海線
1 個月前,5,,
1 個月前,4,很短的景點 上廁所方便,景點 上廁所 方便
1 個月前,1,"停車50門票405分鐘走完
無聊的玻璃步道+隧道超級雷的點",停車 50 門票 405 分鐘 走完 無聊 玻璃 步道 隧道 雷的
1 個月前,3,"風景很美
步道形成短還沒完工很可惜",風景 步道 形成 完工 可惜
1 個月前,5,涯,
1 個月前,3,一次性景點風景美麗動人可以走在斷崖邊但整體路程偏短五分鐘可走完門票稍貴,一次性 景點 風景 美麗 動人 斷崖 整體 路程 分鐘 走完 門票
1 個月前,3,,
1 個月前,5,很短很快就走完的景點但是絕對是不能沒來看過的美景很多網美在這裡誕生 ,走完 景點 看過 美景 很多 這裡 誕生
1 個月前,2,沒有特色,沒有 特色
1 個月前,1,好無聊的地方步道超越短照片都還沒拍就走到出口了,無聊 地方 步道 超越 照片 走到 出口
1 個月前,4,,
1 個月前,3,,
1 個月前,4,"入口收費
走步道收費
大約20分鐘內逛完含停放車輛及廁所",入口 收費 走步道 收費 20 分鐘 逛完 停放 車輛 廁所
1 個月前,4,海景非常美麗 天空步道非常壯觀 但要小心落石,海景 美麗 天空 步道 壯觀 小心 落石
1 個月前,2,很人造的點很短的玻璃空橋一下子就沒了門票CP 很低有來的不一定要看或是走慢一點隧道內的賣店感覺售價偏高尤其是司機推薦的工廠直營墨玉店這完全是可以跳過的點,玻璃 空橋 門票 隧道 賣店 感覺 售價 司機 推薦 工廠 直營 墨玉店 跳過
1 個月前,5,,
1 個月前,1,"心目中最爛景點之一

步道超短也沒什麼亮點",心目中 景點 步道 超短 亮點
1 個月前,1,10分鐘內走完的古道..門口安全帽歐巴桑不知道在跩啥小的,10 分鐘 走完 古道 門口 安全帽 歐巴桑 知道
1 個月前,5,"步道很短
大約2030分鐘就可以離開了
有經過可以停下來休息走走
風景挺好的 ",步道 2030 分鐘 離開 經過 停下來 休息 走走 風景
1 個月前,5,,
1 個月前,5,,
1 個月前,4,沿山壁而築的海岸天空步道步道路徑不長擁有海岸線的絕佳景色卻加分許多行前要進隧道口繳費租借戴安全帽步道玻璃多已霧化清晰度不高不會有太多的透視感懼高的人還不至於太害怕,山壁 海岸 天空 步道 步道 路徑 擁有 海岸線 絕佳 景色 加分 許多 隧道口 繳費 租借 安全帽 步道 玻璃 霧化 清晰度 太多 透視 害怕
1 個月前,5,,
1 個月前,3,,
1 個月前,1,不值得再遊,值得
1 個月前,3,,
1 個月前,3,,
1 個月前,5,景觀壯闊但步道沒有很長大約停留30分鐘左右即可有廁所需使用安全帽,景觀 壯闊 步道 停留 30 分鐘 左右 廁所 使用 安全帽
1 個月前,4,,
1 個月前,4,停車50門票40拍完就能出來很快的景點,停車 50 門票 40 拍完 出來 景點
