setTime,star,content,seg_result
5 小時前,3,,
8 小時前,5,"除了路上會塞車是不錯的放風公園
沿路有各式海鮮餐廳高挑選還有熱鬧旗津市集",塞車 不錯 放風 公園 海鮮 餐廳 高挑選 熱鬧 旗津市集
1 天前,5,,
1 天前,4,,
1 天前,4,,
2 天前,4,,
2 天前,5,,
2 天前,4,,
2 天前,4,,
2 天前,5,,
3 天前,5,好喝的,好喝
3 天前,4,上面的水有點髒要拍不要太近,上面
3 天前,4,海風吹拂 清涼消暑公共設施ㄧ應俱全,海風 吹拂 清涼 消暑 設施 俱全
3 天前,4,發呆的地方,發呆 地方
3 天前,3,,
3 天前,5,很多很有趣的造景可以合照開心,很多 有趣 造景 合照 開心
3 天前,4,亂亂的海灘好可惜,亂亂 海灘 可惜
4 天前,4,海岸線很美,海岸線
4 天前,3,,
4 天前,3,,
5 天前,5,,
5 天前,5,,
5 天前,3,,
5 天前,3,,
5 天前,5,,
5 天前,5,,
6 天前,4,,
6 天前,5,適合大小朋友一起散心發呆吹風暫時放鬆的地方,適合 大小 朋友 散心 發呆 吹風 放鬆 地方
6 天前,4,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,4,"純粹是去看海的
方便停車亦設有自行車步道也有電動車可搭是看海的好地方附近有一家頗具盛名的萬三海產餐廳很多年前有去光顧這家店感覺還步錯吃是我會介給親朋好友的一家店",方便 停車 設有 自行車 步道 電動車 地方 附近 盛名 海產 餐廳 很多 光顧 感覺 介給 親朋好友
1 週前,5,,
1 週前,3,,
1 週前,4,,
1 週前,4,,
1 週前,4,,
1 週前,3,,
1 週前,5,台灣最低的地方看看海不錯,台灣 地方 看看 不錯
1 週前,5,,
1 週前,5,,
1 週前,4,中鋼鋁業27周年慶淨灘活動,中鋼 鋁業 27 周年慶 淨灘 活動
1 週前,4,,
1 週前,5,看日落和拍婚紗照的絕佳所在,日落 婚紗照 絕佳 所在
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,沙灘 小吃 帶小朋友可以玩很久,沙灘 小吃 小朋友
1 週前,4,"殘障人士以前度船是免費
現在是不是要買票
今天去旗津扣款幾十元
對麼",殘障 人士 以前 免費 現在 買票 今天 旗津 扣款 幾十
1 週前,4,,
1 週前,5,,
1 週前,5,,
2 週前,5,,
2 週前,3,,
2 週前,5,,
2 週前,5,"我喜歡這個海灘強烈推薦那裡總是有事件發生但是如果您不想被人群或音樂包圍海灘就足夠大了
工作人員也會說英語這很棒",喜歡 海灘 強烈 推薦 那裡 事件 發生 人群 音樂 包圍 海灘 足夠 工作 人員 英語
2 週前,5,很適合徒步走讀的場域,適合 徒步 走讀 場域
2 週前,5,很好,
2 週前,4,,
2 週前,5,超級讚感覺很棒,感覺
2 週前,5,,
2 週前,4,,
2 週前,4,單車或電動車遊的好地方海岸很美,單車 電動車 地方 海岸
2 週前,5,,
2 週前,1,,
2 週前,5,,
2 週前,5,路過,路過
2 週前,5,建議租電動車可沿路邊欣賞風景及小型攤販可逛蠻適合全家來此一遊,建議 電動車 欣賞 風景 小型 攤販 適合 全家
