setTime,star,content,seg_result
5 個月前,3,沒有紀念品區有點可惜,沒有 紀念品區 可惜
6 個月前,5,還可以,
6 個月前,5,遊客中心的志工跟服務人員真的很親切有來東莒的旅客一定要到旅遊中心一趟有行程上的問題志工都會講解安排動線,遊客 中心 志工 服務 人員 親切 東莒 旅客 旅遊 中心 行程 問題 志工 講解 安排 動線
6 個月前,5,服務人員都很親切,服務 人員 親切
7 個月前,5,,
7 個月前,5,"遊客服務中心裡面的導覽人員非常詳盡的為我們導覽島上的景點跟應注意事項
館內有洗手間也有飲水機可以使用
有冷氣館內也有少數座位可以休憩片刻",遊客 服務 中心 裡面 導覽 人員 詳盡 導覽 景點 注意 事項 洗手間 飲水機 使用 冷氣館 少數 座位 休憩 片刻
7 個月前,5,"這個遊客中心的導覽員是這次旅行遇到最好的
去東莒3次了對這間遊客中心印象深刻
導覽員很熱情也會主動說要播影片給我們看
全馬祖最棒的遊客中心",遊客 中心 導覽員 旅行 遇到 東莒 遊客 中心 印象 深刻 導覽員 熱情 主動 影片 馬祖 遊客 中心
9 個月前,4,躲太陽的好地方,躲太陽 地方
10 個月前,4,,
10 個月前,5,,
11 個月前,5,廁所很乾淨,廁所 乾淨
11 個月前,5,解說詳細佈置用心,解說 詳細 佈置 用心
1 年前,5,"可以租腳踏車免費
但最大的困難不是免費租腳踏車是上坡...沒有運動習慣的不要輕易嘗試",腳踏車 免費 困難 免費 腳踏車 上坡 沒有 運動 習慣 嘗試
1 年前,3,,
1 年前,5,"東莒莒光遊客中心旅遊資訊全部在這裡
旅遊有件事很重要就是要有一位好的導覽老師可以讓你的行程規劃事半功倍有順序不走回頭路的跑完所有你想去景點還能聽到生動活潑的景點故事收獲滿滿如果沒有也沒關係遊客中心就是你最好的導覽老師在莒光遊客中心除了歇腳上洗手間還可以看簡介影片拿旅遊摺頁或是詢問旅遊資訊讓接下來的旅程更順暢展示間還有東莒熾坪隴遺址出土物件展出來東莒玩一定要來這一站",遊客 中心 旅遊 資訊 全部 這裡 旅遊 重要 導覽 老師 行程 規劃 事半功倍 順序 回頭路 跑完 所有 景點 聽到 生動 活潑 景點 故事 收獲 滿滿 沒關係 遊客 中心 導覽 老師 遊客 中心 洗手間 簡介 影片 旅遊 摺頁 詢問 旅遊 資訊 旅程 順暢 展示 東莒 熾坪隴 遺址 出土 物件 展出來 東莒
1 年前,5,很悠閒的遊客中心 旁邊有貓貓,悠閒 遊客 中心 旁邊 貓貓
1 年前,5,附近景色優美很好打發時間的地方 ,附近 景色 優美 打發 時間 地方
1 年前,5,遊客中心內有可愛的貓,遊客 中心 可愛
1 年前,4,好熱的天來此吹吹海風讚 ,吹吹 海風
1 年前,4,,
1 年前,4,,
1 年前,5,旁邊的咖啡廳一起驛站 ,旁邊 咖啡廳 驛站
2 年前,5,不錯,不錯
2 年前,4,"風景好  餐點也不錯
廁所很乾淨
旁邊有可愛貓貓",風景 餐點 不錯 廁所 乾淨 旁邊 可愛 貓貓
2 年前,4,上個洗手間這裡還剛開了一家烘焙店感覺不錯喔,洗手間 這裡 烘焙店 感覺 不錯
2 年前,4,等候區有座位小型購物店廁所飲水機購票旅遊資訊等等,等候區 座位 小型 購物店 廁所 飲水機 旅遊 資訊
2 年前,5,,
2 年前,5,工作人員很友好乾淨整潔的洗手間免費飲用水,工作 人員 友好 乾淨 整潔 洗手間 免費 飲用水
2 年前,5,沒有多少旅遊信息中心能比得上這裡的風景,沒有 多少 旅遊 信息 中心 比得上 這裡 風景
2 年前,4,前往燈塔的路上這裡是一個很好的休息點充分的介紹了島上的故事也有足夠的設備讓你整裝待發往燈塔前進往旁邊廣場走一點點會是一個絕好的拍攝燈塔景點遠眺犀牛嶼也可以獲得完美的景象,前往 燈塔 這裡 休息點 充分 介紹 故事 足夠 設備 整裝待發 燈塔 前進 旁邊 廣場 一點點 拍攝 燈塔 景點 遠眺 犀牛嶼 獲得 完美 景象
