setTime,star,content,seg_result
4 小時前,5,芬多精不在話下負離子更是驚奇身心靈一次打通值得一遊,負離子 驚奇 身心 打通 值得
1 天前,5,"深入大自然
輕鬆的健行
園區內搭配4季的植物
洗滌身心靈
讓心情獲得充足的電力
可以迎接任何的挑戰",深入 大自然 輕鬆 健行 園區 搭配 植物 洗滌 心靈 心情 獲得 充足 電力 迎接 任何 挑戰
1 天前,4,來此悠閒地走走大小不一卻相對輕鬆的步道確實是一番享受,悠閒 走走 大小 不一 相對 輕鬆 步道 享受
1 天前,5,,
1 天前,4,,
1 天前,5,騎車上來一路上很多大灣機車停車不用錢園區內很大一天逛不完可以先搭公車到最上面的瀑布然後慢慢走步道下來,騎車 上來 很多 大灣 機車 停車 園區 公車 上面 瀑布 慢慢 步道 下來
2 天前,5,,
2 天前,4,"經遊園車司機介紹
才知這是私人園區

大口呼吸新鮮空氣",遊園車 司機 介紹 園區 呼吸 新鮮 空氣
2 天前,4,,
2 天前,5,,
2 天前,5,,
2 天前,5,"7點準時入園入口處停車繳費停車費一次100元門票300元人竹山鎮民眾50元人遊園車單趟全程40元人路線主題會館紅樓花卉中心淞瀧瀑布8點第一班車遇到人多時滿客發車建議穿個薄外套山上平均溫度比1518 度山上濕氣重微涼
只要看牡丹花繡球花普賢象櫻的遊客可在花卉中心下車有洗手間也有美食區藥膳雞湯跟炒米粉好吃旁邊有大片水杉
可坐在樹下石頭短暫休息享受白噪音流水聲鳥聲風吹過樹稍的聲音
時時注意溪床下會有台灣紫嘯鶇跟鉛色水鶇喔
淞瀧瀑布步道可以正常出入注意腳下石階含有濕氣容易腳滑休息區還在整修中無法進入但旁邊設有簡易美食區跟流動廁所可供使用","7點 準時 入園 入口處 停車 繳費 停車費 100 門票 300 竹山鎮 民眾 50 遊園車 全程 40 路線 主題 會館 花卉 中心 淞瀧 瀑布 8點 第一 班車 遇到 多時 滿客 發車 建議 外套 平均 溫度 1518  濕氣 重微 牡丹花 繡球花 普賢 象櫻 遊客 花卉 中心 下車 洗手間 美食區 藥膳 雞湯 炒米粉 好吃 旁邊 水杉
 石頭 短暫 休息 享受 噪音 流水聲 鳥聲 風吹過 聲音 注意 溪床 台灣 紫嘯鶇 鉛色 水鶇 淞瀧 瀑布 步道 正常 出入 注意 石階 含有 濕氣 容易 休息區 整修 進入 旁邊 設有 簡易 美食區 流動 廁所 使用"
