setTime,star,content,seg_result
3 小時前,5,,
8 小時前,5,,
8 小時前,5,,
9 小時前,4,,
9 小時前,5,好的...,
12 小時前,4,,
13 小時前,5,,
14 小時前,5,,
15 小時前,5,,
15 小時前,5,,
1 天前,5,,
1 天前,5,,
1 天前,3,走走還可以遛小孩度時間內部商業化,走走 小孩 度時間 內部 商業化
1 天前,5,宏偉的建築壯觀的眼界給新一代的人性深思延續,宏偉 建築 壯觀 眼界 人性 深思 延續
1 天前,5,,
1 天前,5,,
1 天前,5,太棒了,
1 天前,5,阿彌陀佛,
1 天前,5,,
1 天前,5,明天開門嗎,明天 開門
1 天前,4,,
2 天前,5,,
2 天前,5,那裡最美麗的博物館之一令人印象深刻強大有趣有趣且和平多麼輕鬆和平靜的氣氛特別值得一遊不要錯過了,那裡 美麗 博物館 印象 深刻 強大 有趣 有趣 和平 輕鬆 平靜 氣氛 特別 值得 錯過
2 天前,5,美妙而寧靜的地方組織良好維護良好,美妙 寧靜 地方 組織 良好 維護 良好
2 天前,5,台灣最大的寺廟內有佛陀舍利塔內的建築非常漂亮也很特別可以參觀學佛禮佛打坐還可以欣賞玉石臥佛和佛牙根舍利大佛塔都有故事內容寬敞的校園出售許多美味的素菜和精美的紀念品來台灣必去的地方很大很漂亮,台灣 寺廟 佛陀 建築 漂亮 特別 參觀 學佛 禮佛 打坐 欣賞 玉石 臥佛 佛牙根 佛塔 故事 內容 寬敞 校園 出售 許多 美味 素菜 精美 紀念品 台灣 地方 漂亮
2 天前,5,,
2 天前,5,,
2 天前,4,,
2 天前,3,,
3 天前,5,這是一個適合所有人來的地方各項設施都很完善每個人來這裏都可以依自己的狀況各取所需,適合 所有人 地方 設施 完善 這裏 狀況
3 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,4,,
3 天前,5,參觀這裡的好地方,參觀 這裡 地方
3 天前,5,,
3 天前,5,自助餐150元營養均衡,自助餐 150 營養 均衡
3 天前,5,很清淨的佛門勝地每年都會去走一趟,清淨 佛門 勝地
3 天前,5,"莊嚴的地方館內空間非常大
可以好好的欣賞佛教的故事以及星雲法師的生平
備有汽機車停車場空間大好停車",莊嚴 地方 空間 欣賞 故事 星雲 法師 生平 備有 汽機車 停車場 空間 大好 停車
4 天前,5,如此美麗,美麗
4 天前,5,精神之地,精神
4 天前,5,,
4 天前,4,,
4 天前,5,值得推薦,值得 推薦
4 天前,5,,
5 天前,5,讚喔讚喔,
5 天前,4,下面的鋼彈沒看到看到恐龍,下面 鋼彈 看到 看到 恐龍
5 天前,5,,
5 天前,5,來趟佛門聖地巡禮吧,佛門 聖地 巡禮
5 天前,5,,
5 天前,5,莊嚴的宗教聖地,莊嚴 宗教 聖地
5 天前,5,佛光山及佛陀紀念館沿路都有壁畫及標語和展覽只要走過千萬不要錯過有時間細細品味對人生的種種問題可以從壁畫及標語中得到了解答整個區域內都是富含豐富的精神食糧只要停下了腳步佛光山可以讓你渡過正能量的一天,佛光山 佛陀 紀念館 壁畫 標語 展覽 走過 錯過 時間 細細 品味 人生 種種 問題 壁畫 標語 得到 解答 區域 富含 豐富 精神 食糧 停下 腳步 佛光山 渡過 能量
5 天前,5,雖然陰天但也樂在不怕太曬大佛莊嚴坐正中間,陰天 大佛 莊嚴 正中間
5 天前,5,,
5 天前,5,,
6 天前,5,好地方,地方
6 天前,5,,
6 天前,5,,
6 天前,5,,
6 天前,5,"我去拜訪了一個親戚的墳墓在觀光區大佛殿的建築中可以通過多屏看到世界各地的寺廟了解祖師的歷史

他12歲出家20歲從中國大陸移居台灣在他用了大約50年時間開山鑿鑿的地方用一代人的時間建造了堪稱亞洲最大的佛寺年

還有一家星巴克和一家紀念品商店我們在附屬建築的素食簡陋餐廳用餐

這是一個充滿善意的地方有志願者照料花園並擔任嚮導",拜訪 親戚 墳墓 觀光區 大佛殿 建築 通過 多屏 看到 世界 寺廟 了解 祖師 歷史 12 出家 20 中國 大陸 移居 台灣 50 時間 開山 鑿鑿 地方 時間 建造 堪稱 亞洲 佛寺 紀念品 商店 附屬 建築 素食 簡陋 餐廳 用餐 充滿 善意 地方 志願 照料 花園 擔任 嚮導
6 天前,5,,
1 週前,5,,
1 週前,5,很大很宏偉的地方,宏偉 地方
1 週前,5,自助式吃到飽很好吃,自助式 吃到 好吃
1 週前,5,,
1 週前,4,,
1 週前,5,推薦佛陀館內的漢來蔬食有去一定要去品嚐,推薦 佛陀館 蔬食 品嚐
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,2,增加博物館週二關閉的知名度當它說關閉時它是整個區域而不僅僅是建築物你將無法見到大佛我還必須建議您自備車輛或支付更高的出租車費用公共交通工具幾乎不經過停靠點也不明顯,增加 博物館 週二 關閉 知名度 關閉 區域 建築物 見到 大佛 建議 自備 車輛 支付 出租車 費用 交通 工具 經過 停靠點 明顯
1 週前,5,,
1 週前,5,有珍貴的佛牙舍利禮敬大廳的星巴克紅豆餅所長茶葉蛋蔬食漢堡好吃,珍貴 大廳 紅豆餅 茶葉蛋 蔬食 漢堡 好吃
1 週前,5,讓世界佛教走入台灣看到佛教深耕高雄就像台積電令人驕傲,世界 走入 台灣 看到 深耕 高雄 驕傲
1 週前,5,很棒的地方 乾淨 服務人員很親切 佛 菩薩 都很壯觀,地方 乾淨 服務 人員 親切 菩薩 壯觀
1 週前,5,,
1 週前,4,,
1 週前,5,,
1 週前,5,"高雄佛光山佛陀紀念館位於高雄市大樹區占地五十公頃2011年落成1998釋星雲法師至印度菩提伽耶傳授國際三壇大戒當時西藏喇嘛貢噶多傑仁波切感念佛光山長期為促進世界佛教漢藏文化交流創設中華漢藏文化協會並舉辦世界佛教顯密會議乃至創立國際佛光會等是弘揚人間佛教的正派道場遂表達贈送護藏近30年的佛牙舍利心願盼能在台灣建館供奉讓正法永存舍利重光釋星雲為此珍貴的宗教遺產而建館至今秉持以人為本推動社會終身教育是綜合性最強並極具特色的博物館
佛陀紀念館是一座融和古今與中外傳統與現代的建築具有文化與教育慧解與修持的功能該館的興建正是希望透過供奉代表佛陀威德智慧的法身舍利讓人們在禮敬佛陀舍利的同時能夠開發自己清淨的佛性並為人間注入真善美之心帶來社會的安定與和諧
佛陀紀念館設有四個常設展四處展覽廳重點展示引進海內外專題展覽和館藏珍品主題展並設有一千五百人專業表演劇場大覺堂民眾可公益欣賞藝術表演以興建48座地宮的因緣特地規劃佛教地宮還原常設展區模擬陝西扶風法門寺地宮展出地宮珍寶文物設計了開啟地宮門倒數以數字讓參觀民眾參與時空的進行",高雄 佛光山 佛陀 紀念館 位於 高雄市 大樹區 占地 五十 公頃 落成 1998 法師 印度 菩提伽耶 傳授 國際 三壇 大戒 當時 西藏 喇嘛 感念 佛光山 長期 促進 世界 文化 交流 創設 中華 文化 協會 舉辦 世界 會議 創立 國際 佛光會 弘揚 人間 正派 道場 表達 贈送 30 舍利 心願 台灣 建館 供奉 讓正法 永存 舍利 重光 珍貴 宗教 遺產 建館 秉持 為本 推動 社會 終身 教育 綜合性 特色 博物館 佛陀 紀念館 融和 古今 中外 傳統 現代 建築 具有 文化 教育 慧解 修持 功能 興建 希望 供奉 代表 佛陀 威德 智慧 法身 舍利 人們 禮敬 佛陀 同時 開發 清淨 佛性 人間 注入 真善 帶來 社會 安定 和諧 佛陀 紀念館 設有 常設展 展覽廳 重點 展示 引進 海內外 專題 展覽 館藏 珍品 主題展 設有 一千五百 專業 表演 劇場 大覺堂 民眾 公益 欣賞 藝術 表演 興建 48座 地宮 因緣 規劃 地宮 展區 模擬 陝西 扶風 法門寺 地宮 展出 地宮 珍寶 文物 設計 開啟 地宮 數字 參觀 民眾 參與 時空 進行
1 週前,5,,
1 週前,5,讓人覺得心靈平靜,覺得 心靈 平靜
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,2,"真的不能推薦這個地方到達那裡並再次離開它是令人難以置信的疲憊至少可以說公共交通很糟糕
公共汽車在他們想要的時候運行時間保持為零你浪費你的時間
最好是有導遊的遊覽有 2 小時和私人巴士
沒有那麼多值得一看的很多 Instagram 背景
您了解了一些歷史但最終並不是很壯觀",推薦 地方 到達 那裡 離開 難以置信 疲憊 交通 糟糕 公共汽車 想要 時候 運行 時間 保持 浪費 時間 導遊 遊覽 小時 巴士 沒有 那麼多 值得 很多 背景 了解 一些 歷史 壯觀
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,阿彌陀佛,
1 週前,5,"園區很大除了主館

旁邊八個塔也可以參觀

慢慢逛可以逛兩三個小時

園區門口可以免費停車

進來第二個路口才是入口",園區 主館 旁邊 參觀 慢慢 兩三 小時 園區 門口 免費 停車 進來 第二 路口 入口
1 週前,5,,
1 週前,5,,
1 週前,4,推薦推薦..有被震撼到..值得一遊,推薦 推薦 震撼到 值得
1 週前,5,,
1 週前,5,風景優美乾淨莊嚴有餐廳也有購物人員都很客氣,風景 優美 乾淨 莊嚴 餐廳 購物 人員 客氣
1 週前,5,可能是我去過的最令人印象深刻的地方之一良好的氛圍有史以來最友善的人以及不朽的雕像和建築物,印象 深刻 地方 良好 氛圍 友善 不朽 雕像 建築物
1 週前,4,,
1 週前,5,,
1 週前,4,,
1 週前,5,即使您不是佛教徒您也可以在參觀巨大的佛像之前參觀 8 座不同的塔樓了解一些關於如何生活的重要教義親切的工作人員在最後一個大廳歡迎您,佛教徒 參觀 巨大 佛像 之前 參觀 不同 塔樓 了解 一些 生活 重要 教義 親切 工作 人員 最後 大廳 歡迎
1 週前,5,,
1 週前,4,,
1 週前,4,,
1 週前,5,,
1 週前,5,好停車到二樓素食餐廳吃飯讚價錢平價物超所值,停車到 二樓 素食 餐廳 吃飯 價錢 平價
1 週前,5,非常令人印象深刻的環境有趣的展覽,印象 深刻 環境 有趣 展覽
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,建議一定要到紀念館二樓的展區聽絲綢之路解說除了解佛法傳教故事內有個360度實景可以觀看分佈在全球的佛殿喔讓人ㄧ秒出國目前首展就在台灣佛光山喔值得ㄧ看再看推,建議 紀念館 二樓 展區 絲綢 解說 佛法 傳教 故事 360 實景 觀看 分佈 全球 佛殿 出國 目前 首展 台灣 佛光山 值得
2 週前,5,台灣最大的寺廟內有佛陀舍利塔內的建築非常漂亮也很特別可以參觀學佛禮佛打坐還可以欣賞玉石臥佛和佛牙根舍利大佛塔都有故事內容寬敞的校園出售許多美味的素菜和精美的紀念品,台灣 寺廟 佛陀 建築 漂亮 特別 參觀 禮佛 打坐 欣賞 玉石 臥佛 佛牙根 佛塔 故事 內容 寬敞 校園 出售 許多 美味 素菜 精美 紀念品
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,4,,
2 週前,5,停車位蠻多的可以帶小朋友來走走記得帶防蚊液小黑蚊還蠻多的,停車位 小朋友 走走 記得 防蚊液 黑蚊
2 週前,5,值得花時間去走一走至少需停留2小時,值得 時間 停留 小時
2 週前,5,,
2 週前,5,,
2 週前,5,佛祖的清淨莊嚴地請來沈澱身心禮拜佛祖,佛祖 清淨 莊嚴 請來 沈澱 身心 禮拜 佛祖
2 週前,4,,
2 週前,5,莊嚴肅穆,莊嚴 肅穆
2 週前,5,趕行程這次就沒有進去了門口拍了幾張照片就走了下次有機會再來造訪,行程 進去 門口 照片 機會 造訪
