setTime,star,content,seg_result
1 個月前,5,,
7 個月前,4,"2022829傍晚530
附照片5張
平日來很愜意",2022829 傍晚 530 照片 平日 愜意
1 年前,5,雨霧矇夜,雨霧 矇夜
1 年前,5,,
2 年前,5,,
2 年前,5,背山面海風景優美,背山面海 風景 優美
3 年前,5,"55 號在找到餅乾屋時遇到了一些麻煩
花生冰淇淋比我想像的要好...
風景很壯觀很酷",55  找到 餅乾屋 遇到 一些 麻煩 花生 冰淇淋 想像 風景 壯觀
3 年前,5,,
3 年前,4,晚上參觀我看過夜景這片被用作電影背景的土地很神秘給我留下了深刻的印象我走了一圈但那裡擠滿了很多遊客,晚上 參觀 看過 夜景 用作 電影 背景 土地 神秘 留下 深刻 印象 那裡 擠滿 很多 遊客
3 年前,5,很久沒來還是很喜歡霧濛九份那種美,喜歡 霧濛九份
3 年前,3,,
3 年前,5,"在高坡上
到一個開發了很久的大村子
巷子很窄有很多支路
有路炎熱季節
週末很擁擠
當您準時訪問時
我被推來推去
在一眨眼的功夫
就連森和千尋也不行
快要成為失散的一家人了哈哈

由於出租車旅遊的限制時間很長
不能留下
用最後的時間表染成紅色
我能看到紅燈
和美味的木耳刨冰
一邊喝茶一邊看美妙的日落
盡量滿足","高坡 開發 村子 巷子 很多 支路 炎熱 季節 週末 擁擠 準時 訪問 推來推去 功夫 不行 成為 失散 一家人 出租車 旅遊 限制 時間 留下 最後 時間 染成 紅色 看到 紅燈
 美味 木耳 刨冰
 美妙 日落 滿足"
3 年前,5,,
3 年前,4,,
3 年前,4,,
3 年前,2,,
3 年前,5,人潮非常多假日來走走老街吃個美食也很愜意,人潮 假日 走走 老街 美食 愜意
3 年前,5,交通的方便下車步行即可抵達 是有提供公共廁所資訊 物展影片 文宣 瑞芳及附近地區屏西貢寮雙溪汐止 及諮詢服務 讓國內及國外的 遊客更加的 方便與親切 到九份地區遊玩認識及了解 的第一站好地方,交通 方便 下車 步行 抵達 提供 廁所 資訊 物展 影片 文宣 瑞芳 附近 地區 屏西 貢寮 雙溪 汐止 諮詢 服務 國內 國外 遊客 方便 親切 九份 地區 遊玩 認識 了解 第一 地方
3 年前,5,適合全家旅遊的好去處,適合 旅遊 去處
3 年前,5,結果到了9份...沒有拍什麼照片每次來剛好都下雨多雲...哈哈,照片 下雨 多雲
3 年前,5,值得一遊,值得
4 年前,4,去九份的公交車上的景色,九份 公交車 景色
4 年前,3,沒有比我在視頻中看到的更讓我印象深刻的了獨特的氛圍就像中國很好但總的來說我覺得很亂,視頻 看到 印象 深刻 獨特 氛圍 中國 覺得
4 年前,5,美麗的地方,美麗 地方
4 年前,4,山城的夜格外美麗,山城 美麗
4 年前,4,"這裡是千與千尋的典範

一邊看夜景一邊慢慢吃是最好的

然而它比台北更容易下雨

如果天氣好我覺得這是一個非常美麗的地方",這裡 典範 夜景 慢慢 台北 容易 下雨 天氣 覺得 美麗 地方
4 年前,3,好的,
4 年前,5,,
4 年前,5,,
4 年前,5,"九份   
台灣好行新北黃金福隆線從瑞芳起點的第一個站九份每數年的春天便會想起這裏90年代侯孝賢導演的悲情城市在這取景便背著相機第一次到這山城當時拍照取景比較方便人沒那麽多但交通就比較麻煩現在交通方便多了因為人越來越多小店亦越來越多都不重要因為這山城獨特的景色依然漂亮特別喜歡在春天的九份流連因為不知道甚麽時候會飄來一片霧突然令這山城拿上面紗感覺到了另外一個九份今年的春天到來在老街發現漂亮的和式拖鞋拍拍離開老街之後便四處找很久前在這裏遇到的一朶沒名子小花額 看到初櫻漂亮再拍再找終於給我找到了在護土牆上的青苔生長著的沒名子蘭科紫色小花漂亮拍拍再走一會熟悉的紅燈爖阿妺茶樓昇平戲院和悲情城市需然之前拍過很多次但每一次看到都會再拍為甚麽呢腦裏面是個問號然後終於遇上了終於飄來一片霧太好太美了拍拍拍拍沒甚麽可以比得上你想遇上的都遇上在離開時還遇上一隻超級大貓哈哈拍是時候去下一個站看看陰陽海及南亞奇石了
在此一提現在真的很方便在瑞芳火車站外的OK店便可以買到黃金褔隆線的全日票起點在瑞芳火車站左手邊斜對面終點是福隆遊客中心全程喜歡在那個站下車玩完拍完吃完又再上車到另一站都是一張票上車給司機看就可以
大愛台灣
Beautiful place ",九份 台灣 好行 新北 黃金 福隆線 瑞芳 起點 第一 九份 春天 想起 這裏 90年代 導演 悲情 城市 相機 第一 山城 當時 拍照 取景 方便 交通 麻煩 現在 交通 方便 小店 重要 山城 獨特 景色 漂亮 特別 喜歡 春天 九份 流連 知道 時候 飄來 山城 拿上 面紗 感覺到 九份 今年 春天 老街 發現 漂亮 拖鞋 拍拍 離開 老街 之後 這裏 遇到 沒名子 花額 看到 初櫻 漂亮 找到 護土牆 青苔 生長 沒名子 蘭科 紫色 漂亮 拍拍 一會 熟悉 紅燈 阿妺 茶樓 昇平 戲院 悲情 城市 之前 很多 看到 甚麽 裏面 問號 遇上 飄來 拍拍拍拍 比得上 遇上 遇上 離開 遇上 時候 看看 陰陽海 南亞 奇石 現在 方便 瑞芳 火車站 買到 黃金 褔隆線 全日票 起點 瑞芳 火車站 左手 斜對面 終點 福隆 遊客 中心 喜歡 下車 玩完 拍完 吃完 上車到 張票 上車 司機 大愛 台灣
