name,setTime,star,content
Dylan Chang,23 小時前,5,
Stephanie Yang,3 天前,5,大門是關著的，以為沒開放，其實是要按對講機，師姐就會幫忙開門了，師姐說假日跟初一十五大門才會直接開，平常都是關著的，按對講機即可。
Jerry Cheng,4 天前,5,
Jerry Chao,3 週前,5,莊嚴
世彰,3 週前,5,
vic Shieh,3 週前,5,
官倍吉,3 週前,5,
Benson Liao,1 個月前,3,看來這座寺廟遭受了太多徒步旅行者在停車場停車的麻煩。不幸的是，他們失去了接觸更多可能有緣分的人成為信徒的機會。如果他們願意限制停車時間並收取一些停車費，這也許對所有人都有好處。他們有一些日本政府時期珍貴的石佛像。
DI RUO LEE CHUEH,1 個月前,5,"千手千眼觀世音菩薩很莊嚴。

眺望山景，怡然心會 妙處難與君說。"
游昌洋（Younger 洋哥）,2 個月前,5,
M脫殼,2 個月前,5,
蘇皮,2 個月前,5,莊嚴 肅穆 平靜 放鬆
Jing bao,2 個月前,5,放鬆身心 好去處
黃阿華,3 個月前,4,爬山
吳進財,3 個月前,5,熱門的登山起登點，左後方公廁非常乾凈方便，還能刷洗雨鞋
張玉,3 個月前,4,觀音山的凌雲禪寺平常大門深鎖，六日好像才有開放参拜，去那麽多次剛好星期六有開放
KAI SHU,3 個月前,5,"千手觀音佛像莊嚴
非常值得前往參拜"
Shih Zun Huang,3 個月前,5,很美 走上去可以運動到 在山上空氣品質很好
張琨甫,3 個月前,5,佛門清凈地，大殿內的千手千眼觀世音菩薩令人讚嘆
Rui的生活,3 個月前,4,路面不平整 可能需要高底盤的車來會比較好 寺廟清淨 環境好
Aven Liao,3 個月前,5,禪寺莊嚴，伙房美食，鄰近步道，停車方便（4pm前得離開）
高明煌,3 個月前,3,週六是假日參拜的人比較多
WEN PIN LIN,3 個月前,5,
陳鴻雁,4 個月前,5,
Vaster (光點嚮導•等級12),4 個月前,5,這裏有太多我小時候的記憶。。
周忠龍,4 個月前,5,"防疫中尚無開放一般民眾進出,有要禮佛的可以按門鈴進去停車。"
羅宏益,4 個月前,5,風景優美，寺廟很乾淨，很莊嚴
伊莎伊莎,4 個月前,5,
vank wei,4 個月前,5,
Davidson Yan (脩),4 個月前,4,🙏 阿門
Sylvia Su,4 個月前,4,幽靜宏偉
謝重文,4 個月前,5,山景秀麗，宗教聖地。
ナルト,4 個月前,5,
劉意,5 個月前,1,"觀音山遊客中心旁
#豹豹咖啡館BoBoCafe
非常不友善，說不能參觀
看一下內部如何再來決定是否要，不行啊！連瞄一下都不行
#五股凌雲禪寺
一個素炒飯，
一碗一個麻辣臭豆腐，二個蘿蔔
一盒滷味
要價260元
#餐飲收入奉獻寺方我同意
但是沒有標價
問了也不說多少錢
#以後這二個地方再也不去了"
Weicheng Kao,5 個月前,4,偉哉！千手千眼觀世音菩薩！阿彌陀佛。
Tom Peng,5 個月前,5,"千手千眼觀音佛寺佛光普照，感恩佛威。
感覺寺方越來越低調，遁入空門者不喜迎塵入。"
謝政昌,5 個月前,5,
K FC,5 個月前,5,
蔡sir,5 個月前,5,
林碩哲（Joseph Lin）,5 個月前,3,
Smile Liao,5 個月前,5,
Johnson Oyang,5 個月前,5,附近山路很棒
Nikki,6 個月前,5,
蕭辰宇,6 個月前,3,
superbike dutch man,6 個月前,5,
王彥智,6 個月前,5,"很謝謝提供車位供觀音山登山山友使用。
無限感謝。"
