setTime,star,content,seg_result
6 天前,3,,
1 週前,5,,
1 個月前,4,,
1 個月前,5,,
1 個月前,5,讚,
1 個月前,5,,
1 個月前,5,"登山步道平穩好走風景美
結束後再去泡溫泉完美",登山 步道 平穩 風景 結束 溫泉 完美
1 個月前,5,谷野溫泉會館親子悠閒好地方,谷野 溫泉 會館 親子 悠閒 地方
1 個月前,4,,
1 個月前,5,,
1 個月前,5,泡温泉環境不錯,泡温泉 環境 不錯
1 個月前,4,,
2 個月前,5,舒服,舒服
2 個月前,3,路途遠又不能連貫梨山好像不是很直得去,路途 連貫 梨山
2 個月前,4,,
2 個月前,5,,
2 個月前,5,,
2 個月前,4,,
2 個月前,5,泡湯的好地方,泡湯 地方
2 個月前,4,,
2 個月前,4,可以來泡湯登山賞櫻走入大自然,泡湯 登山 賞櫻 走入 大自然
2 個月前,5,,
2 個月前,5,是一個融入大自然中的旅遊景點週邊有特色店家及超商 還算便利 停車位也不需要太煩惱很適合小旅遊,融入 大自然 旅遊 景點 週邊 特色 店家 超商 便利 停車位 需要 煩惱 適合 旅遊
2 個月前,3,太蕭條了有點過氣蠻可惜的公園內的熱泡腳溫泉太小了冰的很大但冬天沒人泡可惜,蕭條 過氣 可惜 公園 熱泡腳 溫泉 冬天 可惜
2 個月前,3,,
2 個月前,5,適合假日親子一日遊另外要特別注意停車位置的問題喔,適合 假日 親子 特別 注意 停車 位置 問題
2 個月前,5,,
3 個月前,5,谷關地標 ,谷關 地標
3 個月前,4,,
3 個月前,5,谷關地標,谷關 地標
3 個月前,3,一個過度開發的風景區想泡湯走走逛逛可以但是看到飯店地盡其用的開發到河谷就覺得土石流不是沒原因,開發 風景區 泡湯 走走 逛逛 看到 飯店 地盡其用 開發到 河谷 覺得 土石流 原因
3 個月前,4,,
3 個月前,5,,
3 個月前,5,,
3 個月前,5,晚上有更不一樣的風景值得來走走,晚上 一樣 風景 走走
4 個月前,4,,
4 個月前,5,,
4 個月前,3,,
4 個月前,5,,
4 個月前,5,,
4 個月前,4,"多年前和家人一起來走走看看泡泡溫泉真的是很舒適
在一次來走走看看懷念和你一起的時光想念你了",家人 走走 看看 泡泡 溫泉 舒適 走走 看看 懷念 一起 時光 想念
4 個月前,5,,
4 個月前,5,只營業到今天明天開始暫停營業想去的別白跑一趟了,營業 今天 明天 開始 暫停 營業
4 個月前,5,,
4 個月前,4,赞很好不錯,不錯
4 個月前,5,,
4 個月前,5,,
4 個月前,5,空氣好有步道可以運動健行溫泉四季都有生活工作壓力大泡湯很舒壓,空氣 步道 運動 健行 溫泉 生活 工作 壓力 大泡湯 舒壓
4 個月前,4,,
5 個月前,4,,
5 個月前,4,走走可以不過商店人潮似乎帶動不起來,走走 商店 人潮 帶動
5 個月前,4,,
5 個月前,5,泡泡溫泉,泡泡 溫泉
5 個月前,5,再度光臨印象深刻,光臨 印象 深刻
5 個月前,5,休閒旅遊好地方,休閒 旅遊 地方
5 個月前,5,,
5 個月前,5,,
5 個月前,5,,
5 個月前,4,遊客多,遊客
5 個月前,5,溫泉鄉,溫泉鄉
5 個月前,5,泡湯好去處,泡湯 去處
5 個月前,5,,
5 個月前,4,,
6 個月前,4,,
6 個月前,3,有點擠,
6 個月前,4,,
6 個月前,5,,
6 個月前,5,30年前騎FZR征戰橫貫公路,30 征戰 橫貫公路
6 個月前,4,環境優美適運動與休閒的好地方,環境 優美 運動 休閒 地方
6 個月前,4,平日雖說人較少但還是有一日遊的遊覽車數台溫泉廣場還是坐滿泡湯人潮非假日除了餐廳外大部份店家都未開門營業安排個悠閒半日遊相當不錯,平日 較少 遊覽車 溫泉 廣場 坐滿 泡湯 人潮 假日 餐廳 大部份 店家 開門 營業 安排 悠閒 不錯
6 個月前,4,,
6 個月前,4,,
6 個月前,5,風景優美,風景 優美
7 個月前,4,走了一圈在泡腳池泡很舒服古典的風景偶有涼風人少是很好的休閒處,泡腳池 舒服 古典 風景 涼風 休閒處
7 個月前,4,,
7 個月前,4,,
7 個月前,5,,
7 個月前,5,,
7 個月前,5,"東西橫貫公路通車60週年牌樓附近景點有谷關溫泉 稍來步道 古靈寺
儘管是下雨天但稍做停留靜心觀察亦可看見不一樣的美",東西 橫貫公路 通車 60 週年 牌樓 附近 景點 谷關 溫泉 步道 古靈寺 下雨天 停留 靜心 觀察 看見 一樣
7 個月前,5,,
7 個月前,5,,
7 個月前,1,可以遊再遊的臺灣區的景點,臺灣區 景點
7 個月前,5,"享住台中行

第一話
谷關溫泉旅宿

溫泉鄉
也是溫柔的夢鄉

寂靜的山城裡
夏夜
夜涼似水
星空依舊燦爛
一條條
裝飾泰雅部落圖騰的釆風吊橋
如一張懸掛在空中
風情萬種
搖曳的鞦韆
一段段
錯落有致充滿東洋風情的階梯
彷彿穿梭日本京都
品味它
獨特的底韻

山谷中
丘陵地高低起伏
復古的街燈下
斜影映照
熱氣升騰的迷霧中
輕輕勾勒著
一幅幽静而美妙的谷關夜景

起風了
晚來欲雨風滿樓
山裡來的風
倏地而起
吹起了
一場疾風驟雨
雨花不斷地
隨風旋轉飛舞著
浸泡在
露天的風吕中
山水如畫
嘩啦啦的水聲
有如演奏著
一曲優美流的旋律
讓人漸漸褪去一身疲憊
讓心懷逐漸開來
清澈的湯泉
一直盪漾著
這美麗如斯般的夢幻山城啊 

窗簾下
飄逸的薄紗
充滿浪漫的粉紅泡泡
望著遠方重巒疊嶂
燈火闌珊處
有一種
難以形容的浪漫之美

夜深了
一盞夜燈下
輝映著一雙幸福知足的臉頰



Taiwan
Taichung
Toyhara
Guguan","享住 台中行 第一 谷關 溫泉 旅宿 溫泉鄉 溫柔 夢鄉 寂靜 山城 夏夜 星空 燦爛 一條條
 裝飾 泰雅 部落 圖騰 釆風 吊橋 懸掛 空中 風情萬種 搖曳 鞦韆 一段段 錯落 有致 充滿 東洋 風情 階梯 穿梭 日本 京都 品味 獨特 底韻 山谷 丘陵地 高低 起伏 復古 街燈 斜影 映照 熱氣 升騰 迷霧 輕輕 勾勒 幽静 美妙 谷關 夜景 起風 風
 吹起 疾風 驟雨 雨花 旋轉 飛舞 浸泡 露天 風吕 山水 水聲 有如 演奏 優美流 旋律 褪去 疲憊 心懷 開來 清澈 湯泉 盪漾 美麗 夢幻 山城 窗簾 飄逸 薄紗 充滿 浪漫 粉紅 泡泡 遠方 重巒疊嶂 燈火 闌珊 形容 浪漫 夜深 夜燈 輝映 幸福 知足 臉頰"
7 個月前,4,,
8 個月前,5,很棒,
