setTime,star,content,seg_result
2 小時前,5,,
3 小時前,5,,
20 小時前,5,,
1 天前,5,非常適合旅遊休閒,適合 旅遊 休閒
2 天前,5,山美的山很美,
3 天前,4,,
3 天前,4,,
3 天前,5,"達娜伊谷四月份剛好是花旗木盛開的季節吊橋下的達娜伊谷溪有鯝魚有分賞魚區和泡腳區
午餐也有原住民風味餐便宜又好吃
是一個自然生態豐富的景點適合帶全家大人小孩一起來體驗",四月份 花旗木 盛開 季節 吊橋 達娜伊谷溪 鯝魚 賞魚區 泡腳區 午餐 原住民 風味餐 便宜 好吃 自然 生態 豐富 景點 適合 全家 大人 小孩 體驗
3 天前,5,,
4 天前,5,"門票錢為一人150
種的花旗木很漂亮
鄒族創新舞蹈看起來還好 但最後跟民眾的同樂舞滿好玩也滿歡樂的
達娜伊谷溪很乾淨 餵魚和泡腳的地方是分開的 有人會在那監督 看到違反規定的民眾會吹哨 要餵魚只能買他們10的飼料 一丟飼料下去魚群蜂擁而至在山川的環境下能看到這種畫面 很明顯被餵習慣了 但也能看到牠們被保護的很好 才沒有戒心
就風景區而言這裡的垃圾桶算多了 拜託不要亂丟垃圾好嗎",門票錢 150 花旗木 漂亮 創新 舞蹈 還好 最後 民眾 同樂舞 好玩 歡樂 達娜伊谷溪 乾淨 餵魚 泡腳 地方 分開 監督 看到 違反 規定 民眾 吹哨 餵魚 10 飼料 飼料 下去 魚群 山川 環境 看到 畫面 明顯 習慣 看到 保護 沒有 戒心 風景區 這裡 垃圾桶 算多了 拜託 亂丟 垃圾
5 天前,5,環境優美 空氣非常好,環境 優美 空氣
5 天前,4,"很舒服
溪水好冰好玩
魚好可愛","舒服 好玩 
魚 可愛"
6 天前,5,風景優美生態保育做得很棒 ,風景 優美 生態 保育
1 週前,5,,
1 週前,3,,
1 週前,4,,
1 週前,5,,
1 週前,3,,
1 週前,4,,
1 週前,4,很棒的地方開車有點距離護魚區魚好多表演一般,地方 開車 護魚區 好多 表演 一般
1 週前,5,,
