name,setTime,star,content
陳春香,1 週前,5,溪水不多，溫泉水溫剛好，泡泡腳舒服
李麥倫,2 週前,3,好短的步道
huitzu wang,2 週前,4,老少咸宜的步道，建議順遊陽明書
neng tung lee,1 個月前,3,乾涸一點一滴的水都沒有！不知道原因？還是管理單位疏於維護
賴建璋,1 個月前,3,
鄭書恒,1 個月前,4,
馮顯溥,1 個月前,4,
S.L. MA,1 個月前,3,"如果完整走有舖木棧道的部分，大約是路程30min的新步道，
不論從哪邊開始走，都是先下切再往上，
最底轉角處是跨越熱泉的拱橋。

步道舖的平整好走，無雨的七月初是微微的細流，
雖然白磺味很重，但都是一點點小洼濃縮的水，
夏天沒什麼花，就是一般臺灣林相與蟬鳴，
不用特地前往，逛陽明書屋或吃山上聊時順便走走即可。

兩邊入口處有路線標示，圖上畫的是木棧道的部份，如果照著走不會迷路，
中間有一條人們自己走出來的小徑，會直接切回馬路上離陽明書屋更近的地方。

⭐⭐⭐豪雨期間請勿前往⭐⭐⭐
一路上因為是延著溪谷，甚至跨越，
走到一半或下方時，都會看到告示牌特別警示！"
Tina H,1 個月前,5,"不錯走的綠蔭步道,可惜夏天缺水,溫泉是乾涸的。"
kekox wang,1 個月前,4,"從北投搭小9到陽明書屋
公車站旁邊就有指標，非常短的一條步道
可能20分鐘內就能走完
七月是沽水期，沒辦法泡腳
步道平緩好走，無論上坡下坡都很輕鬆
甚至可以說，是不會喘的程度
建議可以先查詢陽明書院的導覽時間
一起玩的話，比較不浪費專程上來一趟"
Jennifer Wang,1 個月前,4,"1。依據導航雖然會抵達步道入口，但是該處路牌指示不明且是叉路口，無法臨停查看。
2。步道為環形，路旁也有多處可以切入走。整個大約15-20分鐘就走完。看起來還在持續建設中。
3。車輛可以停在距離步道最低點約250公尺的陽明書屋免費停車場(只到16:30)。建議可以搭配陽明書屋付費導覽80元一起遊玩。"
Tony Lin,1 個月前,5,
陳鳳秋A25634z,1 個月前,5,
JW L,1 個月前,4,休闲散心幽静好地方!
Ned Huang,1 個月前,2,約30分鐘可繞完，步道名取的好聽，實際上只能算是陽明山人車分道系統的一小部分，步道新所以好走，但景觀還是不必了。
陳信源,1 個月前,5,短短的一條路，清靜優雅
steven chen,2 個月前,4,很新很休閒的簡易步道，可惜太短。
Peri Tsai,2 個月前,5,"可搭大眾運輸到陽明山總站，轉小巴搭到陽明書院下車，一路往下，坡度平緩木棧步道整理過，兩旁樹木遮蔽太陽，微風吹拂下，耳聽竹林嘎嘎作響，心情放鬆很舒服，很棒的步道，適合各年齡層共遊。
紫明溪平時水量很小，可見溪底，空氣中可聞到硫磺味，有些水坑是白色，有些混濁，目測三、四水坑可供泡腳，只一個深到膝，剩下到腳踝，各水坑溫度也不一致，請自行選擇。
若自行開車可到陽明書院遊客中心停車，沿公路往上走沒多久，右進林區再走沒幾步就可看見紫明溪，路線無論往上、往下都很輕鬆。"
Colin Lee,2 個月前,4,全長650公尺輕鬆健行，戶外休閒好處去。
游巧艷,2 個月前,5,雖是夏天 泉水還是溫熱的 很舒服 只是水坑不多 水少了點
Audrey Ho,2 個月前,5,
