setTime,star,content,seg_result
5 小時前,5,很棒的休憩場所搭配文創展示更顯新舊時代融合的藝術之美,休憩 場所 搭配 展示 新舊 時代 融合 藝術
3 天前,1,今年過年去看燈會人多就算了今年的藝術裝置真的看不懂走路時聽到好多路人討論也都說今年不如以往不懂設計理念和風格是什麼然後還有幾個藝術裝置壞掉在維修的雖然是燈會但道路很暗時不時都聽到有人跌倒看不到路的視線真的很昏暗對今年的兔年燈會感到失望 ,今年 過年 燈會 算了 今年 藝術 裝置 走路 聽到 好多 路人 討論 今年 不如 以往 設計 理念 風格 藝術 裝置 壞掉 維修 燈會 道路 聽到 跌倒 視線 昏暗 今年 感到 失望
4 天前,5,還不錯,不錯
1 週前,5,,
1 週前,5,每年燈會必來走走燈光美氣氛佳攤販很多還有老街可以逛,燈會 走走 燈光 氣氛 攤販 很多 老街
1 週前,5,"一年比一年漂亮
可惜吃的不怎樣",漂亮 可惜
2 週前,3,,
2 週前,5,"安靜的老街
適合慵懶的散步",安靜 老街 適合 慵懶 散步
2 週前,5,簡潔安靜,簡潔 安靜
2 週前,5,很漂亮的環境,漂亮 環境
2 週前,5,鹽水每年都會有月津港活動每次去的經驗都是蠻多人的比較小條的路走起來會人擠人這次白天就去走走人也是多但逛起來舒服多了也感受到不一樣的景色有來的話很推薦順便去鄰近景點或老街晃晃來場鹽水小鎮文化巡禮挺不錯的唷,鹽水 月津港 活動 經驗 白天 走走 舒服 感受到 一樣 景色 推薦 鄰近 景點 老街 晃晃 鹽水 小鎮 文化 巡禮 不錯
2 週前,4,,
3 週前,4,休閑放空的好選擇,休閑 放空 選擇
3 週前,3,,
3 週前,5,休閒的好去處和小孩靜靜坐在河道旁觀賞很美,休閒 去處 小孩 靜靜 河道 觀賞
3 週前,4,"腹地遼闊環境清幽動線良好
周邊美食店家與攤販都很好吃非常好逛可停留23小時左右

補充之前有燈會時流動廁所安排來的太慢廁所只有一間女2男2且男生的很像廢墟排隊排到傻眼隔壁還有要收費的廁所扣一星

附近停車很多蠻方便的
但有燈會時建議可以1600前到會比較好停車喔",腹地 遼闊 環境 清幽 動線 良好 周邊 美食 店家 攤販 好吃 停留 23 小時 左右 補充 之前 燈會 流動 廁所 安排 廁所 女2 男2 男生 廢墟 排隊 排到 傻眼 隔壁 收費 廁所 一星 附近 停車 很多 方便 燈會 建議 1600 停車
1 個月前,5,國內難能可貴的大型博物館奇美許文龍先生的致力成立與精神令人欽佩,國內 難能可貴 博物館 先生 致力 成立 精神 欽佩
1 個月前,3,,
1 個月前,5,,
1 個月前,5,散散心的好地方,散散心 地方
1 個月前,5,,
1 個月前,5,雖然是為每年的燈會才做的整治現在雖非風光明媚但也算清新開朗的小河流夜晚也頗具浪漫氣氛可惜沿可供歇腳或小坐片刻的設施不多,燈會 整治 現在 風光明媚 清新 開朗 河流 夜晚 浪漫 氣氛 可惜 歇腳 小坐 片刻 設施
1 個月前,4,,
1 個月前,5,燈節非常值得一訪,燈節 值得
1 個月前,4,乾淨舒服,乾淨 舒服
1 個月前,5,,
1 個月前,5,月津港親水公園光雕夜景越夜越美麗,月津港 公園 光雕 夜景 美麗
1 個月前,5,,
1 個月前,4,,
1 個月前,4,,
1 個月前,4,,
1 個月前,5,很美,
1 個月前,5,從白天到晚上美景盡收眼底動線規劃良好散步河岸旁燈光音樂聲讓人好放鬆 ,白天 晚上 美景 盡收眼底 動線 規劃 良好 散步 河岸 燈光 音樂聲 放鬆
1 個月前,1,這裡是台湾古蹟的舊港口 所以一定要有高出世表的人要题字以及造型 提供旅客的思索跟回憶徐 進雄師門美術館提供,這裡 台湾 古蹟 港口 高出 世表 题字 造型 提供 旅客 思索 回憶 進雄 師門 美術館 提供
1 個月前,5,,
