name,setTime,star,content
姜CHIH-YING,2 週前,3,
helen wang,4 週前,3,
吳建成,1 個月前,2,
洪仲詳,1 個月前,3,
Erica Yang,1 個月前,4,
陳婷,2 個月前,5,
Aliya (Aliya),2 個月前,4,
方宗聖,2 個月前,4,
瓦番仔,3 個月前,5,
李建寧,3 個月前,4,山景很美
mello Marsh,4 個月前,5,
達達利亞,4 個月前,4,吊橋
852 852,4 個月前,3,
林宛靖,4 個月前,4,
yacuku #29,4 個月前,3,我們嘗試探索😆但是瀑布沒有水..但是我很開心並且在騎馬時很享受這個場景。它很冷而且下著雨..我仍然玩得很開心😊🤗
吳昇修,5 個月前,5,可惜沒瀑布
趙為壯,5 個月前,4,此橋已經改建為新吊橋與88水災前的吊橋變化很大，安全比較好了！走走還是不錯的
熊寶寶,5 個月前,1,沒水，缺乏管理，荒廢了
Jason Lai,5 個月前,4,
蔣小川,6 個月前,4,
Chih Huang,6 個月前,4,非假日就是人少！不過大自然就是美！寧靜的山林與潺潺的流水！美極了
chih-hui kuo,6 個月前,4,
Jose Wang,6 個月前,5,會微微晃動
tsao wen wei,6 個月前,4,
WS T,7 個月前,5,吊橋狀況很好，河道會因為季節變化，可從情人谷那一側下到河谷內，有設置2-3個停車格。
Jesse Chi,7 個月前,5,茂林風景區開車可抵達的吊橋，景色優美可以看到整個河谷，非常適合一家老小來賞景，不用走太多路，下一站可以接著去情人谷瀑布，一次完成兩個景點！
顏瑛萱,7 個月前,5,
Charlene Lin,7 個月前,4,"過橋往上走可以到情人谷瀑布
或是旁邊陸橋開車上去也可以"
評論不超過4星,7 個月前,2,"2023/1/2
缺水，景色一般。"
YI GUO,7 個月前,1,"冬天沒水,廁所沒保養"
賈歐巴,8 個月前,3,幽靜
袁麻糬,8 個月前,5,夏天去睡比較多，才壯觀
A,8 個月前,4,適合走走踏青
吳嘉人,8 個月前,5,
劉夫人,8 個月前,4,"已經可以在橋上走了

但吊橋扶手木板有些壞了 要注意安全"
洪正麟,8 個月前,5,
Weiyi (唯一 霃),8 個月前,5,
蔡奇財,9 個月前,4,空氣新鮮、風景好
Richard Huang,9 個月前,5,簡單好走，順便去看瀑布
Boya Atta,9 個月前,3,略顯單一的景點，適合悠閒散步
鴻Zheng hong,9 個月前,5,適合散步的好地方
邱明華,9 個月前,3,
李全安,9 個月前,4,風景不錯，附近新增泡湯區，可惜非假日沒開
Leon Lin,9 個月前,4,
洪偉豪,9 個月前,5,
wongvictory,9 個月前,4,"20221111=茂林國家風景區的茂林地區一座吊橋之一,本想逛另一座更高的吊橋,但時間已晚,日後再說吧."
1 Zhonglong,9 個月前,5,散心
黃秀美,9 個月前,5,
chehsien,9 個月前,5,"去情人谷瀑布會經過的吊橋

*在台灣走過最晃的吊橋"
鍾艾文,9 個月前,4,
蘇貞琳,9 個月前,4,
陳宇宏,10 個月前,4,
張國龍,10 個月前,5,
Vivian Fang,10 個月前,3,"這是一個小景點
可以來照相看看風景
感受一下小吊橋"
趙珮琳,10 個月前,4,從小玩到大的瀑布，現在都不能下去玩水，真的很可惜，而且可能因為不能玩水，也沒有其他休憩的設施，假日去根本沒甚麼人。可惜了這麼棒的假日地點。
Nick Sun,10 個月前,5,吊橋讓遊客有地方走走挺好，美極了
Jade Su,11 個月前,5,景色不錯，沒有擁擠人潮
Wei-Kow Liu,11 個月前,5,很棒的地方
張瓊文,11 個月前,3,可能還在建設，覺得走完吊橋後，沒東西
蔡苡廷,11 個月前,3,"從停車場（私人土地要收費，其實不介意走路，車可停情人谷吊橋那再走過來），瀑布有2層，底下一層可烤肉玩水，還有公廁，坐在瀑布旁可享受瀑布飄過來的水氣，河床有部分是淺的可玩水，也有烤肉跟野餐的位置，只是不多位置！
第二層瀑布階梯好爬，差不多10分鐘不到就可爬到，但不建議下溪水玩，因距離瀑布太近了，若上游下大雨突然山洪來可能躲避不及！"
子凌,11 個月前,4,"吊橋不長，風景還ok，走到底不知為何有股臭味。
入口的停車場只能停5、6台車"
林LEO,11 個月前,3,
Rhys John Michael Lee,1 年前,5,比預期的要小。但無論如何，如果您正在前往瀑布的途中，那還是值得一遊的。適合拍照。
蔡明進,1 年前,4,吊橋旁有水泥橋引道直達情人谷瀑布
Chia W.K.,1 年前,5,漂亮
Bony Fok,1 年前,2,
范啟東,1 年前,4,
maria dheekets,1 年前,3,
莊明憲,1 年前,3,
the adventurer,1 年前,5,這是一個風景如畫的地方
