setTime,star,content,seg_result
1 天前,4,"就我也都會長期來萬和拜拜但若新車要過火真的不要去萬和要不然會桑心雖然桑心但還是會來拜拜來

新車過火真的不要來要自己DIY",長期 拜拜 萬和 桑心 桑心 拜拜 過火
2 天前,5,,
4 天前,4,,
6 天前,1,,
1 週前,5,臺中市(萬和宮)是臺中三級古蹟廟內供奉兩尊天上聖母分別為大媽祖二媽祖其中以二媽祖在網路上(討論度最高)最令人(津津樂道)二媽祖娘家在(臺中市西屯區烈美街)舊名大漁池相傳二媽祖神跡傳奇神威顯赫有求必應慈悲濟世就像是自己的母親一樣護佑全臺灣的弟子信女契子女是全臺中市民最信賴的天上聖母強力推薦可以帶著家人到(臺中市南屯區萬和路)萬和宮參拜天上聖母保佑全家平安健康事業順利,臺中市 萬和宮 臺中 古蹟 供奉 媽祖 媽祖 網路 討論度 津津樂道 媽祖 娘家 臺中市 西屯區 烈美街 舊名 漁池 相傳 媽祖 神跡 傳奇 神威 顯赫 有求必應 慈悲 濟世 像是 母親 一樣 護佑 臺灣 弟子 子女 臺中 市民 信賴 天上聖母 推薦 家人 臺中市 南屯區 萬和路 萬和宮 參拜 天上聖母 保佑 全家 平安 健康 事業 順利
1 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
3 週前,5,,
3 週前,5,三級古蹟香火鼎盛可點光明燈祈求心靈平靜的好地方停車場1小時內免費,古蹟 香火 鼎盛 光明燈 祈求 心靈 平靜 地方 停車場 小時 免費
3 週前,5,,
3 週前,3,古色古香廟很大很莊嚴,古色 古香 莊嚴
3 週前,5,靈驗媽祖婆,靈驗 媽祖婆
4 週前,5,,
4 週前,4,萬和宮媽祖廟,萬和宮 媽祖廟
4 週前,5,南屯人的信仰中心,南屯人 信仰 中心
4 週前,5,,
1 個月前,4,,
1 個月前,5,旁邊阿嬤賣花便宜,旁邊 阿嬤 花便宜
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,歷史古蹟信仰中心,歷史 古蹟 信仰 中心
1 個月前,5,"常去拜拜的宮廟之一附近還有文昌廟也是一樣有很深刻的回憶有時會有廟會活動人潮滿滿
有問題可擲筊請媽祖給籤解惑",拜拜 宮廟 附近 文昌廟 一樣 深刻 回憶 廟會 活動 人潮 滿滿 問題 擲筊 解惑
1 個月前,4,"來這邊拜拜不錯但千萬別買路邊轉角第一攤的水果這個老闆娘很坑價格非常貴會騙不懂水果價格的年輕人讓你買貴非常多
隔壁廖記麵線很好吃滷肉飯也很推薦
再往前走一段轉角有間賣烤地瓜的便宜又好吃 ",這邊 拜拜 不錯 轉角 第一 水果 老闆娘 價格 水果 價格 年輕人 隔壁 麵線 好吃 滷肉飯 推薦 轉角 地瓜 便宜 好吃
1 個月前,5,,
1 個月前,1,"拜託你們萬眾騎bike主管廢話少一點騎了一整天的車大家都很累了留下來不是為了聽那些屁話就是為了等抽獎而已
錶定1630抽獎實際將近1700才開始抽有的人要趕火車趕高鐵的也不少人抽到卻先離開了不是沒有來是你們他媽拖太久",拜託 主管 廢話 少一點 留下來 那些 屁話 抽獎 1630 抽獎 實際 1700 開始 有的 火車 高鐵 不少 抽到 離開
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,美味健康無添加,美味 健康 添加
1 個月前,5,"歷史悠久的文化中心
沒事也能來走走
廟前機車停車位多
附近的食物也不錯吃",歷史 悠久 文化 中心 走走 機車 停車位 附近 食物 不錯
1 個月前,5,,
1 個月前,5,媽祖娘娘保佑,保佑
1 個月前,5,祥和 寧靜,祥和 寧靜
1 個月前,5,希望大家來拜拜的時候可以順便做愛心幫助這位很努力的阿嬤賣花的阿嬤在面對萬和宮的左手邊她真的很努力在籌先生的醫療費希望大家可以多多幫忙讓她可以不要那麼辛苦而且還可以供佛一舉兩得,希望 拜拜 時候 愛心 幫助 努力 阿嬤 阿嬤 面對 萬和宮 左手 努力 先生 醫療費 希望 幫忙 辛苦 供佛 一舉兩得
1 個月前,5,,
1 個月前,5,放鬆的感覺,放鬆 感覺
1 個月前,4,"古色古香的古蹟
如果有不順利會來祈求平安
機車有停車場 算方便",古色古香 古蹟 順利 祈求 平安 機車 停車場 方便
1 個月前,4,考生記得來拜拜,考生 記得 拜拜
1 個月前,4,第一次去 為了老大安光明燈跟文昌燈 祈求今年會考能考上他心中理想高中,第一 老大 安光明燈 文昌 燈  祈求 今年 會考 考上 理想 高中
1 個月前,5,,
2 個月前,5,,
2 個月前,4,,
2 個月前,5,,
2 個月前,4,位於台中市南屯區萬和宮古色古香值得大家去走走看看拜神祈求保佑大家平安順心愉快 ,位於 台中市 南屯區 萬和宮 古色 古香 值得 走走 看看 祈求 保佑 平安 順心 愉快
2 個月前,3,,
2 個月前,5,百年古廟香火鼎盛心誠有求必應擁有眾多的信眾有空多去參拜洗滌心靈 ,香火 鼎盛 心誠 有求 擁有 眾多 信眾 有空 參拜 洗滌 心靈
2 個月前,5,南屯人的信仰中心今年正沖跟偏沖的生肖可以每月初一或15來此地的太歲星君求諒解跟原諒會更順遂,南屯人 信仰 中心 今年 生肖 初一 15 星君 諒解 原諒 順遂
2 個月前,5,,
2 個月前,4,"萬和宮又名犁頭店萬和宮位於台中市南屯區南屯里為台中市區歷史最悠久的媽祖廟廟宇建築古樸細緻屬市定古蹟三百多年來香火鼎盛是地方信仰中心

此外該宮還有全台唯一不姓林的媽祖老二媽老二媽的流淚傳說每三年一次回西屯省親的繞境活動還有字姓戲都是地方上重要的傳統民俗文化資產",萬和宮 犁頭店 萬和宮 位於 台中市 南屯區 南屯里 台中 市區 歷史 悠久 媽祖廟 廟宇 建築 古樸 細緻 古蹟 三百多 香火 鼎盛 地方 信仰 中心 老二媽 老二媽 流淚 傳說 省親 繞境 活動 字姓 地方 重要 傳統 民俗 文化 資產
2 個月前,5,很棒的地方 ,地方
2 個月前,5,神威顯赫 香火鼎盛,神威 顯赫 香火 鼎盛
2 個月前,5,每次來到萬和宮心都非常的平靜,來到 萬和宮心 平靜
2 個月前,5,"從小拜到大的宮廟

香火鼎盛",宮廟 香火 鼎盛
2 個月前,5,,
2 個月前,5,,
2 個月前,1,服務台人員態度很爛碰巧站在沒關掉的瓦旁邊就被服務台人員用命令的語氣叫我關掉自己就坐在那邊聊天來拜拜還需要受氣,服務台 人員 態度 關掉 旁邊 服務台 人員 命令 語氣 關掉 那邊 聊天 拜拜 需要 受氣
2 個月前,5,,
2 個月前,5,,
2 個月前,4,"台中南屯信仰中心 國定三級古蹟
幾乎沒在跟外界宮廟交陪的大廟
(從未見進香團) 實屬罕見",台中 信仰 中心 古蹟 外界 宮廟 交陪 進香團 罕見
2 個月前,5,,
2 個月前,4,萬和宮是一個香火鼎盛的宗教聖地週邊的商家市場及攤商也一應俱全是個繁華的商圈,萬和宮 香火 鼎盛 宗教 聖地 週邊 商家 市場 攤商 一應俱全 繁華 商圈
2 個月前,5,,
2 個月前,5,信仰中心,信仰 中心
