setTime,star,content,seg_result
2 小時前,4,,
3 天前,5,,
3 天前,5,風景美一眼望去無際心礦神怡,風景美 望去 無際 心礦神怡
4 天前,5,,
4 天前,4,"好景台東靠海地方
值得大家休閒旅遊去處",好景 台東 靠海 地方 值得 休閒 旅遊 去處
5 天前,5,,
5 天前,5,,
5 天前,4,"帶狗來真的不錯 場地大
海景也是非常漂亮
真的適合老人家來散散步走走路
年輕人可能就覺得超級無聊",不錯 場地 海景 漂亮 適合 老人家 散散步 走走路 年輕人 覺得 無聊
6 天前,5,很美但很曬,
6 天前,3,,
6 天前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,4,出台東市看看海又散步的地方應該是對面錢太多玻璃心碎搞軍演的關係導致我國空軍一直在出勤短短十分鐘飛了大概五架戰鬥機,台東市 看看 散步 地方 對面 太多 玻璃 心碎 軍演 關係 導致 我國 空軍 出勤 短短 分鐘 戰鬥機
1 週前,5,,
1 週前,4,,
1 週前,5,寬敞的藍天綠地心曠神怡,寬敞 藍天 綠地 心曠神怡
1 週前,5,休憩的好地方,休憩 地方
1 週前,4,,
1 週前,4,遊覽車的最愛人山人海拍拍就走,遊覽車 最愛人 山人海 拍拍
1 週前,5,,
1 週前,5,美麗的海岸景觀停車方便,美麗 海岸 景觀 停車 方便
1 週前,5,,
2 週前,3,,
2 週前,4,還行休息站,休息站
2 週前,5,,
2 週前,5,拍照的好去處,拍照 去處
2 週前,5,"適合走走散步拍拍美照
全家大小帶朋友 或者有寵物都很適合
有提供廁所 ",適合 走走 散步 拍拍 美照 全家 大小帶 朋友 寵物 適合 提供 廁所
2 週前,4,看海吹風..沒東西了 ,吹風 東西
2 週前,4,,
2 週前,5,這裡可以待很久 應當算是台東旅遊的主點 時不時有戰機起飛,這裡 算是 台東 旅遊 主點 戰機 起飛
2 週前,3,風很大,
2 週前,4,,
2 週前,4,我個人蠻喜歡這裡看看海看看自己的心情舒服石頭裝置依然怡人回來找尋初感動,喜歡 這裡 看看 看看 心情 舒服 石頭 裝置 回來 找尋 感動
2 週前,5,適合拍照及中途休息的遊憩區,適合 拍照 中途 休息 遊憩區
2 週前,5,,
2 週前,5,,
2 週前,4,原先的裝置藝術都不見了可能是一陣子沒來了都換另外的藝術品早晨天氣不好沒看到日出殘念 ,裝置 藝術 不見了 一陣子 藝術品 早晨 天氣 看到 日出 殘念
2 週前,5,海闊天空,海闊天空
3 週前,4,,
3 週前,3,普普,
3 週前,5,,
3 週前,4,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,4,好藍的台東藍可以看到綠島,台東 看到 綠島
4 週前,4,"海岸線上超美的休憩景點
路過時務必記得停車下車走走
園區內有多組大型裝置藝術 ",海岸線 超美 休憩 景點 路過 記得 停車 下車 走走 園區 大型 裝置 藝術
4 週前,5,"20230315
無敵海景
但風很大",20230315 無敵 海景
4 週前,4,,
4 週前,5,蠻多地景藝術,地景 藝術
4 週前,4,,
4 週前,4,"好玩好拍
也是看飛機的好地方
新造景無人的海岸","好玩 拍
 飛機 地方 造景 海岸"
1 個月前,2,,
1 個月前,4,,
1 個月前,4,,
1 個月前,5,"天氣好到爆炸就可以看到好藍好藍の海
感動",天氣 爆炸 看到 感動
1 個月前,5,,
1 個月前,5,,
1 個月前,5,第一次到台東旅遊加路蘭好天氣時實在太美太美,第一 台東 旅遊 加路蘭 好天氣
1 個月前,4,地廣人稀可以呆坐很久,地廣人稀 呆坐
1 個月前,5,"距離台東市區123公里也有公車距離市區約40分鐘
Karoran名 ",台東 市區 123 公里 公車 市區 40 分鐘
1 個月前,4,,
1 個月前,5,風好大頭髮都吹亂,頭髮 吹亂
1 個月前,5,台東海岸線之美舊地重遊,台東 海岸線 舊地 重遊
1 個月前,5,,
1 個月前,5,,
1 個月前,4,有些地景藝術停車場很大遊客較多,有些 地景 藝術 停車場 遊客 較多
1 個月前,5,,
1 個月前,5,裝置藝術與海景,裝置 藝術 海景
1 個月前,5,"台東必去景點
很好拍
小孩放放電 ",台東 景點 小孩 放放電
1 個月前,5,放鬆看海好地方,放鬆 地方
1 個月前,5,,
1 個月前,4,風真的超級大甚至被吹到有點站不穩,吹到
1 個月前,5,,
1 個月前,5,,
1 個月前,5,看山觀海仰望滿天星斗的好去處離市區10多分鐘車程好停車,仰望 滿天星斗 去處 市區 10多 分鐘 車程 停車
1 個月前,4,海邊的美景.  真是漂亮.  一定要來這裡走一走. 看看風景. 吹吹風,海邊 美景 漂亮 這裡 看看 風景 吹吹風
1 個月前,5,藍天白雲大海及綠地大集合很棒的地方,藍天 白雲大海 綠地 集合 地方
1 個月前,5,,
1 個月前,5,,
