setTime,star,content,seg_result
2 天前,5,"有免費停車場車位不少但幾乎滿的.一般小孩不會玩一下就走許多家長都準備餐墊座椅玩沙用具.準備大把時間來消磨.

吃目前没賣什麼吃的今天星期日只有二攤小孩來這通常都會玩瘋避免大人餓得半死小孩還不想走最好準備些吃的.

喝有開飲機也有哺集乳室(大小孩子都有著落)

洗手間洗手腳區離玩沙區遊樂設施很近很方便.

*戶外共融遊戲場
遊樂設施多樣有趣在圓形廣場裡旁邊還有設置座椅或平台很適合放生小孩而且逃不過大人的法眼.
玩沙區呈狹長型範圍頗大不只有沙有水而且還有一些輔助設施孩子玩得很開心周圍有座位大人也樂得輕鬆.

*室內區有大人館小孩館採預約制.
大人館目前有手術解決方案地震緊急救援術我的設計挑戰與樹共生之坡四項免費體驗
小孩館目前有風管與飛行器快樂城市塗鴉機三種免費體驗.

半戶外區有屋簷有擺一些桌椅買東西來此用餐蠻方便的.

這裡真是遛小孩的天堂設備又新而且全部免費真棒希望大家都能好好愛惜.",免費 停車場 車位 不少 小孩 一下 許多 家長 準備 餐墊 座椅 用具 準備 時間 消磨 目前 今天 星期日 小孩 玩瘋 避免 大人 半死 小孩 準備 開飲機 哺集乳室 大小 孩子 著落 洗手間 洗手腳 區離 沙區 遊樂 設施 方便 戶外 遊戲場 遊樂 設施 多樣 有趣 圓形 廣場 旁邊 設置 座椅 平台 適合 放生 小孩 大人 法眼 沙區 狹長型 範圍 一些 輔助 設施 孩子 開心 周圍 座位 大人 輕鬆 室內區 大人館 小孩館 預約制 大人館 目前 手術 解決 方案 地震 緊急 救援 設計 挑戰 共生 免費 體驗 小孩館 目前 風管 飛行器 快樂 城市 塗鴉機 免費 體驗 外區 屋簷 一些 桌椅 東西 用餐 方便 這裡 小孩 天堂 設備 全部 免費 希望 好好 愛惜
2 天前,5,,
3 天前,5,免費停車場設施多樣很多獨創性有多間親子廁所及清洗地方,免費 停車場 設施 多樣 很多 獨創性 親子 廁所 清洗 地方
3 天前,5,空間很大地方很乾淨但是遊戲區遮陽的地方有點少,空間 地方 乾淨 遊戲區 遮陽 地方
3 天前,4,停車很方便,停車 方便
4 天前,5,潮好玩舉辦的活動都很充實也很用心哦小孩們都很喜歡 ,好玩 舉辦 活動 充實 用心 小孩 喜歡
4 天前,5,,
1 週前,4,,
1 週前,5,,
1 週前,4,"第一次來遇到辦活動超多人
遊戲區比較適合國小生很多遊戲年齡太小的都不太能玩
園區很大廁所太少",第一 遇到 活動 超多 遊戲區 適合 國小生 很多 遊戲 年齡 園區 廁所
1 週前,5,"超好玩潮好玩包場
上次帶姪女小孩來玩滿滿人
今天早上7點到沒人可以開心玩
有幾項好刺激 堪比體能訓練",好玩潮 好玩 包場 姪女 小孩 滿滿人 今天 早上 7點 開心 刺激 堪比 體能 訓練
1 週前,5,好玩,好玩
1 週前,5,,
1 週前,3,遛小孩的地方尚有改善空間,小孩 地方 改善 空間
1 週前,4,"很棒 假日有市集 有活動
也有佔地寬敞的親子樂園
還不錯",假日 市集 活動 佔地 寬敞 親子 樂園 不錯
1 週前,5,夢幻熱氣球潮州升空啦快來潮好玩幸福村,夢幻 熱氣球 潮州 升空 來潮 好玩 幸福村
1 週前,3,無聊廁所髒如果沒小孩就別去啦,無聊 廁所 小孩
1 週前,5,,
1 週前,4,,
1 週前,5,,
2 週前,4,感覺是營區改造的休閒場所 適合帶小孩子去玩,感覺 營區 改造 休閒 場所 適合 小孩子
2 週前,5,多種攀爬且具挑戰性孩子很愛,攀爬 挑戰性 孩子
2 週前,5,,
2 週前,5,"這裡真的太好玩了遊具對幼兒園小朋友來說很有挑戰性也有小寶寶可以玩的沙坑環境和設施規劃得很用心也提供飲水機給民眾使用玩很久不怕水帶不夠
室內設計展和小孩館也很棒手作材料重複使用不浪費管理單位很用心非常感謝
這裡沒有垃圾桶自己製造的垃圾要自己帶回大家來玩也要一起維護這個好環境喔",這裡 好玩 遊具 幼兒園 小朋友 挑戰性 小寶寶 沙坑 環境 設施 規劃 用心 提供 飲水機 民眾 使用 設計展 小孩館 棒手作 材料 使用 浪費 管理 單位 用心 感謝 這裡 沒有 垃圾桶 製造 垃圾 帶回 維護 環境
2 週前,5,,
2 週前,5,人很多,很多
2 週前,5,放風小孩的好地方超讚的,放風 小孩 地方
2 週前,5,,
2 週前,4,,
2 週前,5,這附近的幾個共融公園小孩都玩過唯有潮好玩是我們家小孩的最愛,附近 公園 小孩 好玩 小孩 最愛
2 週前,5,溜小孩的好地方但大人要注意防曬園區裡能躲太陽的地方不多,小孩 地方 大人 注意 防曬 園區 躲太陽 地方
3 週前,5,"公園很棒也設有方便玩沙後洗手腳的地方
但很多爸媽不管小孩放任小孩在水龍頭旁玩水現在南台灣已經缺水中看到水龍頭被打最開一直漏卻沒人在使用真的覺得很浪費就算走過去關掉也會馬上被打開孩子的爸媽們都沒在管

真心建議相關單位能夠貼個愛惜水資源之類的圖文標語善意提醒下孩子們不要浪費水資源

這邊很適合小小孩來玩很喜歡",公園 設有 方便 洗手腳 地方 很多 爸媽 小孩 放任 小孩 水龍頭 現在 台灣 看到 水龍頭 使用 覺得 浪費 走過去 關掉 打開 孩子 爸媽 真心 建議 相關 單位 愛惜 資源 圖文 標語 善意 提醒 孩子 浪費 資源 這邊 適合 小小孩 喜歡
3 週前,5,地方很大 車位再多一點會更好 溜小孩的好地方,地方 車位 多一點  溜 小孩 地方
3 週前,4,整體來說是一個不錯的園區遊樂設施多孩子放電的好去處,整體 不錯 園區 遊樂 設施 孩子 放電 去處
3 週前,5,太棒了,
3 週前,4,,
3 週前,5,,
3 週前,5,場地廣大的休閒好去處每個月還有市集活動 ,場地 廣大 休閒 去處 市集 活動
3 週前,5,,
3 週前,5,真的超好玩,好玩
3 週前,5,很棒的地方,地方
3 週前,5,營區活化的地方真的是太棒了屏東真的有好多好玩的地方所有小孩都會來消耗體力遊樂設施很多只是大人得還要注意兒童遊樂的安全,營區 活化 地方 屏東 好多 好玩 地方 所有 小孩 消耗 體力 遊樂 設施 很多 大人 注意 兒童 遊樂 安全
3 週前,5,"好多兒童設施放電放到完全沒電
而且也有兒童付費手作設施",好多 兒童 設施 放電 放到 兒童 付費 手作 設施
3 週前,4,"一個適合溜小孩及野餐的地方
欣賞這裡有超多坐位可供家長坐下來
可遠觀小孩或滑手機",適合 小孩 野餐 地方 欣賞 這裡 超多 坐位 家長 坐下來 遠觀 小孩 滑手機
3 週前,5,這邊的廁所真的太友善了很棒,這邊 廁所 友善
3 週前,5,很適合帶小孩親子的好地方,適合 小孩 親子 地方
3 週前,5,場地規劃的很棒很適合小孩去放電,場地 規劃 適合 小孩 放電
3 週前,5,孩子們的好地方,孩子們 地方
3 週前,4,"九點九都關燈了
有點早 但也沒辦法",九點九 關燈 沒辦法
4 週前,5,超好玩,好玩
4 週前,4,,
4 週前,4,,
1 個月前,5,,
1 個月前,5,環境很悠閒可以野餐待一天清洗也很方便,環境 悠閒 野餐 清洗 方便
1 個月前,4,,
1 個月前,5,,
1 個月前,4,一早與傍晚散步活動的好地方但白天真的很曬很曬且蚊蟲實在太多了,傍晚 散步 活動 地方 白天 蚊蟲 太多
1 個月前,5,,
1 個月前,4,,
1 個月前,5,"適合半天遊
親子互動",適合 親子 互動
1 個月前,4,,
1 個月前,4,,
1 個月前,5,,
1 個月前,5,,
1 個月前,4,,
1 個月前,5,小孩子的天堂,小孩子 天堂
