setTime,star,content,seg_result
3 小時前,3,歷史建築現代應用成功的例子東西不便宜但買的人很多要經營下去應該沒問題,歷史 建築 現代 應用 成功 例子 東西 便宜 很多 經營 問題
3 小時前,5,"冰淇淋加花餅很好吃
附近不好停車",冰淇淋 花餅 好吃 附近 停車
3 小時前,4,不是很花哨的冰淇淋但如果你想購買他們的糖果作為紀念禮物最簡單的嘗試方法就是在你拿到冰淇淋時澆上它就個人而言除了菠蘿蛋糕我什麼都不喜歡,花哨 冰淇淋 購買 糖果 作為 紀念 禮物 簡單 嘗試 方法 拿到 冰淇淋 澆上 菠蘿 蛋糕 喜歡
4 小時前,4,"冰淇淋好吃有很多口味好選
附近不好停車很多人直接違停",冰淇淋 好吃 很多 口味 附近 停車 很多 直接 違停
5 小時前,3,"巧克力好像都有參雜酒精
布朗妮威士忌味道蠻重的",巧克力 參雜 酒精 味道
7 小時前,4,,
7 小時前,2,"不喜歡
理由1.服務員很被動點餐都看不到人
2.看了滿滿讚美的白鯧米粉滿懷期待來吃一上桌滿滿油耗味沒有米粉湯的清香和蒜香只有油上加油的魚蓋在米粉湯上
3. 價位比擬飯店但份量極簡四個人點一桌近四千吃不飽
以上是我們一家感想僅供參考
照片和其他人一樣就不po了
和禾豐一樣叫白飯竟然等到菜都涼了還不上採稻子嗎蠻失望的
對了溫馨提醒一下白飯只有飯店的一半份量但一碗30元",喜歡 理由 服務員 被動 點餐 滿滿 讚美 白鯧 米粉 期待 上桌 滿滿 油耗味 沒有 米粉湯 清香 蒜香 加油 魚蓋 米粉 價位 比擬 飯店 份量 四千 以上 感想 參考 照片 其他 一樣 一樣 白飯 稻子 失望 溫馨 提醒 一下 白飯 飯店 一半 份量 30
10 小時前,5,"我們是來買冰淇淋的因為我們看到有一家非常受歡迎的商店
分量很大而且很好吃",冰淇淋 看到 歡迎 商店 分量 好吃
14 小時前,5,冰淇淋不錯,冰淇淋 不錯
1 天前,5,,
1 天前,5,冰淇淋聖代好吃 ,冰淇淋 聖代 好吃
1 天前,5,,
1 天前,4,,
1 天前,4,笑死我了我還真以為是眼科診所進去看了才知道是建築物的美觀裏面有賣一些小餅乾不過價錢蠻貴的少了一種氣氛和音樂如果可以喝咖啡和享用小點心慢慢欣賞建築這感覺會更享受,笑死 以為 眼科 診所 進去 知道 建築物 美觀 裏面 一些 小餅乾 價錢 氣氛 音樂 咖啡 享用 小點心 慢慢 欣賞 建築 感覺 享受
1 天前,2,"有什麼好的
+ 美麗的商店
+ 多種冰淇淋品種可供選擇
+ 漂亮的甜點

什麼不好
 沒有味道的水狀冰淇淋
 冰淇淋澆頭味道不佳
 不值這個價

55 用於美學15 用於食物",美麗 商店 冰淇淋 品種 選擇 漂亮 甜點 沒有 味道 水狀 冰淇淋 冰淇淋 澆頭 味道 用於 美學 15 用於 食物
1 天前,5,,
1 天前,4,,
1 天前,5,冰不錯茶就普普了終究是名不符實,不錯 普普 名不符實
2 天前,3,中間的冰淇淋對你等了多長時間不太好,中間 冰淇淋 時間
2 天前,5,周末去人龍很長最少排了半小時但職員仍耐心問要甚麼口味可惜人太多不設試味還好選了好好味的巧克力味還有很好吃的乳酪蛋糕,周末 人龍 小時 職員 口味 可惜 太多 好好味 巧克力味 好吃 乳酪 蛋糕
2 天前,5,"映入眼簾美侖美奐的建築很有氣派
冰淇淋+鳳梨酥起司蛋糕餅乾非常好吃
隔壁販賣部服務人員很親切很專業搭配這麼棒的建築這麼多的伴手禮令人流連忘返啊",映入 眼簾 美侖美奐 建築 氣派 冰淇淋 鳳梨酥 起司 蛋糕 餅乾 好吃 隔壁 販賣部 服務 人員 親切 專業 搭配 建築 這麼多 伴手禮 流連忘返
2 天前,3,,
2 天前,4,,
2 天前,3,"又獲得一個好姐妹的喜餅
外包裝很花俏很特別 超級是我朋友的風格
但內包裝跟內容物以喜餅來說就偏普通
比較像一般三節禮盒的感覺 卻少了像外包裝的驚喜還有獨特性真的就有點可惜了",獲得 姐妹 喜餅 外包裝 花俏 特別 朋友 風格 包裝 內容物 喜餅 普通 禮盒 感覺 外包裝 驚喜 獨特性 可惜
2 天前,5,,
2 天前,3,"你不問
店員也不會主動告訴你內用外帶在不同店家據點
但有詢問的情況下
店員服務親切
冰整體吃起來
沒有覺得特別好吃
就是不錯吃這樣
配上價格的CP值覺得一般中上",店員 主動 告訴 內用 外帶 不同 店家 據點 詢問 情況 店員 服務 親切 整體 覺得 特別 好吃 這樣 配上 價格 CP值 覺得
2 天前,5,,
2 天前,5,回購美味樹皮巧克力居家防疫聖品太涮嘴,回購 美味 樹皮 巧克力 居家 防疫 聖品
2 天前,5,,
3 天前,5,"鄰近台中火車站從外觀看建築非常有特色
以下歷史部分省略...

店內琳瑯滿目的商品每一份包裝都非常別緻極具設計感
整體佈置宛如身在電影當中很有歐式風格更想說的是哈利波特XD

不過這次和朋友主要目標是冰淇淋
眾多口味讓人難以挑選結完帳輪到自己的號碼時能選免費配料附的湯匙是紙質還蠻容易凹到爛掉整體味道很棒

20230211",鄰近 台中 火車站 觀看 建築 特色 以下 歷史 部分 省略 琳瑯滿目 商品 包裝 別緻 設計感 整體 佈置 宛如 身在 電影 當中 風格 朋友 目標 冰淇淋 眾多 口味 挑選 結完 輪到 號碼 免費 配料 湯匙 紙質 容易 爛掉 整體 味道
3 天前,4,一家很大的冰淇淋店裡面有各種冰淇淋勺子越多越便宜華夫餅和額外的澆頭要多花幾美元店內還有哈利波特風格裝飾的巧克力和茶區來台中必去的地方之一,冰淇淋店 裡面 冰淇淋 勺子 便宜 華夫餅 澆頭 美元 風格 裝飾 巧克力 茶區 台中 地方
3 天前,4,冰淇淋口味不錯價格有點高常常需要排隊觀光客向,冰淇淋 口味 不錯 價格 需要 排隊 觀光客
3 天前,5,聽聞冰淇淋很貴但其實以價格跟份量來說是可以接受的冰淇淋很大一球很紮實好吃,聽聞 冰淇淋 價格 份量 接受 冰淇淋 紮實 好吃
3 天前,5,,
3 天前,5,冰淇淋口味和澆頭很多很不錯的推薦週末擠滿了排隊的人但隊伍進展很快,冰淇淋 口味 澆頭 很多 不錯 推薦 週末 擠滿 排隊 隊伍 進展
3 天前,5,"平日下午到訪依舊人潮滿滿但還蠻多口味都不提供的
推推馬斯卡邦葡萄乳酪味道很濃郁加上萊姆酒香氣加餅乾底還有兩個小點心整體而言CP 值蠻高的",平日 下午 到訪 人潮 滿滿 口味 提供 推推 葡萄 乳酪 味道 濃郁 萊姆酒 香氣 加餅乾 點心 整體
3 天前,5,"這人潮
不用問了
不用看評論了",人潮 評論
3 天前,5,人好多好吃古色古香,好吃 古色古香
4 天前,5,,
4 天前,5,,
4 天前,4,,
