name,setTime,star,content
陳小虹,4 天前,5,
YU SHEN HSIEH,1 個月前,5,擎天崗步道最高的地方
知足,2 個月前,4,"3號碉堡
位於擎天崗環狀步道最高點
步道稍微有些階梯
輕鬆好走
位於高處
一望無際的綠色大草原
好療癒⋯心情舒暢⋯"
Brook Li,2 個月前,5,"擎天崗環狀步道的最高點，漫步至此展望無邊草原、四周群山與藍天白雲，身心只有暢快。1970年代擎天崗山區建了十多個反空降碉堡，如今成為了茫茫草原中醒目的水泥地標。

從3號碉堡循指標再往上爬6-10分鐘，便抵竹嵩山。竹嵩山標高830m，有著俯瞰台北盆地與群山的360度無敵視野，體力還行的話推薦一定要爬上去。"
Kiu Kwok,3 個月前,3,
賴忠勇,3 個月前,4,
hat red,4 個月前,5,擎天崗的制高點，可以一望無盡將整個擎天崗盡收眼底。但要有心理準備這一圈需要點體力喔
Man Keung,4 個月前,3,
TRAITOR,6 個月前,5,"月光雲海，山頂靜謐。
一堆情侶趁黑做愛做的事。
我的眼睛業障重啊～"
A3188-孫崇德,6 個月前,3,
凌嘉成,7 個月前,5,
Sazabi,7 個月前,5,擎天崗美景盡收眼底
MrChild,7 個月前,4,20230108 抓堡行程再訪！
