setTime,star,content,seg_result
1 週前,5,,
1 個月前,4,"金針花海已近尾聲還好尚有一些可欣賞上山半途有一顆百年茄苳樹很壯觀不要錯過喜歡爬山的人可以選擇走一趟萬人山
擇日再訪已過花季輕取小百岳萬人山金針不開花也有它的美",金針 花海 尾聲 一些 欣賞 茄苳樹 壯觀 錯過 喜歡 爬山 選擇 萬人山 花季 萬人山 金針
1 個月前,5,因為來這裡是3 月份所以幾乎沒人天氣陰陰的也很美店家也沒人營業很冷清但我覺得很好 遇到當地的居民也是超熱情的解說導覽人超好的離開前還問我們是否有需要使用廁所也太好了吧這裏的風景怎麼看都不會膩不喜歡人多的可以淡季來沒有停車問題也不怕人多需要等待拍照打卡也不會有塞車問題我有上伝幾個影片供大家參考看看 ,這裡 3  月份 天氣 陰陰 店家 營業 冷清 覺得 遇到 當地 居民 熱情 解說 導覽人 離開 需要 使用 廁所 這裏 風景 喜歡 淡季 沒有 停車 問題 需要 等待 拍照 打卡 塞車 問題 影片 參考
1 個月前,5,天氣很好8月初花沒有全開,天氣 8月
2 個月前,5,路過,路過
3 個月前,5,夜景很美日出也很美,夜景 日出
3 個月前,5,,
3 個月前,5,,
3 個月前,4,"六十石山是花蓮必去的景點
但現在為淡季
大家上去前需要想一下
畢竟之前地震滿嚴重
路況不是很優
下山記得走原路回去
如果照著過去由google導航
會走另外一頭下山的路
就會遇到照片po的狀況
開了大約十分鐘後會看到此路不通
也祝大家平安旅途快樂",六十石山 花蓮 景點 現在 淡季 上去 需要 一下 之前 地震 嚴重 路況 下山 記得 原路 回去 過去 導航 下山 遇到 照片 狀況 分鐘 看到 平安 旅途 快樂
4 個月前,5,,
5 個月前,4,來到花蓮可以參考的一個自然景點上山一路九彎十八拐路有點小又顛坡要上山要先考慮一下車況適合不適合上山金針花海大概花季是在89月上次跟朋友上來還綠綠的一片這次八月來會覺得算有花但還不太茂盛可能氣候變遷季節都有些延遲可以晚一點來應該會更滿山上很舒服一片翠綠搭上一點一點的橘美美的也有很多特色金針花料理涼拌金針花金針花香腸金針花冰棒全部都體驗一下蠻特別的味道和口感很適合在山上放空看著雲飄啊飄跟大景拍照也是很好看,來到 花蓮 參考 自然 景點 上山一路 九彎 十八拐 顛坡 考慮 一下 車況 適合 適合 上山 金針 花海 花季 89月 朋友 上來 綠綠 八月 覺得 茂盛 氣候 變遷 季節 有些 延遲 一點 舒服 翠綠 搭上 一點 一點 美美 很多 特色 金針花 料理 涼拌 金針花 金針花 香腸 金針花 冰棒 全部 體驗 一下 特別 味道 口感 適合 放空 大景 拍照 好看
5 個月前,5,漂亮的地方連續兩次山崩土石流希望能盡快恢復原來秀麗風景,漂亮 地方 連續 山崩 土石流 希望 恢復 秀麗 風景
5 個月前,5,六十石山金針花盛開如花海一般非常漂亮和壯觀盛開季節人群不斷湧現車潮塞爆,六十石山 金針花 盛開 花海 漂亮 壯觀 盛開 季節 人群 湧現 車潮 塞爆
6 個月前,5,,
6 個月前,5,路面還沒完全修復可以上山要小心,路面 修復 上山 小心
