setTime,star,content,seg_result
5 小時前,5,,
9 小時前,4,,
1 天前,3,,
6 天前,3,內部坑道還滿暗的要小心行走砲台很壯觀,內部 坑道 小心 行走 砲台 壯觀
6 天前,5,"很有特色的古蹟
進來會收門票30塊哦
票價很便宜 裡面的防空洞很大像迷宮一樣
非常值得參觀",特色 古蹟 進來 門票 30 票價 便宜 裡面 防空洞 迷宮 一樣 值得 參觀
1 週前,4,國定古蹟之一目前有幾區用圍籬圍著正在維修進去要小心裡面可以看到軍營舍大砲砲彈殼跟一些之前的地道通風不太好但是地道都是這樣的,古蹟 目前 圍籬 維修 進去 小心 裡面 看到 營舍 大砲砲 彈殼 一些 之前 地道 通風 地道 這樣
1 週前,5,,
1 週前,5,,
2 週前,5,,
2 週前,5,捉迷藏的好地方,捉迷藏 地方
2 週前,5,,
2 週前,5,可以看夕陽,夕陽
2 週前,5,停車場大 廁所乾淨 門票是不貴光影很漂亮 但是如果趕時間可以選西嶼東臺戰地園區 不敢時間可以都看,停車場 大  廁所 乾淨 門票 光影 漂亮 趕時間 西嶼 東臺 戰地 園區 時間
2 週前,5,親身體驗沈浸式的歷史文化,體驗 沈浸式 歷史 文化
2 週前,4,,
3 週前,5,,
4 週前,5,,
1 個月前,1,根本就沒在維護還要收門票 如果維護得當收門票合理整個就是破損不堪,維護 門票 維護 得當 門票 合理 破損 不堪
1 個月前,5,"1895年3月26日日軍攻佔澎湖西嶼西臺舊照
西嶼西臺兵舍與炮盤區巨炮",1895年 3月 26日 日軍 攻佔 澎湖 西嶼 西臺 舊照 西嶼 西臺 兵舍 炮盤區 巨炮
1 個月前,5,看看遺蹟吹吹海風,看看 遺蹟 吹吹 海風
2 個月前,5,,
2 個月前,4,西嶼西臺是一個保存完整的軍事遺址需購買門票不貴去走走還可以長長見識推,西嶼 西臺 保存 完整 軍事 遺址 購買 門票 走走 長長 見識
2 個月前,5,,
2 個月前,3,,
2 個月前,3,不能太晚來人少有一點點怕,太晚 一點點
2 個月前,5,,
2 個月前,4,現在的西台維護保養中,現在 維護 保養
2 個月前,5,這附近有個遊客休息站服務人員態度很好很有耐心過年期間還有上班真的很感動給一百個讚,附近 遊客 休息站 服務 人員 態度 耐心 過年 期間 上班 感動 一百
3 個月前,4,一級古蹟值得一看,古蹟 值得
3 個月前,5,景色遼闊,景色 遼闊
3 個月前,2,,
4 個月前,5,"清朝保留下來的軍事建築古蹟特別的地方在於下凹式的建築所以整體有點像是坑道的感覺
西臺古堡是目前澎湖最完整且規模最大的古砲台進入古堡之後會看到頂層的炮台區和地面同高值得來此一看",清朝 保留下來 軍事 建築 古蹟 特別 地方 在於 建築 整體 坑道 感覺 西臺 古堡 目前 澎湖 完整 規模 砲台 進入 古堡 之後 看到 頂層 炮台區 地面 值得
4 個月前,5,,
4 個月前,5,古蹟巡禮,古蹟 巡禮
4 個月前,5,,
4 個月前,4,風景優美 掩體裡面很涼快,風景 優美 掩體 裡面 涼快
5 個月前,5,需要購票價格不高全票30元半票15元值得一看推薦,需要 價格 全票 30 15 值得 推薦
5 個月前,4,,
5 個月前,5,,
5 個月前,5,參觀歷史遺跡,參觀 歷史 遺跡
5 個月前,5,風景優美,風景 優美
5 個月前,5,"觀賞風景
很美地方",觀賞 風景 地方
5 個月前,4,目前入口整修中,目前 入口 整修
5 個月前,4,,
5 個月前,5,包場 其實滿普通的,包場 普通
5 個月前,5,友善環境 ,友善 環境
5 個月前,5,阿斯特朗大砲下面有密道可以跳到洞窟裡一定要嘗試一下,大砲 下面 密道 跳到 洞窟 嘗試 一下
5 個月前,5,,
5 個月前,3,好像還在整修進入要30元門票,整修 進入 30 門票
6 個月前,5,,
6 個月前,4,探險式的神秘感古蹟 ,神秘感 古蹟
6 個月前,3,整修中,整修
6 個月前,5,,
6 個月前,3,"需要購票喔
裡面稍微繞一下30分鐘",需要 裡面 一下 30 分鐘
6 個月前,4,不止有碉堡還保留了以前的砲台與砲彈,碉堡 保留 以前 砲台 砲彈
6 個月前,4,當地知名一級古蹟位於遊客服務中心後方需購票入內参觀非常值得一遊,當地 知名 古蹟 位於 遊客 服務 中心 後方 参觀 值得
6 個月前,4,好拍照 黑黑的有點恐怖,拍照 恐怖
6 個月前,5,到處充滿歷史感的地方,充滿 歷史感 地方
6 個月前,5,,
6 個月前,5,,
6 個月前,4,,
6 個月前,5,西臺古堡的砲台真的YYDS,西臺 古堡 砲台
6 個月前,5,,
7 個月前,3,,
7 個月前,1,西嶼西台最近在施工整修範圍廣大卻依然要收門票根本是要遊客花錢參觀工地上週六造訪時我打算先在門口看一下施工的範圍再決定是否購票入內卻被售票員強烈要求到門口就必須購票感覺非常差,西嶼 西台 最近 施工 整修 範圍 廣大 門票 遊客 花錢 參觀 工地 週六 造訪 打算 門口 一下 施工 範圍 決定 售票員 強烈 門口 感覺
7 個月前,5,,
7 個月前,5,,
7 個月前,5,,
7 個月前,5,看古時候的炮台,古時候 炮台
7 個月前,5,"111.09.02西台古堡大推大推
一般看不到這樣的建築及古堡門票便宜讓人值回票價參觀後一定嘆為觀止很特別很偉大",111.09.02 西台 古堡 大推 大推 這樣 建築 古堡 門票 便宜 值回 票價 參觀 嘆為觀止 特別 偉大
7 個月前,5,歷史遺跡值得來看看尤其是保存良好的阿姆斯脫朗砲其他很多砲台都只剩水泥了,歷史 遺跡 值得 看看 保存 良好 阿姆斯脫朗砲 其他 很多 砲台 水泥
7 個月前,5,整修中可以免費參觀,整修 免費 參觀
7 個月前,5,,
7 個月前,3,,
7 個月前,5,,
7 個月前,5,想像百年以前大將戍守海疆外敵困守砲陣士卒守土有責,想像 以前 大將 戍守 海疆 外敵 困守 砲陣 士卒
7 個月前,3,"有點小門票25不貴
來的時候正在維修
至少停車場很大廁所很乾淨",門票 25 時候 維修 停車場 廁所 乾淨
7 個月前,4,,
7 個月前,5,,
8 個月前,4,值得一遊的景點,值得 景點
8 個月前,5,"清代重要軍事要塞
見證澎湖軍事史
還有復刻的新阿姆斯特朗旋風加速噴射式炮
還原度是真的很高","清代 重要 軍事 要塞 見證 澎湖 軍事史 復刻 旋風 加速 炮
 還原度"
8 個月前,5,,
8 個月前,3,,
8 個月前,5,整修中  有開放,整修 開放
8 個月前,4,西嶼西台又稱作西嶼古堡西嶼西砲台是位於澎湖縣西嶼鄉的清代軍事遺址同時也是澎湖現存最完整和最大規模的古砲台,西嶼 西台 稱作 西嶼 古堡 西嶼 砲台 位於 澎湖縣 西嶼鄉 清代 軍事 遺址 同時 澎湖 現存 完整 規模 砲台
8 個月前,5,購票入場維護算好類似紅毛城旁的滬尾砲台遺址值得一走,入場 維護 算好 類似 紅毛城 滬尾 砲台 遺址 值得
8 個月前,3,,
8 個月前,4,,
8 個月前,5,有歷史意義的景點,歷史 意義 景點
8 個月前,4,,
8 個月前,3,,
8 個月前,5,,
8 個月前,3,就是古蹟而已,古蹟
8 個月前,3,"很多地方在整修但購票時沒有放置告示牌
進去才發現",很多 地方 整修 放置 告示牌 進去 發現
8 個月前,5,,
8 個月前,4,,
8 個月前,4,,
9 個月前,5,澎湖知名古蹟景點  路途雖遠但值得造訪,澎湖 知名 古蹟 景點 路途 值得 造訪
9 個月前,3,,
9 個月前,3,,
9 個月前,5,重新整理後硬體進步很多,整理 硬體 進步 很多
9 個月前,5,現在門口以及內部一小部分正在整修很可惜不能拍到好看的照片,現在 門口 內部 部分 整修 可惜 拍到 好看 照片
