setTime,star,content,seg_result
27 分鐘前,5,每個設施都很好玩感覺有用心經營與維護,設施 好玩 感覺 用心 經營 維護
1 小時前,3,"與其說是文化村不如說是主題樂園內容很多但是105點才開玩的時間不夠2.30pm左右到的已經晚了我們只坐了水上過山車和我們錯過了下午4點結束的纜車

如果營業時間更長那肯定會更好太糟糕了",文化村 主題 樂園 內容 很多 105 開玩 時間 2.30 左右 過山車 錯過 下午 4點 結束 纜車 營業 時間 肯定 糟糕
4 小時前,4,有趣的文化村沿著鋪設良好的石路漫步蜿蜒穿過涼爽陰涼的松樹,有趣 文化村 鋪設 良好 石路 漫步 蜿蜒 穿過 涼爽 陰涼 松樹
9 小時前,1,沒載具一顆星抱歉了,載具 抱歉
10 小時前,5,,
11 小時前,5,新本地我家,新本地
14 小時前,5,享受森林浴漫步遊樂紀念品多元設施任君選,享受 森林浴 漫步 遊樂 紀念品 多元 設施 任君
1 天前,4,清新的空氣,清新 空氣
1 天前,3,壽星當日門票優惠只要500元很划算可惜早上沒有表演都集中在下午表演項目也比以前少了有時間壓力的旅客建議先做功課以免玩不到也看不到走走吸收芬多精還是不錯的,壽星 當日 門票 優惠 500 划算 可惜 早上 表演 集中 下午 表演 項目 以前 時間 壓力 旅客 建議 功課 走走 吸收 芬多精 不錯
1 天前,5,來到這裡真的回到小時候歡樂時光看著遊樂設施內心那種雀躍感爆發真的來這美好的地方走走搭乘纜車仰望心情舒爽 ,來到 這裡 回到 小時候 歡樂 時光 遊樂 設施 內心 雀躍感 爆發 美好 地方 走走 搭乘 纜車 仰望 心情 舒爽
1 天前,5,纜車坐,纜車
1 天前,5,喝勝,
1 天前,4,體驗台灣原住民生活方式的好地方一些精彩的現場表演主題公園遊樂設施美食和購物度過美好一天的好地方纜車也快速高效但如果您想乘坐玻璃底纜車則需要稍等片刻進入所有景點的入場費是合理的,體驗 台灣 原住民 生活 方式 地方 一些 精彩 現場 表演 主題 公園 遊樂 設施 美食 購物 度過 美好 地方 纜車 快速 高效 乘坐 玻璃底 纜車 需要 片刻 進入 所有 景點 入場費 合理
1 天前,5,,
1 天前,4,,
1 天前,5,好想再去玩可是真的很多人欸 ,很多
2 天前,5,步道走在樹林間不會很熱適合退休族走走運動廁所多又乾淨,步道 樹林 適合 退休族 走走 運動 廁所 乾淨
2 天前,5,,
