setTime,star,content,seg_result
18 小時前,3,,
2 天前,4,安靜悠閒,安靜 悠閒
2 天前,4,,
4 天前,5,環境舒適具有歷史歲月直的參觀,環境 舒適 具有 歷史 歲月 參觀
4 天前,5,覺得旅客服務中心工作人員態度佳很親切環境很乾淨很舒服,覺得 旅客 服務 中心 工作 人員 態度 親切 環境 乾淨 舒服
1 週前,4,值得一看的歷史軌跡,值得 歷史 軌跡
1 週前,4,這裡是蔣公最大的行館占地面積約十五公頃中興賓館裡面陳列著許多當代的物品建議參加導覽約一個半小時會有詳盡的解說有助於了解蔣家跟近代史,這裡 行館 占地 面積 十五 公頃 中興 賓館 裡面 陳列 許多 當代 物品 建議 參加 導覽 小時 詳盡 解說 有助於 了解 近代史
1 週前,5,,
1 週前,5,"初體驗
第一次帶著10多個人從陽明書屋紫明溪陽明山花鐘小隱潭一路下到橫嶺古道再由六窟搭車返家",體驗 第一 10 書屋 紫明溪 陽明山 花鐘 小隱潭 橫嶺 古道 六窟
2 週前,3,"實際上沒什麼可看的
它背後的歷史很有趣但缺乏正確的路徑或指南來完成它",實際 背後 歷史 有趣 缺乏 正確 路徑 指南 完成
2 週前,5,,
2 週前,4,,
2 週前,5,,
2 週前,4,有空可以參加導覽行程,有空 參加 導覽 行程
2 週前,5,在一定的時間有導覽員為我們解說 讓我們更加了解它的歷史,時間 導覽員 解說 了解 歷史
3 週前,5,這地方就是蔣公的官邸之一也就是看一些樹還有房子全程需要導攬講解不然我就去虎頭山就好了,地方 官邸 一些 房子 需要 導攬 講解 虎頭山
3 週前,5,,
3 週前,5,,
3 週前,4,平日遊客以年長者較多每日有導覽可付費參加65歲的長者可免費參加公車班次不多開車來車好停不收費免門票或搭公車走步道進來也不錯,平日 遊客 年長者 較多 導覽 付費 參加 長者 免費 參加 公車 班次 開車 好停 收費 門票 公車 步道 進來 不錯
3 週前,5,"陽明書屋位於陽明山國家公園內可從陽明山花鐘旁的中興路或於陽金公路子名溪步道入口的叉入進入中興路從花鐘至陽明書屋的路段是單行道要注意行駛方向在陽明書屋遊客服務站對面有免費停車場可以停車但熱門時段加上紫明溪步道的人潮可能會容易客滿建議早點前往如果要進入陽明書屋的話需要報名導覽行程一人全票80元假日有固定場次第一場為早上9點10分9點開始售票平日導覽為團體導覽需要官網預約導覽時間約為12個小時導覽需要團進團出切勿離開團體單獨行動陽明書屋內部並沒有廁所如要上廁所務必於陽明書屋遊客服務站解決
陽明書屋前身為童軍總會露營區後來前總統蔣中正在台唯一指定興建的行館名為中興賓館但前總統蔣中正只住了兩年即因為心臟病發送至山下而後前總統蔣中正就都沒有再回到中興賓館了 之後國民黨接手在中興賓館後將中央黨史委員會遷於此地存放大量史料所以改名為陽明書屋民國86年才轉由陽明山國家公園管理87年對外開放參觀
陽明書屋內保存原始建築與環境外面的環境非常清幽空氣很好跟著導覽人員的解說一同沉浸在前總統蔣中正的時代四處留下了不走回頭路的設計陽明書屋內部設計也非常有趣能夠了解前總統蔣中正與夫人的生活點滴尤其是夫人的廁所非常夢幻
陽明書屋內部環境清幽導覽人員說明的內容非常豐富有趣對前總統蔣中正或是對歷史有興趣的人非常推薦可以來聽導覽如果只是想要來走走的人也非常適合享受這絕佳的環境陽明書屋遊客服務站後方的大忠館還有免費的展覽可以欣賞也不要錯過唷

letsguide
佐佐黃的美食玩樂評鑑
zuozuohuang",書屋 位於 陽明山 國家 公園 陽明山 花鐘 中興路 陽金公路 子名溪 步道 入口 叉入 進入 中興路 花鐘 書屋 路段 單行道 注意 行駛 方向 書屋 遊客 服務站 對面 免費 停車場 停車 熱門 時段 紫明溪 步道 人潮 容易 客滿 建議 前往 進入 書屋 需要 報名 導覽 行程 全票 80 假日 固定 場次 第一 早上 9點 10分 9點 開始 售票 平日 導覽 團體 導覽 需要 官網 預約 導覽 時間 12 小時 導覽 需要 團進團出 離開 團體 行動 書屋 內部 沒有 廁所 上廁所 書屋 遊客 服務站 解決 書屋 身為 童軍 露營區 後來 總統 指定 興建 行館 名為 中興 賓館 總統 心臟病 發送 前總統 回到 中興 賓館 之後 接手 中興 賓館 中央 黨史 委員會 存放 大量 史料 改名為 書屋 民國 86年 轉由 陽明山 國家 公園 管理 87年 開放 參觀 書屋 保存 建築 環境 外面 環境 清幽 空氣 導覽 人員 解說 沉浸 總統 時代 留下 回頭路 設計 書屋 內部 設計 有趣 了解 前總統 夫人 生活 點滴 夫人 廁所 夢幻 書屋 內部 環境 導覽 人員 說明 內容 豐富 有趣 總統 歷史 興趣 推薦 導覽 想要 走走 適合 享受 絕佳 環境 書屋 遊客 服務站 後方 大忠館 免費 展覽 欣賞 錯過 美食 玩樂 評鑑
3 週前,4,,
4 週前,4,,
4 週前,4,導覽說明詳細,導覽 說明 詳細
4 週前,5,,
1 個月前,5,,
1 個月前,5,"蔣總統下榻的行館之一
一天3個場次門票80元附贈解說員一位
可以參觀1小時左右有解說員的陪同容易進入歷史而非走馬看花",總統 下榻 行館 場次 門票 80 附贈 解說員 參觀 小時 左右 解說員 陪同 容易 進入 歷史 走馬看花
1 個月前,5,適合親子了解過去歷史背景的好場所,適合 親子 了解 過去 歷史 背景 場所
1 個月前,4,,
1 個月前,4,,
1 個月前,5,導覽解說很有趣庭園空氣很棒,導覽 解說 有趣 庭園 空氣
