setTime,star,content,seg_result
3 天前,5,"今天到訪是展出李梅樹先生有關的主題由小導覽員解說才知道這次活動是由幼稚園到大學合作的成果很有趣
聽完覺得三峽要興旺了",今天 到訪 展出 先生 有關 主題 導覽員 解說 知道 活動 幼稚園 大學 合作 成果 有趣 聽完 覺得 三峽 興旺
6 天前,2,"很傳統的博物館館裡有一陣味道
面積非常小展品沒有什麼特別
不覺得跟三峽區在地文化連結
浪費了這座優美的建築物",傳統 博物館 味道 面積 展品 沒有 特別 覺得 三峽區 文化 連結 浪費 優美 建築物
1 個月前,4,,
1 個月前,5,優雅的建築生活的氛圍感,優雅 建築 生活 氛圍感
2 個月前,5,"命運多舛的三峽文物館
曾為鎮公所清潔隊集中區等
還好最後是成為文物館
不時有展覽",命運 多舛 三峽 文物館 鎮公所 清潔隊 集中區 最後 成為 文物館 展覽
2 個月前,1,"營業時間是平日14這個時間根本很少人能來吧
走進一看裡面空空如也感覺想某種養蚊子的會館 ",營業 時間 平日 14 時間 很少 走進 裡面 空空 感覺 蚊子 會館
2 個月前,2,以觀光地區的展覽場館來說國定假日不開放真的是令人匪疑所思,觀光 地區 展覽 場館 假日 開放 匪疑所思
4 個月前,4,1929年日治時期完工作為三峽庄役所的三峽歷史文物館2018年時被新北市列為市定古蹟歷經三峽鎮公所清潔隊使用到今日免費供民眾參觀的文物館一樓有不定時舉辦古物或藝術特展旁有可體驗藍染的三峽染工坊,1929年 時期 完工 作為 三峽庄 役所 三峽 歷史 文物館 2018年 新北市 列為 古蹟 歷經 三峽 鎮公所 清潔隊 使用 今日 免費 民眾 參觀 文物館 一樓 定時 舉辦 古物 藝術 特展 體驗 藍染 三峽 染工坊
4 個月前,4,"裡面有不同畫與畫法
有空走走看看感覺不錯",裡面 不同 畫法 有空 走走 看看 感覺 不錯
5 個月前,2,真的很不行的博物館二樓維修一樓畫展佈置看起來很簡陋可觀的就剩下博物館外觀和內部裝璜那種復古卻敗破的殘感,不行 博物館 二樓 維修 一樓 畫展 佈置 簡陋 可觀 剩下 博物館 外觀 內部 裝璜 復古 敗破 殘感
5 個月前,5,"比較可惜二樓今天去的時候不開放
一樓有畫展
在那裡服務的姐姐們很親切
適合小停留",可惜 二樓 今天 時候 開放 一樓 畫展 那裡 服務 姐姐 親切 適合 停留
5 個月前,4,展出質樸有雅韻畫作深度美好,展出 質樸 雅韻 畫作 深度 美好
6 個月前,2,,
7 個月前,5,"免門票
介紹藍染製作.作品
很值得參觀認識一下

2022730",門票 介紹 製作 作品 值得 參觀 認識 一下
8 個月前,5,,
8 個月前,4,展區只有一樓其他沒開放空間小小的認真逛大約一小時內就能逛完純欣賞可能十幾分鐘就夠了不用門票內有廁所,展區 一樓 其他 開放 空間 小小 認真 小時 逛完 欣賞 十幾 分鐘 門票 廁所
9 個月前,3,座落在私有土地上的公有房舍市定古蹟按月給付一萬多元給地主早期1999便修復完成的歷史建物已現在觀點來看已有點破舊內部裝潢是中式風格感覺沒有復舊展品內容普通不過最好看的地方在二樓的老街模型跟知名街屋立面介紹建議前往三峽老街前先來這裡認識面對建物右邊的三峽國小茄冬綠廊很美有IG美照潛力,座落 土地 房舍 古蹟 給付 一萬多 地主 早期 1999 修復 完成 歷史 建物 現在 觀點 破舊 內部 裝潢 風格 感覺 復舊 展品 內容 普通 好看 地方 二樓 老街 模型 知名 街屋 立面 介紹 建議 前往 三峽 老街 這裡 認識 面對 建物 右邊 三峽 國小 茄冬 綠廊 美有 美照 潛力
10 個月前,5,免費參觀一樓為藍染藝術作品展二樓為三峽歷史文物展內有乾淨廁所供使用,免費 參觀 一樓 藝術 作品展 二樓 三峽 歷史 文物展 乾淨 廁所 使用
11 個月前,4,建物古色古香當地早期資料已整理並完整保留,建物 古色古香 當地 早期 資料 整理 完整 保留
1 年前,4,,
1 年前,3,免費參觀一樓粉筆畫作栩栩如生二樓則是介紹三峽歷史,免費 參觀 一樓 粉筆 畫作 栩栩如生 二樓 介紹 三峽 歷史
1 年前,1,文物陳列普通但入口被 法輪功 入侵希望管理單位處理,文物 陳列 普通 入口 法輪功  入侵 希望 管理 單位 處理
1 年前,4,建物是由以前的三峽鎮公所改造而成內部有陳設介紹三峽歷史的文物,建物 以前 三峽 鎮公所 改造 內部 陳設 介紹 三峽 歷史 文物
1 年前,5,,
1 年前,4,,
1 年前,5,很漂亮,漂亮
1 年前,5,不定時展覽畫展,定時 展覽 畫展
1 年前,5,可以了解關於三峽的歷史知識建築老舊典雅,了解 三峽 歷史 知識 建築 老舊 典雅
1 年前,4,,
2 年前,5,,
