setTime,star,content,seg_result
3 小時前,3,園區很大人不多還有小觀音步道但不會想走ne,園區 大人 步道
6 天前,5,,
6 天前,5,,
1 週前,1,大家請注意戲水區尚未開放上一個評論那個傻逼不知道哪來的戲水照片誤導大家跑來玩水結果白跑一趟建議大家最好先電話確認戲水區是否開放再來,注意 戲水區 開放 評論 傻逼 知道 戲水 照片 誤導 跑來玩水 建議 電話 確認 戲水區 開放
1 週前,5,玩水的好地方便宜又好玩,地方 便宜 好玩
1 週前,4,,
1 週前,5,週末入場人也不多附近有停車場環境清幽,週末 入場人 附近 停車場 環境 清幽
1 週前,5,,
3 週前,4,,
3 週前,5,好玩,好玩
3 週前,4,不錯的地方,不錯 地方
3 週前,5,環境舒適導覽很讚,環境 舒適 導覽
4 週前,4,"園區廣闊近河畔
戲水設施靠路旁
適合親子來同遊
還可參觀水博館",園區 廣闊 河畔 戲水 設施 適合 親子 參觀 水博館
1 個月前,4,,
1 個月前,4,,
1 個月前,2,增加了許多水資源利用的常視,增加 許多 資源 利用
1 個月前,4,,
1 個月前,1,,
1 個月前,5,,
1 個月前,5,,
1 個月前,3,,
1 個月前,4,,
1 個月前,4,要門票喔,門票
1 個月前,4,,
1 個月前,4,,
1 個月前,5,,
2 個月前,5,"櫻花開了
帶著行動不便的媽媽賞花
真感謝園區有租借輪椅服務
讓媽媽也有出門賞花的自由",櫻花 行動 不便 媽媽 感謝 園區 租借 輪椅 服務 媽媽 出門 自由
2 個月前,5,,
2 個月前,1,"導覽品質堪慮
付費導覽介紹者像含滷蛋講話只有講俄羅斯攻烏克蘭應該攻水源地沒攻水源地就不算是攻伐的時候最清楚",導覽 品質 堪慮 付費 導覽 介紹 滷蛋 講話 俄羅斯 烏克蘭 水源地 水源地 攻伐 時候 清楚
2 個月前,4,,
2 個月前,5,,
2 個月前,5,很多水,很多
2 個月前,5,臺北水道水源地百年古蹟風華值得一覽,臺北 水道 水源地 古蹟 風華 值得
2 個月前,5,一個很適合拍照的好景點,適合 拍照 景點
2 個月前,5,今日到訪天氣和煦入園後右邊一排櫻花盛開有幾組在外拍整體人不多感覺很好,今日 到訪 天氣 和煦 入園 右邊 櫻花 盛開 整體 感覺
2 個月前,4,2月大家都在追櫻園區植栽的河津櫻已盛開賞櫻不想人擠人何妨來此一遊吧,2月 櫻園區 植栽 河津櫻 盛開 賞櫻
2 個月前,5,,
2 個月前,4,,
2 個月前,5,,
2 個月前,4,,
2 個月前,4,,
2 個月前,5,位於台北市公館商圈設有游泳池和幼兒戲水區自來水博物館內保存著早期的自來水廠模型完整的解說讓参訪者可以充分了解自來水廠的運作模式和歷史後山步道可遠眺台北市集親子休閒健走等功能非常推薦親子旅遊,位於 台北市 公館 商圈 設有 游泳池 幼兒 戲水區 自來水 博物館 保存 早期 自來水廠 模型 完整 解說 参訪 充分 了解 自來水廠 運作 模式 歷史 後山 步道 遠眺 台北 市集 親子 休閒 健走 功能 推薦 親子 旅遊
2 個月前,4,櫻花很美,櫻花
2 個月前,4,園區裡面滿大的有很多古早的設備適合帶小孩去走走,園區 裡面 很多 古早 設備 適合 小孩 走走
2 個月前,5,好的 謝謝,謝謝
2 個月前,5,池裡人多到水滿出來像大鍋人肉湯,出來 大鍋 人肉湯
3 個月前,5,,
3 個月前,4,,
3 個月前,4,,
3 個月前,5,,
3 個月前,5,,
3 個月前,4,,
3 個月前,5,,
3 個月前,5,,
3 個月前,5,,
3 個月前,4,,
3 個月前,5,"可以帶孩子參觀的好地方
這次是參加聖誕市集音樂會",孩子 參觀 地方 參加 聖誕市集 音樂會
3 個月前,5,巴洛克建築超級美,建築
3 個月前,5,,
