name,setTime,star,content
伯特羅,10 個月前,4,
Ming Hsien Chiang,1 年前,3,小凹地草原
阿風,2 年前,5,從磺嘴山鞍部下來約400公尺，下到谷地令人驚艷，一大片山谷地形的草坪映入眼簾，寧靜而動容，實屬秘境，惟需注意土質鬆軟，雙腳容易陷入。順著谷地及小溪可通往打石場遺址，沿路路徑尚明，需不斷過溪，有走中央尖山的FU，期間有3~4大瀑布，風景宜人，清涼有勁，從翠翠谷到打石場約需2小時，請斟酌自行能力。
Ruei-Chung Wang,3 年前,5,
葉壁坤,3 年前,4,要申請才能進入，景觀良好，步道也好走。
CY L,3 年前,5,翠翠谷，寧靜的山間草原，屬磺嘴山自然保留區，在草原中穿插溪流以及台灣水韭，進入前須申請並留意保持當地乾淨
Hsu Alan,3 年前,4,請小心看似平坦的泥土，深藏陷阱
BaBuBaBu Speedo,4 年前,3,只是山上的一片平坦草原
ying ming,4 年前,5,遺世獨立
chen fu、wang miya wang,4 年前,4,"此地易迷惑
可能會造成災情"
何志賢,5 年前,5,寧靜～原始～
