setTime,star,content,seg_result
1 週前,1,看相片就知道,相片 知道
1 個月前,5,這是好地方現在開拆了希望後續重建能再創旅遊景點高峰,地方 現在 開拆 希望 重建 旅遊 景點 高峰
3 個月前,5,停車位很多來泛舟洗手間很乾淨,停車位 很多 泛舟 洗手間 乾淨
4 個月前,5,休息上廁所,休息 上廁所
5 個月前,4,野外露宿遮風避雨的好地方,野外 露宿 遮風 避雨 地方
5 個月前,5,"地震後整棟建築停止開放水管爆裂水泥掉落廁所也無法使用
巧遇工作人員告知過年後會整個拆除之後要重蓋",地震 建築 停止 開放 水管 爆裂 水泥 掉落 廁所 使用 巧遇 工作 人員 告知 過年 拆除 之後 重蓋
7 個月前,5,,
7 個月前,5,工作人員很親切熱心服務遊客廁所清潔維護很好看到一車車遊覽車載客來上廁所.,工作 人員 親切 熱心 服務 遊客 廁所 清潔 維護 看到 一車車 遊覽車 載客 上廁所
7 個月前,5,設備齊全又寬敞舒適的地方,設備 齊全 寬敞 舒適 地方
8 個月前,5,外頭的那一仙巨大的人像石雕還蠻令人震撼的,外頭 巨大 人像 石雕 震撼
8 個月前,3,"平常自然沒有什麼人
整個場地空空蕩蕩廁所還有QR Code可以報請維修
秀姑巒溪跨越歐亞板塊與菲律賓板塊兩大板塊特殊的地質讓遊客在22公里短短的泛舟活動中可以看到五種不同的地質地質學家總是稱讚秀姑巒溪是台灣最有個性的河川源起中央山脈崙天山的秀姑巒溪由南向北一路匯集了清水溪塔比拉溪紅葉溪富源溪等大小河川在瑞穗匯合流向太平洋

秀姑巒溪泛舟活動始於1982年開始有七家泛舟公司經申請核准經營泛舟事業最巔峰的時期高達27家經過這幾年國外旅遊的風氣更盛泛舟活動的起起落落目前只剩下7家泛舟公司

秀姑巒溪遊客中心位於花東縱谷瑞穗大橋旁是秀姑巒溪泛舟活動的起點遊客中心建築外觀仿自原住民傳統建築中心前廣場還有一巨大的原住民雕像造型相當別緻影片播放室播放泛舟安全影片遊客中心並設有露營區每逢泛舟季節遊客如織",平常 沒有 場地 空空蕩蕩 廁所 報請 維修 秀姑巒溪 跨越 歐亞 板塊 菲律賓 板塊 板塊 特殊 地質 遊客 22 公里 短短 泛舟 活動 看到 不同 地質 地質學家 稱讚 秀姑巒溪 台灣 個性 河川 源起 中央山脈 崙天山 秀姑巒溪 匯集 清水溪 塔比拉溪 紅葉溪 富源溪 大小 河川 瑞穗 匯合 流向 太平洋 秀姑巒溪 泛舟 活動 始於 1982年 開始 泛舟 公司 申請 核准 經營 泛舟 事業 巔峰 時期 高達 27 經過 國外 旅遊 風氣 泛舟 活動 起起落落 目前 剩下 泛舟 公司 秀姑巒溪 遊客 中心 位於 花東 縱谷 瑞穗 大橋 秀姑巒溪 泛舟 活動 起點 遊客 中心 建築 外觀 原住民 傳統 建築 中心 廣場 巨大 原住民 雕像 造型 別緻 影片 播放室 播放 泛舟 安全 影片 遊客 中心 設有 露營區 泛舟 季節 遊客
8 個月前,4,,
8 個月前,5,,
8 個月前,5,讚讚 ,讚讚
8 個月前,5,這次是給太平洋泛舟帶領我們一群老弱婦孺尋找刺激過程中教練非常熱情風趣更注意我們的人身安全中午原住民風味餐真的不錯吃第二段泛舟特別好玩提醒大家一定要注意防曬我們這次整整從10點多玩到下午5點多,太平洋 泛舟 帶領 老弱婦孺 尋找 刺激 過程 教練 熱情 風趣 注意 人身 安全 中午 原住民 風味餐 不錯 第二 泛舟 特別 好玩 提醒 注意 防曬 10點 下午 5點
9 個月前,5,,
1 年前,4,可以稍微休息的地方還有露營區,休息 地方 露營區
1 年前,4,乾淨舒適,乾淨 舒適
1 年前,5,廁所乾淨感應式電燈廁所,廁所 乾淨 感應式 電燈 廁所
2 年前,5,泛舟活動中心,泛舟 活動 中心
2 年前,4,廁所很乾淨,廁所 乾淨
2 年前,5,超過100分,超過 100
2 年前,5,前往花蓮中途路過休息感覺上這是一個很好的景點活動中心,前往 花蓮 路過 休息 感覺 景點 活動 中心
2 年前,3,,
2 年前,5,,
2 年前,4,,
2 年前,4,,
2 年前,4,,
2 年前,5,,
2 年前,4,"可以讓旅人休息補充能量的好地方
旅遊資訊冷熱飲水廁所草皮免費停車賞景美麗的建築拍照",旅人 休息 補充 能量 地方 旅遊 資訊 冷熱飲水 廁所 草皮 免費 停車 賞景 美麗 建築 拍照
