name,setTime,star,content
謝旻修,3 天前,5,在這一年多台南市政府不知道哪根筋不對的官員把花人民稅金所有公園溜滑梯全部變成複製貼上後，看到這有特色的溜滑梯突然覺得很感動。
賴如如,5 天前,5,來氧筋城躺太空艙活化細胞不，加上撥筋很舒服！
Roy Yeh,3 週前,5,
李智霖,1 個月前,5,😊有很棒的彈跳床 樹木有遮蔭 可以閃太陽🌞 …
shing jie,1 個月前,4,
Wei-Ting Feng,1 個月前,4,
蔡明育,2 個月前,4,
吳榮洲,2 個月前,3,
joy ln,2 個月前,5,"攀爬的好地方，還可以搖擺繩索
可以放風很久"
嚴皮皮,2 個月前,5,
楊派姬,3 個月前,5,
花百萬,3 個月前,5,適合帶小孩
玫芳溫,3 個月前,5,舒服
Vivian Tsai,3 個月前,4,沒有廁所 對小孩不方便
王文祥,4 個月前,3,
Hsu Danny,4 個月前,4,蚊蟲有點多，公園滿小的，花園夜市買完吃的可以來這邊吃
Lilian Huang,4 個月前,4,很棒的公園，但美中不足的是，溜滑梯內有許多落葉、灰塵，建議可增加清潔。
陳清瓏,4 個月前,5,
林琦為,4 個月前,4,遊具別緻，且有樹蔭
Dennis Cheng,4 個月前,5,小孩放好地方
鍾小宗,4 個月前,4,蚊子多
C PT,5 個月前,3,只有爬繩索比較特別 ～台南的公園真的很弱
湯家權,5 個月前,5,親切感十足
殤雪,5 個月前,5,"雖然是個小公園
但沒有廁所很不方便"
Andy Juang,5 個月前,5,
JIE,5 個月前,4,
Daphne Chang,5 個月前,4,
緯翔,6 個月前,4,"公園不大，適合國小以上的小朋友玩！
國小以下的小朋友可能不太能夠勝任！
僅能在旁觀看哥哥姐姐遊玩
沒有廁所
但是能走到旁邊的小北商場
借一下廁所！"
Tateha Lin,6 個月前,4,很有特色的小公園但環境不算太乾淨
葉妮,6 個月前,4,還不錯玩，挺安全的！👍 …
李俊彣（Li Chun Wen）,6 個月前,4,
Lin Vicky,6 個月前,4,
成文祝,6 個月前,5,台南市裡面的公園很少符合亞洲的公園 是一個可以讓小朋友全身手腳並用活動的公園 最重要的是它符合亞洲國家的環境 裡面有許多的樹可以躲太陽還有很多座椅可以坐 不像一般花費很大外國設計的公園全部都是沒有地方擋太陽 沒有地方坐 以為這裡是歐洲天氣那麼冷都要曬太陽 不符合台灣地區的公園
惠芬朱,6 個月前,5,
Rrr,6 個月前,3,"在立賢路一段和育德路的中間，路邊有停車格很方便，缺點是沒位置的時候附近也找不到停車場，相較別處園區，這裡的蚊蟲有比較多，防蚊措施要做好

兒童設施中的攀爬繩索是這裡最大的特色，或者說是專屬小朋友玩爬爬樂的園地，建造在沙地上面，用編織繩做成的網繩共有兩層，一層限重八位5~12歲的兒童，上下兩層中間有通道可以穿梭，在上面可以體驗爬行、躺平、翻滾、平衡，讓孩童放電完回去睡的很安穩，旁邊有水龍頭方便清潔，想要臨時休憩有涼亭可使用"
鄭洧棋,7 個月前,5,
涂靜宜,7 個月前,5,
Ku Sam,8 個月前,5,超適合放電！
唐百岑,8 個月前,3,
Leon Huang,9 個月前,4,
洪洺泰,9 個月前,3,
宋小珍,10 個月前,5,
紫依,10 個月前,4,"攀爬+溜滑梯，雖然不大但可以消耗孩子的體力，也可以訓練手腳的小肌肉，爬上爬下、鑽來鑽去跟野孩子一樣盡情的玩，盡情的訓練肌肉。
公園裡我好像沒找到垃圾桶，記得垃圾要帶走。
攀爬下面是沙子，摔倒比較不會受傷，旁邊有一個水龍頭可以清洗。
樹下有椅子大人可以在旁看顧小孩。"
Fen Wen,10 個月前,4,"繩網極受孩子歡迎，但沙坑的沙子是普通建築廢棄的黑沙，品質不好，極易揚塵，還好旁邊就有水龍頭。

最大的缺點是沒有廁所，要走到附近的店家借。也沒有垃圾桶，記得垃圾要帶走。"
陳承龍,10 個月前,5,小而美的公園，有樹蔭且座位多
阿德,10 個月前,5,
冰芯（冰）,10 個月前,3,
張偉昇,10 個月前,3,
宜萱,11 個月前,4,小孩很喜歡這個公園，可是要找個垃圾桶都找不到⋯
SilenTly (學長),11 個月前,5,
HSIAO RYO,1 年前,4,
吳鼎梁,1 年前,5,
Lisa Wang,1 年前,5,男孩們很愛爬網子，這裡可以盡情地爬上跑爬下、鑽洞、跳來跳去…真的玩得不亦樂乎，放學後來放電的好去處！
郭榮昌,1 年前,3,
買小歆,1 年前,5,有別一般公園裡的遊具，讓小朋友更能有不一樣的體驗
歐柏宏,1 年前,5,運動休閒的好地方
楊智清,1 年前,5,
Huang Chiahui,1 年前,3,算不錯的公園但大人也爬上去，感覺不太好。
郭婉倩,1 年前,5,
翁清海炮管,1 年前,5,
黃思韋,1 年前,5,有巨大的榕樹 省事兒
許書明,1 年前,4,
yin idf,1 年前,4,
Q Q,1 年前,4,黑北走啦
Mark Lai,1 年前,5,
陳榮坤,1 年前,4,
凌雲,1 年前,2,
Hsu大俠,1 年前,4,很棒的小公園
賴漢禹,1 年前,3,社區公園，讓社區居民方便來這裡休閒散步，做運動和鄰居聊聊天的好地方。
彭俊杰,1 年前,3,公園的設施，小孩喜歡玩，沒有蚊子，但是小黑蚊很兇，咬得厲害，我和小孩被咬慘了，所以一定要做好防護…癢了二星期…
