setTime,star,content,seg_result
2 小時前,4,適合春天外出走路健身的地方.安全.公設完善.只是為何在許多茂盛的樹下又種樹苗 讓人不解,適合 春天 外出 走路 健身 地方 安全 完善 許多 茂盛 樹苗 不解
7 小時前,5,,
11 小時前,5,,
21 小時前,5,,
3 天前,4,,
3 天前,4,,
3 天前,5,,
5 天前,5,"很大
很漂亮",漂亮
5 天前,5,,
5 天前,5,"來這邊散步運動常常可以看見一堆都市晉武帝....
缺水時期在那邊大聲抱怨草地怎麼都枯了樹木都黃黃的水池怎麼沒有水

是完全不知道冬季到現在四月多都沒有真正降雨嗎....
現代人從小到大生活在都市都忘記植物需要澆水了",這邊 散步 運動 看見 都市 時期 那邊 大聲 抱怨 草地 樹木 黃黃 水池 沒有 知道 冬季 現在 四月 降雨 現代人 生活 都市 忘記 植物 需要 澆水
5 天前,5,,
6 天前,3,被管理員告知不能在裡面玩棒球怕丟到人有爭議這我能理解所以我們馬上就收起來但我疑惑的是那些丟球的呢還有騎著腳踏車騎很快的呢還有外面租的觀光電動腳踏車呢那速度可不是很慢的如果為了安全不讓人有爭議那是不是以上這些都該禁止,管理員 告知 裡面 棒球 丟到 爭議 理解 收起來 疑惑 那些 腳踏車 外面 觀光 腳踏車 速度 安全 爭議 以上 這些 禁止
6 天前,5,原本以為台中都會公園沒什麼好逛的只是看了一次陣頭的取景有這地方到今天自己心血來潮去逛了一下感覺蠻不錯的,以為 台中 都會 公園 陣頭 取景 地方 今天 心血來潮 一下 感覺 不錯
1 週前,5,,
1 週前,4,可以放風箏騎腳踏車很好蹓小孩可惜沒啥吃的,放風箏 腳踏車 小孩 可惜
1 週前,5,,
1 週前,5,廣闊環境優雅富含自然生態景觀野鳥很多,廣闊 環境 優雅 富含 自然 生態 景觀 野鳥 很多
1 週前,4,,
1 週前,3,,
1 週前,5,輕騎散步景緻宜人,輕騎 散步 景緻 宜人
1 週前,5,我都是早上到這裏來走路運動的運動完再到公司上班早晨空氣清新松鼠及鳥叫聲令人感覺清爽,早上 這裏 走路 運動 運動完 公司 上班 早晨 空氣 清新 松鼠 叫聲 感覺 清爽
1 週前,4,,
1 週前,5,,
1 週前,5,公園整理的很乾淨停車位也很多很大很適合去踏踏青小狗一定要上牽繩唷警衛大哥隨時都會巡邏,公園 整理 乾淨 停車位 很多 適合 踏踏青 牽繩 警衛 大哥 巡邏
1 週前,5,適合給小孩子放電地方真的很大還有很大的草坪天氣好可以過來野餐,適合 小孩子 放電 地方 草坪 天氣 過來 野餐
1 週前,5,,
1 週前,4,"十年後再來改變許多樹長大樹蔭也多了原以為會和以前一樣人煙稀少但出乎意料的人多搭帳篷在草地上休息及遛小孩可能天氣還沒到炎熱的時候吧

假日汽車停車收費50元如果夏天來應該會非常的熱也要注意防蚊",改變 許多 樹蔭 以為 以前 一樣 人煙 稀少 出乎意料 帳篷 草地 休息 小孩 可能 天氣 炎熱 時候 假日 汽車 停車 收費 50 夏天 注意
1 週前,4,離市區有一段距離佔地雖不小但看不出主體的公園即使是假日也沒什麼人煙建議參考羅東運動公園的規劃以活絡使用率,市區 距離 佔地 主體 公園 假日 人煙 建議 參考 羅東 運動 公園 規劃 活絡 使用率
1 週前,3,"環境衛生有待加強
管理要加強",環境衛生 有待 加強 管理 加強
1 週前,5,,
2 週前,5,,
2 週前,5,"很舒服的城市綠地

可惜不能放風箏",舒服 城市 綠地 可惜 放風箏
2 週前,4,書已經长大了剛好適合春天踏青的環境,长大 適合 春天 踏青 環境
2 週前,4,園內設計很好但在偏僻的大肚山上人車稀少如果停車免費就五顆星了,設計 偏僻 大肚山 稀少 停車 免費
2 週前,5,四月的黃昏會是很好來此走走的時段,四月 黃昏 走走 時段
2 週前,5,,
2 週前,5,"可以預留半天的時間來這裡晃晃
無論是散步或是帶小孩子來這裡奔跑放電都很不錯
裡面的各個區域都很美
也有看到有人在野餐享受午後的時光
入口處有租借腳踏車
如果很想騎腳踏車在這裡也很適合",預留 時間 這裡 晃晃 散步 小孩子 這裡 奔跑 放電 不錯 裡面 區域 看到 野餐 享受 午後 時光 入口處 租借 腳踏車 腳踏車 這裡 適合
