setTime,star,content,seg_result
3 小時前,5,古色古香環境清幽 ,古色古香 環境 清幽
21 小時前,4,"門票目前一人40元
平日有小隊解說一次限制14人
進入不能拍照及觸碰任何東西
除講解老師外還有2位工作人員管控參觀者們感受不佳不太自由
過程約30分鐘
裡面古蹟都有修繕塗補色漆
目前園內有修繕工程有搭建鐵皮屋古蹟感出戲介意的就等修繕完成再去",門票 目前 40 平日 解說 限制 14 進入 拍照 觸碰 任何 東西 講解 老師 工作 人員 管控 參觀 感受 不佳 自由 過程 30 分鐘 裡面 古蹟 修繕 塗補 色漆 目前 修繕 工程 搭建 鐵皮屋 古蹟感 介意 修繕 完成
1 天前,5,好地方,地方
1 天前,5,保持很好古色古香的庭園雖然目前有一半區域是維修狀態所以門票只有40元可以参加導覽解說可以進入三大厝這區域整理的很乾淨且維護的跟1870年代的風貌沒有兩樣,保持 古色古香 庭園 目前 一半 區域 維修 狀態 門票 40 参加 導覽 解說 進入 三大厝 區域 整理 乾淨 維護 1870年代 風貌 兩樣
1 天前,5,,
2 天前,5,"下午300有很好的免費導遊
很詳細的介紹
強烈推薦參觀",下午 免費 導遊 詳細 介紹 強烈 推薦 參觀
2 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,5,建築古色古香很好拍照,建築 古色古香 拍照
3 天前,5,,
3 天前,5,,
3 天前,5,我在想是否去因為它正在建設中但我很高興我去了我推薦它作為與 Soban Bakery 一起去的課程560 歲的女性很滿意,建設 高興 推薦 作為 課程 560  女性 滿意
4 天前,3,20234月到訪目前林園大幅整修中水池也近乎乾涸建築漆面需整理近半園區封閉,4月 到訪 目前 林園 整修 水池 近乎 乾涸 建築 漆面 整理 園區 封閉
4 天前,5,,
4 天前,5,運氣超好的讓我們遇上了三落大厝的導覽解說人員在他詳盡的解說下我們像上了一課非常棒的歷史課連新加坡友人都高興的說唉呀原來我阿公造的房子是這樣的原因哦連他的爸爸到晚年逝世問他都還不懂哩               真謝謝導覽人員與林家花園的用心不再讓我們走馬看花十分鍾照照像就走人了,運氣 超好 遇上 三落大厝 導覽 解說 人員 詳盡 解說 歷史課 新加坡 友人 高興 阿公 房子 這樣 原因 爸爸 晚年 逝世 謝謝 導覽 人員 林家 花園 用心 走馬看花 照像 走人
4 天前,5,感謝板橋林家賢後代的捐贈新北市對古蹟發揚維護不遺餘力感謝導覽溫老師鉅細靡遺精彩的介紹解說讓林氏家族在臺灣深耕成長史及畫棟雕樑的建築完全清楚特別喜歡溫老師在小亭裡吟唱的古調彷彿帶大家回到古代林家大院內迎春賞花美不勝收,感謝 板橋 後代 捐贈 北市 古蹟 發揚 維護 不遺餘力 感謝 導覽 老師 鉅細靡遺 精彩 介紹 解說 家族 臺灣 深耕 成長 畫棟 雕樑 建築 清楚 特別 喜歡 老師 小亭 吟唱 古調 回到 古代 林家 迎春
5 天前,5,,
5 天前,3,它正在建設中沒有導遊只是參觀了老宅,建設 沒有 導遊 參觀 老宅
5 天前,4,,
5 天前,3,正在建設中沒什麼可看的,建設
5 天前,5,林家花園細心維護整潔美覌導覽用心精采值得一看再看喲,林家 花園 細心 維護 整潔 導覽 用心 精采 值得
5 天前,4,板橋特色古宅庭園造景古色古香可惜有部分還在維修不能完整體現,板橋 特色 古宅 庭園 造景 古色古香 可惜 部分 維修 完整 體現
5 天前,5,,
6 天前,5,古色古香的景點很適合拍照走走唷,古色古香 景點 適合 拍照 走走
6 天前,3,正在建設中所以部分開放所以價格是半價不過池塘很漂亮可惜水被排乾了,建設 部分 開放 價格 半價 池塘 漂亮 可惜 排乾
1 週前,5,美好的地方,美好 地方
1 週前,5,,
1 週前,4,散步的好地方,散步 地方
1 週前,5,,
1 週前,4,,
1 週前,5,,
1 週前,5,值得一遊,值得
1 週前,4,漂亮的古蹟,漂亮 古蹟
1 週前,5,,
1 週前,3,"私人住宅的絕妙空間
一個被稱為旅遊景點的弱空間......",住宅 絕妙 空間 稱為 旅遊 景點 空間
1 週前,4,復古的寧靜很療癒可惜遊客太多 ,復古 寧靜 療癒 可惜 遊客 太多
1 週前,5,放下腳步細心觀賞相信獲得的更多許多古人智慧在其中書要打開去運用,放下 腳步 細心 觀賞 相信 獲得 更多 許多 古人 智慧 打開 運用
1 週前,3,"古蹟的維護尚有非常大的進步空間
有點可惜了",古蹟 維護 進步 空間 可惜
1 週前,5,每次我和一些人來台北時我都會來這裡向他們展示這個地方它是城市叢林中的王國就像隨時穿越到另一個世界一樣謝謝你,一些 台北 這裡 展示 地方 城市 叢林 王國 穿越到 世界 一樣 謝謝
1 週前,5,,
1 週前,4,"很好拍
但目前在整修有一半左右無法參觀
三落大厝只有在10點11點2點3點可以參觀還需要預約

建議等整修完再來",目前 整修 一半 左右 參觀 三落 大厝 10點11點 2點 參觀 需要 預約 建議 整修完
