setTime,star,content,seg_result
2 天前,4,風景優美,風景 優美
3 天前,3,就這樣沒升級,這樣 升級
3 天前,4,有著馬偕博士所種雞蛋花也有1896年日本治台始政第一年明治天皇派日本第首位首相 伊藤博文 視察台灣離台前與藝妓阿勉的吟詩作對把酒言歡之風花雪月讓你來探尋,博士 雞蛋花 1896年 日本 始政 第一 明治 天皇 日本 第首 首相 視察 台灣 藝妓 風花雪月 探尋
5 天前,4,人不多很好拍照的地方,拍照 地方
6 天前,5,"離老街不遠可以上來看看
拍照看風景不錯",老街 上來 看看 拍照 風景 不錯
1 週前,5,,
1 週前,3,"地方頗細
順路可留看一會",地方 留看 一會
1 週前,5,,
1 週前,5,,
1 週前,5,非常適合看海的地方整個建築也很好看,適合 地方 建築 好看
1 週前,4,,
1 週前,5,"擁有歷史文化的地方 以下取自官網
門票80人(可同時參觀紅毛城小白宮二個景點)
開放時間 
週一至週五 9301700週六至週日 9301800公休日每月第一個星期一若適逢國定假日照常開放隔日休館農曆除夕年初一政府公告之天然災害停止上班日其他必要之休館日將另行公告

前清淡水關稅務司官邸又名小白宮興建於1862年已有百年以上歷史取名自外觀搶眼的西班牙式白色建築位於昔稱的砲臺埔地區為淡水河口數來第二個山崗位置的至高處1860年代淡水開港通商這裡成為洋人在淡水經商貿易居住的主要地區當時興建許多異國風貌的建築而小白宮即為其中的一棟屬於殖民地式建築

殖民地式建築之特徵有抬高地基四周有類似迴廊之 Verandah涼台的設置落地門窗煙囪等等在地人習慣由房屋外觀的顏色為西式建築命名由於前清淡水關稅務司官邸室內外皆漆成白色因而被在地人暱稱為小白宮到小白宮一定要看整齊排列的半圓拱門當陽光灑下來白色建築會更顯潔白優雅這片簡約的西班牙白堊迴廊式建築極受寫真族青睞也是婚紗攝影的熱門首選在庭園的觀景台可鳥瞰淡水河美景內部則展出官邸歷史與淡水地區過往照片整體建築物以白為基底搭配橘色屋頂在藍天襯托下十分耀眼加上圓拱式廊道設計更增添許多浪漫風情",擁有 文化 地方 以下 取自 官網 門票 80 同時 參觀 紅毛城 小白宮 景點 開放 時間 週一 週五 301700 週六 週日 公休日 第一 星期一 假日 照常 開放 休館 農曆 除夕 年初一 政府 公告 災害 停止 上班 其他 必要 休館日 公告 清淡 水關 稅務司 官邸 小白宮 興建 1862年 以上 歷史 取名 外觀 搶眼 白色 建築 位於 砲臺埔 地區 淡水河口 第二 山崗 位置 至高處 1860年代 淡水 開港 通商 這裡 成為 洋人 淡水 經商 貿易 居住 地區 當時 興建 許多 異國 風貌 建築 小白宮 即為 屬於 建築 建築 特徵 抬高 地基 四周 類似 迴廊 涼台 設置 落地 門窗 煙囪 在地人 習慣 房屋 外觀 顏色 建築 命名 清淡 水關 稅務司 官邸 內外 漆成 白色 在地人 暱稱為 小白宮 小白宮 整齊 排列 半圓 拱門 陽光 灑下來 白色 建築 潔白 優雅 簡約 西班牙 白堊 迴廊式 建築 寫真族 青睞 婚紗 攝影 熱門 首選 庭園 觀景台 鳥瞰 淡水河 美景 內部 展出 官邸 歷史 淡水 地區 過往 照片 整體 建築物 基底 搭配 橘色 屋頂 襯托 耀眼 廊道 設計 增添 浪漫 風情
2 週前,5,逛紅毛城的門票可以逛小白宮走一小段路整個小白宮也是很舒服綠草地微風徐徐天氣好的時候來逛逛,紅毛城 門票 小白宮 小白宮 舒服 綠草 微風 徐徐 天氣 時候 逛逛
2 週前,4,,
2 週前,3,,
2 週前,4,,
2 週前,5,有歷史的小白宮古蹟建築可遠眺淡水海景還有販售好吃天然水果滋味的春一枝冰棒臨近真理街三家知名阿給,歷史 小白宮 古蹟 建築 遠眺 淡水 海景 販售 好吃 水果 滋味 冰棒 臨近 真理街 知名
2 週前,5,學生免門票,學生 門票
2 週前,4,,
2 週前,4,好拍好逛的地方,地方
2 週前,4,,
2 週前,4,,
3 週前,5,古蹟建築保存良好休憩好去處,古蹟 建築 保存 良好 休憩 去處
3 週前,4,,
3 週前,5,很棒的地方值得去看看唷,地方 值得 看看
3 週前,5,非常好拍老少閒宜,老少閒宜
3 週前,4,,
3 週前,4,,
3 週前,5,,
3 週前,5,逛完紅毛城順遊小白宮夕陽西下風景好美可看見關渡大橋和觀音山流蘇樹和小白宮好搭,逛完 紅毛城 順遊 小白宮 夕陽西下 風景 看見 關渡大橋 觀音 山流 小白宮 好搭
3 週前,4,,
3 週前,5,,
4 週前,5,風景優美很好拍照的地方,風景 優美 拍照 地方
4 週前,4,,
