setTime,star,content,seg_result
1 週前,3,"僅就原有的一部分開放供遊客參觀二樓無開放
附件有鹽水美食月津公園日式建築的永成戲院等都是值得拜訪的地方",原有 部分 開放 遊客 參觀 二樓 開放 附件 鹽水 美食 月津 公園 建築 戲院 值得 拜訪 地方
1 週前,5,讚,
1 週前,5,"建於1847年的木造大宅 為鹽水葉家大宅的第三進部分
第一進俗稱樓半 位在銀鋒冰果室 第二進為閩南建築
第三進則是八角樓 為少見的樓閣宅第 其木結構採用福州杉

日治時期便已依史蹟名勝天然紀念物保存法
以 伏見宮貞愛親王御遺跡的名義指定為史蹟
戰後於民國九十二年2003年5月27日公告為歷史建築
民國九十八年2009年5月11日公告為古蹟

入選為臺南縣歷史建築十景與臺灣歷史建築百景之一
最初是一間兼作葉連成商號辦公處的三進大廈

入宅參觀時建議請上防蚊藥液 內有小黑蚊
另鹽水三巷弄都位在八角樓附近
正後方小巷 連成巷可連接一銀巷或先走王爺廟巷
如有月津港燈節時 在宅外圍也會裝飾可愛的彩繪小兔群

20150606 1ST",1847年 大宅 鹽水葉家 大宅 第三 部分 第一 俗稱 位在 銀鋒 冰果室 第二 閩南 建築 第三 八角樓 少見 樓閣 宅第 結構 採用 福州 時期 史蹟 名勝 紀念物 保存 伏見宮 遺跡 名義 指定為 史蹟 戰後 民國 九十二年 2003年 5月 27日 公告 歷史 建築 民國 九十八年 2009年 5月 11日 公告 古蹟 入選 臺南縣 歷史 建築 臺灣 歷史 建築 最初 兼作 商號 辦公處 三進大廈 入宅 參觀 建議 請上 藥液 黑蚊 鹽水三巷 位在 八角樓 附近 後方 小巷 連成巷 連接 一銀巷 王爺廟 月津港 燈節 外圍 裝飾 可愛 彩繪 小兔群
1 週前,5,清末道光時期古蹟,道光 時期 古蹟
2 週前,4,"是鹽水著名的古蹟之一建造於清道光二十七年西元1847年是鹽水糖郊富商葉家的第三進宅院第一二進已被拆除
著名的外觀擁有八個角建材使用福州衫來自中國的磚瓦與石條
此處還曾是日據時代日本伏見宮貞愛親王在此下榻與作為指揮所之處
八角樓位於鹽水古街中間處可由後巷貫通鹽水護庇宮百年防空洞王爺廟巷建成巷及一銀巷等來一場鹽水老街之旅推薦來走走",鹽水 著名 古蹟 建造 道光 二十七年 西元 1847年 鹽水 富商 第三 宅院 第一二 拆除 著名 外觀 擁有 建材 使用 福州衫 來自 中國 磚瓦 石條 時代 日本 伏見宮 親王 下榻 作為 指揮所 八角樓 位於 鹽水 古街 中間 貫通 鹽水 護庇宮 防空洞 王爺廟 建成巷 一銀巷 鹽水 老街 推薦 走走
3 週前,4,"歷史古蹟
15min",歷史 古蹟
3 週前,4,讚,
3 週前,4,"古蹟我就愛

其實重點在隔壁的冰果室",古蹟 重點 隔壁 冰果室
3 週前,4,有歷史文化的建築,歷史 文化 建築
3 週前,3,,
