setTime,star,content,seg_result
2 小時前,5,,
7 小時前,4,,
1 天前,3,步道完善環境清幽區域小了些,步道 完善 環境 清幽 區域
1 週前,5,讚讚讚,讚讚
1 週前,5,人間仙境,人間 仙境
1 週前,5,,
1 週前,4,,
1 週前,5,空氣好,空氣
1 週前,5,,
2 週前,5,悠閒好地方車位不多有簡餐和集章活動看到小朋友人手一張提供簡餐飲料有室內外多個位置,悠閒 地方 車位 簡餐 集章 活動 看到 小朋友 人手 提供 簡餐 飲料 室內外 位置
2 週前,4,,
2 週前,5,彷彿仙境丫,彷彿 仙境
2 週前,5,"如果您想要一個適合全家人一同遊玩的地方那就來走這條雪見步道吧這條步道位於一個風景優美的山區沿途可以欣賞到美麗的風景還有可能遇到山羌出沒這絕對是一個非常適合全家人一起前往的地方不論是小孩還是大人都可以在這裡盡情地享受大自然的美好
除了美麗的風景和有趣的動物外雪見的服務也非常優秀服務員態度非常良好讓您有一個愉快又安全的旅行體驗
總之這條步道不僅風景秀麗還有可能看到山羌而且服務員態度良好又確實絕對是一個適合全家人一起遊玩的好地方",想要 適合 家人 遊玩 地方 雪見 步道 步道 位於 風景 優美 山區 沿途 欣賞到 美麗 風景 遇到 山羌 出沒 適合 家人 前往 地方 小孩 大人 這裡 享受 大自然 美好 美麗 風景 有趣 動物 雪見 服務 優秀 服務員 態度 良好 愉快 安全 旅行 體驗 步道 風景 秀麗 看到 山羌 服務員 態度 良好 適合 家人 遊玩 地方
2 週前,5,,
3 週前,5,,
3 週前,4,,
3 週前,5,,
3 週前,5,,
3 週前,4,,
4 週前,5,,
1 個月前,5,森林步道享受寧靜慢走呼吸芬多精唯車程有點遠及林道要小心駕駛,森林 步道 享受 寧靜 慢走 呼吸 芬多 車程 林道 小心 駕駛
1 個月前,5,,
1 個月前,5,很有仙境的地方走在森林裏某個路段可以聞到檀香,仙境 地方 森林 路段 聞到 檀香
1 個月前,4,"雪見遊憩區  山上的林區
風景很秀麗  空氣很清晰",遊憩區 林區 風景 秀麗 空氣 清晰
1 個月前,5,環境打造維護的不錯現場有簡餐咖啡販賣消費價位不高小木屋的色調選擇佳看起來有質感,環境 打造 維護 不錯 現場 簡餐 咖啡 販賣 消費 價位 小木屋 色調 選擇 質感
1 個月前,4,,
1 個月前,4,雪霸國家公園最後成立的一塊瑰寶地 不若武陵的威震身世櫻花鉤吻鮭朝勝地及觀霧的山椒魚故鄉而以熱衷山林幽遊取勝,雪霸 國家 公園 最後 成立 瑰寶地 武陵 威震 身世 櫻花鉤 勝地 觀霧 山椒魚 故鄉 熱衷 山林 幽遊 取勝
1 個月前,4,第一次鄰里民自強活動到這來走走空氣好棒 ,第一 鄰里民 自強 活動 走走 空氣 好棒
1 個月前,5,,
1 個月前,5,"沿路風景優人車少到目的後發現人群很多渡假客哦需自備餐飲
距上次來雪見已經很久了這次做好準備要來一次征服大自然芬多精囉健行裝備就妥選擇走最遠距離的旅程設定好目標大板山神木天啊根本是不可能的任務已經到北坑山登山步道卻距離目標還有一段距離眼見天色已晚只好放棄打道回府了再下次再來囉
最大收穫就是步道路途平坦好走全程都算涼爽舒適沿路每隔一段距離就有公廁真是貼心啊再來就是回程遇見3次藍腹鷴真是超級幸運",風景 優人車 目的 發現 人群 很多 渡假客 自備 餐飲 雪見 做好 準備 征服 大自然 芬多精 健行 裝備 選擇 距離 旅程 設定好 目標 大板山 木天 任務 北坑山 登山 步道 目標 距離 眼見 天色 放棄 打道回府 收穫 步道 路途 平坦 涼爽 舒適 距離 公廁 貼心 回程 遇見 藍腹鷴 幸運
1 個月前,5,,
1 個月前,5,,
1 個月前,4,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,好得不得了,不得了
1 個月前,5,厠所乾淨,乾淨
1 個月前,4,乾淨安靜散步愉悅,乾淨 安靜 散步 愉悅
1 個月前,5,涼爽舒服,涼爽 舒服
1 個月前,4,林相豐富雲瀑變幻步道設施完善環境整潔清新沐浴在芬多精林道就是舒暢,林相 豐富 雲瀑 變幻 步道 設施 完善 環境 整潔 清新 沐浴 芬多精 林道 舒暢
1 個月前,5,"非常平坦好走的林道 安靜 清新 人少
家庭小孩適合的健行步道",平坦 林道 安靜 清新 家庭 小孩 適合 健行 步道
1 個月前,4,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,休閒的好地方,休閒 地方
1 個月前,5,,
1 個月前,5,清幽空氣好,清幽 空氣
1 個月前,4,,
1 個月前,5,較其它雪霸國家公園武陵觀霧少很多人園區步道可遙望聖稜線大小大壩和雪山山脈算平易近人享受森林浴,其它 雪霸 國家 公園 武陵 觀霧 很多 園區 步道 遙望 聖稜線 大小 大壩 雪山 山脈 平易近人 享受 森林
1 個月前,4,吸收芬多精的好地方,吸收 芬多精 地方
1 個月前,5,,
1 個月前,5,,
1 個月前,5,"假日放鬆+
放空的好地方",假日 放鬆 放空 地方
1 個月前,5,,
1 個月前,4,"在大山深處沿途風景秀麗山勢壯觀
路面不錯途中會經過一些原住民部落可下去走走遊園區內倒是不大",深處 沿途 風景 秀麗 山勢 壯觀 路面 不錯 途中 經過 一些 原住民 部落 下去 走走 遊園區
1 個月前,5,實在好遠啊.....,
2 個月前,5,值得開長途車一遊,值得 長途車
2 個月前,5,,
2 個月前,4,,
2 個月前,4,,
2 個月前,4,,
2 個月前,5,美,
2 個月前,5,環境清幽上山的道路不好走,環境 清幽 上山 道路
