name,setTime,star,content
蘇翰威,1 週前,3,"造訪時雜草叢生蚊蟲許多，記得穿長褲或是噴防蚊液。
造景零零落落散在公園內，大都有一人高度。
內心那個小男孩看到後，雀躍不已！
但除非是恐龍迷，不然特地前來倒也不必，若有順路造訪就好。"
倫到我了,1 週前,3,蚊子多到一個，快跑各位
夏永豐,2 週前,3,
Tyler C (tylersohungry),3 週前,5,
廖漢忠,3 週前,2,"簡單五件
頭，軀幹，大腳，小龍，龍蛋

嗯，沒什麼維護。

路過就好。"
林志達,1 個月前,5,很適何 快閃  拍完就走😜 …
MR HUGO x雨果先生,1 個月前,5,看起來像是沒有維護機構的樣子，完全免費入場，開放式空間，不過喜歡恐龍的還是可以來拍拍照，一具化石骨架及頭顱（不過看不出屬於哪種龍群），兩隻角龍屬龍類、幾顆恐龍蛋，停汽車空間滿多的，入口處擺了很多生存遊戲的道具似乎蠻常舉辦射擊遊戲，地上有超多遺落的BB彈，停留時間至多也就20分鐘，拍拍照，適合要去其他行程時偶然經過下車而來
陳小東,1 個月前,5,很逼真的造型，在仁德公墓旁
TOMMY H,1 個月前,5,
Wei,1 個月前,2,順遊拍照，建議不用特地跑來
南子的休假日常,1 個月前,4,"小小的一個地方，隨便拍都好拍！

從高鐵站騎Ubike 大約15分鐘左右！"
An Hsu,1 個月前,2,稍微可惜 真的只能拍照
reason no,1 個月前,5,小小的拍照很快就結束了🥲 …
吳吉米,1 個月前,5,
2135 顧哲嘉,1 個月前,5,
陳約翰,2 個月前,5,
Ming Wu,2 個月前,5,"#鄰近仁德區中洲體育公園 #免費入園
#臺南市仁德區中洲懷恩堂

“仁德恐龍公園”地點位於台南仁德區文賢路二段旁，對面就是仁德運動公園，恐龍公園則是在橋樑旁，旁邊就是仁德示範公墓的關係，若是要帶小孩前來的家長們，多多自行斟酌、考量
_訊息來源：網路 Blog

有點荒涼冷清地方，然後好像會有人來這裡打生存遊戲..
恐龍頭 恐龍角 恐龍蛋
很巨大很逼真很好拍 讚死

建議前來遊玩拍攝的觀客、歹灣郎們
喜歡它們就請愛護它們 Thanks All
- - - - - - - - - - - - - - - - - - - - - - - -
仁德恐龍公園
地址：台南市仁德區中洲路225號"
view222222,2 個月前,3,可再建設更鍥合主題更陽光
Lewis Liang,2 個月前,2,沒有維護，雜草很多，不值得特別來
涵涵,2 個月前,2,
Wei Fan Chen,2 個月前,5,看英雄日常影片介紹來朝聖的
Bradly Kunberger,3 個月前,1,應該列為關閉。過度生長的草和跑下來。對兒童不適合或不安全
Wez Chen,3 個月前,3,
喜美廣告車,3 個月前,5,有大型恐龍骨模型的公園，也是小小的網美景點。可惜整理的頻率比較低，所以略顯雜亂。
JC Travel,3 個月前,3,小小幾個恐龍雕像拍拍照而已
鄭宇志,4 個月前,5,
Brendon,4 個月前,1,欠缺規劃及維護，環境髒亂
Jack Lin,5 個月前,5,在這打生存遊戲真的不錯
Parrot XUE,5 個月前,4,"旁邊是墓園
有點半荒廢的小公園
恐龍模型真的很大可以來看看"
葉柏志,5 個月前,1,"四個字：規劃不良

除了少數恐龍藝術外，毫無特色。

場地缺乏人整理，雜草叢生，旁邊還擺放莫名其妙的垃圾桶，有礙觀瞻"
moyan Hou (Eric),5 個月前,3,可能是位於公墓旁邊，這公園很少人會去，雜草叢生都快荒廢掉了。
Ka BUiNG Tv,5 個月前,5,適合氣槍手的遊戲網站
JzLonTW-龍智A673,6 個月前,5,因為好不容易週日休假，終於可以去生存遊戲了，這裡真的是很棒的場地夠大看人數半場全場，先測初速後繳錢就可以一直下場打到爽，當然交流就看自己啦一人戰隊就自己多喊一下啦，台南生存遊戲場地推薦，臉書有專頁會發佈會不會開場
建龍,6 個月前,4,
陳智威,6 個月前,5,
yi-hsien Huang,6 個月前,5,
Yvonne Huang,6 個月前,3,是個蠻廢的地方，地上都是BB彈，非常荒涼
徐仁壕（徐小肥）,7 個月前,5,
彭柏喜,7 個月前,1,沒有什麼可看性，不建議特地前來，如果剛好有經過可以來拍2張；旁邊就是公墓，如果介意的人請留意。
擁抱くま,7 個月前,5,超無聊
凱童萌,8 個月前,3,
Jia,8 個月前,5,"恐龍就這些，大概5分鐘拍完的行程
可以路過來逛一下，不用特意安排行程"
吳凱祐,8 個月前,5,
陳魷魚,8 個月前,2,
陳俊男,8 個月前,5,"有幾個恐龍化石造景可拍照，旁邊有先人的家，會忌諱的人可審慎評估

—-

【仁德恐龍公園】位於台南仁德區文賢路二段路旁、仁德體育公園的正對面，這裡除了是個恐龍公園外，同時也是個生存遊戲的舉辦場地。

公園內最吸睛的就是這些大型仿真恐龍殘骸，主要有頭骨跟胸骨，一旁還有一隻恐龍腳、恐龍蛋以及兩隻幼年三角龍，由於造型相當逼真，與公園的自然環境結合，宛如置身於「侏儸紀世界」的片廠！園區占地不大，但依舊吸引大批旅客慕名而來。

這些恐龍殘骸裝置藝術震撼感十足，不管是走進胸骨內拍攝，或是在外面跟與恐龍殘骸合影都很好拍，發揮自己的創意與巧思，從不同角度、不同視角拍出美照，打造出屬於自己風格的「侏儸紀世界」吧！喜愛恐龍或是喜愛拍照的你可不能錯過【仁德恐龍公園】。"
鄭橘子,9 個月前,1,不推，充滿荒廢感的公園。
H ardy,9 個月前,3,恐龍很少 沒人整理了
陳岢玄,9 個月前,4,旁邊就是夜總會，如果有小孩不太適合
吳耀文,9 個月前,5,很酷的地方！
陳秀芬,9 個月前,3,地處偏僻的中洲運動公園內 旁邊是仁德納骨塔及公墓
Lively W,9 個月前,1,這裡已經變成廢墟了，還有放一堆像是打漆彈的東西在這邊，枉費當初建設這公園的資金，不如乾脆成立漆彈場算了。
茶紅,9 個月前,3,"寬敞 拍照而已📷
恐龍不多 一點點 …"
Zoe hsu,9 個月前,4,
思寒沈,9 個月前,3,沒有明確表示……有點像廢墟 但還是有找到恐龍的頭
黃志宇,9 個月前,1,"公園假日被租用給生存遊戲玩家使用
公園被放了許多生存遊戲使用的道具
生存遊戲玩家會趕人離開
一般遊客無法進入公園
想去的人要注意一下"
郭小慶,9 個月前,4,看起來是其他用途的場地....恐龍化石模型也有點快壞掉的樣子😅 …
DG Hsieh,10 個月前,3,
yu chen,10 個月前,4,
Jackyie Tsai,10 個月前,2,雜草叢生，可惜了
Hsiao-Chiang Liu (Raymond Liu),10 個月前,2,感覺是個已廢棄很荒涼的地方……😅 …
蔡阿鴻,10 個月前,5,"仁德恐龍公園
環境滿不錯的，不過位於公墓旁，所以一般人可能也不太會來"
BigCat Chou,11 個月前,1,荒廢
王迷路,11 個月前,3,雜草叢生白天感覺陰森，旁邊是懷思堂跟公墓
綠茶優格,11 個月前,4,
"黃, IG斯斯iabc5040 (旺財拉斯斯郊遊趣)",11 個月前,5,"2022/08/28 午1300
有恐龍標本的公園
恐龍頭骨、恐龍腳骨、
還有各式各樣的人像藝術
無論是開車或騎車都方便停"
jackblack Kyo,11 個月前,1,
阿鈣（calcium）,11 個月前,4,
簡不斷,11 個月前,1,雜草叢生....圍了封鎖黃線，公廁外磁磚脫落，荒廢感很重
Ainge Fion,1 年前,2,都沒人告知旁邊是公墓……膽大者拍照回去，看看照片有無……
Chloe Wang,1 年前,3,可惜💦公園的恐龍頭已經被踩到原本是張嘴現在是閉嘴了🥲 …
