setTime,star,content,seg_result
1 天前,3,,
1 天前,4,路過,路過
1 天前,5,"個人覺得非常適合半日遊
切記0900才有開放包含廁所
如果急需如廁...旁邊菜市場有公用廁所有無障礙廁所哦",覺得 適合 切記 0900 開放 包含 廁所 急需 如廁 旁邊 菜市場 廁所 有無 障礙 廁所
1 天前,5,,
3 天前,5,心情放輕鬆自然所得泡個冷泉静心淨心工作雖繁忙但在這自然冷泉裡也是一種享受建議住當地民宿到處走走心情會變好哦,心情 放輕鬆 自然 冷泉 静心 淨心 工作 繁忙 自然 冷泉 享受 建議 當地 民宿 走走 心情 變好
3 天前,4,,
4 天前,4,,
4 天前,5,,
5 天前,1,120門票真的花一個寂寞的,120 門票 寂寞
5 天前,5,很棒的環境,環境
5 天前,4,泡腳好舒服 ,泡腳 舒服
5 天前,4,蘇澳冷泉公園是一個自然公園內部有泡腳池也有洗浴泉外面泡腳池是免費的洗浴是要買票的,蘇澳 冷泉 公園 自然 公園 內部 泡腳池 洗浴泉 外面 泡腳池 免費 洗浴 買票
6 天前,5,,
1 週前,4,,
1 週前,5,,
1 週前,5,,
1 週前,5,"需要毛巾需要換衣服
它四面都是開放的所以泳衣是必不可少的",需要 毛巾 需要 衣服 四面 開放 泳衣
1 週前,5,認真的清潔中,認真 清潔
1 週前,5,謝謝你們謝謝謝謝你們謝謝大家關心政治問題政治解決方案 ,謝謝 謝謝 謝謝 謝謝 關心 政治 問題 政治 解決 方案
1 週前,1,以前不用錢比較好玩,以前 好玩
1 週前,3,,
1 週前,5,,
1 週前,5,,
1 週前,3,缺乏管理夏天去泡冷泉還不錯,缺乏 管理 夏天 冷泉 不錯
1 週前,2,,
1 週前,5,天氣熱來這邊泡泡腳真的很舒服,天氣 這邊 泡泡腳 舒服
2 週前,4,有免費泡腳也有付費的整體乾淨,免費 泡腳 付費 整體 乾淨
2 週前,4,夜景不錯,夜景 不錯
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,4,上個月拜訪時冷泉沒有營業,拜訪 冷泉 營業
2 週前,4,,
2 週前,3,,
2 週前,5,,
2 週前,5,夏天蘇澳泡冷泉冬天礁溪泡溫泉 ,夏天 蘇澳 冷泉 冬天 礁溪 溫泉
2 週前,5,好冰,
2 週前,4,,
2 週前,4,開放囉,開放
2 週前,4,,
2 週前,5,,
2 週前,5,,
2 週前,1,說個笑話公園沒廁所六星待遇,笑話 公園 廁所 六星 待遇
2 週前,3,宜蘭蘇澳著名景點應該要多用點心經營才會更多吸引遊客,宜蘭 蘇澳 著名 景點 點心 經營 吸引 遊客
2 週前,3,蠻無聊的一個地方 ,無聊 地方
3 週前,5,,
3 週前,5,,
3 週前,3,,
4 週前,5,,
4 週前,5,希望蘇澳冷泉能越來越好,希望 蘇澳 冷泉
4 週前,5,,
1 個月前,3,,
1 個月前,4,,
1 個月前,3,還沒規劃好的樣子,規劃好 樣子
1 個月前,5,冷泉預計401開放,冷泉 預計 401 開放
1 個月前,4,夏天來泡冷泉很棒的,夏天 冷泉
1 個月前,5,好的,
1 個月前,3,,
1 個月前,5,,
1 個月前,4,,
1 個月前,4,,
1 個月前,4,,
1 個月前,4,,
1 個月前,3,走走,走走
1 個月前,4,,
1 個月前,5,"環境很棒規劃很好
美中不足的是因為疫情還沒開放",環境 規劃 美中不足 疫情 開放
1 個月前,3,,
1 個月前,2,沒營業水裡都是青苔問了當地人才知說冬天不開放可是現場連管理人都沒看見感覺荒廢一樣可惜讓我這遊客白跑一趟硬體設施還很美,營業水 青苔 當地人 冬天 開放 現場 管理人 看見 感覺 荒廢 一樣 可惜 遊客 硬體 設施
1 個月前,3,"有點搞不清楚這邊到底有沒有管理就是
冷泉很冰很舒服
夏天來比較好冬天真的完全不會想碰",清楚 這邊 有沒有 管理 冷泉 舒服 夏天 冬天
1 個月前,5,,
1 個月前,3,,
1 個月前,4,非常好,
1 個月前,5,期待更新後的面貌,期待 更新 面貌
1 個月前,4,"自2022年10月起
自今都未開放入園",10月 開放 入園
1 個月前,5,在地冷泉公園整修好後環境乾淨漂亮,冷泉 公園 整修好 環境 乾淨 漂亮
1 個月前,4,時間點不對,時間點
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
1 個月前,5,,
