setTime,star,content,seg_result
5 小時前,4,有的按鍵都沒有反應硬體設備希望可以定期檢查維修希望飲食業者可以增加幾間價格可以再實惠點,有的 按鍵 沒有 反應 硬體 設備 希望 檢查 維修 希望 飲食 業者 增加 價格 實惠
5 小時前,1,"314 海科館依然不願支付慰問金也提不出其他補償方式談判破局我們決定提告

226 ",314  海科館 支付 慰問金 其他 補償 方式 談判 破局 決定 提告
6 小時前,3,,
8 小時前,5,基北區最棒的展館人不多有點可惜,基北區 展館 可惜
10 小時前,2,購票 還有進駐廠商有越來越糟糕的趨勢疫情因為無法出國所以拜訪多次但其實現在看總體規劃還是不合格,進駐 廠商 糟糕 趨勢 疫情 出國 拜訪 現在 總體 規劃 合格
21 小時前,4,,
1 天前,3,,
1 天前,3,展覽動線及設計片段破碎與在地基隆的連結也有限海洋科技的知識含量不高甚為可惜,展覽 動線 設計 片段 破碎 基隆 連結 有限 海洋 科技 知識 含量 可惜
1 天前,5,,
1 天前,5,遛小孩吹海風看海,小孩 海風
1 天前,4,,
1 天前,4,,
2 天前,4,,
2 天前,4,,
4 天前,1,,
5 天前,5,這真是個不錯的博物館它也被附近的許多戶外活動所包圍,不錯 博物館 附近 許多 戶外 活動 包圍
5 天前,5,,
5 天前,4,,
5 天前,5,小孩學習好地方,小孩 學習 地方
6 天前,5,"非常適合親子旅遊 規劃許多寓教於樂的場所
還有海洋電影可以 及園內導覽車 廁所很精緻",適合 親子 旅遊 規劃 許多 寓教於樂 場所 海洋 電影 導覽車 廁所 精緻
6 天前,5,,
1 週前,5,,
1 週前,4,,
1 週前,4,,
1 週前,5,最好在工作日訪問,工作日 訪問
1 週前,4,親子共學的好場所,親子 共學 場所
1 週前,3,沒有日文解釋,沒有 日文 解釋
1 週前,5,,
1 週前,5,,
1 週前,4,小孩放電的好地方,小孩 放電 地方
1 週前,5,,
1 週前,5,長知識的好地方,長知識 地方
1 週前,5,,
1 週前,5,服務人員效率好 服務態度佳 下次還會再去的 還幫我找東西,服務 人員 效率 服務 態度 東西
1 週前,3,還不錯可以學東西,不錯 東西
1 週前,5,,
1 週前,4,不錯還會再去但是停車收費好像貴了點,不錯 停車 收費
1 週前,3,,
