setTime,star,content,seg_result
1 小時前,5,,
4 小時前,5,,
1 天前,4,,
1 天前,5,美術館濕地生態豐富重新整修後耳目一新,美術館 濕地 生態 豐富 整修 耳目一新
1 天前,4,乘輕軌到來遇上星期一的公休日無緣內進但外圍園區也不錯逛尤其是兩個輕軌站中間由綠樹組成的龍貓隧道讚,輕軌 到來 遇上 星期一 公休日 無緣 外圍 園區 不錯 輕軌站 中間 綠樹 組成 隧道
1 天前,5,,
2 天前,3,還可以,
2 天前,4,適合親子情侶及運動的地方亦有藝術氣息,適合 親子 情侶 運動 地方 藝術 氣息
2 天前,5,令人印象深刻的現代和經典系列來自城市和鄉村的許多地方影響至少需要 2 小時才能完成,印象 深刻 現代 經典 系列 來自 城市 鄉村 許多 地方 影響 需要 小時 完成
2 天前,1,,
3 天前,5,,
3 天前,4,,
3 天前,4,"當天因為有森市集所以來道高雄美術館周邊有大片的草地很適合散步
野餐可能太熱而且有沙塵但整體來說滿適合靜心的",當天 有森 市集 高雄 美術館 周邊 草地 適合 散步 野餐 沙塵 整體 適合 靜心
3 天前,4,高美館是高雄藝文指標之一所以每次來高雄的期間幾乎都會找時間來看展這次沒有大展但是還是看了1樓3樓4樓的展有收藏展與吳瑪莉的盪個展南方作為衝撞之所高雄獎作品展穿梭志工很熱情招呼感受很特別可見高美館的志工很有熱情參與空間內的觀展者的心情值得嘉許很有溫度的志工,高美館 高雄 指標 高雄 期間 時間 沒有 大展 1樓 3樓 4樓 收藏展 南方 作為 衝撞 高雄獎 作品展 穿梭 志工 熱情 招呼 感受 特別 高美館 志工 熱情 參與 空間 心情 值得 嘉許 溫度 志工
3 天前,5,,
4 天前,4,"是為了去市集 人很多 中文太陽很大再加上都是沙所以讓人很躁
可惜不應該那麼早去","市集 很多 中文 太陽 躁
 可惜"
4 天前,4,,
4 天前,5,,
4 天前,5,,
4 天前,5,超多這禮拜兩天剛好有活動 超多市集的 人滿滿的 很奇妙 吃個東西都要排超久 但可以看到各國的料理 滿棒的,超多 禮拜 活動 超多 市集 滿滿 奇妙 東西 超久 看到 料理 滿棒
4 天前,5,"腹地廣大連結內惟埤文化園區內惟藝術中心可安排藝文踏青一日遊

這次到訪美術館的幾個展覽都令人頗有收穫館員們也都很親切

感動兔高美特展
由南方各縣市的國小學童也有少數國中生擔任創作者以兔年的象徵兔子為底挑選出各自家鄉的在地代表色在兔身上發揮自己的創意既有地方文化色彩也讓藝術更貼近日常生活

世界林明哲的藝術收藏
展品類型及主題較雜品質也參差不齊但還是有幾件令人眼睛為之一亮的藏品甚至還有我很喜歡的阿曼Arman的作品

盪吳瑪俐個展
策展主軸扣緊藝術與人社會環境的關係以及藝術場域的轉變是很值得親自一看的展覽

2023高雄獎
許多新興藝術家的創作不同的形式不同的主題可以發現蠻多令人驚豔的作品

南方作為衝撞之所
有許多以高雄這座城市為背景的作品可能因為我本身並非高雄人也未在高雄生活過所以缺少了在地情感的連結",腹地 廣大 連結 內惟埤 文化 園區 內惟 藝術 中心 安排 踏青 到訪 美術館 展覽 收穫 館員 親切 感動 特展 南方 縣市 國小 學童 少數 國中生 擔任 創作 兔年 象徵 兔子 挑選出 家鄉 代表色 發揮 創意 地方 文化 色彩 藝術 貼近 日常 生活 世界 藝術 收藏 展品 類型 主題 品質 參差不齊 眼睛 藏品 喜歡 作品 盪吳瑪俐 個展 策展 主軸 扣緊 藝術 社會 環境 關係 藝術 場域 轉變 值得 展覽 許多 藝術家 創作 不同 形式 不同 主題 發現 驚豔 作品 南方 作為 衝撞 許多 高雄 城市 背景 作品 高雄人 高雄 生活 缺少 情感 連結
5 天前,5,1到4樓都有不同展覽可參觀 會再回訪,4樓 不同 展覽 參觀 回訪
5 天前,3,"2023咖啡與花物語市集
很多特色商品和餐飲可惜人太多了無法靠近攤位仔細逛且整個場地塵土飛揚不是很舒服",咖啡 花物語 市集 很多 特色 商品 餐飲 可惜 太多 靠近 攤位 仔細 場地 塵土 飛揚 舒服
5 天前,3,"美術館越來越漂亮
但是可惜的是市集辦在這裡
真的吃到滿臉都是灰",美術館 漂亮 可惜 市集 這裡 吃到
6 天前,5,,
6 天前,5,,
6 天前,5,"走一走沉澱一下
高雄市民記得帶身份證可以買優待票入場",沉澱 一下 高雄 市民 記得 身份證 優待票 入場
6 天前,5,首屆2023咖啡與花物語市集於4月15日至16 日在高雄市立美術館北方大草原強勢登場高雄的策展團 隊森之市此次以用一杯咖啡旅遊吧作為活動核心理念邀請日本東京及大阪的知名咖啡廳來台參展並集結東京川越職人品牌與泰國清邁創作品牌聯手台灣各城市人氣咖啡 廳風格餐飲生活選物近350 間超人氣品牌共同參與非常棒的市集,咖啡 花物語 市集 4月 15日 16 日 高雄 美術館 北方 草原 登場 高雄 策展 咖啡 旅遊吧 作為 活動 核心 理念 邀請 日本 東京 大阪 知名 咖啡廳 參展 集結 東京 品牌 泰國清邁 創作 品牌 聯手 台灣 城市 人氣 咖啡 風格 餐飲 生活 選物 350  超人氣 品牌 參與 市集
6 天前,5,,
6 天前,5,高雄市民週15免費進場每幾個月都會有不同的展覽及活動,高雄 市民週 15 免費 進場 不同 展覽 活動
6 天前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,"非常大型的植物花草咖啡市集
超級好逛好買可惜人多有風的話塵土飛揚美中不足
需要戴口罩不然容易灰頭土臉
但也不影響逛的心情
非常棒的活動
滿滿收穫",大型 植物 花草 咖啡 市集 可惜 塵土 飛揚 美中不足 需要 口罩 容易 灰頭土臉 影響 心情 活動 滿滿 收穫
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,4,,
1 週前,4,,
1 週前,4,,
1 週前,5,"great
停車場距離美術館有點距離
都沒指示牌 ",停車場 美術館 距離 指示牌
1 週前,3,,
