name,setTime,star,content
Eric Hsu,3 週前,4,適合觀景放空的地方，會來水尾漁港的遊客少，但是對開車的人來說卻是相當方便的祕境。
黃天茂,4 週前,4,
II的 沛曉,1 個月前,3,普通景色 沙灘 人很少倒是很清靜
Mark Aruba,1 個月前,4,
Yuan sung Chang,1 個月前,3,很悠閒自在的地方
Kelly凱莉,1 個月前,5,望海的好地方...賞藍天白雲...真的心情會很好！
多層次豆花,1 個月前,5,我覺得這裡美
Jiun,1 個月前,5,"海水與硫磺的交界處
美景"
郭姵萱,1 個月前,4,
陳小花,1 個月前,5,"本区有山有水,有神祕海岸,有員潭溪,有免費的溫泉,是一個極適合玩水車宿的好地方."
Milton Lu,2 個月前,4,
Yo JAGA,2 個月前,4,
蔡佳臻,2 個月前,5,
Kechi,2 個月前,4,"岸邊釣客多
漁獲應該不錯"
邱建評,2 個月前,4,
Yehchen Lee,2 個月前,5,"在旁邊的咖啡廳
用餐完順路過來走走
看得到遼闊的海
而且有人在這邊玩水玩沙
又沒有太多的觀光客
整體讓人感覺還蠻不錯
除了橋上的風很大之外"
William Chiu,2 個月前,5,欣賞海景及賞鳥的好地方。
KH Hung,2 個月前,5,
gabriel Lu (八月秋風),3 個月前,5,太冷靜了！
陳彩紅,3 個月前,4,
鄭俊哲,3 個月前,4,停心情好地方
Rayner Ng,3 個月前,3,您可以欣賞到台灣東海的美景。沒什麼可說的了。
吳秀,3 個月前,4,
阿昌,3 個月前,4,不錯
蕭志仁,3 個月前,3,
蕭文宗,4 個月前,3,海灘可以更淨美！
曾令德,4 個月前,4,
林建宏,4 個月前,4,隨意拍拍還可以....
林友煌,4 個月前,5,可釣魚，可爬山，可看海
魏明俊,4 個月前,4,
Rod Yao,5 個月前,3,"植栽不多  夏季較宜
海域需政府加強_ 環境整理"
蘇政治,5 個月前,2,這是水尾民生路，跨溪拱穚，溪水支流共通員潭溪。
Yihong Cho,5 個月前,4,風景不錯，還可以走到對面的沙灘踩水。
abc123,5 個月前,4,看看海，沙灘看看浪花一朵朵，陽光沙灘身心舒暢
黃政雄,5 個月前,4,
Cherry,5 個月前,5,"很好的約會場所。
有避風的地方"
kuojung Lee99,5 個月前,5,
Misia,5 個月前,3,"去金山獅頭山 燭台雙嶼會經過的小小景點
可以順遊一下,橋下有免費停車的地方
橋上常看到老鷹 但若東北季風季節風很大 要小心些
沙灘垃圾多建議穿鞋 以免受傷"
孫榮華,5 個月前,3,荒涼了
墨祈,6 個月前,3,
巴亞斯,6 個月前,5,
bin fang (Bin),6 個月前,4,
Rex Chou,6 個月前,4,普通的橋，但是往海的方向拍挺好看的。
鄭書恒,6 個月前,4,
燕小,6 個月前,5,
張雁雁,7 個月前,3,
Li-Hsun Chang,7 個月前,4,員潭溪景觀橋－北海岸日出看海的好景點~金山與萬里的交界處遠眺海天 視野很棒~站在這裡可以欣賞日出之景，遙望野柳岬與基隆嶼，還不時有船隻在碧藍海面上緩緩駛過，停車免費。
赦生童子,7 個月前,3,橋邊沙灘垃圾太多
Frank Lin,8 個月前,3,
Amanda Chang,8 個月前,4,風好大
yun LO,8 個月前,4,
Min-yuan Chen,8 個月前,4,
HUNG YI LEE,8 個月前,3,
ann teng,9 個月前,5,北北基最佳觀日出景點！
張浩龍,9 個月前,4,員潭溪 沿岸冬季浪潮平緩，生態環境佳，可常見到老鷹家族、成羣在天際飛翔，若想觀看東北浪潮，旁邊過一小洞穴即可觀賞到。
陳家偉,9 個月前,4,
天師財歌,9 個月前,5,
6 66,9 個月前,2,我可可額可可苦無去唔去誒去誒
朝政黄,9 個月前,5,
張煌坤,9 個月前,5,風景優美
陳源昌,10 個月前,5,
廖志通,10 個月前,4,吃飽飯可以走走散步的地方
林榮章,10 個月前,4,
李欣怡,10 個月前,5,歡迎喜歡黑沙灘的朋友可以來，也可以一起淨灘
Green Chen,10 個月前,5,
古淑芳,10 個月前,4,"放空~
停車場很大而方便，景觀餐廳用餐海鮮也鮮美也實惠！"
H.J. Hsu,10 個月前,4,藍天碧海，風景優美，好停車，這邊屬於悠閒自得生活空間，可以過橋前往鄰近沙灘，但沙灘上還滿多垃圾的說
양충림,10 個月前,4,美麗的景觀橋！
姜宙德,10 個月前,3,橋面已重新粉刷，柔和謙卑大自然顏色，不突兀，沙灘上枯樹垃圾稍多，平日客人稀少，走一趟還是值得。
YA Sunday,11 個月前,4,看海去
廖德陵,11 個月前,4,這裡可以觀浪，晚上還可以觀星和垂釣。吹海風的好地方！
許仁鴻,11 個月前,3,
Cliff Tseng-曾志昌,11 個月前,5,
Kevin Chen,11 個月前,3,
江志誠,11 個月前,3,
林宇桐,11 個月前,5,颱風天觀浪~
Olina Chen,11 個月前,5,遇到團體在寫生
山之君,11 個月前,4,"位於新北金山獅頭山東側海邊，跨越員潭溪，從交通意義來說毫無用處，因為對岸是一片沙灘並無道路，但卻是一個美妙的景觀點，橋下有面積很大的遮陽休憩處，坐著享受恬靜與海風，會讓你靈魂沉澱煩惱清澈透明。

越過橋是大片沙灘，夏季好去處，因為地處偏僻比基尼很少。

此地穿過民居就是近在咫尺的獅頭山生態步道，但是沒有指路牌，可能是現地住民不希望打擾而沒有指路牌？生態步道的入口隱藏在民居後，穿進民居就看到獅頭山生態步道了，獅頭山東側生態步道有兩條，除此以外還有一條在此生態步道的更北面。

景觀橋下有很大的停車場所，免費的，我們是在862路公車站大鵬裡站下車走過來的，一路並無景觀，並且被烈日曬得筋疲力盡，比較好的動線是在金山區公所乘F933到豐漁站下車即可，F933上午約一個小時一班車，班次還算多，是新北市的新巴士，免費搭乘。

去金山獅頭山，從這裡開始，不錯。
以上"
白崇基,1 年前,5,
陳 明忠,1 年前,5,平日好停車，風景不錯
江卓恩,1 年前,4,俯瞰漁港
Tqian,1 年前,3,有沙灘、海味、魚腥味
王香蘭,1 年前,4,景觀不錯
白富美,1 年前,3,
Chih-Yu Yang,1 年前,3,
周宗豪,1 年前,3,停留吃便當，旁邊小黑蚊很多……剛好橋在整修……下回在去看看。
關先生,1 年前,5,超漂亮的藍色景觀吊橋
茶綠,1 年前,3,水髒
朱如旭,1 年前,3,
廖民貴,1 年前,4,
玲噹,1 年前,3,整修中，期待落成
劉宏彥,1 年前,3,沒什麼特別之處。
Huang Dorrin,1 年前,3,
吳雪瑞,1 年前,5,家庭海邊走走晚上釣魚的好地方
劉秋恭介,1 年前,4,
Guey Chaoe,1 年前,3,
Tsung Yen Lee,1 年前,4,如果來到附近，可以來晃晃的地方，但是不用特地前來。
斐若文,1 年前,4,平常很美的好地方，但今天的風超大，感覺快被吹跑，冷死人，建議天氣不好時不能來
Damon Ho,1 年前,3,設施老舊
YC Tsai,1 年前,3,
