setTime,star,content,seg_result
13 小時前,5,,
15 小時前,4,"園區不大 但該有的都有
還有一個簡單的遊樂器材區 雖然器材很老舊 但是小朋友會喜歡
餐點平實不貴
大概每兩三年會來一次吧
因為是東西就是那樣 大人看都差不多
但小朋友隔了幾年之後再來看 感覺就不一樣了",園區 簡單 遊樂 器材 器材 老舊 小朋友 喜歡 餐點 平實 兩三 東西 那樣 大人 差不多 小朋友 之後 感覺 一樣
1 天前,5,,
1 天前,3,大不如前沒有野生動物園的感覺,大不如前 沒有 動物園 感覺
1 天前,4,紅鶴超多動物種類多 ,紅鶴 動物 種類
1 天前,5,動物很多遊樂設施好玩,動物 很多 遊樂 設施 好玩
2 天前,5,第一次到訪環境真的如同大家說的乾淨舒服也有遊樂設施小孩玩到不想回家如果不喜歡走路的也有電動車可以租借隨時有地方可以洗手動物們有舒適的空間有感受到園區的用心,第一 到訪 環境 乾淨 舒服 遊樂 設施 小孩 回家 喜歡 走路 電動車 租借 地方 洗手 動物 舒適 空間 感受到 園區 用心
2 天前,5,小孩放電的好所在天氣如果太熱那邊有遊樂設施跟餐廳避暑很讚,小孩 放電 所在 天氣 那邊 遊樂 設施 餐廳 避暑
2 天前,4,,
2 天前,5,,
2 天前,3,"企鵝只看到一隻
其他動物都很少",企鵝 看到 其他 動物
2 天前,5,"整體的規劃跟設計都做得很棒
可惜遇到缺水時期沒開放玩水的區域
不過還是個很棒值得一遊的好地方",整體 規劃 設計 可惜 遇到 時期 開放 玩水 區域 值得 地方
2 天前,5,,
2 天前,5,"住的很近但第一次來
跟我預料中的完全不一樣...

全票480兒童380幼童280
價位其實不高也很好逛
建議平日來任何遊樂設施都沒有人跟你搶玩到天荒地老也沒人趕","第一 預料 一樣 全票 480 兒童 380 幼童 280
 價位 建議 平日 任何 遊樂 設施 沒有 搶玩 天荒地老"
2 天前,5,動物超頑皮超好玩的.,動物 頑皮 好玩
2 天前,5,,
3 天前,5,,
3 天前,5,門票還好啦園區蠻大的動物很多小朋友的遊樂器材也不少帶小朋友一天遊剛好,門票 還好 園區 動物 很多 小朋友 遊樂 器材 小朋友 遊剛好
3 天前,5,1票玩到底小孩超開心都一直玩碰碰車跟海盜船沒小黑蚊有大蚊子可帶防蚊液環境乾淨廁所也乾淨,小孩 開心 碰碰車 海盜船 黑蚊 蚊子 防蚊液 環境 乾淨 廁所 乾淨
3 天前,5,比想像中好很多動物照顧的很好園區內食物也不貴門票的確有它的價值,想像 很多 動物 照顧 園區 食物 門票 價值
3 天前,5,設施现在比较多元化適合家庭戶外遊玩的好選擇,設施 多元化 適合 家庭 戶外 遊玩 選擇
3 天前,1,工作人員口氣極不佳不會再來,工作 人員 口氣 不佳
3 天前,4,,
4 天前,4,,
4 天前,5,動物種類很多 ,動物 種類 很多
4 天前,5,袋鼠的袋袋好大顆,袋鼠 袋袋
4 天前,2,不錯玩但工作人員缺乏笑容和熱情感覺服務業應該不是這個樣子的門票那麼貴工作人員是因為工作而工作的,不錯 工作 人員 缺乏 笑容 熱情 感覺 服務業 樣子 門票 工作 人員 工作 工作
4 天前,4,,
5 天前,4,"滿坑滿谷的小孩動物種類很多也有很多可以零距離接觸的動物區例如羊咩咩兔寶寶等等

美中不足是有些設備跟建築稍嫌老舊感覺較久沒更新如果想再增加來客數可能要大刀闊斧",滿坑滿谷 小孩 動物 種類 很多 很多 距離 接觸 動物區 羊咩咩 寶寶 美中不足 設備 建築 老舊 感覺 更新 增加 來客數 大刀闊斧
5 天前,5,小孩放電不餓好地方哺乳室有點可惜只有一邊如果能夠兩邊都有就方便很多人多時僅一間會強碰,小孩 放電 地方 哺乳室 可惜 方便 很多 多時
5 天前,1,蚊子有點多停車場路不好開,蚊子 點多 停車場 好開
6 天前,5,,
6 天前,1,"園區內很好玩也很大
但管理不佳
員工需在加強訓練
口氣不好沒有很好的態度",園區 好玩 管理 不佳 員工 加強 訓練 口氣 沒有 態度
6 天前,4,"是父母兒時的記憶動物園
只是另一邊沒有更多時間去看有點可惜
兒童設施小孩玩瘋了
對於沒看過的動物也很新奇
唯一小插曲是羊在我們開門的時候就衝出去緩衝區試圖引導羊回去原本地方被羊攻擊了還好只是撞擊大人小腿脛骨稍微瘀青趕緊帶小孩離開這區.如果今天是攻擊小孩就嚴重了.

後來看到有其他遊客要過去但羊直接從緩衝區衝出來外面了",父母 兒時 記憶 動物園 沒有 更多 時間 可惜 兒童 設施 小孩 玩瘋 看過 動物 新奇 插曲 開門 時候 衝出去 緩衝區 試圖 引導 回去 地方 攻擊 撞擊 大人 小腿 脛骨 瘀青 小孩 離開 今天 攻擊 小孩 嚴重 後來 看到 其他 遊客 過去 直接 緩衝區 衝出來 外面
1 週前,4,,
1 週前,5,老少咸宜的場所,老少咸宜 場所
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,好玩新奇吃的部分最好要帶,好玩 新奇 部分
1 週前,4,,
1 週前,4,,
1 週前,5,"第一次去頑皮世界
準備回程時幸運遇到白孔雀開屏

比想像中好玩
小朋友放電的好地方
互動性還蠻高的
可惜水上樂園還沒開放
兩位小朋友上車便秒睡

美麗的孔雀路上到處走不怕人
要拍照還會定格給拍
跟本成精了
準備回家時想說都沒看到傳說中的白孔雀
走到快接近大門口終於看到白孔雀
而且正好在開屏狀態
在園區看到很多孔雀但是都沒看到開屏的
能遇到開屏的白孔雀實在是很幸運
白孔雀緩緩的轉了一圈
等遊客拍的差不多就抖抖羽毛收了起來
頭還歪一邊好像在說拍完了厚我要下班了
非常的有趣",第一 頑皮世界 準備 回程 幸運 遇到 白孔雀 開屏 想像 好玩 小朋友 放電 地方 互動性 可惜 樂園 開放 小朋友 上車 秒睡 美麗 孔雀 怕人 拍照 定格 準備 回家 看到 傳說 白孔雀 走到 接近 大門 看到 白孔雀 開屏 狀態 園區 看到 很多 孔雀 看到 開屏 遇到 開屏 白孔雀 幸運 白孔雀 緩緩 遊客 抖抖 羽毛 拍完 下班 有趣
1 週前,4,收費較高但如果要遛小孩還算不錯,收費 小孩 不錯
1 週前,4,門票雖然比木柵動物園貴但離動物更近能觸摸動物設置很多洗手台摸完動物可以洗手希望改善餐飲引進在地商家進駐,門票 木柵 動物園 動物 觸摸 動物 設置 很多 洗手台 摸完 動物 洗手 希望 改善 餐飲 引進 商家 進駐
1 週前,5,更新完畢新開闢的環境超讚,更新 完畢 開闢 環境 超讚
1 週前,4,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,"一訪再訪幾乎每年帶小孩去一次
園區大動物半野放很友善",小孩 園區 動物 半野 友善
1 週前,5,頑皮世界的動物真的很豐富喜歡跟動物互動在頑皮世界有蠻多都可以親自餵食哟還可以近距離接觸還有一些遊樂設施很適合帶著小孩子來玩,頑皮世界 動物 豐富 喜歡 動物 互動 頑皮 世界 餵食 近距離 接觸 一些 遊樂 設施 適合 小孩子
1 週前,2,,
1 週前,5,很大還不錯只是有一些動物都沒有看到,不錯 一些 動物 看到
1 週前,4,好玩,好玩
1 週前,5,第二次來這增加了組車設備讓我們可以輕鬆坐在車上逛園區很棒,第二 增加 設備 輕鬆 園區
1 週前,5,這裡環境很大很舒服滿多動物的而且孔雀很親人第一次這麼近距離看到孔雀好開心這裡還有一些戶外遊樂設施小朋友都玩的超級開心也有大型電子遊樂器材真的非常適合全家大小都來玩,這裡 環境 舒服 滿多 動物 孔雀 親人 第一 近距離 看到 孔雀 開心 這裡 一些 戶外 遊樂 設施 小朋友 開心 電子 遊樂 器材 適合 全家 大小
1 週前,5,,
1 週前,3,動物很多樣是不錯壞在少數工作人員我們是中午入園的要換牧草說沒牧草旁邊明明就有逛一圈後要換吃的工作人員說他下班了明明時間還沒到說是依他手機的時間為準硬是不給換,動物 不錯 少數 工作 人員 中午 入園 牧草 牧草 旁邊 工作 人員 下班 時間 手機 時間 為準
1 週前,5,,
1 週前,5,園區內乾淨規劃得很好重點是還有電動車可以租賃方便老人家和行動不便者逛逛,園區 乾淨 規劃 重點 電動車 租賃 方便 老人家 行動 不便 逛逛
1 週前,4,,
1 週前,5,"水豚君 侏儒羊超可愛
要餵食水豚君請提前兩三天購票
門票另外買
裡面遊樂設施不用另外收費 超棒
牧草胡蘿蔔 直接買兩份 才夠餵",水豚君 侏儒羊 可愛 餵食 水豚君 提前 兩三 門票 裡面 遊樂 設施 收費 超棒 牧草 胡蘿蔔 直接
1 週前,5,,
1 週前,5,很值得很好逛的動物園如果兩棲爬蟲類的種類能再多一些會更好,值得 動物園 爬蟲類 種類 一些
1 週前,3,,
1 週前,5,,
1 週前,5,"入園門票 全票480 學生票380
幼童票2803歲以上未滿6歲
當月壽星350同行一人同享優惠
停車場很大不太需要擔心沒有車位",入園 門票 全票 480 學生票 380 幼童票 2803 以上 未滿 當月 壽星 350 同行 優惠 停車場 需要 擔心 沒有 車位
1 週前,4,好喜歡這裡平日來比較不人擠人平地讓人慢慢走也完全不會感到累雖然長頸鹿看起來很孤單只看到一隻希望他可以有更多朋友陪伴,喜歡 這裡 平日 平地 慢慢 感到 長頸鹿 孤單 看到 希望 更多 朋友 陪伴
1 週前,5,動物很熱鬧,動物 熱鬧
1 週前,4,"真是消耗小朋友體力的好地方但不適合夏天去會太熱
小朋友去都是想看企鵝不過撲個空小朋友很失望因為園區很大裡面有增加電動車讓老人或是懶得走路的人是一個很好選擇只是價錢能再親民一點更好
有增加玩水想說5月或6月可以帶小朋友再去一次",消耗 小朋友 體力 地方 適合 夏天 小朋友 企鵝 小朋友 失望 園區 裡面 增加 電動車 老人 懶得 走路 選擇 價錢 親民 增加 玩水 5月 6月 小朋友
1 週前,5,小孩玩的開心,小孩 開心
1 週前,4,長大後跟小姪子第一次來看到滿多特別的動物不過來過一次後不會想再來第二次,長大 姪子 第一 看到 滿多 特別 動物 來過 第二
2 週前,4,"門票有一點貴
但裡面的氣氛跟動物很讚
非常值得去",門票 一點 裡面 氣氛 動物 值得
2 週前,4,,
2 週前,5,,
2 週前,3,遊樂設施有點陽春了動物與環境還有很大改進空間,遊樂 設施 陽春 動物 環境 改進 空間
2 週前,4,,
