name,setTime,star,content
賴佳馨,21 小時前,5,"路面好走, 平穩舒適,  很適合當健行, 平日來沒甚麼人
天氣不算熱, 滿涼爽的"
Enya LIN,1 週前,4,
Roy Chen,1 個月前,5,
紀順天,1 個月前,4,
jung-tsung Hung,1 個月前,5,
Wen Sheng,1 個月前,5,"對我們這種平時有在運動的人來說：輕輕鬆鬆！

距離不是很遠，繞一圈很快就走完了。"
珠珠,1 個月前,4,走走
Shun Ching,2 個月前,5,吊橋平穩好走舒適
顏耶,2 個月前,4,
楊格,2 個月前,4,
Henry Chiang,2 個月前,5,很適合爬山健身，平常沒運動的人請斟酌
徐國裕,2 個月前,5,
志明翁,3 個月前,5,
劉昱恩,3 個月前,5,
蘇錦修,3 個月前,5,讚…
嘉慧（Hedy）,3 個月前,5,
陳昱豪,3 個月前,3,
黃福民,3 個月前,4,
周david,3 個月前,5,
楊乃綺,4 個月前,5,
劉啟仲,4 個月前,4,台南市最近的吊橋，小而美不輸深山
Princess Yanelyn 陳嘉和,4 個月前,5,非常放鬆的地方，適合散步♥️
Virgil Li,4 個月前,4,
Henry Wang,4 個月前,3,
黎氏兒,4 個月前,5,
連danby,4 個月前,5,
戴谷華,5 個月前,5,
洪峻,5 個月前,4,
鄭兆銘,5 個月前,3,
小柔,5 個月前,5,
Lee Edward,6 個月前,4,
Ray LEI,6 個月前,4,
洪胤誠,6 個月前,5,"因為空山祭而來，
最後一個吊橋步道,
還有噴水霧,
非常有感覺,
感覺置身於奇幻世界.,
但因噴水地板濕滑,
容易跌倒老人必須小心
小孩也必須小心，不然得不償失
是台南走走看看的好地方，
離市區不遠，
卻有山上的感覺.
非常推薦去走走，但沒有空山祭了，下次有空山祭一定會再去一趟，假日需要一百元，推薦平日去，但也是很有人潮👍👍"
JIN TOWN,6 個月前,4,吊橋很大一個 空山祭來蠻美的 但其實很晃一點點怕，從晚上看視野還不錯，早上看應該更美～
Brook Li,6 個月前,4,"望龍吊橋位於虎形山公園內，是處位於龍崎聚落旁的山丘公園。公園設有完善好走的環山步道，望龍吊橋穿梭在森林山谷間，是來趟小小健行森林浴的去處。

近年虎形山公園以12月底至2月間舉辦的龍崎光節空山祭聞名，透過設置於山林間的夜景藝術地景光雕為號召，活動舉辦期間吸引大批人潮湧入這個人口稀少的惡地之鄉。"
Darren Lin,6 個月前,4,很舒服的吊橋跟步道
陳聰賢,6 個月前,5,
羅若文,6 個月前,5,運動運動不錯
bin shen,6 個月前,5,爬得很累
吳佳千,6 個月前,4,
陳約翰,6 個月前,5,
Bobosup music channel,6 個月前,5,每年空山祭都會來 因為有這個活動 讓許多人來到這邊 促進這邊的發展 我覺得真的很棒
Angeline Chang,6 個月前,4,空山祭場地
陳櫻蒲,6 個月前,5,
紅心有隻馬,6 個月前,4,是一個很寧靜的鄉村，沒有太多觀光的痕跡，很真實
Lily Fang,6 個月前,4,"龍崎空山祭連續來兩年了
期待明年再來"
Max Chang,6 個月前,5,清幽的景點，場地不大，15分鐘即可走完！
Archibald Chuang,6 個月前,5,
Wen Hsin Hsu,6 個月前,5,
W,6 個月前,5,水
zozo,6 個月前,5,
Hyman Kuo,7 個月前,5,
PeiShin Chen,7 個月前,5,
陳信璋,7 個月前,4,
蘇永良,7 個月前,5,
Ko Young,7 個月前,4,
朱宗孝,7 個月前,5,非常好的健行路線哦！
yeeycheenn,7 個月前,4,
