setTime,star,content,seg_result
5 天前,5,休閒 裝水 廁所 購物 停車場 的好地方,休閒 水  廁所 購物 停車場 地方
1 週前,4,,
2 週前,4,,
2 週前,5,"遊客中心旁邊的蒙古包鐵屋搖杯好喝唷
冬瓜檸檬很香闆娘人好心善
帶環保杯也有優惠喔  ",遊客 中心 旁邊 蒙古 包鐵屋 搖杯 好喝 冬瓜 檸檬 闆娘 好心善 環保杯 優惠
3 週前,5,2016年6月與連上兩位弟兄重遊舊駐地民國6768年部隊就在此地,6月 弟兄 重遊 駐地 民國 6768年 部隊
3 個月前,5,,
3 個月前,5,,
4 個月前,4,休息購買的地點 ,休息 購買 地點
4 個月前,4,景區規劃很好適合全家大小休閒活動,景區 規劃 適合 大小 休閒 活動
5 個月前,5,沒有什麼比上廁所更好的了在您訪問北海軍事點和大漢軍事點之前降低尿液水平的好地方非常重要非常非常非常重要我說了三遍,沒有 廁所 訪問 北海 軍事點 大漢 軍事點 之前 降低 尿液 水平 地方 重要 重要
5 個月前,5,,
6 個月前,5,躲雨充電上廁所,躲雨 充電 上廁所
6 個月前,4,,
6 個月前,1,"1.以我接觸過的遊客中心來說此遊客中心的男性人員態度與口氣是最差的此外還群聚聊天
2.建議大家直接去周邊景點逛逛即可如果有觀光相關諮詢未必能得到較好的答覆例請你自己去翻資料
PS 相較之下北竿遊客中心的態度與服務令人滿意",接觸 遊客 中心 遊客 中心 男性 人員 態度 口氣 群聚 聊天 建議 直接 周邊 景點 逛逛 觀光 相關 諮詢 得到 答覆 資料 相較 之下 北竿 遊客 中心 態度 服務 滿意
6 個月前,5,導引地方資料,導引 地方 資料
6 個月前,5,有冷氣很讚,冷氣
6 個月前,4,,
6 個月前,5,,
6 個月前,4,,
7 個月前,4,,
7 個月前,5,夏天來馬祖的奇景記得打開不然椅墊會像石板烤屁股,夏天 馬祖 奇景 記得 打開 椅墊 石板 屁股
7 個月前,4,這邊的伴手禮比市區的便宜  不論是老酒或是點心  有騎機車的可以過來這邊買,這邊 伴手禮 市區 便宜 老酒 點心 機車 過來 這邊
7 個月前,4,很有特色的觀光景點附近的北海坑道值得一遊,特色 觀光 景點 附近 北海 坑道 值得
7 個月前,4,休憩項目功能齊全一樓有特產銷售服務二樓是馬祖地質公園介紹,休憩 項目 功能 齊全 一樓 特產 銷售 服務 二樓 馬祖 地質 公園 介紹
7 個月前,5,這兒的飲水機有冰水,這兒 飲水機 冰水
7 個月前,5,,
7 個月前,4,,
7 個月前,5,"南竿遊客中心算是馬祖群島中最大的遊客中心一樓有服務中心洗手間飲水機影片觀賞和行李置物櫃投幣10元之後會退幣超讚還有全島唯一的紀念品販售
空間很大又新穎還有超強冷氣可坐著慢慢休息超感恩的二樓有礦石地質介紹也不錯
如遇北海坑道漲潮暫停步道可先來此休憩如果能有一個小咖啡店我覺得就更完美了",南竿 遊客 中心 算是 馬祖 群島 遊客 中心 一樓 服務 中心 洗手間 飲水機 影片 觀賞 行李 置物櫃 投幣 10 之後 退幣 超讚 紀念品 販售 空間 新穎 超強 冷氣 慢慢 休息 感恩 二樓 礦石 地質 介紹 不錯 北海 坑道 漲潮 暫停 步道 休憩 咖啡店 覺得 完美
7 個月前,3,,
7 個月前,5,,
8 個月前,5,,
8 個月前,5,風景美裡面還有采盟免稅商店可以逛逛真的很不錯 ,風景 裡面 免稅 商店 逛逛 不錯
8 個月前,4,放映的影片很好看喔,放映 影片 好看
8 個月前,4,,
8 個月前,5,,
8 個月前,5,,
8 個月前,4,,
8 個月前,4,"在北海坑道入口處前建築物也提供官帽山免費導覽約1.52小時可跟櫃檯人員詢問預約時間預約完成可至2樓等候也會簡單說明
1樓室內提供座位休息及媽祖各島影片導覽還有販賣媽祖相關產品
1樓外提供廁所及飲水機2台若要去北海坑道可在此休息",北海坑道 入口處 建築物 提供 官帽山 免費 導覽 1.52 小時 櫃檯 人員 詢問 預約 時間 預約 完成 2樓 等候 簡單 說明 1樓 提供 座位 休息 影片 導覽 販賣 相關 產品 1樓 提供 廁所 飲水機 北海坑道 休息
8 個月前,4,"開放時間每日 08001730
提供簡報影片觀賞觀光諮詢摺頁索取休憩區等服務",開放 時間 提供 簡報 影片 觀賞 觀光 諮詢 摺頁 索取 休憩區 服務
8 個月前,5,"很好的景點
重點是有飲水機",景點 重點 飲水機
8 個月前,5,"追藍眼淚報到地點
可先與民宿訂票 以免向隅",追藍 眼淚 報到 地點 民宿 訂票 向隅
8 個月前,5,聽說這裡可以看到海,聽說 這裡 看到
8 個月前,4,,
8 個月前,5,,
8 個月前,4,冷氣很涼賣店很好逛,冷氣 涼賣店
9 個月前,5,遊馬祖之前可以先來看一下,馬祖 之前 一下
9 個月前,5,有置物櫃可寄存行李,置物櫃 寄存 行李
9 個月前,5,,
9 個月前,5,"鄰近北海坑道
遊客到此休息裝水吹冷氣的好地方能不給五星嗎",鄰近 北海坑道 遊客 休息 冷氣 地方 五星
9 個月前,5,"很推薦到樓上的地質館看看
裡面伴手禮店就跟機場的一樣",推薦 樓上 地質館 看看 裡面 伴手禮店 機場 一樣
9 個月前,5,有冷氣吹有座位坐有較小瓶的酒跟醬料可以買購物可刷卡,冷氣 座位 醬料 購物 刷卡
10 個月前,5,看影片綜觀全馬祖讚 ,影片 綜觀 馬祖
10 個月前,3,服務態度要加強,服務 態度 加強
10 個月前,4,充電設施該更新了很多遊客拍照手機容易沒電進來找充電不是沒看到就是沒適合的接頭總比花十幾萬VR 來得適用有飲水機廁所乾淨,充電 設施 更新 很多 遊客 拍照 手機 容易 進來 充電 看到 適合 接頭 十幾萬 適用 飲水機 廁所 乾淨
10 個月前,1,,
10 個月前,5,,
10 個月前,5,,
11 個月前,5,這裡有洗水間和飲水機哦,這裡 洗水間 飲水機
11 個月前,5,如果真的想瞭解馬祖的話一定要來這個地方有很多石頭可以看還會有意想不到的便宜東西可以買,瞭解 馬祖 地方 很多 石頭 意想不到 便宜 東西
11 個月前,5,休息好去處,休息 去處
1 年前,2,南竿地圖沒了,南竿 地圖
1 年前,5,可稍做休息的地方裡面有販賣名產提供飲水機與廁所,休息 地方 裡面 販賣 名產 提供 飲水機 廁所
1 年前,5,這個區域有北海坑道及大漢據點 ,區域 北海 坑道 大漢 據點
1 年前,5,,
1 年前,3,讚還有解說人員導覽不錯,解說 人員 導覽 不錯
1 年前,1,官網的都是騙人的,官網 騙人
1 年前,5,官帽山景觀區在附近大致是從北海坑道沿著官帽山的海岸到鐵板沙灘以及鐵堡一帶附近還有津仁步道官帽山步道等,官帽山 景觀區 附近 北海 坑道 官帽山 海岸 鐵板 沙灘 鐵堡 一帶 附近 津仁 步道 官帽山 步道
1 年前,1,"馬祖好玩值得再次到訪的地方
但是南竿遊客中心的禮品部結帳人員不知是因為我買的太少結帳時滿口輕視與不屑的口氣令人感到不快馬祖因為妳被大大的扣分",馬祖 好玩 值得 到訪 地方 南竿 遊客 中心 禮品部 結帳 人員 太少 結帳 輕視 不屑 口氣 感到 馬祖 大大 扣分
1 年前,4,,
1 年前,5,,
