setTime,star,content,seg_result
11 小時前,5,好玩,好玩
12 小時前,4,尚可,尚可
2 天前,4,,
1 週前,5,好拍攝,拍攝
1 週前,5,,
1 週前,5,空氣好安靜好拍照自行車道完善安全,空氣 安靜 拍照 自行車道 完善 安全
1 週前,5,,
1 週前,4,風景不錯又能看诲,風景 不錯
1 週前,4,,
1 週前,5,著名景點看海看夕陽,著名 景點 夕陽
2 週前,4,一般般囉不過不差就是了,一般般 就是了
2 週前,5,,
2 週前,4,,
2 週前,4,,
2 週前,5,,
2 週前,4,適合搭船一遊傍晚可以看日落早上可以遊濕地或是騎腳踏車,適合 搭船 傍晚 日落 早上 濕地 腳踏車
3 週前,5,,
3 週前,4,好大 荒廢一陣子,荒廢 一陣子
3 週前,5,散步好去處,散步
3 週前,4,,
3 週前,5,,
1 個月前,4,,
1 個月前,5,,
1 個月前,5,"走走還不錯
海之女神跟海之教堂都很好拍",走走 不錯 女神 教堂
1 個月前,4,,
1 個月前,3,,
1 個月前,2,一個沒落的地方 場地大空空的 目前只剩一個水上教堂有點人 主要賣點心類 坐在裡面看水面,沒落 地方 場地 空空 目前 教堂 有點 點心類 裡面 水面
1 個月前,5,,
1 個月前,5,好像有種被荒廢的感覺幸好厠所都有清潔平日人煙稀少 假日非常熱鬧可惜只有兩個商家,荒廢 感覺 清潔 平日 人煙 稀少 假日 熱鬧 可惜 商家
1 個月前,4,,
1 個月前,5,風景很美,風景
1 個月前,4,,
1 個月前,3,,
1 個月前,4,,
1 個月前,4,剩海上教堂營運其他的都像廢墟不勝唏噓,教堂 營運 其他 廢墟 不勝唏噓
2 個月前,4,,
2 個月前,5,,
2 個月前,5,讚,
2 個月前,5,,
2 個月前,5,,
2 個月前,5,"大鵬灣海港風景漂亮的
適合溜小孩的地方",大鵬灣 海港 風景 漂亮 適合 小孩 地方
2 個月前,4,,
2 個月前,3,,
2 個月前,5,,
2 個月前,5,,
2 個月前,4,"有教堂
可以一邊喝咖啡看風景
不過有開放限制
排隊可能要等一小時
反之可以在裡面待一小時

有賽車場(卡丁車)
不過目前不開放
不知何時才開放

有海上女神像
很巨大的藝術品
可以坐在裙子底下休息

有很大的飛機
不過目前沒有開放上去

可以租單車
有一小時半天或整天
我只租一小時看特區
單車有單人跟雙人
也有小孩用的

其實可以租來繞整個大鵬灣
整個大鵬灣有專門設計給單車參觀
其他地點像是東港小巨蛋或是濕地
真的很適合騎腳踏車
最後還可以通過跨海大橋看風景",教堂 咖啡 風景 開放 限制 排隊 小時 裡面 小時 賽車場 卡丁車 目前 開放 何時 開放 女神 巨大 藝術品 裙子 底下 休息 飛機 目前 開放上去 單車 小時 小時 特區 單車 單人 雙人 小孩 租來 大鵬灣 大鵬灣 專門 設計 單車 參觀 其他 地點 東港 巨蛋 濕地 適合 腳踏車 最後 通過 風景
2 個月前,5,,
2 個月前,5,夏季出遊的選款之一,夏季 出遊 選款
2 個月前,3,,
2 個月前,5,,
2 個月前,4,,
3 個月前,5,,
3 個月前,4,,
3 個月前,5,海上教堂海景看夕陽看落日落葉紛飛裝置藝術吹吹海風散散步騎單車的好地方,教堂 海景 夕陽 落日 落葉 紛飛 裝置 藝術 吹吹 海風 散散步 單車 地方
3 個月前,2,花那麼多建設經費景色與維護欠缺台灣普遍情況會建設不會維護,那麼多 建設 經費 景色 維護 欠缺 台灣 普遍 情況 建設 維護
3 個月前,1,環境很大可惜廢墟廁所更髒,環境 可惜 廢墟 廁所
3 個月前,5,各家品牌愛來此地舉辦活動,品牌 舉辦 活動
3 個月前,3,,
3 個月前,5,大鵬灣風景區很好拍一堆景可以拍 ,大鵬灣 風景區
3 個月前,5,散步打卡拍照的好地點廣闊的腹地悠美的風景可安排一日遊搭遊艇逛大鵬灣餐點可到附近的華僑商場現買現煮現吃最新鮮的海產,散步 打卡 拍照 地點 廣闊 腹地 悠美 風景 安排 遊艇 大鵬灣 餐點 附近 華僑 商場 新鮮 海產
3 個月前,3,,
4 個月前,5,,
4 個月前,5,,
4 個月前,5,這裡帶小孩來騎車真的很棒,這裡 小孩 騎車
4 個月前,5,,
4 個月前,3,廁所清潔需加強還未入內在外就聞到  ㄚ莫尼亞  味道了,廁所 清潔 加強 聞到 味道
4 個月前,4,,
4 個月前,4,場地控可治,場地
4 個月前,5,屏東大鵬灣海上教堂咖啡室內挑高灰色的高牆兩邊有拱門透過落地玻璃窗望向海上喝杯咖啡休息看景,屏東 大鵬灣 教堂 咖啡室 挑高 灰色 拱門 落地 玻璃窗 咖啡 休息
4 個月前,2,,
4 個月前,1,,
4 個月前,5,,
4 個月前,5,,
4 個月前,5,不能賽車就曬照吧,賽車 曬照
4 個月前,5,,
4 個月前,5,現在多了海上教堂熱鬧了不少假日可以去吹吹海風放鬆心情,現在 教堂 熱鬧 不少 假日 吹吹 海風 放鬆 心情
4 個月前,5,海上教堂拍照的好選擇,教堂 拍照 選擇
4 個月前,4,,
4 個月前,5,,
4 個月前,5,,
4 個月前,3,值得到此一遊傍晚是欣賞夕陽的絕佳時機,值得 傍晚 欣賞 夕陽 絕佳 時機
4 個月前,1,遼闊的場地白天太陽大沒有什麼遮蔽太陽的地方差點曬成人乾,遼闊 場地 白天 太陽 沒有 遮蔽 太陽 地方 曬成 人乾
5 個月前,5,海風 漁人 教堂 咖啡 漫走 就這樣,海風 漁人 教堂 咖啡 漫走 這樣
5 個月前,4,,
5 個月前,5,,
5 個月前,3,環島路過雖說是平日但要不要這麼荒涼也許要挑有活動的時候去才能看看這的風采吧不然好似全部人都來看看海上教堂而已好空虛的感覺,環島 路過 平日 荒涼 活動 時候 看看 風采 好似 全部 看看 教堂 空虛 感覺
5 個月前,4,,
5 個月前,4,優閒好地方沒樹屛東就是熱,優閒 地方
5 個月前,4,可以玩水上活動,活動
5 個月前,3,佔地廣闊的一個海邊特區裡面就是幾個造景地標白天可以去走走拍拍照還有一個海上教堂咖啡廳感覺晚上去加上燈光應該會比較漂亮,佔地 廣闊 海邊 特區 裡面 造景 地標 白天 走走 拍拍照 教堂 咖啡廳 感覺 晚上 燈光 漂亮
5 個月前,5,風景不錯喜歡照片的人真的很推薦這個,風景 不錯 喜歡 照片 推薦
5 個月前,5,很愜意的地方,愜意 地方
5 個月前,4,,
5 個月前,3,,
5 個月前,5,,
5 個月前,5,,
5 個月前,4,,
5 個月前,5,,
5 個月前,5,,
5 個月前,5,,
6 個月前,3,,
6 個月前,3,,
6 個月前,1,,
6 個月前,4,,
6 個月前,1,活動過後假日再去風采不在沒充氣溜滑梯跟水上活動也沒有市集只剩教堂跟旁邊的餐廳,活動 過後 假日 風采 充氣 溜滑梯 活動 沒有 市集 教堂 旁邊 餐廳
6 個月前,5,景色很美,景色
6 個月前,5,美麗的日落,美麗 日落
6 個月前,3,,
6 個月前,5,必須參觀,參觀
6 個月前,4,,
6 個月前,5,,
6 個月前,5,,
6 個月前,5,"超級大的一個地方 也好停車 不同的時候來有不同的風景 感覺很不一樣
尤其海上教堂 這麼拍都好拍",地方 停車 不同 時候 不同 風景 感覺 一樣 教堂
6 個月前,5,不錯的選擇,不錯 選擇
6 個月前,5,,
6 個月前,4,本來想要晚上去散散步可是一片漆黑而且也沒有什麼人晚上怪可怕的希望可以晚上多點燈光讓人可以靜靜吹著海風放空一下,想要 晚上 散散步 漆黑 沒有 晚上 可怕 希望 晚上 燈光 靜靜 海風 放空 一下
6 個月前,5,,
6 個月前,5,很棒的休閒景點,休閒 景點
6 個月前,1,,
6 個月前,5,,
6 個月前,5,,
6 個月前,3,好可惜以前算熱鬧現在沒商店駐點剩海上教堂熱點但若只走走散步吹海風是個不錯的地點,可惜 以前 熱鬧 現在 商店 駐點 教堂 熱點 走走 散步 海風 不錯 地點
6 個月前,5,適合散步喝咖啡的新景點 但是假日人潮 咖啡廳有人數管制 要排隊才能進去喝咖啡,適合 散步 咖啡 景點 假日 人潮 咖啡廳 人數 管制 排隊 進去 咖啡
6 個月前,3,,
6 個月前,5,,
6 個月前,3,,
6 個月前,4,粉喜歡,喜歡
7 個月前,4,運動的好地方,運動 地方
7 個月前,5,喜歡 風景優美,喜歡 風景 優美
7 個月前,5,好風景優美,風景 優美
7 個月前,5,,
7 個月前,5,,
7 個月前,4,水中教堂傍晚人超多還需排隊才能進入外面很好拍照濱灣區搭船巨蛋很悠閒只是那一小區就分別有三個街頭藝人演唱聲音超大真不理解為何台灣觀光區這麼愛唱不能圖點寧靜美呢,水中 教堂 傍晚 超多 排隊 進入 外面 拍照 濱灣區 搭船 巨蛋 悠閒 街頭 藝人 演唱 聲音 超大 理解 台灣 觀光區 寧靜美
7 個月前,5,,
7 個月前,1,,
7 個月前,4,假日可以來走走,假日 走走
7 個月前,4,,
7 個月前,2,,
7 個月前,5,,
7 個月前,4,第一次來大鵬灣坐船遊湖還不錯行程大概4050分鐘景點沒有很多坐船加走景點大約2個小時,第一 大鵬灣 不錯 行程 4050 分鐘 景點 沒有 很多 景點 小時
7 個月前,3,,
7 個月前,5,,
7 個月前,5,拍照打卡的好所在,拍照 打卡 所在
7 個月前,5,人生第一次開的車跑賽車道可惜賽車道上還塞車一片黑暗也不能拍照,人生 第一 車跑賽 車道 可惜 賽車道 塞車 黑暗 拍照
7 個月前,4,,
7 個月前,3,適合悠閒地午後來走走 沒有太多的設施,適合 悠閒 午後 走走 沒有 太多 設施
7 個月前,5,"有活動可以體驗熱鬧
沒活動可以享受清幽",活動 體驗 熱鬧 活動 享受 清幽
7 個月前,5,,
7 個月前,5,地域性大好逛好停車,地域性 大好 逛好 停車
7 個月前,5,,
7 個月前,3,有點落寞了可惜,落寞 可惜
7 個月前,4,,
7 個月前,5,"在活動快結束的前1小時抵達人比較稀疏不用排隊適合小朋友的地方
有許多特色小攤販可以嚐鮮",活動 結束 小時 抵達 稀疏 排隊 適合 小朋友 地方 許多 特色 攤販
7 個月前,5,,
7 個月前,4,,
7 個月前,4,,
7 個月前,5,,
7 個月前,5,,
7 個月前,5,休閒旅遊好去處,休閒 旅遊 去處
7 個月前,5,,
7 個月前,4,海風吹拂很涼快,海風 吹拂 涼快
7 個月前,5,,
7 個月前,5,,
7 個月前,4,范圍大 路線明顯,范圍大  路線 明顯
7 個月前,5,,
7 個月前,5,這次辦活動進去參觀裡面很寬廣這次辦的活動不錯,活動 進去 參觀 裡面 寬廣 活動 不錯
7 個月前,4,,
7 個月前,5,很大適合辦各種大型活動,適合 大型 活動
7 個月前,5,,
7 個月前,5,,
7 個月前,5,,
7 個月前,5,,
7 個月前,3,,
7 個月前,5,很漂亮隨便逛逛也能放鬆心情,漂亮 逛逛 放鬆 心情
