name,setTime,star,content
袁桂華,3 個月前,3,步道路徑明顯，除了第二.三段比較陡上陡下外，其餘路徑坡度緩好走！海拔不高蚊子多
Arthur Jih,4 個月前,1,"來第二次了，可是前進不到50公尺又放棄了! 原因
- 沒人氣，步道也沒有好好維護
- 兩次來都沒人，這次還是星期天"
Yu-Jing Wei,4 個月前,3,步道不錯但就是蚊子真的好可怕😱
丁明世,4 個月前,5,
鄭鄭,5 個月前,5,
Nicole Chen,6 個月前,5,簡單的步道，適合親子同遊，大概20分鐘內完成✅
Mimi Huang,6 個月前,4,
軒Xuan,7 個月前,5,
JiN Kang (PINKCO 手創),9 個月前,5,
Mr.s卧龙,11 個月前,2,路途坎坷難行，小心點！風景還差不多吧
P pp,1 年前,1,"年久失修，樹木倒塌壓在步道上，步道石磚有一塊沒一塊，你說奇怪不奇怪。
唯一像樣的就只有那道大門而已。"
襄彤,1 年前,2,"從師大旁邊的入口處進去，第一個分岔路（通往連理松與通往義工大橋處）有一群狗見人就吠，還會追人，很可怕。
希望相關人士可以處理一下，不然白白浪費一條好好的路沒人敢走。"
蘇鵬宇,1 年前,5,除了狗還是狗，從路口開始可以一直聽到狗叫
GN Lin,1 年前,1,完全沒有在維護QQ
Monty Hou,1 年前,5,
casber huang,1 年前,5,2022/05/06 前往拍五楊高架的攝影點，路徑幾乎已經失修，而且濕滑，不建議前往。
Michelle Shih,1 年前,3,從林口老公崎步道往福德坑的方向走，就可以接到新林步道。這段步道因為旁邊很多私人土地，已經開發，所以叉路也多，蚊子也多，一路上風景不錯，只是常被蚊子叮讓健行的樂趣少了幾分，不過這部分的遊人比較少，不用擔心人擠人，可以放心慢慢走。
Ly C,1 年前,1,很危險！步道明顯沒有整理過，非常顛簸難行，重點是有很多野狗！會追著你狂吠！認真不建議前往
許明宸,1 年前,4,
no name no,1 年前,4,較少人走的步道，部分路段的雜草稍高。若不想走太久，可以接老公崎步道來回
arthur peng,1 年前,1,偏僻、沒人、蚊子多。
jinn chen,1 年前,5,
黃麗敏50,1 年前,1,一號入口蚊子非常多走不到500公尺就快被蚊子扛走了
閒妃,1 年前,5,"林口秘境
老少咸宜的步道
油桐花開時格外仙境
潺潺流水上的落花 很美
蚊子頗多
要帶防蚊液"
Kenny Sun,1 年前,3,步道感覺年久失修，不是很好走，觀景台雜草叢生，只能看到高速公路沒什麼景色可言
Doya Kuo,2 年前,4,從一段到五段，沒有什麼展望但走起來也蠻舒服的...
Diana Hsieh,2 年前,4,步道旁斜坡上開了雪白油桐花
賴靜慧,2 年前,4,空氣品質很好，但是蚊子多
阿凰,2 年前,1,
李君,2 年前,4,
Szu Han Chang,2 年前,1,有兇狠的狗群，似已被私人佔用。道路維護不佳，走到一半放棄。「林口新寮景觀步道觀景台」有另一入口，但也不好走。
Darren Lin,2 年前,3,不是很好走，亦有高速公路的噪音，優點是沒什麼人。
李敏輝,2 年前,5,優質步道
Lian,2 年前,1,蚊子好多
Tien-shou Lin,2 年前,2,
王德華,2 年前,1,這條路要修改哦，導航都會要汽車走這條。基本上不可行
Bingo Jwayng,2 年前,1,今天中午1點騎機車停放在入口處，光停車就被蚊子咬了三個包，附近工廠林立，步道枯枝茶葉髒亂
Eric Jan,3 年前,1,今天先去探路，就被那隻黑狗搞毛，要不是看它有項圈，我真準備跟它懟上，看到前面網友說還有帶頭的黃狗，看來黑狗還只是小弟而已，我決定認慫，放棄這條步道了。
山藥（山藥）,3 年前,2,新林步道一段近入口處有狗群，帶頭黃狗很兇會作勢攻擊，沒辦法通過。其他路段部分陡峭狹窄，路面砂石落葉略滑，僅有繩子可拉，有點危險需注意安全，不適合家庭出遊。
湯鴻章,3 年前,4,前往觀看五楊高架的步道
Liu Yu Hao,3 年前,5,"還不錯，第一個叉路往右邊走，看到圍欄之後走下去到雞棚，再往下就看到了
網路上的路千萬不要看，不是難走就是不清楚"
Eating LIn,3 年前,1,入口很陰森，大熱白天一走進去全身起雞皮疙瘩，走沒幾步一堆蚊蟲飛蛾竄出，雜草叢生，可以廢了。
Bettalina Huang,3 年前,2,步道已經年久失修變得相當原始，雖然看起來還是有人在走，有一條人踩過的痕跡，可能是附近居民吧？不過某些路段真的窄到只有腳長寬度。步道周圍有種植作物、養雞的，有放養的看守狗，怕狗的慎入。
邱Sara,3 年前,4,泰山大科路義工大橋端國有財產局土地遭亂倒廢土，樹木也遭人砍伐整個林地現在光禿禿ㄧ片，義工大橋已經被廢土擠壓到有安全性疑慮，請登山客經過時注意安全，林口端有人管理維護，泰山端似乎是無政府狀態，任由侵佔國土人亂倒廢土垃圾，國沒破山河都快不在了。
Wei Tw,3 年前,1,"此處已年久失修無人維護 注意自身安全
入口處環境髒亂有垃圾異味 步道失修 多處地板石磚已剝落 蚊蟲多 路上樹枝一堆 某幾處山泉小水滲透步道 步道變得非常溼滑鬆軟 某幾處與私人山林用地相連 地主飼養土狗看家 十分兇惡 有攻擊性 且無綁項圈繩 如果想來此處踏青者 千萬得三思 唯一的觀景台已被樹木掩蓋

希望新北林口區政府好好經營"
吳佩琪,3 年前,1,
ChangYang Liu,3 年前,5,
李doedoe,3 年前,1,
謝昌運,3 年前,1,109年2月22日，初遊。林裡，十數野狗成群，包圍行人狂吠。有一二隻在圍繞之勢後，更從人背後衝向人張嘴欲咬。雖幸恰巧有一當地人出聲嚇阻衝上前的狗，但狗仍持續包圍行人狂吠，甚至跟蹤叫囂良久。此地概已成野狗地盤，生人不宜亂入。
Jason Zhou,3 年前,5,"喜歡攝影的朋友
這個點就是“百岳”名單
這可以拍到五楊高架道
音符號般的美妙無敵夜景
要不然誰要來此荒郊野外
1⭐️和5⭐️的差異就醬來

個人建議安全原則
1.攜伴三五好友來（落單挺危險）
2.手電筒
3.防蚊液
4.登山杖（萬一雨後會路滑）
5.鏡頭焦段80～200
6.三腳架
7.快門線
8.黑卡
9.風衣或雨衣
10.穿止滑球鞋"
ann Lin,3 年前,5,
陳炳彰,3 年前,3,
靖騰陳（正雄）,3 年前,4,
Bokai Chiu,3 年前,4,位置算方便只是蚊子有點多
張仁,3 年前,1,無人維護，雜草叢生，差點摔死，非常危險。
Chen bao-shen,3 年前,2,
林彥良,3 年前,3,
Jennifer Huang,3 年前,3,
謝慶益,4 年前,3,新林步道分為五段，桐花盛開可觀賞。紅地毯步道年久老化不復以往，延路泥土步道自然好走，好漢坡陡下，過義工橋標示不清，道路下大科路，對面山腳下有指式示牌，往上大樹斜躺路中可低頭穿越，山谷縱走五楊高速公路車聲轟轟作響。五段包青府延山溝上行(未注意往下通大科路)走上林口高中，順仁愛路區公所前走老公崎步道，接善友亭，板根神木(差點錯過)，延山溪小俓途過幾座小橋，土地公廟前叉路，可轉往新林二段，上行老公崎步道入口，接新寮步道，觀景台可遙望五楊高架車行南來北往，有台望遠鏡可拉進距離，回一段起登點。
敬堡,4 年前,2,"是不是能整修一下？
整個步道走的有點陰森 走的一半放棄了"
陳鉅元,4 年前,4,
AiLing (脆脆),4 年前,4,適合踏青好去處
老師戴,4 年前,4,高速公路在林口形成S形新林步道是最知名的拍攝景點
呂麗鳳,4 年前,3,
Jason Chang,4 年前,5,
徐其弘,4 年前,2,蚊蟲太多了
劉月對,4 年前,4,階梯比較多沿路都是 清涼的還不錯
chunhui1474,4 年前,3,環境清幽，適合早晨運動的地方。
蔡麗蘭,4 年前,5,
黎志軒,4 年前,2,拍國道一號是不錯，但視野不大，而且蚊子超級多，絕對不能穿短褲因為步道幾乎感覺廢棄了，路都幾乎看不清楚被花草遮住，能走就不要從步道入口，從捷徑走，因為門口牌樓前會遇到一群野狗，所以再到牌樓之前有一條路可以右轉，雖然裡面也有狗但如果旁邊阿公阿嬤在就沒事，如果真的往你這邊跑手伸出來並且張開來五指併攏面向牠，牠就會停下來然後你往下揮他就會蹲著不動了，保險起見最好也拿長條物直接打沒關係，當地的阿公阿嬤說的，走捷徑一下子就可以到了，也從捷徑原路回來
