setTime,star,content,seg_result
3 天前,5,,
4 週前,4,,
1 個月前,5,"假日休閒好地方超人氣風景區
市區的市外桃園綠色走廊
遠離塵囂清靜心靈好地方
不論是家族運動情侶約會親子遊走運動逛逛金獅湖或爬爬旁邊小山釣魚看蝴蝶看鴿子看麻雀看鴨子的好地方
金獅湖一共有四座公共廁所方便很多

這裡涼亭很多有許多長輩在下棋和聊天
也有Ubike可以悠哉騎腳踏車繞著金獅湖
也可以爬金獅湖旁的小山做運動
可惜小山蚊子很多
若要爬小山建議先做好防蚊措施

或者也可以帶小孩子到附近的公園遊玩
也可以到太子廟拜拜
住附近值得推薦來走一走",假日 休閒 地方 超人氣 風景區 市區 桃園 綠色 走廊 遠離 塵囂 清靜 心靈 地方 家族 運動 情侶 約會 親子 遊走 運動 逛逛 金獅湖 爬爬 旁邊 釣魚 蝴蝶 鴿子 麻雀 鴨子 地方 金獅湖 廁所 方便 很多 這裡 涼亭 很多 許多 長輩 下棋 聊天 悠哉 腳踏車 金獅湖 金獅湖 運動 可惜 蚊子 很多 建議 做好 措施 小孩子 附近 公園 遊玩 太子廟 拜拜 附近 值得 推薦
1 個月前,4,,
1 個月前,5,在住家附近常常可以去走走有土地公廟道德院太子爺保安宮後面風景區還有蝴蝶園餵鴨餵鴿子的地方運動休閒好去處,住家 附近 走走 土地公廟 道德院 保安宮 後面 風景區 蝴蝶園 鴿子 地方 運動 休閒 去處
1 個月前,4,"高雄是個有很多水景的地方金獅湖原名叫做大埤除了盤踞在一旁的樹木遠方有山景可以眺望蝴蝶園道德院以及覆鼎金保安宮也在風景區的湖畔旁邊

來附近玩可以順遊的風景區區域不大且沒有可以遊玩的設施需要陪小孩同樂可以到旁邊的蝴蝶公園湖中已衍生成生態湖湖畔邊的草坪上會有可愛小動物的蹤跡由於湖水較濁看不清楚水裡的魚

最漂亮的景光莫過於接近夕陽西下時站在連接景觀的橋上或是去暫時歇腳處的涼亭看著天空絕美的景色以及倒影在水中的鏡像",高雄 很多 水景 地方 金獅湖 原名 叫做 大埤 盤踞 樹木 遠方 山景 眺望 蝴蝶園 道德院 覆鼎金 保安宮 風景區 旁邊 附近 風景區 區域 沒有 遊玩 設施 需要 小孩 同樂 旁邊 蝴蝶 公園 衍生成 生態湖 草坪 可愛 動物 蹤跡 湖水 清楚 漂亮 景光 莫過於 接近 夕陽西下 連接 景觀 歇腳處 涼亭 天空 絕美 景色 倒影 鏡像
1 個月前,4,休息或鍛煉的好地方,休息 鍛煉 地方
1 個月前,5,"傳統公園設計造景涼亭多廁所多樹木多有湖也有小山丘拱橋倒影落羽松的蕭瑟搭配起來十分有味周邊環境若是再重視一些好好整理維護應該可以是個相當不錯的小景點
ps近幾年公園的設計沒涼亭甚至沒廁所設計高價整塊石頭當椅子又放在日頭下正好可當鐵板燒好好考量台灣氣候環境需求不要一昧模仿歐美公園設計環境氣候不適合的.....",傳統 公園 設計 造景 涼亭 廁所 樹木 山丘 拱橋 倒影 落羽松 蕭瑟 搭配 有味 周邊 環境 重視 一些 整理 維護 不錯 景點 公園 設計 涼亭 廁所 設計 高價 石頭 椅子 日頭 鐵板 好好 考量 台灣 氣候 環境 需求 模仿 歐美 公園 設計 環境 氣候 適合
2 個月前,5,環湖步道走起來舒服附近居民散步休閒的好選擇,步道 舒服 附近 居民 散步 休閒 選擇
2 個月前,4,,
