setTime,star,content,seg_result
1 小時前,4,,
3 小時前,5,,
2 天前,2,門票100元不太行練腿力,門票 100 腿力
3 天前,4,來看看 結果被跑帳,看看 跑帳
6 天前,4,,
6 天前,5,風景優美,風景 優美
6 天前,5,解說志工非常專業敬業,解說 志工 專業 敬業
6 天前,4,腹地大 路線沒有聯通石門水庫比較好逛,腹地 路線 聯通 石門 水庫
1 週前,3,,
1 週前,5,,
1 週前,5,休閒一下,休閒 一下
1 週前,5,,
1 週前,5,超屌,超屌
1 週前,5,,
1 週前,4,有歷史的水庫有日本人的故事廣大的園區適合整天悠遊漫步其間,歷史 水庫 日本人 故事 廣大 園區 適合 悠遊 漫步
1 週前,4,入園門票費用100元台南市民攜帶證件證明優惠票價60元這裡有提供付費的露營區好像是1個營位500元還有提供熱水的公共淋浴間和烤肉區觀光遊湖船1人250元遊園拉拉車1人50元,入園 門票 費用 100 台南 市民 攜帶 證件 證明 優惠 票價 60 這裡 提供 付費 露營區 營位 500 提供 熱水 淋浴間 烤肉區 觀光 遊湖船 250 遊園 拉拉車 50
1 週前,5,"烏山頭水庫風景區占地分常寬廣主要景點設施有親水公園八田技師紀念室大壩石堤香榭大道天壇公園火車頭平壓塔吊橋等等慢慢逛可以逛一整天建議可以來露營二天一夜剛剛好晚上享受戶外的寂靜隔天早起可以遊湖以及看日出營地用完早餐後可以用悠閒的步調逛逛園區享受優閒假日
營區共有4大區可以供選擇分別有珊瑚潭草地露營區樟樹林露營區親水公園露營區北側露營區眾多選擇想要露營朋友記得必須先到遊客中心購票再由大門進入而遊客中心下午5點就下班必須提早到",烏山頭 水庫 風景區 占地 寬廣 景點 設施 公園 技師 紀念室 大壩 石堤 香榭 大道 天壇 公園 火車頭 平壓塔 吊橋 慢慢 建議 露營 晚上 享受 戶外 寂靜 隔天 早起 日出 營地 用完 早餐 悠閒 步調 逛逛 園區 享受 優閒 假日 營區 共有 選擇 珊瑚潭 草地 露營區 樟樹林 露營區 公園 露營區 北側 露營區 眾多 選擇 想要 露營 朋友 記得 遊客 中心 大門 進入 遊客 中心 下午 5點 下班 提早
1 週前,5,,
1 週前,5,風景優美,風景 優美
2 週前,3,"汽機車皆可行駛入園環境還不錯適合走走踏青走一大圈也花了不少時間還可以逛室內展覽和搭船

門票100 台南市民60
停車費小型車大型重機 50","汽機車 行駛 入園 環境 不錯 適合 走走 踏青 不少 時間 展覽 搭船 門票 100  台南 市民 60
 停車費 小型車 大型 重機"
2 週前,5,水庫風景優美休憩渡假的好去處,水庫 風景 優美 休憩 渡假 去處
2 週前,5,,
2 週前,4,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,不可亂餵食,餵食
2 週前,4, ,
2 週前,5,風景讚,風景
2 週前,5,"民58年嘉南農田水利會始成立烏山頭風景區園區很大一定要開車比較好或是自備腳踏車(裡面沒有ubike)八田與一紀念館跟水庫景區門票是一起的100小客車停車50如果是住客必須告知票口姓名確定有訂房就可以直接進入

設施有親水公園八田技師紀念室(在水力發電所旁邊)大壩石堤香榭大道(車道跟人行道都會經過櫻花木整片好拍照)天壇公園(雄偉壯觀跟台中霧峰圓滿教堂園區的天壇一樣美)八田與一銅像及火車頭(車停在湖境會館走人行步道過去八田技師當時使用半水力填築式工法來建造大壩因此需要許多石頭細沙泥土等材料此火車頭便是當時用來從台南市大內區運送材料至烏山頭建造大壩的運輸工具)平壓塔珊瑚吊橋(在天壇旁邊有3D造景可以拍照)溢洪道三角埤公園櫻花公園舊送水站八田與一紀念園區(要從水庫風景區進去八田與一先生與技師們共四個日式宿舍可走入參觀旁邊另一處有八田與一百年大圳特展講述當時日治時期生活方式及水庫建造造福附近的區域以灌溉農田)",58年 嘉南 農田 水利會 成立 烏山頭 風景區 園區 開車 自備 腳踏車 裡面 紀念館 水庫 景區 門票 100 客車 停車 50 住客 告知 票口 姓名 確定 訂房 直接 進入 設施 公園 技師 紀念室 水力 發電所 旁邊 大壩 石堤 香榭 大道 車道 人行道 經過 櫻花木 拍照 天壇 公園 雄偉 壯觀 台中 霧峰 圓滿 教堂 園區 天壇 一樣 銅像 火車頭 湖境 會館 步道 過去 技師 當時 使用 水力 填築式 工法 建造 大壩 需要 許多 石頭 細沙 泥土 材料 火車頭 當時 用來 台南市 大內區 運送 材料 烏山頭 建造 大壩 運輸 工具 平壓塔 珊瑚 吊橋 天壇 旁邊 造景 拍照 溢洪道 三角埤 公園 櫻花 公園 送水站 紀念 園區 水庫 風景區 進去 先生 技師 宿舍 走入 參觀 旁邊 一百 大圳 特展 講述 當時 日治 時期 生活 方式 水庫 建造 造福 附近 區域 灌溉 農田
2 週前,4,沒進步,進步
2 週前,4,空氣好氣溫舒適只是可逛的點有限12月裡面有櫻花喜歡可去拍照,空氣 氣溫 舒適 有限 12月 裡面 櫻花 喜歡 拍照
2 週前,5,,
2 週前,5,,
3 週前,3,個人感覺很無聊破舊,感覺 無聊 破舊
3 週前,4,,
3 週前,5,,
3 週前,4,可以悠閒散步的地方,悠閒 散步 地方
3 週前,5,,
4 週前,5,,
4 週前,5,可以很優閒假日人不多,優閒 假日
