name,setTime,star,content
aaak aaaK,1 週前,3,
Po-Hsun Lin,1 週前,5,很舒服的公園，有籃球場、溜冰場、簡單的遊樂設施，樹木多，也有涼亭，旁邊也有公廁、飲水機，小孩可以在這邊運動玩耍，大人也能在旁邊散步，旁邊有新街溪河濱步道，走起來也頗舒服。
謝秀玲,2 週前,5,
CL Lee,3 週前,4,中壢藝術園區，在地中壢人習慣稱為中福公園，旁邊就是中福派出所、新街溪河岸步道，隣近南園二路、內壢交流道，小時候，常和隣居小孩來這裡騎單車、溜冰、打籃球，美好的童年回憶
龔建成,3 週前,3,"裡邊有一間土地公廟
附近居民常在這裡運動，活動筋骨還有溜小孩🧒 …"
Leo Zhong,1 個月前,5,
tors tt,1 個月前,5,
邱延一,1 個月前,4,
allie vic,1 個月前,1,以前比較好玩
沈薇,1 個月前,3,
鄭志賢,1 個月前,5,
邱錦豐,1 個月前,5,
車干,1 個月前,5,
婼星喬,2 個月前,4,小小的
Công Nguyễn,2 個月前,5,
于振國,2 個月前,5,
Yen-Fu Lin,2 個月前,3,緊鄰河岸和警察局的小公園，附近不好停車，內有廁所，小型遊樂設施，籃球場。
楊玉珍,2 個月前,4,"佔地很小，園區內的雕塑充滿家庭溫馨,旁邊大水圳內也不，水不多也不深,裡面卻有很多體型不小的魚（看似吳郭魚）"
Kingston Lu,2 個月前,5,
林雪嬌,2 個月前,3,還不錯的地方
Calvin Cheng,2 個月前,5,"公園佔地不大，在新街溪畔。
多老樹及藝術銅雕，園區志工熱心維持，清爽乾淨。
園內有溜冰場，籃球場及鞦韆等，並設有一土地公廟，造型特殊有型，如福德正神官帽，是當地信仰中心。廁所造型像個斗笠；寬敞乾淨….這裡應該可以是社區公園的標竿了吧！
溪畔步道， 平坦好走，適合閤家散步…。唯缺雨季節，稍有異味飄散，是唯一小缺點。近期溪床整治已多有改善，流水淙淙，終日不息…
雖非著名景點，但路過時，很值得稍做駐留。

2019.09.22

完工後，更美麗了！
2021.12.10補述

在榕樹上落腳的，石斛蘭開了。
辛勤奉獻的環保志工，當然也是美麗風景😀謝謝🙏～
2023.04.08"
陳Jessica,2 個月前,4,
孟翰郭,3 個月前,2,在現在這個公園設施大同小異的2023年，開車去沒有停車場的公園，真的很糟糕，只適合附近民眾或騎車前往的遊客⋯
Shenho Chan,3 個月前,5,
Chang Wilson,3 個月前,5,你可以自己來看
李岳展,3 個月前,4,很適合親子戶外活動的公園
戴國郎,3 個月前,4,
Josh Chan,3 個月前,5,很適合帶小孩子來玩的公園
張伃果,3 個月前,4,規劃的不錯，但居然有遊民睡在洞裡
Tommy Tsai,3 個月前,5,
張銘哲,3 個月前,5,
王立勲,3 個月前,5,好
Life Chang,3 個月前,5,平日溜小孩的好去處
羅文河,3 個月前,5,"適合大人小孩運動休閒的地方
小孩子可以在這邊盡情的遊玩"
Ling Rich,4 個月前,5,適合小朋友們去放電
Bernard Su,4 個月前,4,清境，我喜歡
宇宙評委,4 個月前,1,停車無敵不方便，下午蚊子爆多
Alvin Troy Ocomen,4 個月前,5,
林宜德（MarCo）,4 個月前,5,
袁瑞龍,4 個月前,1,
謝先生,4 個月前,5,
阿羊,4 個月前,4,練球的地方，蚊子有點多
陳鼎,4 個月前,5,"經過改建,目前這個雕塑已經移走,改為其他設施。"
李瑞星,4 個月前,5,
Martin Lu,4 個月前,4,石斛蘭開花了
