setTime,star,content,seg_result
2 小時前,5,台北市難得有好停車的景點停車費相對平易近人,台北市 難得 停車 景點 停車費 相對 平易近人
2 小時前,5,,
17 小時前,4,,
23 小時前,5,,
1 天前,5,很好,
1 天前,5,,
1 天前,3,,
1 天前,5,最近都沒有丟槍還是要特定時間,最近 時間
2 天前,5,周邊公車捷運都方便適合前往拍照散散步曬曬太陽,周邊 公車 捷運 方便 適合 前往 拍照 散散步 曬曬 太陽
2 天前,5,"這周邊貌似吃得很少
不過還是值得來走走逛逛",周邊 貌似 很少 值得 走走 逛逛
2 天前,5,台灣國父紀念碑建築,台灣 國父 紀念碑 建築
2 天前,5,,
2 天前,5,,
2 天前,5,,
3 天前,5,,
3 天前,5,奢華與文化,奢華 文化
3 天前,4,,
3 天前,5,很舒服,舒服
3 天前,5,,
3 天前,5,我們在下午 1 點去了並設法看到了警衛值班的變化隆重的儀式負責 SYS 博士大廳的女值班人員知識淵博且友好就連較小的博物館商店的客服小姐也很有禮貌我們玩得很開心,下午 設法 看到 警衛 值班 變化 隆重 儀式 負責 博士 大廳 值班 人員 知識 淵博 友好 博物館 商店 客服 小姐 禮貌 開心
3 天前,4,,
3 天前,5,,
3 天前,5,,
4 天前,4,,
4 天前,5,,
4 天前,4,,
4 天前,5,幸運撞到軍隊遊行換班下午3點時段,幸運 撞到 軍隊 遊行 換班 下午 3點 時段
5 天前,5,,
5 天前,5,,
5 天前,5,向國父敬禮鞠躬,國父 敬禮 鞠躬
5 天前,4,,
5 天前,5,,
5 天前,1,沒啥特別的,特別
5 天前,5,,
5 天前,3,,
5 天前,4,,
5 天前,5,有台灣重要人物孫中山歷史博物館免費入場裡面有有趣的藝術作品周圍的花園綠樹成蔭可以坐下來放鬆而且台北101大樓旁邊還有一個拍照區又是一個值得一去的地方,台灣 重要 人物 歷史 博物館 免費 入場 裡面 有趣 藝術 作品 周圍 花園 綠樹 成蔭 坐下來 放鬆 台北 大樓 旁邊 拍照區 值得 地方
6 天前,5,,
6 天前,4,免費入場紀念館寬敞整潔還可以體驗對第一個計時器很有趣的守衛變化,免費 入場 紀念館 寬敞 整潔 體驗 第一 計時器 有趣 守衛 變化
6 天前,4,"前往此地點觀看因愛啟程週邊環境維護得相當好
進出口指標標示明顯
廁所乾淨",前往 地點 觀看 愛啟程 週邊 環境 維護 進出口 指標 標示 明顯 廁所 乾淨
6 天前,4,夜間的忠孝光復交叉路口,夜間 忠孝 光復 交叉 路口
6 天前,4,"紀念孫中山的地方
現在很多妹啊在練舞 散步",紀念 地方 現在 很多 練舞 散步
6 天前,5,,
6 天前,5,,
6 天前,4,,
6 天前,4,,
6 天前,5,,
1 週前,4,"館前廣場正在整修中對風景有期待的先緩點再來
倒是對面的蘇阿姨手工披薩店令人驚艷",廣場 整修 風景 期待 緩點 對面 阿姨 手工 披薩店 驚艷
1 週前,5,很適合大家的散步,適合 散步
1 週前,3,很多整修,很多 整修
1 週前,5,,
1 週前,5,看禮兵換更多莊嚴,禮兵 莊嚴
1 週前,5,,
1 週前,5,大型表演如神韻藝術團很棒,表演 神韻 藝術團
1 週前,4,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,稱 ,
1 週前,4,,
