setTime,star,content,seg_result
3 小時前,5,,
6 小時前,5,,
6 小時前,5,,
6 小時前,4,,
7 小時前,5,,
9 小時前,5,很多厲害的展覽品值得看現場還有解說員讓你參與互動的展品很棒的體驗,很多 厲害 展覽品 值得 現場 解說員 參與 互動 展品 體驗
1 天前,5,埃爾溫奧拉夫完美時刻未竟世界展期已結束喜歡這種多元的方式看展尤其是從鑰匙孔窺看沒體驗過所以很新奇好玩,完美 時刻 世界 展期 結束 喜歡 多元 方式 鑰匙孔 窺看 體驗 新奇 好玩
1 天前,5,,
1 天前,5,目前免費 又有天才雕塑家的作品 值得一去,目前 免費 天才 雕塑家 作品 值得
1 天前,5,"國美館空間很大很舒適可以愜意在裡面逛展策展規劃動線燈光也具專業水準

個人覺得休憩的座椅規劃不夠多可有再補強館內無障礙設計很到位 ",國美館 空間 舒適 愜意 裡面 逛展 策展 規劃 動線 燈光 專業 水準 覺得 休憩 座椅 規劃 夠多 補強 障礙 設計 到位
1 天前,5,,
1 天前,5,對於展場入口的管制應該嚴實點不該讓未成年看的展品應該有管控,展場 入口 管制 嚴實 成年 展品 管控
1 天前,5,"巧遇鐵道畫家李欽賢的台語導覽黃土水作品變得栩栩如生

* 可愛氣質歐吉桑台語導覽美術史信手捻來 ",巧遇 鐵道 畫家 台語 導覽 作品 栩栩如生 可愛 氣質 歐吉桑 台語 導覽 美術史
1 天前,5,國際級高水準的台灣美術館美術館有台灣本土知名藝術家展覽也有國際的藝術家展覽樓上有咖啡廳一樓有藝品展示都可以走走看看旁邊有茶館週圍有綠地樹木步道可散步適合全家出遊知性之旅培養文藝氣息,國際級 高水準 台灣 美術館 美術館 台灣 本土 知名 藝術家 展覽 國際 藝術家 展覽 樓上 咖啡廳 一樓 藝品 展示 走走 看看 旁邊 茶館 週圍 綠地 樹木 步道 散步 適合 出遊 知性 培養 文藝 氣息
2 天前,5,非常棒可以休息可以看展服務人員也很好,休息 服務 人員
2 天前,5,"平日下午去人潮不多陽光明媚非常適合拍照剛好有些地方在佈展所以無法參觀

美術家內外佈置都很有氛圍非常適合外拍",平日 下午 人潮 陽光明媚 適合 拍照 地方 佈展 參觀 美術家 內外 佈置 氛圍 適合 外拍
2 天前,5,,
2 天前,5,,
2 天前,5,放風放空的好地方. 地廣環境優. 人文素質優.,放風 放空 地方 環境 人文 素質
2 天前,5,散步好去處,散步
2 天前,5,室內外環境清幽典雅內部展覽雅俗共賞不論大小朋友或親朋好友都適合的好地方,室內外 環境 清幽 典雅 內部 展覽 雅俗共賞 朋友 親朋好友 適合 地方
3 天前,5,,
3 天前,5,美術館很安靜 地下室還有兒童讀書區 適合帶小孩來參觀,美術館 安靜 地下室 兒童 讀書區 適合 小孩 參觀
3 天前,5,,
3 天前,3,,
4 天前,5,確實到現在還有著無可取代的獨特的人文氣息我在新竹桃園工作尤其是也蠻常聽到蠻多行業都是從大台中取經的例如雙語學校美食小吃建築業裝潢設計等而我忽然想到我為什麼從來不曾約親友至新竹什麼藝文類的館去逛逛呢  ,現在 取代 獨特 人文 氣息 新竹 桃園 工作 聽到 行業 大台 取經 雙語 學校 美食 小吃 建築業 裝潢 設計 想到 親友 新竹 藝文類 逛逛
4 天前,5,,
4 天前,5,風景優美樹木青翠人文氣息濃厚是欣賞藝術和散步你的好地方,風景 優美 樹木 青翠 人文 氣息 濃厚 欣賞 藝術 散步 地方
5 天前,5,"很棒的都市空間
很棒的策展內容
今天特別來看黃土水特展 ",都市 空間 策展 內容 今天 特別 黃土 特展
5 天前,4,華麗的博物館和現代空間但只有一個展品可以發展成為世界知名的博物館但還沒有,華麗 博物館 現代 空間 展品 發展 成為 世界 知名 博物館 沒有
5 天前,4,,
5 天前,5,免費入場這個地方很大是花一些時間遠離繁忙街道的好地方總的來說我想我在台中一日遊的地方花了大約一個小時,免費 入場 地方 一些 時間 遠離 繁忙 街道 地方 台中 地方 小時
6 天前,4,,
6 天前,5,環境清潔,環境 清潔
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,4,,
1 週前,4,展出的作品有變化所以很少,展出 作品 變化
1 週前,5,,
1 週前,5,,
1 週前,5,看展好去處外面綠地適合親子休閒,去處 外面 綠地 適合 親子 休閒
1 週前,5,,
1 週前,5,環境幽雅建築有特色且美展館適展黃土水雕塑展彌補了二月在嘉美館錯過的遺憾感動,環境 幽雅 建築 特色 美展館 適展 黃土 雕塑展 彌補 二月 嘉美館 錯過 遺憾 感動
1 週前,5,環境優展覽棒,環境 展覽
1 週前,5,全國美展看展 遇到蔡國強老師 他還幫我們解釋當代攝影作品 藝術的底子很強 本人跟照片一樣 只是頭髮長了一點 看到蔡老師很開心(十顆星) ,美展 遇到 老師 解釋 當代 攝影 作品 藝術 底子 照片 一樣 頭髮 一點 看到 開心
1 週前,5,帶小朋友去小朋友兒童藝術館讓小朋友在玩樂中得到藝術的啟發,小朋友 小朋友 兒童 藝術館 小朋友 玩樂 得到 藝術 啟發
1 週前,5,我去台中是為了看更多的藝術在沒有匆忙壓力和人群的情況下享受它這是其中之一它完全符合我的想法甚至超越了我的想法工作人員非常樂於助人試圖說英語來指導我一位師傅幫我拍照門票當我問到哪裡去的時候他們說是免費入場哇他們舉辦了我們時代的藝術展覽這是一個混合媒介你可以看到它現在更關注年輕人我喜歡它如何勇敢地解決台灣男性對越南女性的婚姻經紀人等問題藝術應該解放藝術應該自由藝術應該有發言權和存在權今天這就是博物館的經歷讓我想起的非常感謝你們 ,台中 更多 藝術 沒有 匆忙 壓力 人群 情況 享受 符合 想法 超越 想法 工作 人員 樂於助人 試圖 英語 指導 師傅 拍照 門票 問到 哪裡 時候 免費 入場 舉辦 時代 藝術 展覽 混合 媒介 看到 現在 關注 年輕人 喜歡 勇敢 解決 台灣 男性 越南 女性 婚姻 經紀人 問題 藝術 解放 藝術 自由 藝術 發言權 存在權 今天 博物館 經歷 想起 感謝
1 週前,2,"很多展覽不知所雲卻美其名曰每個人都帶著問號是我們所希望的

很多展覽帶有明顯的性暗示負面的表達這對於去美術館參觀的小朋友合適嗎",很多 展覽 不知所雲 美其名 問號 希望 很多 展覽 帶有 明顯 暗示 負面 表達 美術館 參觀 小朋友 合適
1 週前,4,,
1 週前,4,,
1 週前,1,當我參觀以切換到新的展覽時90 的博物館都關閉了通常你至少會保留一些永久性的或其他東西我訪問時浪費時間,參觀 切換到 展覽 90  博物館 關閉 保留 一些 永久性 其他 東西 訪問 浪費 時間
1 週前,5,,
1 週前,5,,
1 週前,5,099歲都喜愛的好地方,099 喜愛 地方
1 週前,5,,
1 週前,4,展覽內容真的要加強無法吸引大家入內參觀外面的草坪更引人入勝,展覽 內容 加強 吸引 參觀 外面 草坪 引人入勝
1 週前,4,適合親子同行,適合 親子 同行
1 週前,5,此處的玫瑰園是台中唯一的一家店了茶好喝鬆餅好吃 下午茶好地方,玫瑰園 台中 好喝 鬆餅 好吃 下午茶 地方
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,1,,
1 週前,5,,
2 週前,5,,
2 週前,5,兒童藝術天地需事先上網預約雖然網上建議年齡是010歲但我覺得適合6歲以下小二以上的學生覺得較無吸引力環境空間大每個場次限定60人名額整體是舒服的美術館外有大片草皮喜歡運動的孩子也可以帶各類球具到室外活動,兒童 藝術 天地 上網 預約 建議 年齡 010 覺得 適合 以下 小二 以上 學生 覺得 吸引力 環境 空間 場次 限定 60 名額 整體 舒服 美術館 草皮 喜歡 運動 孩子 球具 活動
2 週前,5,,
2 週前,4,,
2 週前,4,帶小朋友來跑跑跳跳 美術館很大 但是沒有進去看展 週遭有向上路 接近晴美商圈 與 審計新村 適合安排半日遊,小朋友 跑跑 跳跳 美術館 進去 週遭 上路 接近 商圈 審計 新村 適合 安排
2 週前,5,,
2 週前,5,,
2 週前,5,"週末小市集還不錯
還有可愛的貓咪在攤位上當店長
超療癒 ",週末 市集 不錯 可愛 貓咪 攤位 店長 療癒
2 週前,5,,
2 週前,5,Ｌ,
2 週前,3,,
2 週前,2,展覽不多,展覽
2 週前,3,,
2 週前,5,,
2 週前,4,停車場雖不是很大一般也是方便尤其30分鐘內進出不收費的,停車場 方便 30 分鐘 進出 收費
2 週前,5,,
2 週前,2,免費但 12 家畫廊中有 11 家已經關閉因為他們準備在一周內舉辦一場新展覽所以沒什麼可看的可能應該剛剛關閉整個博物館也不確定它是否應該被稱為美術環境很好,免費 畫廊 關閉 準備 舉辦 展覽 可能 關閉 博物館 確定 稱為 美術 環境
2 週前,5,,
2 週前,5,周邊是寬廣的大公園環境很舒服內部展區剛好大部分換展中意外的有兒童繪本區讀書不算多不過有定時的講故事時間可以帶小孩來看看,周邊 寬廣 公園 環境 舒服 內部 展區 大部分 意外 兒童 繪本 讀書 定時 故事 時間 小孩 看看
2 週前,3,,
2 週前,5,帶小孩出來踏青的休閒好地方草地廣闊台中讚,小孩 出來 踏青 休閒 地方 草地 廣闊 台中
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,"此次到訪是為了黃土水的特展非常美麗撼動心底館方非常用心規劃有許多珍貴的文獻資料和作品讓人得以一窺這位偉大的天才雕塑家
精品店內有許多令人驚艷的禮品很值得一逛
B1露天的春水堂很適合逛完來杯冰涼茶飲
國美館不需門票這點令人感激希望來台中玩的旅人都來近距離參觀美術",到訪 黃土水 特展 美麗 撼動 館方 用心 規劃 許多 珍貴 文獻 資料 作品 偉大 天才 雕塑家 精品店 許多 驚艷 禮品 值得 露天 春水堂 適合 逛完 冰涼 茶飲 國美館 門票 感激 希望 台中 旅人 近距離 參觀 美術
2 週前,5,,
2 週前,5,,
2 週前,4,,
2 週前,5,"免門票參觀內部除了展區尚有咖啡廳和紀念品店整體環境舒服
剛好碰到展設大遷移所以展覽不多只有黃土水特展
室外有一些裝置藝術和短短的步道可以散步",門票 參觀 內部 展區 咖啡廳 紀念品店 整體 環境 舒服 碰到 展設 遷移 展覽 黃土 水特展 一些 裝置 藝術 短短 步道 散步
2 週前,4,,
2 週前,5,,
2 週前,5,必須參觀它,參觀
3 週前,3,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,3,,
3 週前,5,,
3 週前,5,清心精心起心,清心 精心
3 週前,5,超脫世俗的汲汲營營走入上帝賦予人類的至高藝術與邏輯的殿堂美的像另一個未知星球讓我們能看到人類藝術文明的演變,超脫 世俗 汲汲營營 走入 上帝 賦予 人類 至高 藝術 邏輯 殿堂 未知 星球 看到 人類 藝術 文明 演變
3 週前,4,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,"空間寬大乾淨
可預約兒童閱覽室繪本豐富
有說故事時間口齒清晰生動風趣",空間 寬大 乾淨 預約 兒童 閱覽室 繪本 豐富 故事 時間 口齒 清晰 生動 風趣
3 週前,3,我們去的時候沒有什麼展覽但看得出來展廳很大舒適度蠻高,時候 沒有 展覽 看得出來 展廳 舒適度
3 週前,5,放鬆好地方,放鬆 地方
3 週前,5,第2萬個評論  ,第2萬 評論
3 週前,5,,
3 週前,3,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,5,假日帶小朋友來遇到下雨天可以躲雨,假日 小朋友 遇到 下雨天 躲雨
3 週前,3,沒有比我想的更多,更多
3 週前,5,,
3 週前,5,放假休閒好去處,放假 休閒 去處
3 週前,5,,
3 週前,1,值得到門口前廣場逛逛拍照,值得 門口 廣場 逛逛 拍照
3 週前,4,,
3 週前,5,可惜展覽快結束了不過我喜歡,可惜 展覽 結束 喜歡
3 週前,5,很多展廳都還在換展中不過102目前有日治時代著名的雕塑家黃土水作品不論是人像作品或是動物群像都展現出獨樹一格的生命力及對故鄉滿溢的鄉土情懷,很多 展廳 102 目前 時代 著名 雕塑家 作品 人像 作品 動物群像 展現出 獨樹一格 生命力 故鄉 滿溢 鄉土 情懷
3 週前,5,,
3 週前,4,,
3 週前,5,,
3 週前,5,,
3 週前,2,"感覺散步
綠色大樹多
有松鼠",感覺 散步 綠色 大樹 松鼠
3 週前,5,,
3 週前,5,,
3 週前,5,到的時候剛好是展覽期過了,時候 展覽期
3 週前,5,展廳舒適休息座椅偏少  免費最大,展廳 舒適 休息 座椅 免費
3 週前,5,,
3 週前,4,,
3 週前,4,,
3 週前,5,,
4 週前,4,周邊鄰近散步環境悠閒,周邊 鄰近 散步 環境 悠閒
4 週前,4,,
4 週前,5,大師之作穿越時空歴史帶我們回到藝術創作的初心,大師 穿越 時空 歴史 回到 藝術 創作 初心
4 週前,5,,
4 週前,5,,
4 週前,5,,
4 週前,5,豐富的當地藝術展覽入口是免費的這個地方維護得很好,豐富 當地 藝術 展覽 入口 免費 地方 維護
