setTime,star,content,seg_result
5 小時前,5,被苗栗路人說這是萬惡之地,苗栗 路人 萬惡之地
1 天前,5,,
1 天前,3,拜託再出一次進擊的巨人5D,拜託 進擊 巨人
2 天前,1,六樓攀岩的服務人員態度都不是很好 另外一邊的高空設施 服務人員還會催促我六歲女兒在高空上走快點明明早上10點就沒幾組人是趕下班嗎其他樓的號稱遊戲的我都不想稱你為遊戲設備也都是戴眼鏡的劣質畫面玩下來頭痛死了空氣循環又不好一樓還一種詭異的臭味魔法學院裡面的設備也是感應不良要仿國外的樂園也訪像一點整體來說這裡完全就是一次性雷區,六樓 攀岩 服務 人員 態度 高空 設施 服務 人員 催促 女兒 高空 明明 早上 10點 其他 號稱 遊戲 遊戲 設備 眼鏡 畫面 頭痛 死了 空氣 循環 一樓 詭異 臭味 魔法 學院 裡面 設備 感應 不良 國外 樂園 一點 整體 這裡 一次性 雷區
2 天前,1,"今天是2023年4月24日下午我在5樓的360度遨翔熱氣球從16點50分等到17點10分終於等到裡面的遊客看完結束出來了
但是現場工作人員跟我告知還要再等10分鐘
等於是要從16點50等到17點20要半小時
可是現場的公告是1場要等候15分到18分很明顯跟現場公告時間不符合",今天 4月 24日 下午 5樓 360 遨翔 熱氣球 16點 50分 等到 17點 10分 等到 裡面 遊客 看完 結束 出來 現場 工作 人員 告知 10 分鐘 16點50 17點20 小時 現場 公告 等候 15分 18分 明顯 現場 公告 時間 符合
3 天前,4,整體遊樂設施蠻多樣不過許多設施都無法讓未購票入場的家長好好拍照留念這樣是否損失了一個讓遊樂園曝光的機會,整體 遊樂 設施 多樣 許多 設施 入場 家長 拍照 留念 這樣 損失 遊樂園 曝光 機會
3 天前,5,,
3 天前,5,休閒娛樂的好地方,休閒 娛樂 地方
3 天前,3,飯店早餐服務員態度不怎好早餐連熱牛奶都沒似乎沒那價值,飯店 早餐 服務員 態度 早餐 牛奶 價值
4 天前,5,在地百貨公司經營的越來越好了,百貨公司 經營
4 天前,5,,
4 天前,1,遊樂設施等超久,遊樂 設施 超久
4 天前,5,,
4 天前,5,裡面很多3D設備 但設備看起來好像很老舊的感覺 人沒有很多 遊戲場中 有很多還是要花錢的 買卡玩3項 就划得來了 沒有買卡 一項要100元 一張卡 才一百多元 是不是買卡划得來 還有隔壁棟吃的 下午有休息 所以不優,裡面 很多 3D 設備 設備 老舊 感覺 沒有 很多 遊戲場 很多 花錢 划得來 100 卡  一百多 划得來 隔壁 下午 休息
4 天前,5,孩子們放電的好地方,孩子們 放電 地方
4 天前,5,套票很實在不錯玩,套票 不錯
5 天前,5,"一早衝苗栗尚順育樂世界
小孩們沒有玩過3D的互動體驗這次玩好玩滿
侏儸紀世界有夠刺激我還被恐龍噴水
魔法世界超有趣地牢的怪物把小孩嚇到快快跑
小孩最愛的還是攀爬網跟球池",苗栗 小孩 3D 互動 體驗 好玩 侏儸紀 世界 刺激 恐龍 噴水 魔法 世界 有趣 地牢 怪物 小孩 嚇到 快快 小孩 攀爬網 球池
1 週前,5,,
1 週前,5,好玩 消磨時間的好地方,好玩 消磨 時間 地方
1 週前,5,,
1 週前,5,"住宿用49元*3加購就可以玩幾乎所有的遊樂設施
飛越中國(VR實境體驗)也是用優惠價格買的
看完後的感想是這個要最後看阿
如果先看了這個其他的遊樂設施都索然無味了XD
沒有住宿的話清明連假是4991人價格還OK
平日應該更便宜
總之這真是遛小孩的好所在",住宿 49 加購 所有 遊樂 設施 飛越 中國 實境 體驗 優惠 價格 看完 感想 最後 其他 遊樂 設施 索然無味 住宿 清明 4991 價格 平日 便宜 小孩 所在
1 週前,5,玩到不想回家 住苗栗附近的好地方可以待一整天,回家 苗栗 附近 地方
1 週前,5,"還不錯可以一試
女兒玩的很開心",不錯 女兒 開心
1 週前,5,,
