name,setTime,star,content
劉昱伯,2 天前,4,
Terry Wang,1 個月前,5,古厝保留完整
張巧慧,1 個月前,5,
benson0168,4 個月前,5,
許義信,5 個月前,4,
劉秀Sofia,5 個月前,4,過往此渡口是淡蘭古道的重要休憩的地點，台北往返宜蘭的中繼口，地理位置優越當時還肩負著來往運送貨物的任務，難怪雙溪也曾經繁華過，只是當主要道路開通以後，此類非主要交通樞紐點的城鎮就會沒落，但可換得的是舒緩生活的品質。
2160025312,6 個月前,4,"以前的渡船頭
現在沒有船可渡"
WONDER LIN,6 個月前,4,舊時代的渡船頭. 現在只能看看場地. 不能渡船
簡孝竑,7 個月前,3,
振榮郭,7 個月前,3,
邱文和,7 個月前,4,"青山綠水，毫無工業污染
適合放鬆心情渡假聖地"
Morgan Ke,8 個月前,3,
林立盈,9 個月前,4,自然溪邊美景，放鬆身心靈的時間
wongvictory,10 個月前,4,"20221003=來到這雙溪老街,看到這個渡船頭遺址,想像不到以前是超級熱鬧的市集地方."
Richard Chien,11 個月前,5,"雙溪渡船頭，
河川淤積和時光不復，
留下的遺址，只有知道歷史的人品味。
可以附近順道走訪周氏古厝，林益和藥房，三忠廟等。"
容妹,1 年前,5,
Karin Chang,1 年前,5,
除害達人,1 年前,5,
高廣瑞,1 年前,3,
家成,1 年前,3,
音響吉,1 年前,3,
lisa,1 年前,5,"雙溪~小城故事多！
渡船頭、周家古厝、牡丹溪...渾然天成的景觀讓人佇足徘徊！"
raichi Chang,1 年前,4,"早期這裡是中藥 木材 茶葉
輸運的管道 也是台北宜蘭交會
搭船必經之路-長安街"
Vincent Chen,1 年前,2,"周邊沒有配套規劃
不推"
朱漢平,1 年前,4,可以感受早期水量充沛時，船支在此上下 貨的情形。
Huang Thomas,1 年前,5,歡快而歷史悠久的地方
蓋瑞大叔（Gary）,1 年前,5,"旁邊有周家古厝,是適合拍照的好地方喔
另外如果是從老街進去,在下溪邊沿著溪邊小路,繞上來,
就會到渡船頭,
這中間悠閒地散步,
體會那個氛圍,
有機會還可以遇到當地的人在溪邊洗衣的畫面,
感覺是很好的.

這邊以前是交通樞紐,以前很熱鬧,大戶人家就住在這邊,
建議有來雙溪晃晃的一定要走走的"
黄依德,1 年前,4,很棒--就愛這樣的古厝及文物，讓人發思古幽情，想像當時的情景。
da ko,1 年前,4,
allen Lin,1 年前,4,滄海桑田。
Jannice Chang,1 年前,5,"遺址旁邊就是土地公廟，還算是很有心想把它好好規劃。
有些地方滿像馬祖芹壁的石頭屋。"
