setTime,star,content,seg_result
1 小時前,3,,
4 小時前,4,下次拜訪時我會準備泳衣,拜訪 準備 泳衣
12 小時前,5,,
13 小時前,3,下雨的時候所以我只有這個觀點帶上雨衣也很好亭內有避雨處或者步行到紀念品區的建築物有出售雨傘和雨衣有入場費可以在入口處購買,下雨 時候 觀點 帶上 雨衣 避雨處 步行到 紀念品區 建築物 出售 雨傘 雨衣 入場費 入口處 購買
13 小時前,3,景觀引人入勝,景觀 引人入勝
13 小時前,5,,
1 天前,4,,
1 天前,4,散步運動健身兼賞景,散步 運動 健身 賞景
1 天前,4,,
1 天前,4,,
1 天前,5,充滿歷史人文風情以及自然風光的美麗景點還有一塊小塊的地方被用來作為海水浴場有帶蛙鏡的話可以去看看下免美麗的魚兒,充滿 歷史 人文 風情 自然 風光 美麗 景點 地方 用來 作為 海水 浴場 蛙鏡 看看 美麗 魚兒
1 天前,4,,
1 天前,4,"所以這個地方很好而且被照顧得很好如果你是從很遠的地方來看這個地方它可能會有點平淡無奇但如果這個地方是基隆的眾多景點之一那麼這個地方就是完美的
更多圖片在小米IGsharingtaiwan",地方 照顧 地方 地方 平淡無奇 地方 基隆 眾多 景點 地方 完美 更多 圖片 小米
1 天前,5,,
2 天前,4,,
2 天前,5,,
2 天前,5,,
2 天前,5,,
3 天前,4,門票不親民,門票 親民
3 天前,3,,
3 天前,5,海景很漂亮海風吹起來很舒服,海景 漂亮 海風 吹起來 舒服
3 天前,3,"入門票一人120學生或特殊身份有打折
裡面是可以走走逛逛餐點會顯得較貴",入門票 120 學生 特殊 身份 打折 裡面 走走 逛逛 餐點 顯得
3 天前,5,,
3 天前,5,,
3 天前,4,"適合玩水游泳的朋友前來
園區不大不玩水的話大約40分鐘可以逛完",適合 游泳 朋友 前來 園區 40 分鐘 逛完
3 天前,5,"生為基隆人也很常來和平島散步游泳
自從重新規劃後有很多的對於和平島的歷史與地質景觀的導覽介紹包含英文導覽在等雨亭看著基隆嶼真的會感受到大海與岩石的自然能量
入場費120我覺得很值得有完整的參觀體驗帶著外國朋友特地來參觀他們也非常喜歡夏天可以來大海的游泳池玩水一旁有淋浴間和廁所配備充足 ",生為 基隆人 和平島 散步 游泳 規劃 很多 和平島 歷史 地質 景觀 導覽 介紹 包含 英文 導覽 等雨亭 基隆嶼 感受到 大海 岩石 自然 能量 入場費 120 覺得 值得 完整 參觀 體驗 外國 朋友 參觀 喜歡 夏天 大海 游泳池 玩水 淋浴間 廁所 配備 充足
3 天前,5,,
4 天前,5,,
4 天前,4,,
4 天前,5,"需要門票
很適合全家來散步看海
小孩戲水玩沙玩溜滑梯 ",需要 門票 適合 散步 小孩 溜滑梯
4 天前,5,,
4 天前,5,"天氣好來基隆遊玩時可以排進的景點
適合想看海景吹吹海風也想散散步的遊客
景色優美腹地算大 ",天氣 基隆 遊玩 排進 景點 適合 海景 吹吹 海風 散散步 遊客 景色 優美 腹地
4 天前,5,,
4 天前,5,,
4 天前,4,,
4 天前,5,景色不錯,景色 不錯
4 天前,5,,
4 天前,5,很讚,
5 天前,5,大自然的鬼斧神工令人驚艷大家要好好維護應多多宣導讓遊客不留垃圾,大自然 鬼斧神工 驚艷 好好 維護 宣導 遊客 垃圾
5 天前,5,用心經營的團隊和平島公園的美就是要讓大家看見 ,用心 經營 團隊 和平島 公園 看見
5 天前,4,,
5 天前,1,,
5 天前,5,,
5 天前,5,"風景秀麗優美
還有海水池可以下去泡泡水
沙灘可以堆沙堡
值得花一個下午在這放空",風景 秀麗 優美 海水池 下去 泡泡水 沙灘 沙堡 值得 下午 放空
6 天前,4,,
6 天前,5,,
6 天前,4,,
6 天前,3,,
6 天前,5,,
6 天前,4,,
1 週前,5,全票120,全票 120
1 週前,4,很讚 看夕陽很棒的地方,讚  夕陽 地方
1 週前,5,特殊海蝕地質,特殊 海蝕 地質
1 週前,4,,
1 週前,4,風景優美  視野景觀也都不錯,風景 優美 視野 景觀 不錯
1 週前,4,,
