setTime,star,content,seg_result
1 天前,5,溜小孩露營的好所在老舊設施維修好會更棒更有價值加油,小孩 露營 所在 老舊 設施 維修 價值 加油
2 天前,2,"我和一群人在這里呆了五個小時我不會再來了我知道台灣的油漆褪色很快但這確實讓這個地方看起來很舊而且沒有得到很好的照顧如果您有孩子他們可能會喜歡碰碰船和遊樂場等活動但是公園周圍的成人座位很少餐廳還可以食物和口味味道還不錯我

我對這個地方的主要問題是他們對待動物的方式我在賽馬場附近遇到了一些拴著的馬由於鏈條繩子太短他們無法吃草而且沒有水他們的頭就掛在那裡小馬在陽光直射下無法移動到陰涼處他們似乎無精打采後來我看了馬術表演技巧表演得很好但是馬匹似乎都很不高興並且壓力很大有些人看起來沒有打理其中一件外套不均勻一個顯得有點太瘦了我沒有在這個農場看到其他動物但我希望他們過得更好我希望農場能改善他們對馬匹的待遇

我看到的另一個節目是圓形劇場的雜技表演他們做得很好這是我給這個地方兩顆星而不是一顆星的唯一原因",這里 小時 知道 台灣 油漆 褪色 地方 得到 照顧 孩子 喜歡 碰碰船 遊樂場 活動 公園 周圍 成人 座位 很少 餐廳 食物 口味 味道 不錯 地方 問題 動物 方式 賽馬場 附近 遇到 一些 鏈條 繩子 吃草 沒有 那裡 小馬 陽光 直射 移動到 陰涼處 無精打采 後來 馬術 表演 技巧 表演 馬匹 高興 壓力 打理 外套 均勻 顯得 農場 看到 其他 動物 希望 希望 農場 改善 馬匹 待遇 看到 節目 圓形 劇場 雜技 表演 地方 原因
2 天前,4,放鬆心情的地方,放鬆 心情 地方
2 天前,3,,
3 天前,5,六小孩的好地方老人男人女人國中高中小學幼童都玩得很開心不只是溜小孩的好地方呦,小孩 地方 老人 男人 女人 國中 高中 小學 幼童 開心 小孩 地方
3 天前,5,,
4 天前,5,,
4 天前,5,,
5 天前,4,,
6 天前,2,園區設備及親子遊樂區設備老舊戲水池因開放時間未到池內故未放水,園區 設備 親子 遊樂區 設備 老舊 戲水池 開放 時間 放水
1 週前,5,,
1 週前,5,昨天晚上櫃台的小個子女生服務很好很貼心超級可愛旅遊能遇到這樣的服務員心情很好下次會再來找她 ,昨天 晚上 櫃台 小個子 女生 服務 貼心 可愛 旅遊 遇到 這樣 服務員 心情
1 週前,4,,
1 週前,5,露營很好玩 很方便,露營 好玩 方便
1 週前,3,,
1 週前,4,,
1 週前,2,"心怡以久的景點  無奈不如預期的美妙我們原本計畫好了一個美好的露營活動但最終卻是一場失望的體驗

我們一行人早早地出發開著車沿著風景秀麗的山路前進欣賞著窗外的美景當我們到達露營地點時一股濃重的霧氣襲來讓我們完全看不到周圍的景色我們原本計畫好的營地也因為霧氣而變得陰暗潮濕並且沒有足夠的陽光可以晾曬我們帶來的帳篷和睡袋

我們仍然希望能夠享受到露營的樂趣調整了一下行程決定先去探索附近的景點但是當我們走到那裡時發現原本美麗的湖泊已經因為長時間未維護而變得污濁不堪還有垃圾散落在周圍完全失去了原本的美麗

當天晚上我們終於在濃霧中搭起了帳篷但是帳篷裡卻溼漉漉的霧氣滲透進來讓我們感到不舒服沒有營火的情況下我們只好在帳篷裡吃飯但是因為空氣潮濕食物也變得潮濕不好吃

第二天早上我們起床後發現自己被蚊子咬了一身完全無法好好享受這次露營之旅最終我們決定提前結束行程離開這個失望的露營地點

這次露營活動讓我們深深地感受到即使計畫再好氣候和其他因素也可能完全改變行程讓我們失望不已但是這也是旅行的一部分我們必須要接受和適應這些變化並且從中獲得經驗和教訓",心怡 景點 無奈 不如 預期 美妙 計畫 美好 露營 活動 失望 體驗 出發 風景 秀麗 山路 前進 欣賞 美景 到達 露營 地點 濃重 霧氣 襲來 周圍 景色 計畫 霧氣 陰暗 潮濕 足夠 陽光 晾曬 帶來 帳篷 睡袋 希望 享受到 露營 樂趣 調整 一下 行程 決定 探索 附近 景點 走到 那裡 發現 美麗 湖泊 時間 維護 污濁 不堪 垃圾 散落 周圍 失去 美麗 當天 晚上 濃霧 搭起 帳篷 帳篷 溼漉漉 霧氣 滲透 進來 感到 舒服 營火 情況 帳篷 吃飯 空氣 潮濕 食物 潮濕 好吃 第二 早上 起床 發現 蚊子 好好 享受 露營 決定 提前 結束 行程 離開 失望 露營 地點 露營 活動 深深 感受到 計畫 氣候 其他 因素 改變 行程 失望 旅行 部分 接受 適應 這些 變化 獲得 經驗 教訓
1 週前,5,"空間很大
學生露營塞個一千人以上綽綽有餘
裡面餐廳房間有夠",空間 學生 露營 一千 以上 綽綽有餘 裡面 餐廳 房間
1 週前,4,"走馬瀨農場園區非常大停車場非常方便停車園區內有兩大表演區外國特技秀及飆馬秀花少少門票錢來看兩個表演就非常值回票價了
園區除兩表演場還有可愛動物區及青青草原區如有帶小朋友來鐵定可以玩嗨一整下午或一整早上的
如果走累了園區亦有遊園車可來搭乘花30元就可以搭乘可以來趟生態之旅為自己或小孩長知識喔在青青草原除了有七彩巨馬亦有泥火山地質拍拍美照特別好看園區內的吊橋感覺舊舊的有些可惜建議應該重整理一下比較妥善表演秀時間可以參考官網要安排好時間入園才不致錯過精彩表演喔",走馬瀨 農場 園區 停車場 方便 停車 園區 表演區 外國 特技秀 飆馬秀 少少 門票錢 表演 值回票價 園區 表演場 可愛 動物區 青青 草原區 小朋友 下午 早上 走累 園區 遊園車 搭乘 30 搭乘 生態 小孩 長知識 青青 草原 七彩 巨馬 火山 地質 拍拍 美照 特別 好看 園區 吊橋 感覺 舊舊 有些 可惜 建議 整理 一下 妥善 表演秀 時間 參考 官網 安排 時間 入園 錯過 精彩 表演
2 週前,3,"1.好多沒開
2.腳踏車出租處人員真好
我們開車遊逛讚
3.蜂蜜館人員粉好的
4.鄉村劇場烏克蘭特技秀這裡最讚的地方",好多 腳踏車 出租處 人員 開車 遊逛 蜂蜜館 人員 鄉村 劇場 烏克蘭 特技秀 這裡 地方
2 週前,5,兒童節小朋友免費透過網路買票含七項遊樂設施很划算園區很大有馬戲跟馬術表演可以玩一天射箭區也有兒童版可以讓小朋友體驗射箭的樂趣園區內餐廳可以用餐價格還算平價也可自己帶午餐園區內有規劃用餐區座位不少旁邊店舖也有熱水可泡麵算是蠻方便,兒童節 小朋友 免費 網路 遊樂 設施 划算 園區 馬戲 馬術 表演 射箭區 兒童版 小朋友 體驗 射箭 樂趣 園區 餐廳 用餐 價格 平價 午餐 園區 規劃 餐區 座位 不少 旁邊 店舖 熱水 泡麵 算是 方便
2 週前,5,,
2 週前,4,,
2 週前,5,園區有在整理 服務人員態度也都很好,園區 整理 服務 人員 態度
2 週前,5,,
2 週前,5,孩子放電的好地方,孩子 放電 地方
2 週前,5,參加婚宴會場菜色很棒遊戲設施維護佳很多兒時回憶再次浮現,參加 婚宴 會場 菜色 遊戲 設施 維護 很多 兒時 回憶 浮現
2 週前,5,二次來到園區二場表演還是依舊精彩150元園區遊戲套組可以讓小孩快樂玩樂烏克蘭特技和哈薩克馬術一定要去看個人覺得比清靜農場的馬術好看用心有大草原可放風箏露營區可露營此次來廁所很乾淨且有衛生紙更讓人覺得便利整潔很多,來到 園區 表演 精彩 150 園區 遊戲 套組 小孩 快樂 玩樂 烏克蘭 特技 哈薩克 馬術 覺得 清靜 農場 馬術 好看 用心 草原 放風箏 露營區 露營 廁所 乾淨 衛生紙 覺得 便利 整潔 很多
2 週前,1,超爛 根本是荒廢區 估計撐不到明年吧,荒廢區 估計 明年
2 週前,3,希望端上來的菜不要再發生破瓷器在菜裏面好家在嘴巴沒受傷就發現有異物雖然店家有道歉但心裏想起來有點疙瘩,希望 端上來 發生 瓷器 裏面 好家 嘴巴 受傷 發現 異物 店家 道歉 有點 疙瘩
2 週前,4,親子同樂不錯的地方,親子 不錯 地方
2 週前,5,好好玩,好好玩
2 週前,5,環境優美適合遊玩的好地方,環境 優美 適合 遊玩 地方
3 週前,5,每一年都有來,
3 週前,5,,
3 週前,5,農場空間夠大 遊樂設施多可以放風箏射箭鴨鴨船天鵝船 騎腳踏車走吊橋 還有可愛動物區適合親子同遊 但露營區已經太老舊希望能夠重新规畫 很多搭帳的地方高低差太大了 晚上要上廁所爬上爬下跳上跳下燈源又不足有點危險戲水世界和滑草區已荒廢多時太可惜了希望能重建走馬瀨有很多美好回憶總讓孩子留連忘返期望能多養護維修繼續带孩子來玩,農場 空間 遊樂 設施 放風箏 射箭 鴨鴨 天鵝船 腳踏車 吊橋 可愛 動物區 適合 親子 露營區 老舊 希望 规畫 很多 搭帳 地方 高低 晚上 上廁所 爬上爬下 跳上跳下 燈源 不足 危險 戲水 世界 滑草區 荒廢 多時 可惜 希望 重建 走馬瀨 很多 美好 回憶 孩子 留連忘返 期望 養護 維修 繼續 孩子
3 週前,3,,
3 週前,4,,
3 週前,4,在,
3 週前,5,,
